ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
JNJ,WATCH,4,EPS revision UP: EPS consensus ↑4.6% (12.30→12.86),2026-07-13
KO,CAUTION,2,Thesis drift MEDIUM: Score cayó 26pts en 48d (57→31) | Caro vs peers en Consumer Defensive (FCF rank 10/11) | Smart money: 1 HF + 0 insiders (conv 24) | Piotroski fuerte (7.0/9),2026-07-13
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-07-13
MA,WATCH,3,Piotroski fuerte (9.0/9),2026-07-13
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 16/16) | Smart money: 1 HF + 0 insiders (conv 32) | Piotroski fuerte (8.0/9),2026-07-13
MKC,BEST,5,Mejor FCF en Consumer Defensive (5.2% vs media sector 4.4%),2026-07-13
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 15/16) | Piotroski fuerte (8.0/9),2026-07-13
NDAQ,WATCH,0,Caro vs peers en Financial Services (FCF rank 14/16) | Piotroski fuerte (9.0/9),2026-07-13
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-07-13
PEP,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.7% (10.94→11.78),2026-07-13
PG,CAUTION,-6,Thesis drift MEDIUM: Score cayó 15pts en 48d (51→37),2026-07-13
PGR,BEST,5,Mejor FCF en Financial Services (11.6% vs media sector 5.2%),2026-07-13
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 9/9) | Piotroski fuerte (9.0/9),2026-07-13
ROP,REVISION_UP,13,Mejor FCF en Technology (6.0% vs media sector 11.2%) | EPS revision STRONG_UP: EPS consensus ↑18.5% (22.56→26.74),2026-07-13
SBGSY,WATCH,-3,Caro vs peers en Industrials (FCF rank 24/30),2026-07-13
SPGI,WATCH,-5,EPS revision STRONG_DOWN: EPS consensus ↓6.0% (20.55→19.32) | Piotroski fuerte (7.0/9),2026-07-13
SXYAY,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓49.0% (2.54→1.29),2026-07-13
TJX,CAUTION,-3,Thesis drift MEDIUM: Score cayó 16pts en 48d (39→23) | Piotroski fuerte (7.0/9),2026-07-13
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-07-13
V,WATCH,-3,Caro vs peers en Financial Services (FCF rank 13/16),2026-07-13
VEEV,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (4.1% vs media sector 4.4%),2026-07-13
VRSK,WATCH,3,Piotroski fuerte (7.0/9),2026-07-13
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 35) | Piotroski fuerte (8.0/9),2026-07-13
WM,WATCH,3,Piotroski fuerte (8.0/9),2026-07-13
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 11/11) | Piotroski fuerte (7.0/9),2026-07-13
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 11/11) | Piotroski fuerte (7.0/9),2026-07-13
