ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
7974.T,"Nintendo Co., Ltd.",7030.0,JPY,66.0,A,66.0,Potencial +45% analistas | Crecimiento ingresos +95% | Dividendo 3.1% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10169.88,44.7,25,3.4,5.58,3.08,,14.9,20.7,19.3,18.3,95.1,-52.5,Cyclical Risk | Regulatory Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% seems anomalous and warrants further investigation,2026-07-10,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",53.0,HKD,64.0,B,64.0,P/E 4.9x (vs 11x mercado) | Potencial +56% analistas | Dividendo 5.7% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.8,56.2,15,,7.03,5.73,,11.3,4.9,6.3,13.9,-3.3,-29.0,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese financial sector | Geopolitical risks in Hong Kong market | Real estate market exposure,PNGAY,RISKY,Negative revenue growth and potential exposure to Chinese real estate sector pose significant risks,2026-07-10,0,
4568.T,"Daiichi Sankyo Company, Limited",2730.5,JPY,64.0,B,64.0,ROE 15.8% | Potencial +54% analistas | FCF negativo | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4205.29,54.0,17,-5.3,6.75,3.66,,15.8,19.0,19.4,12.2,13.7,-34.6,Negative FCF Yield | Regulatory Risk in Healthcare Sector,DSNKY,SUSPECT,Negative FCF Yield is anomalous for a healthcare company with positive profit margin and revenue growth,2026-07-10,0,
035420.KS,NAVER Corporation,191300.0,KRW,63.0,B,63.0,Potencial +59% analistas | FCF yield 5.1% | Crecimiento ingresos +16% | Dividendo 1.4%,1,0,Communication Services,Korea,🇰🇷,21.2,303814.8,58.8,27,5.1,7.35,1.43,,5.7,13.0,,14.5,16.3,-37.1,Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Low ROE and high analyst upside may indicate overestimation of future growth,2026-07-10,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,35.15,BRL,60.0,B,60.0,ROE 19.2% | Potencial +38% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.48,37.9,14,3.5,4.74,2.15,,19.2,12.7,16.8,8.1,10.6,-27.4,Deuda elevada (D/E >2x) | Deuda elevada | Potential regulatory risks in healthcare sector,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-07-10,0,
9432.T,"NTT, Inc.",147.6,JPY,57.0,B,57.0,P/E 10.1x (vs 16x mercado) | Potencial +15% | FCF yield 85.6% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,169.21,14.6,14,85.6,1.83,3.62,,10.0,10.1,11.7,7.2,9.1,-11.7,Potential Data Error | Verify FCF Calculation,,SUSPECT,FCF Yield of 85.6% appears anomalous and likely incorrect for a company in the communication services sector,2026-07-10,0,
012330.KS,"Hyundai Mobis Co.,Ltd",488000.0,KRW,56.0,B,56.0,P/E 9.2x | Potencial +39% analistas | Dividendo 1.4%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,680533.3,39.5,30,3.5,4.93,1.4,,7.2,9.2,,5.7,5.5,-40.6,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-07-10,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,42.59,BRL,54.0,B,54.0,ROE 21.8% | P/E 8.3x | Potencial +13% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.15,13.1,13,,1.63,2.13,,21.8,8.3,10.3,33.3,-2.1,-14.3,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-07-10,0,
9988.HK,Alibaba Group Holding Limited,110.0,HKD,53.0,B,53.0,Potencial +64% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,180.88,64.4,25,-2.1,8.05,6.58,,9.2,11.8,17.4,10.1,2.9,-40.9,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,SUSPECT,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-07-10,0,
7203.T,Toyota Motor Corporation,2823.0,JPY,50.0,B,50.0,P/E 8.7x (vs 16x mercado) | Potencial +30% | FCF negativo | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3657.58,29.6,19,-3.6,3.7,3.54,,10.2,8.7,9.6,7.6,1.9,-29.4,Cyclical Risk | Geopolitical Risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-07-10,0,
WEGE3.SA,WEG S.A.,45.74,BRL,48.0,C,48.0,ROE 32.5% | Potencial +15% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,15.3,16,2.8,1.91,4.73,,32.5,24.7,30.5,15.6,-6.1,-16.1,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns,2026-07-10,0,
6758.T,Sony Group Corporation,3359.0,JPY,48.0,C,48.0,Potencial +40% analistas | FCF negativo | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4686.82,39.5,22,-6.9,4.94,1.03,,12.3,18.3,19.6,-2.6,8.3,-29.7,Negative Profit Margin | Negative FCF Yield | Cyclical Risk,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-07-10,0,
6098.T,"Recruit Holdings Co., Ltd.",12240.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,12775.0,4.4,16,2.5,0.55,0.2,,30.8,40.4,35.2,13.4,11.5,-3.0,Overvaluation Risk | Growth Expectation Risk,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-07-10,0,
105560.KS,KB Financial Group Inc.,184400.0,KRW,44.0,C,44.0,P/E 9.5x | Crecimiento ingresos +15% | Margen 37% | Dividendo 2.7%,1,0,Financial Services,Korea,🇰🇷,21.2,199655.0,8.3,20,,1.03,2.68,,10.0,9.5,,36.6,15.2,-2.9,FCF no comparable (sector financiero) | Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Non-existent trailing P/E and missing FCF yield raise concerns about data quality and potential investment risks.,2026-07-10,0,
7733.T,Olympus Corporation,1753.5,JPY,44.0,C,44.0,P/E 14.0x | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1913.08,9.1,13,0.1,1.14,1.72,,8.7,14.0,28.6,6.7,8.5,-19.1,cyclical risk | valuation risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential investment risks,2026-07-10,0,
8035.T,Tokyo Electron Limited,72940.0,JPY,43.0,C,43.0,ROE 29.3% | Margen 24% | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,71354.55,-2.2,22,0.7,-0.27,1.02,,29.3,57.0,58.3,23.5,8.6,-10.2,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-10,0,
9983.T,"Fast Retailing Co., Ltd.",82110.0,JPY,43.0,C,43.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,82493.75,0.5,16,1.9,0.06,0.71,,20.6,60.0,52.7,13.1,14.8,-7.4,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and low analyst upside raise concerns about overvaluation,2026-07-10,0,
6861.T,Keyence Corporation,76970.0,JPY,42.0,C,42.0,Potencial +16% | Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,89075.0,15.7,16,1.7,1.97,0.71,,13.5,41.2,41.9,38.1,17.9,-8.6,Overvaluation Risk | Cyclical Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-10,0,
009150.KS,"Samsung Electro-Mechanics Co., Ltd.",1584000.0,KRW,42.0,C,42.0,Potencial +61% analistas | FCF negativo | Crecimiento ingresos +17%,1,1,Technology,Korea,🇰🇷,21.2,2545926.0,60.7,27,-0.1,7.59,,,8.8,41.1,,7.0,17.2,-34.5,cyclical risk | valuation risk,,SUSPECT,Negative FCF yield and high forward P/E raise concerns about the stock's valuation and financial health,2026-07-10,0,
1211.HK,BYD Company Limited,84.8,HKD,42.0,C,42.0,Potencial +47% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.47,46.8,28,-15.1,5.85,0.42,,11.1,13.9,24.6,3.5,-11.8,-37.8,Ingresos en declive YoY | Negative Revenue Growth | Unsustainable FCF Yield,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-07-10,0,
ABEV3.SA,Ambev S.A.,15.72,BRL,41.0,C,41.0,ROE 17.3% | FCF yield 7.5% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.18,2.9,18,7.5,0.37,1.15,,17.3,13.9,15.9,17.7,-0.1,-7.7,Cyclical Risk | Geopolitical Risk,ABEV,SUSPECT,Negative revenue growth and low analyst upside raise concerns,2026-07-10,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",7320.0,JPY,40.0,C,40.0,Potencial +11% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,8091.88,10.5,16,1.7,1.32,1.51,,10.7,22.2,29.0,18.4,1.3,-7.7,cyclical risk | valuation risk,,SUSPECT,"Forward P/E is relatively high compared to the sector average, and revenue growth is low",2026-07-10,0,
4661.T,"Oriental Land Co., Ltd.",2615.0,JPY,35.0,C,35.0,Potencial +16% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3029.12,15.8,14,1.7,1.98,0.57,,11.7,29.9,35.1,17.3,0.1,-29.6,Cyclical Risk | Valuation Risk,,SUSPECT,Low revenue growth and high P/E ratios raise concerns about overvaluation,2026-07-10,0,
