ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,oe_ai_adjustment,oe_ai_verdict
SGE.L,THE SAGE GROUP PLC ORD 1 4/77P,49.5,⚠️ WEAK,🔴 Weak,55.0,50.0,30.0,50.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 14.6},{},"{'rs_3m': np.float64(-15.9), 'rs_6m': np.float64(-33.3)}","{'roe_pct': 75.6, 'debt_to_equity': 9.19, 'current_ratio': 0.62, 'operating_margin_pct': 22.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 36.5}",800.0,7207750656,Technology,Software - Application,,,False,1335.0,-40.1,0,False,1092.32,1334.0,850.0,19.0,buy,36.5,1645.0,105.6,572.0,-28.5,8.77,0.7,2.79,55.0,0.22,2.1,,,,14.3,160.0,2026-11-19,False,False,6,NEUTRAL,6.01,374.3,0.97,43.9,,,,2026-06-12T08:49:37.298019,FTSE100,50.8,8.0,5.0,0.0,3.0,4.56,3.0,0.0,CONFIRMED_UPTREND,0,
PGHN.SW,PARTNERS GROUP N,53.2,⭐ AVERAGE,🟡 Average,60.0,50.0,15.0,85.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 49.3},{},"{'rs_3m': np.float64(-20.6), 'rs_6m': np.float64(-29.6)}","{'roe_pct': 54.8, 'debt_to_equity': 1.14, 'current_ratio': 1.67, 'operating_margin_pct': 60.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 45.6}",697.2,17976002560,Financial Services,Asset Management,,,False,1158.0,-39.8,0,False,1015.38,1255.0,760.0,13.0,buy,45.6,1070.36,53.5,533.06,-23.5,7.48,52.13,6.7,86.7,46.0,3.39,,,,7.7,81.0,2026-09-01,False,False,7,NEUTRAL,7.94,75.9,1.16,60.7,,,,2026-06-12T08:48:18.708853,SMI20,48.3,6.0,0.0,0.0,3.0,5.7,3.0,0.0,CONFIRMED_UPTREND,0,
ASSA-B.ST,ASSA ABLOY AB ser. B,61.5,⭐⭐ GOOD,🟡 Good,90.0,30.0,50.0,70.0,65.0,,,,,44.4,False,0,-5.8,False,0,"{'eps_growth_yoy': np.float64(44.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}","{'revenue_growth_yoy': np.float64(-5.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-14.9), 'rs_6m': np.float64(-13.9)}","{'roe_pct': 15.0, 'debt_to_equity': 0.61, 'current_ratio': 1.0, 'operating_margin_pct': 15.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.7}",336.3,373554053120,Industrials,Security & Protection Services,,,False,396.9,-15.3,3,False,402.5,500.0,340.0,20.0,buy,19.7,695.28,106.7,425.7,26.6,4.62,16.39,1.96,41.5,6.4,1.68,False,,,44.4,35.0,2026-07-17,False,False,8,STRONG,5.43,118.2,0.49,19.2,,,,2026-06-12T08:48:45.684453,OMXSTO,47.6,3.0,5.0,0.0,5.0,2.46,1.0,0.0,CONFIRMED_UPTREND,0,
HEXA-B.ST,Hexagon AB ser. B,65.5,⭐⭐ GOOD,🟡 Good,100.0,50.0,15.0,90.0,65.0,,,,,750.1,True,1,0.2,False,0,"{'eps_growth_yoy': np.float64(750.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 37.5}","{'revenue_growth_yoy': np.float64(0.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-32.1), 'rs_6m': np.float64(-35.5)}","{'roe_pct': 17.9, 'debt_to_equity': 0.27, 'current_ratio': 3.44, 'operating_margin_pct': 24.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.4}",80.28,215501848576,Technology,Scientific & Technical Instruments,,,False,122.1,-34.3,0,False,99.05,125.95,73.49,14.0,buy,23.4,,,249.9,211.3,-2.82,-2.36,1.93,18.5,1.52,1.19,True,-0.01,18.9,520.6,47.0,2026-07-29,False,False,6,NEUTRAL,0.44,117.8,0.02,55.2,,,,2026-06-12T08:49:22.624254,OMXSTO,47.2,-5.0,5.0,3.0,5.0,2.92,1.0,0.0,CONFIRMED_UPTREND,0,
RACE.MI,FERRARI,70.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,75.0,70.0,50.0,90.0,65.0,,,,,-2.7,True,2,3.4,True,2,"{'eps_growth_yoy': np.float64(-2.7), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}","{'revenue_growth_yoy': np.float64(3.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-0.6), 'rs_6m': np.float64(-9.0)}","{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.9}",317.8,55958515712,Consumer Cyclical,Auto Manufacturers,,,False,447.5,-29.0,1,False,368.25,430.0,290.0,18.0,buy,15.9,82.38,-74.1,90.0,-71.7,1.76,5.6,1.17,33.2,3.62,0.65,True,-1.05,55.0,1.3,47.0,2026-07-30,False,False,9,STRONG,3.77,38.6,23.24,42.8,,,,2026-06-12T08:49:05.103898,FTSEMIB,47.0,0.0,0.0,3.0,1.0,1.99,0.0,0.0,CONFIRMED_UPTREND,0,
MONC.MI,MONCLER,60.9,⭐⭐ GOOD,🟡 Good,60.0,50.0,54.5,90.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 20.0},{},"{'rs_3m': np.float64(0.9), 'rs_6m': np.float64(-4.4)}","{'roe_pct': 16.9, 'debt_to_equity': 0.29, 'current_ratio': 2.42, 'operating_margin_pct': 35.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.0}",57.5,15639192576,Consumer Cyclical,Apparel Manufacturing,,,False,59.4,-3.2,6,False,62.1,70.0,49.0,25.0,buy,8.0,32.97,-42.7,23.1,-59.8,3.9,2.24,2.5,56.3,1.4,1.72,,,,2.0,40.0,2026-07-22,False,False,7,NEUTRAL,6.26,32.2,7.62,28.8,,,,2026-06-12T08:49:20.162673,FTSEMIB,45.4,3.0,5.0,0.0,1.0,1.0,0.0,0.0,CONFIRMED_UPTREND,0,
CPG.L,COMPASS GROUP PLC ORD 11 1/20P,58.8,⭐ AVERAGE,🟡 Average,50.0,50.0,85.0,55.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': np.float64(35.7), 'rs_6m': np.float64(38.7)}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.1}",33.54,57028497408,Consumer Cyclical,Restaurants,,,False,33.66,-0.4,7,True,38.28,49.05,30.0,20.0,buy,14.1,29.45,-12.2,19.4,-42.2,3.46,1.16,2.1,55.9,0.69,2.93,,,,16.3,165.0,2026-11-24,False,False,6,NEUTRAL,4.61,100.5,1.26,32.1,,,,2026-06-12T08:48:38.137623,FTSE100,44.5,3.0,5.0,0.0,5.0,1.76,0.0,0.0,CONFIRMED_UPTREND,0,
DSY.PA,DASSAULT SYSTEMES,59.5,⭐ AVERAGE,🟡 Average,90.0,30.0,30.0,90.0,55.0,,,,,30.9,False,0,-0.8,False,0,"{'eps_growth_yoy': np.float64(30.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.9}","{'revenue_growth_yoy': np.float64(-0.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-13.8), 'rs_6m': np.float64(-29.6)}","{'roe_pct': 13.4, 'debt_to_equity': 0.27, 'current_ratio': 1.7, 'operating_margin_pct': 23.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 28.8}",17.87,23468527616,Technology,Software - Application,,,False,33.16,-46.1,0,False,23.02,33.35,15.0,20.0,hold,28.8,19.53,9.3,9.94,-44.4,5.37,0.96,1.48,28.3,0.27,0.62,True,-0.77,,4.3,41.0,2026-07-23,False,False,8,STRONG,6.94,42.9,1.18,52.3,,,,2026-06-12T08:49:32.529061,CAC40,43.8,6.0,0.0,3.0,1.0,3.6,3.0,0.0,CONFIRMED_UPTREND,0,
LSEG.L,LONDON STOCK EXCHANGE GROUP PLC,56.5,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,70.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 13.4},{},"{'rs_3m': np.float64(-8.5), 'rs_6m': np.float64(-1.9)}","{'roe_pct': 6.4, 'debt_to_equity': 0.53, 'current_ratio': 1.0, 'operating_margin_pct': 24.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 38.5}",8864.0,43159699456,Financial Services,Financial Data & Stock Exchanges,,,False,11110.0,-20.2,4,False,12275.33,13600.0,11000.0,15.0,strong_buy,38.5,17886.0,101.8,7110.0,-19.8,4.76,4.22,1.69,57.4,1.5,1.26,,,,80.4,48.0,2026-07-30,False,False,7,NEUTRAL,4.21,305.7,0.2,31.2,,,,2026-06-12T08:47:58.770952,FTSE100,42.6,3.0,5.0,0.0,5.0,4.81,3.0,0.0,CONFIRMED_UPTREND,0,MIXED/WATCH (0)
ITRK.L,INTERTEK GROUP PLC ORD 1P,62.0,⭐⭐ GOOD,🟡 Good,55.0,50.0,79.0,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 10.0},{},"{'rs_3m': np.float64(32.0), 'rs_6m': np.float64(18.0)}","{'roe_pct': 28.2, 'debt_to_equity': 1.46, 'current_ratio': 1.08, 'operating_margin_pct': 18.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.8}",5580.0,8565088768,Industrials,Specialty Business Services,,,False,5722.408,-2.5,6,False,5849.29,6200.0,5450.0,14.0,buy,4.8,3473.0,-37.8,2160.0,-61.3,4.23,2.36,2.97,74.0,1.65,2.63,,,,-4.0,49.0,2026-07-31,False,False,4,NEUTRAL,5.48,63.8,,19.1,,,,2026-06-12T08:48:57.116013,FTSE100,33.8,3.0,5.0,0.0,0.0,0.6,-3.0,0.0,CONFIRMED_UPTREND,-8,RELIABLE/AVOID (-8)
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,63.9,⭐⭐ GOOD,🟡 Good,70.0,50.0,54.5,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': np.float64(5.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': np.float64(5.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(0.5), 'rs_6m': np.float64(-2.7)}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.8}",56.96,177393221632,Consumer Cyclical,Apparel Retail,,,False,58.28,-2.3,6,False,59.14,63.0,41.5,24.0,buy,3.8,,,20.2,-64.5,,,1.17,57.6,0.65,2.08,,,36.6,5.3,89.0,2026-09-09,False,False,7,NEUTRAL,5.01,50.4,4.51,21.4,,,,2026-06-12T08:49:15.351935,IBEX35,40.6,0.0,0.0,0.0,3.0,0.48,-3.0,0.0,CONFIRMED_UPTREND,0,
GIVN.SW,GIVAUDAN N,57.9,⭐ AVERAGE,🟡 Average,55.0,50.0,54.5,80.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': np.float64(7.7), 'rs_6m': np.float64(-9.7)}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.0}",3193.0,29468825600,Basic Materials,Specialty Chemicals,,,False,4162.0,-23.3,3,False,3416.08,4500.0,2800.0,19.0,buy,7.0,1802.78,-43.5,1153.5,-63.9,3.84,122.52,2.29,60.6,72.0,1.93,,,,-3.3,41.0,2026-07-23,False,False,7,NEUTRAL,4.33,34.8,,33.0,,,,2026-06-12T08:48:03.911289,SMI20,40.2,3.0,5.0,0.0,0.0,0.88,-3.0,0.0,CONFIRMED_UPTREND,0,
RMS.PA,HERMES INTL,57.2,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.3},{},"{'rs_3m': np.float64(-18.8), 'rs_6m': np.float64(-26.1)}","{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.5}",1726.5,180941127680,Consumer Cyclical,Luxury Goods,,,False,2482.0,-30.4,1,False,2028.68,2400.0,1500.0,22.0,buy,17.5,567.17,-67.1,430.5,-75.1,2.23,38.55,1.1,37.2,18.0,0.63,,,,1.8,47.0,2026-07-29,False,False,8,STRONG,4.21,37.5,18.58,30.6,,,,2026-06-12T08:47:49.267541,CAC40,39.9,0.0,0.0,0.0,1.0,2.19,1.0,0.0,CONFIRMED_UPTREND,0,
