ticker,vcp_score,vcp_quality,stage,consolidation_quality,current_price_x,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price_y,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage
BRO,0.0,,,,,74.7,"Brown & Brown, Inc.",74.0,Financial Services,Insurance Brokers,100.0,90.0,24.0,75.0,55.0,61.45,20828344320.0,15.0,9.6,False,down,84.4,True,2.0,50.5,True,1.0,6.4,4.5,False,111.1,-44.7,1.0,False,"{'roe_pct': 11.9, 'debt_to_equity': 0.64, 'current_ratio': 1.02, 'operating_margin_pct': 47.2}","{'eps_growth_yoy': np.float64(84.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}",71.5,90.0,60.0,16.0,hold,16.4,66.09,7.6,30.7,-50.0,7.31,4.49,1.09,20.5,0.65,True,-1.81,5.0,-3.2,47.0,2026-07-27,False,False,4.0,NEUTRAL,6.17,175.4,,,,,,,15.6,0.0,22.4,22.2,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",MEGA_FLOAT,292.0,30.0,44.6,15.0,False,down,9.6,0.0,True,2.0,True,1.0,8.0,26.0,29.0,13.8,Bottom 25%,16.2,-3.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,43.835,0.0,6.0,0.0,3.0,0.0,-2.05,-3.12,0.0,2.0,-1.5,0.0,10.0,0,,0,MIXED/WATCH (0),BEST,5.0,45,0.3744,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.962,False,-44.34,13.9,-29.27,sideways,stage1
SPGI,0.0,,,,,59.7,S&P Global Inc.,71.0,Financial Services,Financial Data & Stock Exchanges,100.0,70.0,36.0,65.0,65.0,429.33,127081676800.0,15.0,13.2,False,down,30.1,True,1.0,11.1,True,1.0,1.5,2.2,False,579.05,-25.9,1.0,False,"{'roe_pct': 13.9, 'debt_to_equity': 0.38, 'current_ratio': 0.68, 'operating_margin_pct': 44.3}","{'eps_growth_yoy': np.float64(30.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 30.4}",533.76,575.0,480.0,21.0,strong_buy,24.3,759.17,76.8,474.0,10.4,4.17,17.9,0.91,24.4,0.82,True,-4.21,22.7,32.5,49.0,2026-07-30,False,False,7.0,NEUTRAL,4.56,942.7,0.59,,,,,,14.200000000000005,0.0,17.9,21.3,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,295.3,25.0,39.2,15.0,False,down,13.2,0.0,True,1.0,True,1.0,5.0,16.0,29.0,48.3,Bajo 50%,24.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,37.385,0.0,3.0,0.0,3.0,5.0,0.0,-0.04,0.0,0.0,0.0,5.0,15.0,0,,-5,MIXED/AVOID (-5),CAUTION,-3.0,45,0.2504,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.985,False,-25.46,12.69,-20.22,sideways,stage1
NYT,0.0,,,,,50.0,New York Times Company (The),63.0,Communication Services,Publishing,70.0,50.0,47.6,90.0,65.0,73.05,11824070656.0,35.0,37.2,False,down,6.0,False,0.0,3.8,False,0.0,7.3,5.8,False,87.1,-16.1,5.0,False,"{'roe_pct': 19.7, 'debt_to_equity': 0.02, 'current_ratio': 1.6, 'operating_margin_pct': 13.1}","{'eps_growth_yoy': np.float64(6.0), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.3}",84.89,95.0,66.0,9.0,buy,16.2,102.9,40.9,69.9,-4.3,3.31,2.43,1.25,40.8,0.92,True,-1.38,525.6,80.0,55.0,2026-08-05,False,False,8.0,STRONG,4.0,52.8,0.29,,,,,,4.0,0.0,,18.9,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",HIGH_FLOAT,134.7,27.0,27.0,35.0,False,down,37.2,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,37.2,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,False,1/3,34.1,0.0,3.0,0.0,3.0,5.0,0.0,1.06,1.0,0.0,0.0,10.0,82.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,33,,,10.8,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.886,False,-15.61,45.28,5.05,sideways,stage2
BAC,0.0,,,,,50.0,Bank of America Corporation,71.1,Financial Services,Banks - Diversified,95.0,60.0,56.7,65.0,65.0,54.68,388112547840.0,60.0,53.2,False,flat,20.6,True,1.0,14.4,False,0.0,0.0,0.0,False,57.55,-5.0,5.0,False,"{'roe_pct': 10.6, 'operating_margin_pct': 36.0}","{'eps_growth_yoy': np.float64(20.6), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.0}",63.16,71.0,57.5,22.0,strong_buy,15.5,,,98.33,79.8,,,2.06,27.3,2.35,True,-6.48,,24.4,33.0,2026-07-14,False,False,5.0,NEUTRAL,,,0.44,,,,,,32.5,0.0,,21.3,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,True,66,Passes Minervini Template (4/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 57% up volume)",MEGA_FLOAT,7069.1,8.0,30.5,60.0,False,flat,53.2,0.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,53.2,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,False,3/3,41.44,0.0,0.0,3.0,3.0,5.0,0.0,0.29,0.0,0.0,0.0,0.0,,1,Berkshire Hathaway (Buffett),0,UNRELIABLE/INSUFFICIENT (0),,0.0,33,,,26.61,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.001,False,-3.62,28.41,-4.25,uptrend,stage3
PG,0.0,,,,,11.4,Procter & Gamble Company (The),60.9,Consumer Defensive,Household & Personal Products,80.0,50.0,39.6,70.0,60.0,149.49,348102295552.0,15.0,23.3,False,down,8.8,True,1.0,1.7,False,0.0,1.2,3.3,False,167.25,-10.6,3.0,False,"{'roe_pct': 31.1, 'debt_to_equity': 0.68, 'current_ratio': 0.73, 'operating_margin_pct': 23.0}","{'eps_growth_yoy': np.float64(8.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.2}",163.77,186.0,145.0,22.0,buy,9.6,90.6,-39.4,68.4,-54.2,3.66,5.47,2.86,61.8,2.47,True,-1.39,25.6,4.1,48.0,2026-07-29,False,False,6.0,NEUTRAL,5.67,88.2,3.64,BULLISH,0.07,80.0,7.0,1.0,10.0,0.0,3.4,18.3,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,2324.3,23.0,21.7,15.0,False,down,23.3,0.0,True,1.0,False,0.0,2.0,12.0,29.0,62.1,Medio,28.2,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,2/3,46.93,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0,,8,RELIABLE/BUY (+8),,0.0,44,0.0848,BAJA,15.09,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.157,False,-9.56,10.69,1.25,sideways,stage1
AJG,65.23684210526315,Excellent,Stage Unknown,24.0062340871457,216.7400054931641,50.0,Arthur J. Gallagher & Co.,79.2,Financial Services,Insurance Brokers,100.0,100.0,36.0,70.0,65.0,224.785,57756708864.0,15.0,17.2,False,down,124.7,True,1.0,47.7,True,2.0,2.0,2.6,False,327.34,-31.3,1.0,False,"{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'eps_growth_yoy': np.float64(124.7), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}",262.53,388.0,211.0,19.0,buy,16.8,106.23,-52.7,100.28,-55.4,1.87,4.2,1.29,42.9,1.01,True,-0.54,4.2,16.2,50.0,2026-07-30,False,False,6.0,NEUTRAL,3.71,77.9,0.93,BULLISH,0.0,60.0,2.0,0.0,43.2,26.1,,23.8,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",MEGA_FLOAT,254.1,30.0,71.2,15.0,False,down,17.2,0.0,True,1.0,True,2.0,5.0,26.0,29.0,13.8,Bottom 25%,16.2,-3.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,32.08,0.0,0.0,0.0,3.0,5.0,-1.23,-1.71,0.0,1.0,-1.5,2.0,71.0,0,,-5,MIXED/AVOID (-5),WATCH,-3.0,31,,,33.03842105263158,⚪ WEAK,🔴 Weak,BUY,90.0,Good pullback (-31.2% from high) - valid VCP setup | Elevated P/E (36.4) - watch valuation | Strong upside (+16.5%) - analyst support,-31.2,NEUTRAL,BUY,False,False,1,1.056,False,-30.85,17.73,-13.96,sideways,stage4
ATLKY,0.0,,,,,78.6,Atlas Copco AB,50.3,Industrials,Specialty Industrial Machinery,50.0,30.0,47.6,85.0,55.0,19.37,94498889728.0,35.0,39.2,False,flat,-5.1,False,0.0,-5.1,False,0.0,,,False,22.05,-12.2,7.0,True,"{'roe_pct': 22.4, 'debt_to_equity': 0.29, 'current_ratio': 1.7}","{'eps_growth_yoy': np.float64(-5.1), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.7}",24.0,24.0,24.0,1.0,none,23.9,95.06,390.8,5.7,-70.6,22.68,6.46,2.92,56.2,1.57,False,,161.9,-2.6,,,False,False,6.0,NEUTRAL,,53.6,,,,,,,48.7,0.0,23.6,15.1,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,70,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,3947.2,3.0,38.7,35.0,False,flat,39.2,0.0,False,0.0,False,0.0,0.0,7.0,29.0,79.3,Top 25%,34.8,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,40.05,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0,,3,MIXED/BUY (+3),CAUTION,-1.0,45,0.4207,MEDIA,24.53,⚪ WEAK,🔴 Weak,HOLD,60.0,Close to ATH (-13.3% from high) - wait for pullback | Strong upside (+25.5%) - analyst support,-13.3,NEUTRAL,NONE,False,False,2,0.934,False,-12.3,30.87,0.54,sideways,stage2
AXP,61.8,Excellent,Stage Unknown,11.433337731919371,301.9100036621094,50.0,American Express Company,60.0,Financial Services,Credit Services,80.0,50.0,24.0,85.0,60.0,317.23,216454430720.0,15.0,21.2,False,down,3.0,True,1.0,5.9,False,0.0,2.3,3.8,False,387.49,-18.1,4.0,False,"{'roe_pct': 34.4, 'debt_to_equity': 1.78, 'current_ratio': 1.57, 'operating_margin_pct': 21.2}","{'eps_growth_yoy': np.float64(3.0), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.3}",361.57,450.0,285.0,24.0,buy,14.0,,,281.78,-11.2,,,1.19,21.3,1.1,True,-3.01,,12.3,43.0,2026-07-24,False,False,4.0,NEUTRAL,,,0.9,,,,,,35.0,24.7,,18.0,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,529.2,25.0,61.0,15.0,False,down,21.2,0.0,True,1.0,False,0.0,2.0,24.0,29.0,20.7,Bottom 25%,17.5,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,40.0,0.0,0.0,0.0,3.0,3.0,0.0,-0.0,0.0,0.0,0.0,0.0,,1,Berkshire Hathaway (Buffett),3,MIXED/BUY (+3),,0.0,45,,,36.9,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.038,False,-17.67,12.06,-20.18,sideways,stage1
CBOE,0.0,,,,,50.0,"Cboe Global Markets, Inc.",76.3,Financial Services,Financial Data & Stock Exchanges,100.0,70.0,47.6,95.0,50.0,294.635,30834669568.0,35.0,40.7,False,down,64.1,True,1.0,8.5,True,2.0,3.0,2.9,False,371.18,-20.6,6.0,False,"{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'eps_growth_yoy': np.float64(64.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}",328.0,382.0,273.0,14.0,hold,11.3,406.47,38.0,351.3,19.2,3.25,9.58,0.99,23.8,1.29,True,-0.25,33.8,21.8,50.0,2026-07-31,False,False,8.0,STRONG,5.42,70.3,0.37,,,,,,42.7,0.0,,22.9,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,50,"No clear pattern (1.0x ratio, 49% up volume)",HIGH_FLOAT,104.2,0.0,32.7,35.0,False,down,40.7,0.0,True,1.0,True,2.0,5.0,16.0,29.0,48.3,Bajo 50%,24.1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,False,2/3,28.520000000000003,0.0,3.0,0.0,3.0,5.0,-0.73,-0.78,0.0,1.0,0.0,10.0,39.0,0,,-8,RELIABLE/AVOID (-8),,0.0,45,,,15.13,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.623,False,-20.68,35.03,8.8,sideways,stage2
KO,0.0,,,,,39.5,Coca-Cola Company (The),66.0,Consumer Defensive,Beverages - Non-Alcoholic,85.0,40.0,62.4,80.0,60.0,83.425,358934609920.0,60.0,69.8,False,down,3.0,True,1.0,-0.5,True,1.0,1.1,3.1,False,83.6467,-0.3,6.0,False,"{'roe_pct': 43.4, 'debt_to_equity': 1.25, 'current_ratio': 1.36, 'operating_margin_pct': 35.1}","{'eps_growth_yoy': np.float64(3.0), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 27.8}",86.06,92.0,71.38,23.0,buy,3.2,19.84,-76.2,57.88,-30.6,0.87,0.73,2.61,64.8,2.89,True,-0.24,11.1,18.2,40.0,2026-07-21,False,False,7.0,NEUTRAL,4.61,91.1,1.32,BULLISH,0.15,90.0,6.0,3.0,51.6,0.0,11.8,19.8,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEGA_FLOAT,3873.9,3.0,31.6,60.0,False,down,69.8,0.0,True,1.0,True,1.0,5.0,5.0,29.0,86.2,Top 25%,46.0,3.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,False,3/3,28.375000000000007,0.0,0.0,3.0,3.0,5.0,0.0,0.3,0.0,0.0,0.0,5.0,43.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),CAUTION,2.0,44,0.0442,BAJA,29.1,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-0.1% from high) - poor entry point,-0.1,NEUTRAL,BUY,False,True,3,1.332,False,-0.26,29.76,12.29,uptrend,stage3
PEP,0.0,,,,,50.0,"Pepsico, Inc.",55.5,Consumer Defensive,Beverages - Non-Alcoholic,95.0,30.0,36.0,45.0,55.0,145.07,198302138368.0,15.0,22.1,False,down,84.2,False,0.0,-14.4,False,0.0,2.0,3.7,False,171.48,-15.4,4.0,False,"{'roe_pct': 43.9, 'debt_to_equity': 2.45, 'current_ratio': 0.9, 'operating_margin_pct': 17.0}","{'eps_growth_yoy': np.float64(84.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.1}",170.57,195.0,132.0,21.0,hold,17.6,250.64,72.8,177.09,22.1,4.41,6.4,4.15,89.3,3.03,True,-0.5,10.4,11.1,28.0,2026-07-09,False,False,5.0,NEUTRAL,4.79,33.8,0.57,,,,,,3.0,0.0,,16.6,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,NEUTRAL,45,"No clear pattern (0.7x ratio, 42% up volume)",MEGA_FLOAT,1362.9,25.0,23.8,15.0,False,down,22.1,0.0,False,0.0,False,0.0,0.0,5.0,29.0,86.2,Top 25%,46.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,39.2,0.0,3.0,0.0,3.0,3.0,-0.28,-0.89,0.0,0.0,0.0,0.0,77.0,0,,3,MIXED/BUY (+3),,0.0,0,,,5.550000000000001,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.967,False,-14.04,17.79,-5.94,sideways,stage4
LIN,0.0,,,,,50.0,Linde plc,67.0,Basic Materials,Specialty Chemicals,85.0,50.0,66.0,65.0,60.0,517.05,239056666624.0,60.0,62.8,False,down,5.2,True,1.0,3.4,False,0.0,1.4,3.0,False,522.8884,-1.1,7.0,True,"{'roe_pct': 18.2, 'debt_to_equity': 0.66, 'current_ratio': 0.83, 'operating_margin_pct': 28.5}","{'eps_growth_yoy': np.float64(5.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.4}",545.04,600.0,400.0,25.0,buy,5.4,229.64,-55.6,201.8,-61.0,1.96,10.15,1.24,40.5,1.3,True,-1.8,20.6,13.4,50.0,2026-07-31,False,False,5.0,NEUTRAL,3.57,31.9,1.96,BULLISH,0.03,80.0,3.0,1.0,37.7,0.0,,20.1,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,461.0,10.0,28.7,60.0,False,down,62.8,0.0,True,1.0,False,0.0,2.0,9.0,29.0,72.4,Medio,30.8,0.0,0.0,5.0,7.0,5.0,0.0,0.0,0.0,False,2/3,35.8,0.0,0.0,0.0,3.0,3.0,0.63,0.96,1.0,0.0,0.0,0.0,112.0,0,,0,MIXED/WATCH (0),,0.0,0,,,32.2,⚪ WEAK,🔴 Weak,,,,,,,,True,3,1.084,False,-1.9,33.14,24.4,uptrend,stage3
PGR,0.0,,,,,50.0,Progressive Corporation (The),51.0,Financial Services,Insurance - Property & Casualty,50.0,50.0,36.0,75.0,50.0,204.715,119451205632.0,15.0,15.9,False,down,-11.2,False,0.0,0.8,False,0.0,1.2,2.4,False,269.84,-24.1,2.0,False,"{'roe_pct': 37.9, 'debt_to_equity': 0.26, 'current_ratio': 0.3, 'operating_margin_pct': 16.4}","{'eps_growth_yoy': np.float64(-11.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 12.9}",230.86,331.0,190.0,21.0,hold,12.8,519.48,153.8,196.5,-4.0,12.98,26.57,6.95,70.7,1.93,True,-0.49,53.3,3.9,34.0,2026-07-15,False,False,6.0,NEUTRAL,11.79,,1.29,,,,,,0.0,0.0,,15.3,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,582.1,25.0,21.9,15.0,False,down,15.9,0.0,False,0.0,False,0.0,0.0,10.0,29.0,69.0,Medio,30.7,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,43.4,0.0,8.0,0.0,3.0,1.0,0.06,0.19,0.0,0.0,0.0,2.0,,0,,8,RELIABLE/BUY (+8),,0.0,45,,,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.193,False,-19.56,8.96,-11.62,sideways,stage1
WM,0.0,,,,,88.0,"Waste Management, Inc.",45.0,Industrials,Waste Management,50.0,40.0,36.0,45.0,60.0,223.66,89816432640.0,15.0,23.8,False,down,-0.4,False,0.0,-3.2,True,1.0,1.4,2.6,False,248.13,-9.9,5.0,False,"{'roe_pct': 29.9, 'debt_to_equity': 2.28, 'current_ratio': 0.93, 'operating_margin_pct': 17.5}","{'eps_growth_yoy': np.float64(-0.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.0}",256.04,285.0,210.0,25.0,buy,14.5,119.86,-46.4,91.77,-59.0,2.38,5.32,1.6,49.5,1.49,True,-0.38,4.9,13.3,47.0,2026-07-27,False,False,8.0,STRONG,3.89,21.3,1.82,BULLISH,0.0,70.0,1.0,0.0,24.9,0.0,26.4,13.5,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,False,66,200 MA declining - structural weakness,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,400.4,25.0,39.9,15.0,False,down,23.8,0.0,False,0.0,True,1.0,2.0,23.0,29.0,24.1,Bottom 25%,18.4,-3.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,False,1/3,30.4,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,110.0,0,,-5,MIXED/AVOID (-5),WATCH,0.0,45,0.3801,MEDIA,18.0,⚪ WEAK,🔴 Weak,,,,,,,,False,3,1.03,False,-8.63,17.25,0.46,uptrend,stage1
TT,0.0,,,,,50.0,Trane Technologies plc,55.5,Industrials,Building Products & Equipment,60.0,40.0,47.6,80.0,60.0,462.2575,102184550400.0,35.0,43.4,False,flat,-31.8,True,1.0,-13.5,True,1.0,1.8,2.7,False,503.47,-8.2,6.0,False,"{'roe_pct': 36.6, 'debt_to_equity': 0.54, 'current_ratio': 1.09, 'operating_margin_pct': 15.5}","{'eps_growth_yoy': np.float64(-31.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.4}",520.22,585.0,402.0,22.0,buy,12.5,177.22,-61.7,130.9,-71.7,2.61,12.04,0.89,29.6,1.2,True,-1.26,17.3,-1.5,48.0,2026-07-29,False,False,9.0,STRONG,3.63,102.0,,,,,,,33.8,0.0,,16.6,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEGA_FLOAT,220.5,3.0,23.8,35.0,False,flat,43.4,0.0,True,1.0,True,1.0,5.0,13.0,29.0,58.6,Medio,26.1,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,3/3,37.2,0.0,0.0,0.0,3.0,0.0,0.0,0.49,0.0,0.0,0.0,10.0,66.0,0,,2,RELIABLE/WATCH (+2),WATCH,3.0,45,,,22.05,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.945,False,-9.51,31.21,6.61,sideways,stage2
CVX,0.0,,,,,50.0,Chevron Corporation,59.2,Energy,Oil & Gas Integrated,55.0,60.0,56.0,70.0,60.0,190.695,379817623552.0,35.0,40.2,False,down,-11.2,True,1.0,7.2,True,1.0,1.2,2.2,False,214.71,-11.2,7.0,True,"{'roe_pct': 6.6, 'debt_to_equity': 0.24, 'current_ratio': 1.09, 'operating_margin_pct': 7.3}","{'eps_growth_yoy': np.float64(-11.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 5.9}",216.04,236.0,170.0,23.0,buy,13.3,87.01,-54.4,57.3,-70.0,3.1,5.91,3.81,120.4,4.03,True,-2.83,14.4,-44.5,50.0,2026-07-31,False,False,5.0,NEUTRAL,5.05,9.3,,,,,,,30.4,0.0,,17.8,2026-06-10 15:11:55,2026-06-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 45% up volume)",MEGA_FLOAT,1882.4,10.0,25.4,35.0,False,down,40.2,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,40.2,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,42.68000000000001,-3.0,3.0,-2.0,3.0,-3.0,-0.02,0.49,0.0,0.0,0.0,0.0,89.0,1,Berkshire Hathaway (Buffett),8,RELIABLE/BUY (+8),,0.0,33,,,25.42,⚪ WEAK,🔴 Weak,,,,,,,,True,3,0.743,False,-10.31,40.1,23.1,uptrend,stage2
