ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
WEGE3.SA,WEG S.A.,42.26,BRL,56.0,B,56.0,ROE 32.5% | Potencial +25% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,24.8,16,3.0,3.1,5.12,,32.5,23.0,28.2,15.6,-6.1,-22.5,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,SUSPECT,Negative revenue growth and high P/E ratios raise concerns about the stock's valuation,2026-06-10,0,
9988.HK,Alibaba Group Holding Limited,113.5,HKD,53.0,B,53.0,Potencial +62% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,184.04,62.1,26,-2.0,7.77,6.38,,9.2,11.7,17.8,10.1,2.9,-39.0,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,SUSPECT,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-06-10,0,
6758.T,Sony Group Corporation,3385.0,JPY,52.0,B,52.0,Potencial +38% analistas | FCF negativo | Crecimiento ingresos +15% | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4676.3,38.1,23,-1.4,4.77,1.02,,12.4,18.5,19.7,-2.6,15.4,-29.1,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-06-10,0,
2382.HK,Sunny Optical Technology (Group) Company Limited,73.85,HKD,51.0,B,51.0,ROE 17.5% | Potencial +12% | FCF negativo | Crecimiento ingresos +21% | Dividendo 1.6% | Mercado HongKong CAPE 11 (33% descuento histórico),3,1,Technology,HongKong,🇭🇰,10.7,82.92,12.3,23,-0.9,1.54,1.57,,17.5,14.5,15.0,10.7,21.3,-19.2,cyclical | governance,,RISKY,Negative FCF yield indicates potential cash flow issues,2026-06-10,0,
035420.KS,NAVER Corporation,227000.0,KRW,47.0,C,47.0,Potencial +29% | Crecimiento ingresos +16% | Dividendo 1.0%,0,0,Communication Services,Korea,🇰🇷,21.2,292518.53,28.9,27,4.3,3.61,1.02,,5.7,15.2,,14.5,16.3,-25.3,Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Low ROE and high forward P/E ratio may indicate overvaluation,2026-06-10,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",6695.0,JPY,45.0,C,45.0,Potencial +19% | Dividendo 1.6% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,7958.12,18.9,16,1.8,2.36,1.55,,10.7,20.3,26.5,18.4,1.3,-15.6,cyclical risk | valuation risk,,SUSPECT,Low revenue growth and high trailing P/E may indicate overvaluation,2026-06-10,0,
7733.T,Olympus Corporation,1803.0,JPY,44.0,C,44.0,P/E 14.4x | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1882.31,4.4,13,0.1,0.55,1.68,,8.7,14.4,29.4,6.7,8.5,-16.8,Valuation Risk | Growth Overestimation,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential for overestimation of future growth,2026-06-10,0,
8766.T,"Tokio Marine Holdings, Inc.",7406.0,JPY,44.0,C,44.0,ROE 18.7% | P/E 15.0x | Dividendo 3.3% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Financial Services,Japan,🇯🇵,29.4,8137.67,9.9,12,,1.23,3.31,,18.7,15.0,14.4,11.7,-4.5,-7.9,FCF no comparable (sector financiero) | cyclical risk | regulatory risk,TKOMY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-06-10,0,
4661.T,"Oriental Land Co., Ltd.",2292.5,JPY,43.0,C,43.0,Potencial +37% analistas | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3130.55,36.6,14,,4.57,0.65,,,26.2,30.9,17.3,,-38.3,Missing Key Metrics | Cyclical Sector Risk,,SUSPECT,Missing key metrics such as ROE and Revenue Growth YoY raise concerns about data quality,2026-06-10,0,
8035.T,Tokyo Electron Limited,61830.0,JPY,43.0,C,43.0,ROE 29.3% | Margen 24% | Dividendo 1.2% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,56081.82,-9.3,22,0.8,-1.16,1.2,,29.3,48.3,49.4,23.5,8.6,-5.3,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and negative analyst upside raise concerns about overvaluation,2026-06-10,0,
1211.HK,BYD Company Limited,86.6,HKD,42.0,C,42.0,Potencial +44% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.42,43.7,28,-14.8,5.46,0.41,,11.1,14.0,38.5,3.5,-11.8,-39.7,Ingresos en declive YoY | Negative FCF Yield | Declining Revenue | High Trailing P/E,BYDDF,RISKY,Negative FCF yield and declining revenue growth raise concerns about the company's financial health,2026-06-10,0,
6098.T,"Recruit Holdings Co., Ltd.",11380.0,JPY,42.0,C,42.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,11368.75,-0.1,16,2.5,-0.01,0.22,,30.8,37.6,32.7,13.4,11.5,-3.2,Overvaluation Risk | Market Volatility,RCRUY,SUSPECT,High forward P/E ratio and low dividend yield may indicate overvaluation,2026-06-10,0,
012330.KS,"Hyundai Mobis Co.,Ltd",570000.0,KRW,41.0,C,41.0,P/E 10.7x | Potencial +15% | Dividendo 1.1%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,655379.3,15.0,29,3.0,1.87,1.09,,7.2,10.7,,5.7,5.5,-30.7,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-06-10,0,
9983.T,"Fast Retailing Co., Ltd.",79130.0,JPY,39.0,C,39.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,75520.0,-4.6,15,2.0,-0.57,0.73,,20.6,57.8,50.7,13.1,14.8,-4.5,Overvaluation Risk | Cyclical Sector Risk,,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-06-10,0,
6861.T,Keyence Corporation,72890.0,JPY,37.0,C,37.0,Potencial +16% | Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,84475.0,15.9,16,,1.99,0.75,,,39.0,39.6,38.1,17.9,-13.4,Missing Key Metrics | High P/E Ratio,,SUSPECT,Missing ROE and FCF Yield metrics raise concerns about data quality and potential investment risks,2026-06-10,0,
ABEV3.SA,Ambev S.A.,16.19,BRL,37.0,C,37.0,ROE 17.3% | FCF yield 7.2% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.14,-0.3,18,7.2,-0.04,1.11,,17.3,14.4,16.4,17.7,-0.1,-5.0,cyclical risk | geopolitical risk,ABEV,SUSPECT,Negative revenue growth and low analyst upside raise concerns,2026-06-10,0,
6367.T,"Daikin Industries,Ltd.",23300.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.6% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,24018.5,3.1,16,1.8,0.39,1.55,,9.3,23.5,24.8,5.5,16.4,-10.0,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,"Forward and trailing P/E ratios seem high for the industrials sector, indicating potential overvaluation",2026-06-10,0,
