Price,Close,High,Low,Open,Volume
2025-12-09,42.432106018066406,42.84898103168234,42.412254286037445,42.63061955202526,24347200
2025-12-10,42.412254333496094,42.51151299375196,42.10455816619903,42.48173350250983,25940200
2025-12-11,42.71995162963867,42.82913426563983,42.33285231023881,42.33285231023881,18703300
2025-12-12,42.511512756347656,43.05742213254871,42.45195756052672,42.8489808403408,17179800
2025-12-15,42.89861297607422,42.9680921461782,42.51151366082896,42.78943034124488,19176400
2025-12-16,42.71995162963867,42.98794433991492,42.46188289248487,42.87876170391376,19067900
2025-12-17,42.44203186035156,42.819207212853684,42.22367037107635,42.73980406757113,19444600
2025-12-18,42.858909606933594,43.09712282315542,42.65047209615679,42.71002350704685,21935800
2025-12-19,42.3129997253418,43.04749488419491,42.28322023391262,42.799353911492766,22612000
2025-12-22,42.470001220703125,42.529998779296875,42.029998779296875,42.290000915527344,17894900
2025-12-23,42.619998931884766,42.75,42.380001068115234,42.400001525878906,15097300
2025-12-24,42.810001373291016,42.86000061035156,42.54999923706055,42.61000061035156,5761000
2025-12-26,42.779998779296875,42.869998931884766,42.630001068115234,42.790000915527344,8436700
2025-12-29,42.86000061035156,43.11000061035156,42.77000045776367,42.810001373291016,12838700
2025-12-30,42.959999084472656,43.040000915527344,42.810001373291016,42.880001068115234,9255300
2025-12-31,42.689998626708984,43.0099983215332,42.68000030517578,42.970001220703125,10129000
2026-01-02,43.18000030517578,43.38999938964844,42.65999984741211,42.88999938964844,20495400
2026-01-05,42.70000076293945,43.290000915527344,42.060001373291016,43.189998626708984,27884400
2026-01-06,42.90999984741211,42.959999084472656,42.52000045776367,42.75,21861800
2026-01-07,41.869998931884766,42.970001220703125,41.7400016784668,42.95000076293945,27613300
2026-01-08,41.9900016784668,42.290000915527344,41.810001373291016,41.81999969482422,22853300
2026-01-09,42.5099983215332,42.88999938964844,42.4900016784668,42.52000045776367,21518300
2026-01-12,42.58000183105469,42.709999084472656,42.29999923706055,42.380001068115234,16810600
2026-01-13,42.849998474121094,42.959999084472656,42.41999816894531,42.619998931884766,22207400
2026-01-14,43.16999816894531,43.31999969482422,42.77000045776367,42.810001373291016,21403100
2026-01-15,43.61000061035156,43.81999969482422,43.31999969482422,43.31999969482422,21762700
2026-01-16,43.38999938964844,43.52000045776367,42.939998626708984,43.16999816894531,27803600
2026-01-20,42.959999084472656,43.36000061035156,42.83000183105469,43.119998931884766,25300900
2026-01-21,43.02000045776367,43.310001373291016,42.689998626708984,43.310001373291016,33736500
2026-01-22,42.709999084472656,43.27000045776367,42.599998474121094,43.20000076293945,26170700
2026-01-23,42.560001373291016,42.75,42.29999923706055,42.709999084472656,26527200
2026-01-26,42.869998931884766,43.18000030517578,42.65999984741211,42.70000076293945,19254000
2026-01-27,43.43000030517578,43.54999923706055,42.599998474121094,42.81999969482422,31070500
2026-01-28,43.33000183105469,43.66999816894531,43.130001068115234,43.5,25183600
2026-01-29,43.33000183105469,43.77000045776367,43.08000183105469,43.5099983215332,27417900
2026-01-30,43.25,43.380001068115234,42.77000045776367,43.22999954223633,27998400
2026-02-02,42.619998931884766,43.47999954223633,42.54999923706055,43.29999923706055,32847600
2026-02-03,43.2400016784668,43.41999816894531,42.65999984741211,42.65999984741211,35525500
2026-02-04,43.08000183105469,43.650001525878906,42.9900016784668,43.470001220703125,30994300
2026-02-05,43.099998474121094,43.369998931884766,42.869998931884766,43.220001220703125,31475400
2026-02-06,43.349998474121094,43.86000061035156,42.97999954223633,43.4900016784668,30530100
2026-02-09,43.47999954223633,43.54999923706055,43.060001373291016,43.369998931884766,21173900
2026-02-10,44.48500061035156,44.529998779296875,43.560001373291016,43.75,25280142
