Date,Close,High,Low,Open,Volume
2025-12-09,53.09443283081055,53.76210130175735,53.064538532595904,53.313667821481324,46335400
2025-12-10,53.702308654785156,53.89164934636292,53.02467668804751,53.094432584498925,45437500
2025-12-11,54.67889404296875,54.78851153586394,53.742169306120076,53.772063603669245,51786500
2025-12-12,54.75861740112305,55.01771018394559,54.51945161578507,54.96788508741177,64428900
2025-12-15,54.79847717285156,55.11736234173511,54.62906728858845,54.98781405393521,35356800
2025-12-16,54.4496955871582,54.96788495294686,54.29025299779332,54.848303961275995,37342300
2025-12-17,54.43973159790039,54.87819776435013,54.38990650193742,54.60913768445671,41112400
2025-12-18,54.35004425048828,54.828372008516084,54.170670866051466,54.57924273028841,35021600
2025-12-19,54.64899826049805,54.828371643741484,54.369974687190954,54.369974687190954,46595300
2025-12-22,55.31999969482422,55.439998626708984,54.7400016784668,54.75,37987800
2025-12-23,55.43000030517578,55.560001373291016,55.310001373291016,55.310001373291016,24732900
2025-12-24,55.72999954223633,55.88999938964844,55.40999984741211,55.5099983215332,15685800
2025-12-26,55.619998931884766,55.79999923706055,55.439998626708984,55.709999084472656,20410100
2025-12-29,55.31999969482422,55.68000030517578,55.2599983215332,55.59000015258789,34223800
2025-12-30,55.18000030517578,55.400001525878906,55.13999938964844,55.400001525878906,16160900
2025-12-31,54.77000045776367,55.2599983215332,54.75,55.220001220703125,22996200
2026-01-02,54.93000030517578,55.0,54.34000015258789,54.83000183105469,36087100
2026-01-05,56.130001068115234,56.5099983215332,54.81999969482422,54.81999969482422,58044100
2026-01-06,56.400001525878906,56.52000045776367,55.9900016784668,56.040000915527344,38950800
2026-01-07,55.61000061035156,56.34000015258789,55.540000915527344,56.22999954223633,44720900
2026-01-08,55.900001525878906,56.25,55.40999984741211,55.45000076293945,35358300
2026-01-09,55.72999954223633,56.15999984741211,55.720001220703125,55.97999954223633,29544900
2026-01-12,55.290000915527344,55.36000061035156,54.84000015258789,55.029998779296875,42021600
2026-01-13,54.22999954223633,55.22999954223633,54.150001525878906,55.150001525878906,77045100
2026-01-14,54.150001525878906,54.18000030517578,53.689998626708984,54.04999923706055,59754600
2026-01-15,54.369998931884766,54.70000076293945,54.209999084472656,54.220001220703125,48490800
2026-01-16,54.439998626708984,54.7599983215332,54.290000915527344,54.369998931884766,44363200
2026-01-20,53.20000076293945,54.11000061035156,53.099998474121094,53.61000061035156,57030800
2026-01-21,53.459999084472656,53.83000183105469,53.2400016784668,53.369998931884766,49360300
2026-01-22,53.810001373291016,54.04999923706055,53.63999938964844,53.650001525878906,46919300
2026-01-23,53.06999969482422,53.5099983215332,52.880001068115234,53.4900016784668,47057500
2026-01-26,53.40999984741211,53.54999923706055,53.09000015258789,53.099998474121094,31072700
2026-01-27,53.0,53.43000030517578,52.84000015258789,53.31999969482422,38633700
2026-01-28,52.9900016784668,53.209999084472656,52.7599983215332,52.93000030517578,45450800
2026-01-29,53.54999923706055,53.630001068115234,52.9900016784668,53.31999969482422,51975400
2026-01-30,53.439998626708984,53.65999984741211,53.02000045776367,53.380001068115234,42767000
2026-02-02,54.029998779296875,54.09000015258789,53.20000076293945,53.45000076293945,48031500
2026-02-03,53.529998779296875,54.16999816894531,53.15999984741211,53.720001220703125,66887100
2026-02-04,53.959999084472656,54.18000030517578,53.400001525878906,53.5099983215332,59506400
2026-02-05,53.290000915527344,54.060001373291016,53.18000030517578,53.939998626708984,64475000
2026-02-06,54.2599983215332,54.349998474121094,53.83000183105469,53.83000183105469,53073800
2026-02-09,53.939998626708984,54.38999938964844,53.900001525878906,54.08000183105469,31699900
2026-02-10,53.54999923706055,54.2599983215332,53.119998931884766,53.70000076293945,57915000
