ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
CBOE,"Cboe Global Markets, Inc.",75.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,44.0,95.0,50.0,35.0,31.3,False,down,64.1,True,1,8.5,True,2,"{'eps_growth_yoy': 64.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}","{'revenue_growth_yoy': 8.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 31.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 13.2}",274.98,28777699328,Financial Services,Financial Data & Stock Exchanges,3.0,2.9,False,371.18,-25.9,0.0,False,311.21,375.0,258.0,14.0,hold,13.2,406.47,47.8,351.6,27.9,3.49,9.58,1.04,23.8,2.88,1.29,True,-0.27,33.8,21.8,16.0,2026-07-31,False,True,8.0,STRONG,5.69,70.3,0.34,53.8,,,,2026-07-15T06:21:27.712785
ICE,Intercontinental Exchange Inc.,75.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,36.0,75.0,70.0,15.0,14.2,False,down,66.0,True,2,12.4,True,2,"{'eps_growth_yoy': 66.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 37.7}","{'revenue_growth_yoy': 12.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 14.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 13.9, 'debt_to_equity': 0.71, 'current_ratio': 1.01, 'operating_margin_pct': 57.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 33.7}",137.61,77820174336,Financial Services,Financial Data & Stock Exchanges,2.1,1.9,False,189.35,-27.3,0.0,False,183.93,240.0,159.0,15.0,strong_buy,33.7,280.7,104.0,206.1,49.8,4.81,6.62,1.51,28.5,2.08,1.23,True,-2.19,7.5,79.7,15.0,2026-07-30,False,True,8.0,STRONG,5.25,118.3,0.2,34.8,,,,2026-07-15T06:18:27.557593
WST,"West Pharmaceutical Services, I",75.3,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,68.0,95.0,60.0,95.0,93.0,False,up,5.3,True,1,10.2,True,1,"{'eps_growth_yoy': 5.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.8}","{'revenue_growth_yoy': 10.2, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 93.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.71, 'operating_margin_pct': 21.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 6.0}",357.65,25267109888,Healthcare,Medical Instruments & Supplies,3.8,2.9,False,367.66,-2.7,1.0,False,379.0,447.0,310.0,15.0,strong_buy,6.0,165.47,-53.7,223.2,-37.6,1.09,3.9,0.24,11.5,0.88,0.25,True,-1.19,336.2,56.1,8.0,2026-07-23,False,True,7.0,NEUTRAL,2.4,19.0,0.66,19.3,,,,2026-07-15T06:18:42.440585
CDNS,"Cadence Design Systems, Inc.",74.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,54.0,85.0,60.0,60.0,56.5,False,up,109.7,False,0,15.6,False,0,"{'eps_growth_yoy': 109.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.2}","{'revenue_growth_yoy': 15.6, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 56.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 20.7, 'debt_to_equity': 0.47, 'current_ratio': 1.47, 'operating_margin_pct': 29.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 3.8}",376.8,103927463936,Technology,Software - Application,2.2,2.1,False,416.69,-9.6,0.0,False,391.18,470.0,275.0,25.0,strong_buy,3.8,178.28,-52.7,98.9,-73.8,1.44,5.44,,,,,True,-0.96,14.4,23.0,12.0,2026-07-27,False,True,7.0,NEUTRAL,1.55,44.0,1.74,24.1,,,,2026-07-15T06:19:47.352839
THC,Tenet Healthcare Corporation,74.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,44.0,75.0,70.0,35.0,31.8,False,up,143.8,True,1,9.7,True,2,"{'eps_growth_yoy': 143.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.9}","{'revenue_growth_yoy': 9.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 31.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 30.3, 'debt_to_equity': 1.49, 'current_ratio': 1.36, 'operating_margin_pct': 17.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 32.5}",183.69,15822505984,Healthcare,Medical Care Facilities,5.0,2.6,False,247.21,-25.7,0.0,False,243.48,288.0,210.0,21.0,strong_buy,32.5,1507.22,720.5,543.9,196.1,19.35,35.54,,,,2.75,True,-8.57,4.9,87.6,9.0,2026-07-24,False,True,6.0,NEUTRAL,12.03,33.4,0.12,39.6,,,,2026-07-15T06:23:30.896444
PAYX,"Paychex, Inc.",73.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,44.0,65.0,50.0,35.0,26.6,False,up,88.5,True,1,26.7,True,1,"{'eps_growth_yoy': 88.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 26.6}","{'revenue_growth_yoy': 26.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 26.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'debt_to_equity': 1.23, 'current_ratio': 1.15, 'operating_margin_pct': 38.3}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -2.7}",109.52,38945312768,Technology,Software - Application,6.4,5.4,False,148.11,-26.1,0.0,False,106.57,140.0,90.0,14.0,hold,-2.7,,,144.9,32.3,,,4.3,90.6,4.76,2.83,True,-0.93,9.6,17.0,76.0,2026-09-29,False,False,2.0,WEAK,,,0.4,32.3,,,,2026-07-15T06:17:09.879310
CME,CME Group Inc.,72.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,80.0,36.0,85.0,65.0,15.0,18.1,False,down,12.6,False,0,11.1,True,2,"{'eps_growth_yoy': 12.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 63.3}","{'revenue_growth_yoy': 11.1, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 18.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 15.9, 'debt_to_equity': 0.14, 'current_ratio': 1.02, 'operating_margin_pct': 69.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.2}",243.61,88021835776,Financial Services,Financial Data & Stock Exchanges,1.8,1.3,False,329.16,-26.0,0.0,False,285.47,329.0,226.0,15.0,buy,17.2,257.99,5.9,247.93,1.8,3.44,8.39,2.12,95.6,5.2,3.54,True,-0.91,32.9,14.9,7.0,2026-07-22,True,False,6.0,NEUTRAL,6.15,101.4,0.89,36.2,,,,2026-07-15T06:16:19.448465
G24.DE,Scout24 SE                    N,71.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,60.0,50.0,75.0,70.0,,,,,37.0,False,0,14.0,False,0,"{'eps_growth_yoy': 37.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 37.4}","{'revenue_growth_yoy': 14.0, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 17.7, 'debt_to_equity': 0.25, 'current_ratio': 0.22, 'operating_margin_pct': 55.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 46.8}",72.75,5144551424,Communication Services,Internet Content & Information,,,False,122.8,-40.8,0.0,False,106.76,140.0,86.0,17.0,strong_buy,46.8,,,108.3,48.9,,,2.03,36.6,1.5,1.51,,,44.1,40.6,22.0,2026-08-06,False,False,6.0,NEUTRAL,5.2,635.9,0.37,24.2,,,,2026-07-15T06:21:50.684213
NUE,Nucor Corporation,71.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,54.0,80.0,60.0,60.0,70.1,False,flat,23.2,True,1,12.3,True,1,"{'eps_growth_yoy': 23.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.8}","{'revenue_growth_yoy': 12.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 70.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 12.3, 'debt_to_equity': 0.32, 'current_ratio': 2.9, 'operating_margin_pct': 11.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.2}",234.16,53327818752,Basic Materials,Steel,2.5,2.4,False,270.9,-13.6,1.0,False,267.5,285.0,224.0,16.0,buy,14.2,,,304.2,29.9,-0.72,-1.69,0.96,22.0,2.24,1.41,True,-0.98,22.4,382.1,12.0,2026-07-27,False,True,6.0,NEUTRAL,4.64,11.9,0.04,36.4,,,,2026-07-15T06:22:48.941278
BAC,Bank of America Corporation,71.7,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,60.0,62.0,65.0,60.0,80.0,81.8,False,up,20.6,True,1,14.4,False,0,"{'eps_growth_yoy': 20.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.0}","{'revenue_growth_yoy': 14.4, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 81.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 10.6, 'operating_margin_pct': 36.0}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 8.5}",60.62,425429204992,Financial Services,Banks - Diversified,0.0,0.0,False,61.21,-1.0,1.0,False,65.79,71.0,58.0,21.0,strong_buy,8.5,,,98.33,62.2,,,1.88,27.3,1.12,2.35,True,-5.91,,24.4,,,False,False,5.0,NEUTRAL,,,0.48,20.1,,,,2026-07-15T06:22:02.413219
BRK-B,Berkshire Hathaway Inc. New,71.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,36.0,85.0,60.0,15.0,24.5,False,flat,119.6,False,0,10.5,False,0,"{'eps_growth_yoy': 119.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.3}","{'revenue_growth_yoy': 10.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 24.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 10.5, 'debt_to_equity': 0.18, 'current_ratio': 2.88, 'operating_margin_pct': 14.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.0}",491.09,1059209281536,Financial Services,Insurance - Diversified,1.0,2.3,False,516.85,-5.0,0.0,False,520.33,570.0,481.0,3.0,buy,6.0,1856.94,278.1,996.0,102.8,5.78,43.79,,,,,True,-0.02,14.4,83.7,17.0,2026-08-01,False,True,4.0,NEUTRAL,,,0.19,15.2,,,,2026-07-15T06:19:21.212699
SPGI,S&P Global Inc.,71.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,36.0,65.0,65.0,15.0,22.1,False,up,30.1,True,1,11.1,True,1,"{'eps_growth_yoy': 30.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 30.4}","{'revenue_growth_yoy': 11.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 22.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 13.9, 'debt_to_equity': 0.38, 'current_ratio': 0.68, 'operating_margin_pct': 44.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 17.0}",438.87,129905516544,Financial Services,Financial Data & Stock Exchanges,1.2,1.4,False,547.82404,-19.9,0.0,False,513.47,555.0,444.0,15.0,strong_buy,17.0,759.17,73.0,474.3,8.1,4.08,17.9,0.89,24.4,3.88,0.82,True,-4.12,22.7,32.5,13.0,2026-07-28,False,True,7.0,NEUTRAL,4.43,942.7,0.67,42.8,,,,2026-07-15T06:15:56.432776
