ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
7974.T,"Nintendo Co., Ltd.",7037.0,JPY,66.0,A,66.0,Potencial +45% analistas | Crecimiento ingresos +95% | Dividendo 3.1% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10169.88,44.5,25,3.4,5.57,3.11,,14.9,20.7,19.3,18.3,95.1,-52.4,Cyclical Risk | Regulatory Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% seems anomalous and warrants further investigation,2026-07-15,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",54.55,HKD,64.0,B,64.0,P/E 5.0x (vs 11x mercado) | Potencial +52% analistas | Dividendo 5.7% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.91,52.0,15,,6.5,5.73,,11.3,5.0,6.5,13.9,-3.3,-27.0,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese insurance sector | Exposure to Chinese real estate market,PNGAY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-07-15,0,
4568.T,"Daiichi Sankyo Company, Limited",2666.0,JPY,64.0,B,64.0,ROE 15.8% | Potencial +58% analistas | FCF negativo | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4205.29,57.7,17,-5.4,7.22,3.73,,15.8,18.6,19.0,12.2,13.7,-36.2,Negative FCF Yield | High Analyst Upside Discrepancy,DSNKY,RISKY,Negative FCF yield indicates potential cash flow issues,2026-07-15,0,
035420.KS,NAVER Corporation,189500.0,KRW,63.0,B,63.0,Potencial +60% analistas | FCF yield 5.1% | Crecimiento ingresos +16% | Dividendo 1.4%,1,0,Communication Services,Korea,🇰🇷,21.2,303074.06,59.9,27,5.1,7.49,1.44,,5.7,12.8,,14.5,16.3,-37.7,Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Low ROE and high analyst upside may indicate overestimation of growth potential,2026-07-15,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,36.05,BRL,60.0,B,60.0,ROE 19.2% | Potencial +34% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.48,34.5,14,3.4,4.31,2.06,,19.2,13.0,17.2,8.1,10.6,-25.5,Deuda elevada (D/E >2x) | Deuda elevada | Regulatory risks in healthcare sector | Cyclical risks in Brazilian market,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-07-15,0,
9432.T,"NTT, Inc.",149.9,JPY,57.0,B,57.0,P/E 10.3x (vs 16x mercado) | Potencial +13% | FCF yield 84.3% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,169.21,12.9,14,84.3,1.61,3.6,,10.0,10.3,11.9,7.2,9.1,-10.3,Anomalous FCF Yield | Potential Data Error,,SUSPECT,FCF Yield of 84.3% appears anomalous and likely incorrect for a company in the communication services sector,2026-07-15,0,
012330.KS,"Hyundai Mobis Co.,Ltd",489500.0,KRW,56.0,B,56.0,P/E 9.2x | Potencial +42% analistas | Dividendo 1.4%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,695866.7,42.2,30,3.4,5.27,1.39,,7.2,9.2,,5.7,5.5,-40.5,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-07-15,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,43.63,BRL,54.0,B,54.0,ROE 21.8% | P/E 8.5x | Potencial +11% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.31,10.7,13,,1.34,2.05,,21.8,8.5,10.6,33.3,-2.1,-12.2,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-07-15,0,
9988.HK,Alibaba Group Holding Limited,114.0,HKD,53.0,B,53.0,Potencial +59% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,181.16,58.9,25,-2.0,7.36,6.35,,9.2,12.2,18.0,10.1,2.9,-38.8,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,SUSPECT,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-07-15,0,
7733.T,Olympus Corporation,1735.5,JPY,50.0,B,50.0,P/E 13.8x | Potencial +10% | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1913.08,10.2,13,0.1,1.28,1.67,,8.7,13.8,28.4,6.7,8.5,-19.9,Valuation Risk | Growth Overestimation,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential for overestimation of future growth,2026-07-15,0,
7203.T,Toyota Motor Corporation,2856.0,JPY,50.0,B,50.0,P/E 8.8x (vs 16x mercado) | Potencial +27% | FCF negativo | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3615.47,26.6,19,-3.6,3.32,3.56,,10.2,8.8,9.7,7.6,1.9,-28.6,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-07-15,0,
105560.KS,KB Financial Group Inc.,182200.0,KRW,50.0,B,50.0,P/E 9.3x | Potencial +12% | Crecimiento ingresos +15% | Margen 37% | Dividendo 2.5%,1,0,Financial Services,Korea,🇰🇷,21.2,204155.0,12.0,20,,1.51,2.55,,10.0,9.3,,36.6,15.2,-6.3,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 9.3x seems low for a financial services company with a high profit margin and revenue growth,2026-07-15,0,
WEGE3.SA,WEG S.A.,44.2,BRL,48.0,C,48.0,ROE 32.5% | Potencial +19% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,19.3,16,2.9,2.42,4.89,,32.5,23.9,29.5,15.6,-6.1,-18.9,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns,2026-07-15,0,
6758.T,Sony Group Corporation,3369.0,JPY,48.0,C,48.0,Potencial +39% analistas | FCF negativo | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4686.82,39.1,22,-6.9,4.89,1.03,,12.3,18.4,19.6,-2.6,8.3,-29.5,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-07-15,0,
9983.T,"Fast Retailing Co., Ltd.",78820.0,JPY,47.0,C,47.0,ROE 22.5% | Crecimiento ingresos +22% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,83500.0,5.9,16,1.8,0.74,0.74,,22.5,57.6,50.7,13.5,22.2,-11.1,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-15,0,
6098.T,"Recruit Holdings Co., Ltd.",12545.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,12775.0,1.8,16,2.4,0.23,0.2,,30.8,41.5,36.0,13.4,11.5,-0.6,Overvaluation Risk | Growth Expectation Risk,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-07-15,0,
8035.T,Tokyo Electron Limited,74460.0,JPY,43.0,C,43.0,ROE 29.3% | Margen 24% | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,72536.37,-2.6,22,0.7,-0.32,1.01,,29.3,58.2,59.5,23.5,8.6,-8.4,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-15,0,
009150.KS,"Samsung Electro-Mechanics Co., Ltd.",1417000.0,KRW,42.0,C,42.0,Potencial +84% analistas | FCF negativo | Crecimiento ingresos +17%,1,1,Technology,Korea,🇰🇷,21.2,2612592.5,84.4,27,-0.2,10.55,,,8.8,36.8,,7.0,17.2,-41.4,cyclical risk | valuation risk,,SUSPECT,Negative FCF yield and high forward P/E raise concerns about the stock's valuation and financial health,2026-07-15,0,
6861.T,Keyence Corporation,76270.0,JPY,42.0,C,42.0,Potencial +17% | Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,89075.0,16.8,16,1.7,2.1,0.72,,13.5,40.8,41.6,38.1,17.9,-9.4,Overvaluation Risk | Potential Regulatory Risks in Japan,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-15,0,
1211.HK,BYD Company Limited,87.5,HKD,42.0,C,42.0,Potencial +42% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.6,42.4,28,-14.7,5.3,0.41,,11.1,14.3,25.4,3.5,-11.8,-35.8,Ingresos en declive YoY | Negative FCF Yield | Declining Revenue | High Trailing P/E,BYDDF,RISKY,Negative FCF yield and declining revenue growth raise concerns about the company's financial health,2026-07-15,0,
ABEV3.SA,Ambev S.A.,15.81,BRL,41.0,C,41.0,ROE 17.3% | FCF yield 7.5% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.18,2.3,18,7.5,0.29,1.13,,17.3,14.0,16.0,17.7,-0.1,-7.2,cyclical risk | geopolitical risk,ABEV,SUSPECT,Low revenue growth and relatively low analyst upside raise concerns,2026-07-15,0,
4661.T,"Oriental Land Co., Ltd.",2618.0,JPY,35.0,C,35.0,Potencial +13% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,2957.69,13.0,14,1.7,1.62,0.57,,11.7,29.9,35.2,17.3,0.1,-29.5,Cyclical Risk | Overvaluation Risk,,SUSPECT,Low revenue growth and high P/E ratios raise concerns about overvaluation,2026-07-15,0,
