ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
FICO,WATCH,6,Caro vs peers en Technology (FCF rank 12/14) | Short squeeze MEDIUM: 10.5% short · Short moderado (10.5% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9),2026-07-10
GVDNY,CAUTION,-3,Thesis drift MEDIUM: Score cayó 11pts en 46d (42→32) | Piotroski fuerte (7.0/9),2026-07-10
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 24/25) | Piotroski fuerte (8.0/9),2026-07-10
IDXX,WATCH,0,Caro vs peers en Healthcare (FCF rank 8/9) | Piotroski fuerte (8.0/9),2026-07-10
IT,BEST,11,Short squeeze MEDIUM: 25.8% short · Short muy alto (25.8% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Technology (11.8% vs media sector 11.2%),2026-07-10
ITRK.L,CAUTION,-1,Thesis drift MEDIUM: Score cayó 13pts en 46d (36→23) | Mejor FCF en Industrials (4.1% vs media sector 4.8%),2026-07-10
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-07-10
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 9/10) | Smart money: 1 HF + 0 insiders (conv 27) | Piotroski fuerte (7.0/9),2026-07-10
LSEG.L,CAUTION,-3,Thesis drift MEDIUM: Score cayó 14pts en 46d (52→38) | Piotroski fuerte (7.0/9),2026-07-10
MA,WATCH,3,Piotroski fuerte (9.0/9),2026-07-10
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 14/14) | Smart money: 1 HF + 0 insiders (conv 32) | Piotroski fuerte (8.0/9),2026-07-10
MKC,BEST,5,Mejor FCF en Consumer Defensive (5.2% vs media sector 3.9%),2026-07-10
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 13/14) | Piotroski fuerte (8.0/9),2026-07-10
NDAQ,WATCH,3,Piotroski fuerte (9.0/9),2026-07-10
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-07-10
PG,CAUTION,-6,Thesis drift MEDIUM: Score cayó 15pts en 46d (51→36),2026-07-10
RACE,WATCH,-8,Caro vs peers en Consumer Cyclical (FCF rank 9/9) | EPS revision STRONG_DOWN: EPS consensus ↓12.0% (14.82→13.04); Analistas: +11 (0→11) | Piotroski fuerte (9.0/9),2026-07-10
ROP,BEST,5,Mejor FCF en Technology (6.1% vs media sector 11.2%),2026-07-10
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-07-10
TJX,CAUTION,-3,Thesis drift MEDIUM: Score cayó 13pts en 46d (39→26) | Piotroski fuerte (7.0/9),2026-07-10
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-07-10
V,WATCH,-3,Caro vs peers en Financial Services (FCF rank 12/14),2026-07-10
VRSK,WATCH,3,Piotroski fuerte (7.0/9),2026-07-10
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 35) | Piotroski fuerte (8.0/9),2026-07-10
WM,WATCH,0,Caro vs peers en Industrials (FCF rank 20/25) | Piotroski fuerte (8.0/9),2026-07-10
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-07-10
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 9/9) | Piotroski fuerte (7.0/9),2026-07-10
WTKWY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.3% (9.13→8.92),2026-07-10
