ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
AON,0.0,,,,15.9,Aon plc,79.3,Financial Services,Insurance Brokers,100.0,90.0,44.0,80.0,60.0,357.51,76355895296.0,35.0,34.4,False,up,109.3,False,0.0,21.2,True,2.0,1.7,2.4,False,381.0,-6.2,3.0,False,"{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'eps_growth_yoy': 109.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}",385.26,436.0,298.0,19.0,buy,7.8,597.35,67.1,490.24,37.1,4.38,15.65,0.91,16.4,0.76,True,-1.64,7.4,19.0,15.0,2026-07-24,False,True,8.0,STRONG,6.14,141.9,0.62,,,,,,12.6,0.0,4.8,23.8,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,210.9,23.0,28.6,35.0,False,up,34.4,2.0,False,0.0,True,2.0,2.0,15.0,29.0,51.7,Medio,27.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,52.41499999999999,0.0,0.0,3.0,0.0,3.0,5.0,0.51,0.0,1.0,0.0,0.0,0.98,-3.0,10.0,11.0,0,,-5,MIXED/AVOID (-5),WATCH,3.0,45,0.1587,BAJA,16.93,37.1,-44.3,,🔵 DECENT,🟡 Good,,,,,,,,False,1,1.288,False,-5.72,17.68,-5.81,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
MSCI,0.0,,,,23.7,MSCI Inc.,67.3,Financial Services,Financial Data & Stock Exchanges,100.0,60.0,44.0,50.0,60.0,604.23,43944189952.0,35.0,37.9,False,flat,33.7,True,1.0,10.1,False,0.0,2.9,2.9,False,644.68,-6.3,6.0,False,"{'current_ratio': 0.86, 'operating_margin_pct': 53.7}","{'eps_growth_yoy': 33.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 40.7}",690.44,730.0,550.0,16.0,buy,14.3,703.29,16.4,522.0,-13.6,2.74,16.58,1.35,42.5,1.01,True,-6.11,7.7,49.1,12.0,2026-07-21,False,True,8.0,STRONG,3.4,851.3,0.54,BULLISH,0.12,80.0,3.0,2.0,42.3,0.0,7.1,20.2,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,68.9,0.0,27.3,35.0,False,flat,37.9,0.0,True,1.0,False,0.0,2.0,16.0,29.0,48.3,Bajo 50%,25.5,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,False,3/3,48.70500000000001,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.27,0.0,0.0,0.0,1.79,2.0,10.0,42.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,45,0.2368,BAJA,23.23,14.3,12.9,,🔵 DECENT,🟡 Good,HOLD,55.0,Close to ATH (-6.3% from high) - wait for pullback,-6.3,NEUTRAL,BUY,False,True,3,1.246,False,-6.27,21.5,-4.6,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
BAC,0.0,,,,28.8,Bank of America Corporation,70.6,Financial Services,Banks - Diversified,95.0,60.0,56.7,65.0,60.0,58.3,413731225600.0,60.0,71.7,False,up,20.6,True,1.0,14.4,False,0.0,0.0,0.0,False,60.83,-4.2,8.0,True,"{'roe_pct': 10.6, 'operating_margin_pct': 36.0}","{'eps_growth_yoy': 20.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.0}",65.31,71.0,58.0,21.0,strong_buy,12.0,,,95.65,64.1,,,1.87,27.3,2.35,True,-6.08,,24.4,5.0,2026-07-14,True,False,5.0,NEUTRAL,,,0.47,,,,,,45.8,0.0,8.6,21.2,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,7069.1,3.0,29.8,60.0,False,up,71.7,2.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,71.7,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,56.17999999999999,0.0,0.0,0.0,3.0,3.0,5.0,1.86,3.4,1.0,0.0,1.5,1.5,2.0,0.0,,1,Berkshire Hathaway (Buffett),0,UNRELIABLE/INSUFFICIENT (0),,0.0,45,0.288,BAJA,37.06,38.0,-52.1,,🔵 DECENT,🟡 Good,AVOID,35.0,Near ATH (-4.2% from high) - poor entry point,-4.2,NEUTRAL,STRONG_BUY,False,True,3,1.027,False,-4.16,32.43,-5.91,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
DBOEY,0.0,,,,58.7,Deutsche Boerse AG,68.0,Financial Services,Financial Data & Stock Exchanges,95.0,50.0,47.6,80.0,55.0,29.09,52974616576.0,35.0,28.3,False,down,11.4,True,1.0,8.5,False,0.0,,,False,31.85,-8.7,5.0,False,"{'roe_pct': 19.2, 'debt_to_equity': 0.65, 'current_ratio': 1.01, 'operating_margin_pct': 43.6}","{'eps_growth_yoy': 11.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 27.3}",34.86,34.86,34.86,1.0,none,19.8,,,15.37,-47.2,,,1.65,35.4,1.9,,,,6.1,13.0,2026-07-22,False,True,5.0,NEUTRAL,5.29,66.8,1.54,,,,,,21.0,0.0,17.6,20.4,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,66,200 MA declining - structural weakness,NEUTRAL,45,"No clear pattern (0.8x ratio, 45% up volume)",MEGA_FLOAT,1822.3,25.0,38.0,35.0,False,down,28.3,0.0,True,1.0,False,0.0,2.0,16.0,29.0,48.3,Bajo 50%,25.5,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,1/3,59.135000000000005,0.0,0.0,0.0,3.0,0.0,3.0,0.24,-0.91,0.0,1.0,0.0,2.48,2.0,0.0,38.0,0,,3,MIXED/BUY (+3),,0.0,45,0.587,ALTA,20.3,-13.7,67.0,ALTA,🔵 DECENT,🟡 Good,,,,,,,,False,3,1.114,False,-7.05,27.33,6.25,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
TMO,0.0,,,,45.7,Thermo Fisher Scientific Inc,57.6,Healthcare,Diagnostics & Research,70.0,50.0,32.0,75.0,65.0,510.13,189575266304.0,35.0,26.8,False,up,2.1,False,0.0,1.4,False,0.0,1.2,1.8,False,643.99,-20.8,3.0,False,"{'roe_pct': 13.5, 'debt_to_equity': 0.83, 'current_ratio': 1.53, 'operating_margin_pct': 17.9}","{'eps_growth_yoy': 2.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.2}",590.77,750.0,490.0,26.0,buy,15.8,308.77,-39.5,202.95,-60.2,2.91,14.86,0.36,9.7,0.26,True,-2.11,6.0,11.3,14.0,2026-07-23,False,True,5.0,NEUTRAL,3.8,36.2,1.66,BULLISH,0.0,50.0,1.0,0.0,15.0,0.0,13.7,17.3,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,370.7,23.0,31.0,35.0,False,up,26.8,2.0,False,0.0,False,0.0,0.0,18.0,29.0,41.4,Bajo 50%,24.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,False,2/3,55.325,8.0,0.0,0.0,0.0,3.0,3.0,-0.92,-1.99,0.0,1.0,0.0,1.98,2.0,0.0,95.0,0,,0,RELIABLE/INSUFFICIENT (0),,0.0,44,0.4567,ALTA,5.760000000000001,-39.5,65.6,ALTA,🔵 DECENT,🟡 Good,,,,,,,,False,1,1.104,False,-20.63,26.93,-25.97,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
FICO,0.0,,,,43.5,Fair Isaac Corporation,74.8,Technology,Software - Application,100.0,90.0,26.7,70.0,65.0,1266.08,29361541120.0,15.0,22.9,False,up,45.5,True,2.0,28.9,True,2.0,10.5,6.1,True,1998.01,-36.6,2.0,False,"{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'eps_growth_yoy': 45.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}",1529.55,2400.0,707.0,20.0,buy,20.8,1335.91,5.5,923.1,-27.1,2.49,31.5,,,0.09,True,-6.17,7.2,69.0,20.0,2026-07-29,False,True,7.0,NEUTRAL,2.85,996.8,0.34,BULLISH,0.0,60.0,1.0,0.0,28.5,0.0,13.0,22.4,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",LOW_FLOAT,22.5,20.0,35.5,15.0,False,up,22.9,2.0,True,2.0,True,2.0,8.0,22.0,29.0,27.6,Bajo 50%,19.1,0.0,3.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,49.095,0.0,0.0,0.0,0.0,3.0,5.0,0.07,0.13,0.0,0.0,0.0,2.6,2.0,5.0,51.0,0,,-5,MIXED/AVOID (-5),WATCH,6.0,43,0.4345,MEDIA,0.0,5.5,31.6,MEDIA,🔵 DECENT,🟡 Average,,,,,,,,False,1,0.825,False,-36.63,45.52,-29.19,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
NDAQ,0.0,,,,58.7,"Nasdaq, Inc.",58.3,Financial Services,Financial Data & Stock Exchanges,85.0,50.0,24.0,60.0,65.0,84.39,47725985792.0,15.0,19.2,False,down,14.8,False,0.0,2.2,False,0.0,2.3,2.8,False,101.79,-17.1,2.0,False,"{'roe_pct': 16.2, 'debt_to_equity': 0.79, 'current_ratio': 1.0, 'operating_margin_pct': 48.4}","{'eps_growth_yoy': 14.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.3}",106.13,120.0,82.0,15.0,buy,25.8,116.95,38.6,97.2,15.2,3.27,2.76,1.3,32.5,1.28,True,-2.2,7.8,33.8,14.0,2026-07-23,False,True,9.0,STRONG,4.41,205.3,0.56,,,,,,5.100000000000001,0.0,17.6,17.5,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,503.0,25.0,35.1,15.0,False,down,19.2,0.0,False,0.0,False,0.0,0.0,16.0,29.0,48.3,Bajo 50%,25.5,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,45.755,0.0,0.0,3.0,0.0,3.0,5.0,0.0,-0.31,0.0,0.0,0.0,3.22,0.0,10.0,21.0,0,,-8,RELIABLE/AVOID (-8),WATCH,3.0,43,0.587,ALTA,0.0,25.8,-1.1,,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.159,False,-16.53,10.24,-23.94,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
HEI,0.0,,,,21.5,Heico Corporation,78.3,Industrials,Aerospace & Defense,100.0,70.0,56.7,90.0,60.0,347.78,48570703872.0,60.0,57.3,False,up,31.8,True,1.0,19.9,True,1.0,1.6,1.1,False,369.48,-5.9,6.0,False,"{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'eps_growth_yoy': 31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}",386.05,471.0,290.0,20.0,buy,11.0,544.34,56.5,162.9,-53.2,1.46,12.84,0.07,4.3,0.1,False,,9.0,48.2,47.0,2026-08-25,False,False,8.0,STRONG,1.98,52.3,1.05,,,,,,24.9,0.0,6.5,23.5,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 59% up volume)",HIGH_FLOAT,123.9,20.0,29.9,60.0,False,up,57.3,2.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,57.3,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,48.395,5.0,0.0,0.0,0.0,0.0,5.0,0.0,-0.01,0.0,0.0,0.0,1.38,2.0,10.0,104.0,0,,-5,MIXED/AVOID (-5),WATCH,0.0,36,0.2151,BAJA,24.33,11.0,9.4,,🔵 DECENT,🟡 Average,,,,,,,,False,2,0.976,False,-5.87,35.84,-8.26,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
AXP,0.0,,,,3.1,American Express Company,61.6,Financial Services,Credit Services,80.0,50.0,32.0,85.0,60.0,336.39,229527814144.0,35.0,32.3,False,flat,3.0,True,1.0,5.9,False,0.0,2.3,4.2,False,387.49,-13.2,4.0,False,"{'roe_pct': 34.4, 'debt_to_equity': 1.78, 'current_ratio': 1.57, 'operating_margin_pct': 21.2}","{'eps_growth_yoy': 3.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.3}",372.22,450.0,312.0,25.0,buy,10.7,,,271.22,-19.4,,,1.09,21.3,1.1,True,-2.84,,12.3,15.0,2026-07-24,False,True,4.0,NEUTRAL,,,0.95,,,,,,5.0,0.0,0.9,18.5,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,529.3,30.0,19.4,35.0,False,flat,32.3,0.0,True,1.0,False,0.0,2.0,12.0,29.0,62.1,Medio,29.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,45.295,0.0,0.0,0.0,0.0,3.0,3.0,1.54,2.95,2.0,0.0,1.5,1.34,2.0,0.0,,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),CONFIRM,8.0,28,0.0307,BAJA,15.16,-4.4,30.1,MEDIA,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.189,False,-12.48,17.91,-20.1,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
JKHY,68.63157894736842,Excellent,Stage Unknown,16.110779628971166,43.7,"Jack Henry & Associates, Inc.",61.6,Technology,Information Technology Services,65.0,60.0,32.0,95.0,65.0,147.37,10470753280.0,35.0,26.1,False,down,-3.7,True,1.0,3.4,True,1.0,8.3,2.8,True,193.39,-23.8,3.0,False,"{'roe_pct': 24.9, 'debt_to_equity': 0.06, 'current_ratio': 1.74, 'operating_margin_pct': 24.4}","{'eps_growth_yoy': -3.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.6}",186.0,208.0,161.0,13.0,buy,26.2,114.65,-22.2,89.88,-39.0,3.57,5.26,1.62,32.8,1.22,True,-2.72,123.3,12.5,40.0,2026-08-18,False,False,9.0,STRONG,5.63,162.7,1.66,,,,,,44.0,27.5,13.1,18.5,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",HIGH_FLOAT,70.6,20.0,59.0,35.0,False,down,26.1,0.0,True,1.0,True,1.0,5.0,28.0,29.0,6.9,Bottom 25%,9.5,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,45.125,0.0,0.0,3.0,3.0,3.0,3.0,0.29,-1.7,0.0,1.0,0.0,3.28,0.0,10.0,15.0,0,,-8,RELIABLE/AVOID (-8),WATCH,3.0,45,0.4372,MEDIA,40.475789473684216,-22.2,56.8,ALTA,🔵 DECENT,🟡 Average,BUY,100.0,Good pullback (-23.8% from high) - valid VCP setup | Strong upside (+26.2%) - analyst support,-23.8,NEUTRAL,BUY,False,False,2,1.14,False,-23.52,21.75,-28.61,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
IT,0.0,,,,50.7,"Gartner, Inc.",38.5,Technology,Information Technology Services,50.0,30.0,15.0,50.0,55.0,134.68,9017079808.0,15.0,2.5,False,down,-7.7,False,0.0,-10.4,False,0.0,25.8,7.5,True,401.6,-66.5,0.0,False,"{'roe_pct': 94.9, 'debt_to_equity': 52.93, 'current_ratio': 0.94, 'operating_margin_pct': 20.5}","{'eps_growth_yoy': -7.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.4}",165.0,203.0,120.0,13.0,hold,22.5,419.26,211.3,167.46,24.3,11.8,15.89,,,,True,-26.21,8.5,6.9,26.0,2026-08-04,False,False,6.0,NEUTRAL,10.21,255.4,0.51,,,,,,0.0,0.0,15.2,11.5,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,61.0,20.0,26.8,15.0,False,down,2.5,0.0,False,0.0,False,0.0,0.0,28.0,29.0,6.9,Bottom 25%,9.5,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,46.935,0.0,0.0,8.0,0.0,3.0,3.0,0.0,-1.2,0.0,1.0,0.0,2.81,2.0,2.0,2.0,0,,-5,MIXED/AVOID (-5),BEST,11.0,23,0.5066,ALTA,0.0,24.3,-95.3,,🔵 DECENT,🟡 Average,,,,,,,,False,0,0.904,False,-66.46,8.39,-53.3,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
MKC,0.0,,,,18.3,"McCormick & Company, Incorporat",54.3,Consumer Defensive,Packaged Foods,55.0,70.0,24.0,60.0,65.0,51.57,13864674304.0,15.0,16.6,False,flat,-33.4,False,0.0,12.3,True,1.0,,0.0,False,73.84,-30.2,1.0,False,"{'roe_pct': 24.7, 'debt_to_equity': 0.65, 'current_ratio': 0.78, 'operating_margin_pct': 17.4}","{'eps_growth_yoy': -33.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.9}",60.23,75.0,51.0,13.0,buy,16.8,41.35,-19.8,59.4,15.2,5.15,2.81,3.68,30.9,2.11,True,-0.2,5.5,-9.9,89.0,2026-10-06,False,False,6.0,NEUTRAL,5.82,66.6,,,,,,,0.0,0.0,5.5,16.3,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 59% up volume)",MEGA_FLOAT,265.4,23.0,21.8,15.0,False,flat,16.6,0.0,False,0.0,True,1.0,2.0,20.0,29.0,34.5,Bajo 50%,21.5,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,43.935,0.0,0.0,6.0,5.0,3.0,0.0,0.0,-1.76,0.0,1.0,0.0,2.1,2.0,2.0,33.0,0,,-8,RELIABLE/AVOID (-8),BEST,5.0,14,0.183,BAJA,0.0,15.2,19.1,,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.332,False,-27.9,16.1,-29.19,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
7741.T,0.0,,,,35.0,HOYA CORP,58.2,Healthcare,Medical Instruments & Supplies,60.0,50.0,35.0,95.0,65.0,24780.0,8289269055488.0,,,,,,,0.0,,,0.0,,,False,30400.0,-18.5,5.0,False,"{'roe_pct': 25.1, 'debt_to_equity': 0.04, 'current_ratio': 4.81, 'operating_margin_pct': 27.3}",{'profit_margin_pct': 26.7},30380.0,34000.0,23100.0,15.0,strong_buy,22.6,9051.9,-63.5,7436.0,-70.0,2.05,508.94,1.23,39.7,0.75,,,,7.5,21.0,2026-07-31,False,True,6.0,NEUTRAL,4.41,33.1,4.84,,,,,,3.0,0.0,10.5,17.5,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",MEGA_FLOAT,334.5,30.0,28.0,,,,,0.0,,0.0,,0.0,0.0,14.0,29.0,55.2,Medio,28.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,False,1/3,51.78,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.89,0.0,0.0,0.0,2.82,2.0,2.0,86.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,29,0.3504,MEDIA,10.32,-63.5,89.4,ALTA,🔵 DECENT,🟡 Average,,,,,,,,False,2,1.073,False,-18.49,48.41,-4.94,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
SPGI,0.0,,,,19.5,S&P Global Inc.,68.5,Financial Services,Financial Data & Stock Exchanges,100.0,70.0,24.0,65.0,65.0,430.79,127513845760.0,15.0,20.2,False,flat,30.1,True,1.0,11.1,True,1.0,1.7,2.3,False,547.82404,-21.4,2.0,False,"{'roe_pct': 13.9, 'debt_to_equity': 0.38, 'current_ratio': 0.68, 'operating_margin_pct': 44.3}","{'eps_growth_yoy': 30.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 30.4}",503.3,555.0,444.0,10.0,strong_buy,16.8,759.17,76.2,461.4,7.1,4.16,17.9,0.87,24.4,0.82,True,-4.2,22.7,32.5,19.0,2026-07-28,False,True,7.0,NEUTRAL,4.5,942.7,0.65,,,,,,3.3999999999999986,0.0,5.8,20.6,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,70,"Moderate accumulation (1.0x ratio, 50% up volume)",MEGA_FLOAT,295.3,23.0,26.4,15.0,False,flat,20.2,0.0,True,1.0,True,1.0,5.0,16.0,29.0,48.3,Bajo 50%,25.5,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,50.87500000000001,0.0,0.0,3.0,0.0,3.0,5.0,-4.9,-5.71,1.0,2.0,-3.0,2.1,2.0,5.0,16.0,0,,0,UNRELIABLE/INSUFFICIENT (0),CAUTION,-5.0,44,0.195,BAJA,0.0,16.8,-24.8,,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.438,False,-20.7,19.88,-23.55,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
CME,0.0,,,,66.4,CME Group Inc.,70.2,Financial Services,Financial Data & Stock Exchanges,85.0,80.0,27.0,85.0,65.0,243.07,87826726912.0,15.0,17.5,False,down,12.6,False,0.0,11.1,True,2.0,1.6,1.5,False,329.16,-26.2,1.0,False,"{'roe_pct': 15.9, 'debt_to_equity': 0.14, 'current_ratio': 1.02, 'operating_margin_pct': 69.8}","{'eps_growth_yoy': 12.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 63.3}",297.8,353.0,230.0,15.0,buy,22.5,257.99,6.1,252.19,3.8,3.45,8.39,2.16,95.6,3.54,True,-0.92,32.9,14.9,13.0,2026-07-22,False,True,6.0,NEUTRAL,6.16,101.4,0.88,,,,,,8.0,0.0,19.9,21.1,2026-07-09 07:48:57,2026-07-09,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",MEGA_FLOAT,357.3,30.0,41.0,15.0,False,down,17.5,0.0,False,0.0,True,2.0,2.0,16.0,29.0,48.3,Bajo 50%,25.5,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,44.400000000000006,0.0,0.0,3.0,-2.0,3.0,3.0,-1.11,-2.51,0.0,2.0,-1.5,2.81,2.0,2.0,20.0,0,,-5,MIXED/AVOID (-5),,0.0,38,0.6642,ALTA,0.0,6.1,17.6,,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.064,False,-24.0,11.34,-15.37,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
