ticker,vcp_score,vcp_quality,stage,consolidation_quality,current_price_x,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price_y,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage
PGR,0.0,,,,,50.0,Progressive Corporation (The),52.5,Financial Services,Insurance - Property & Casualty,50.0,50.0,44.0,75.0,50.0,215.54,125487382528.0,35.0,26.1,False,flat,-11.2,False,0.0,0.8,False,0.0,1.3,2.4,False,267.93,-19.6,3.0,False,"{'roe_pct': 37.9, 'debt_to_equity': 0.26, 'current_ratio': 0.3, 'operating_margin_pct': 16.4}","{'eps_growth_yoy': np.float64(-11.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 12.9}",230.19,313.0,190.0,21.0,hold,6.8,520.64,141.6,196.6,-8.8,12.35,26.63,6.45,70.7,1.93,True,-0.47,53.3,3.9,19.0,2026-07-15,False,True,6.0,NEUTRAL,10.98,,1.34,,,,,,0.0,0.0,,15.8,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.2x ratio, 52% up volume)",MEGA_FLOAT,582.1,23.0,22.5,35.0,False,flat,26.1,0.0,False,0.0,False,0.0,0.0,9.0,29.0,72.4,Medio,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,54.0,0.0,8.0,0.0,3.0,1.0,0.0,-0.23,0.0,0.0,0.0,2.0,,0,,8,RELIABLE/BUY (+8),REVISION_UP,13.0,38,,,5.25,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.15,False,-14.33,14.73,-6.66,sideways,stage1
TJX,0.0,,,,,45.0,"TJX Companies, Inc. (The)",53.0,Consumer Cyclical,Apparel Retail,65.0,30.0,44.0,75.0,60.0,155.19,171439079424.0,35.0,32.4,False,down,7.2,False,0.0,-0.5,False,0.0,1.6,2.7,False,170.0,-8.7,4.0,False,"{'roe_pct': 61.3, 'debt_to_equity': 1.36, 'current_ratio': 1.14, 'operating_margin_pct': 11.8}","{'eps_growth_yoy': np.float64(7.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.4}",177.63,197.0,125.0,19.0,strong_buy,14.5,161.5,4.1,150.6,-3.0,2.52,3.91,1.24,33.1,1.33,True,-1.47,104.7,29.3,54.0,2026-08-19,False,False,7.0,NEUTRAL,4.1,36.2,0.92,,,,,,9.4,0.0,13.5,15.9,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 53% up volume)",MEGA_FLOAT,1102.1,23.0,29.4,35.0,False,down,32.4,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,32.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,53.2,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,86.0,0,,8,RELIABLE/BUY (+8),WATCH,3.0,23,0.125,BAJA,14.3,⚪ WEAK,🟡 Average,,,,,,,,False,2,1.148,False,-8.71,31.08,-7.16,sideways,stage2
SYK,0.0,,,,,20.8,Stryker Corporation,47.5,Healthcare,Medical Devices,50.0,30.0,36.0,75.0,65.0,316.11,121184165888.0,15.0,18.1,False,down,-15.7,False,0.0,-0.0,False,0.0,1.7,2.2,False,404.87,-21.9,2.0,False,"{'roe_pct': 15.2, 'debt_to_equity': 0.66, 'current_ratio': 2.11, 'operating_margin_pct': 17.8}","{'eps_growth_yoy': np.float64(-15.7), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}",386.8,465.0,315.0,25.0,buy,22.4,265.54,-16.0,122.55,-61.2,3.6,11.37,1.11,39.8,0.99,False,,35.5,14.2,34.0,2026-07-30,False,False,5.0,NEUTRAL,3.84,47.3,1.33,,,,,,0.0,0.0,6.2,14.2,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,347.6,23.0,20.5,15.0,False,down,18.1,0.0,False,0.0,False,0.0,0.0,20.0,29.0,34.5,Bajo 50%,16.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,47.04,5.0,3.0,0.0,0.0,3.0,0.0,-0.65,0.0,1.0,0.0,0.0,84.0,0,,2,RELIABLE/WATCH (+2),BEST,5.0,3,0.0373,BAJA,0.0,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.001,False,-21.34,12.49,-17.75,sideways,stage1
FDS,0.0,,,,,92.7,FactSet Research Systems Inc.,52.0,Financial Services,Financial Data & Stock Exchanges,55.0,50.0,24.0,85.0,55.0,208.84,7608276480.0,15.0,3.9,False,down,-10.4,False,0.0,4.4,False,0.0,16.9,5.8,True,453.41,-53.9,0.0,False,"{'roe_pct': 28.1, 'debt_to_equity': 0.73, 'current_ratio': 1.43, 'operating_margin_pct': 29.8}","{'eps_growth_yoy': np.float64(-10.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 24.5}",248.12,380.0,200.0,16.0,hold,18.8,238.4,14.2,155.4,-25.6,7.76,16.2,2.22,28.3,1.0,True,-6.44,14.2,-1.8,5.0,2026-07-01,True,False,6.0,NEUTRAL,8.76,187.1,,,,,,,11.4,0.0,27.8,15.6,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEDIUM_FLOAT,36.3,27.0,43.4,15.0,False,down,3.9,0.0,False,0.0,False,0.0,0.0,28.0,29.0,6.9,Bottom 25%,7.8,-3.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,34.935,0.0,6.0,3.0,3.0,0.0,-1.64,-1.64,0.0,1.0,-1.5,2.0,5.0,0,,-8,RELIABLE/AVOID (-8),WATCH,6.0,7,0.5402,ALTA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,1.031,False,-53.15,14.02,-34.78,downtrend,stage1
ASAZY,0.0,,,,,50.0,Assa Abloy AB,57.0,Industrials,Security & Protection Services,90.0,30.0,36.0,65.0,55.0,17.49,38854955008.0,15.0,10.1,False,down,44.4,False,0.0,-5.8,False,0.0,,,False,21.98,-20.4,3.0,False,"{'roe_pct': 15.0, 'debt_to_equity': 0.61, 'current_ratio': 1.0}","{'eps_growth_yoy': np.float64(44.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}",21.88,21.88,21.88,1.0,none,25.1,347.64,1887.7,21.9,25.2,44.44,8.2,1.88,41.6,1.7,False,,,22.2,21.0,2026-07-17,False,True,8.0,STRONG,,118.2,0.44,,,,,,1.3999999999999986,0.0,,17.1,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,80,"Strong institutional buying (1.3x ratio, 56% up volume)",MEGA_FLOAT,1999.6,23.0,24.4,15.0,False,down,10.1,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,44.8,5.0,8.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,,0,,3,MIXED/BUY (+3),,0.0,38,,,5.699999999999999,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.055,False,-19.72,15.72,-15.96,downtrend,stage4
MSCI,0.0,,,,,82.7,MSCI Inc.,66.2,Financial Services,Financial Data & Stock Exchanges,100.0,60.0,36.0,50.0,65.0,544.56,39604535296.0,15.0,1.7,False,down,33.7,True,1.0,10.1,False,0.0,2.9,2.9,False,644.68,-15.5,4.0,False,"{'current_ratio': 0.86, 'operating_margin_pct': 53.7}","{'eps_growth_yoy': np.float64(33.7), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 40.7}",690.44,730.0,550.0,16.0,buy,26.8,703.29,29.1,525.9,-3.4,3.05,16.58,1.51,42.5,1.01,True,-6.78,7.7,49.1,25.0,2026-07-21,False,False,8.0,STRONG,3.72,851.3,0.49,,,,,,21.700000000000003,0.0,24.8,19.9,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,68.9,22.0,44.7,15.0,False,down,1.7,0.0,True,1.0,False,0.0,2.0,28.0,29.0,6.9,Bottom 25%,7.8,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,33.215,0.0,3.0,3.0,3.0,5.0,0.0,0.73,0.0,0.0,0.0,10.0,40.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,38,0.4045,MEDIA,6.62,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.116,False,-15.53,9.5,-12.91,sideways,stage1
MCO,0.0,,,,,49.2,Moody's Corporation,64.5,Financial Services,Financial Data & Stock Exchanges,95.0,60.0,24.0,65.0,65.0,438.85,76656754688.0,15.0,7.8,False,down,14.4,True,1.0,9.5,True,1.0,2.3,3.5,False,546.88,-19.8,1.0,False,"{'roe_pct': 71.4, 'debt_to_equity': 2.36, 'current_ratio': 1.16, 'operating_margin_pct': 45.7}","{'eps_growth_yoy': np.float64(14.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 31.7}",536.5,610.0,489.0,20.0,buy,22.3,233.63,-46.8,139.6,-68.2,2.96,12.97,0.94,27.6,0.8,False,,12.7,7.8,27.0,2026-07-23,False,False,7.0,NEUTRAL,4.12,,3.03,,,,,,11.1,0.0,14.8,19.3,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",HIGH_FLOAT,160.0,20.0,34.1,15.0,False,down,7.8,0.0,True,1.0,True,1.0,5.0,28.0,29.0,6.9,Bottom 25%,7.8,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,32.260000000000005,0.0,0.0,0.0,0.0,3.0,0.0,0.09,0.0,0.0,0.0,5.0,,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),CONFIRM,8.0,38,0.4045,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,1.084,False,-19.39,9.59,-21.77,downtrend,stage1
JNJ,0.0,,,,,81.7,Johnson & Johnson,66.2,Healthcare,Drug Manufacturers - General,75.0,50.0,62.4,85.0,60.0,244.88,589479280640.0,60.0,64.6,False,flat,-5.5,True,2.0,1.3,False,0.0,1.2,3.4,False,251.71,-2.7,7.0,True,"{'roe_pct': 26.4, 'debt_to_equity': 0.68, 'current_ratio': 1.02, 'operating_margin_pct': 27.4}","{'eps_growth_yoy': np.float64(-5.5), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.8}",257.32,285.0,190.0,22.0,buy,5.1,76.48,-68.8,86.2,-64.8,2.12,5.2,2.19,60.2,2.77,True,-1.33,25.0,-52.9,19.0,2026-07-15,False,True,4.0,NEUTRAL,5.39,136.0,,,,,,,51.4,0.0,24.5,19.9,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,2403.2,10.0,44.4,60.0,False,flat,64.6,0.0,True,2.0,False,0.0,5.0,,29.0,,Sin datos suficientes,64.6,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,2/3,48.065,5.0,0.0,3.0,3.0,-3.0,1.76,1.72,1.0,0.0,1.5,0.0,23.0,0,,8,RELIABLE/BUY (+8),,0.0,37,0.2363,BAJA,32.12,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-2.7% from high) - poor entry point,-2.7,NEUTRAL,BUY,False,True,3,1.203,False,-2.15,66.21,13.02,uptrend,stage3
FHN,0.0,,,,,50.0,First Horizon Corporation,62.1,Financial Services,Banks - Regional,75.0,50.0,56.7,65.0,60.0,25.56,12131231744.0,60.0,62.9,False,flat,8.7,False,0.0,3.7,False,0.0,0.0,0.0,False,26.56,-3.8,6.0,False,"{'roe_pct': 11.3, 'operating_margin_pct': 42.9}","{'eps_growth_yoy': np.float64(8.7), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 29.9}",27.03,30.0,25.0,19.0,buy,5.7,,,58.31,128.1,,,2.66,31.2,3.34,True,-6.5,,20.5,19.0,2026-07-15,False,True,5.0,NEUTRAL,,,0.37,,,,,,36.6,0.0,,18.6,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEGA_FLOAT,469.2,3.0,26.6,60.0,False,flat,62.9,0.0,False,0.0,False,0.0,0.0,5.0,29.0,86.2,Top 25%,49.5,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,3/3,39.74,0.0,0.0,3.0,3.0,5.0,0.59,0.69,1.0,0.0,0.0,0.0,,0,,0,UNRELIABLE/INSUFFICIENT (0),,0.0,0,,,28.71,⚪ WEAK,🔴 Weak,,,,,,,,True,3,0.911,False,-2.36,31.8,-1.62,uptrend,stage3
BAC,0.0,,,,,50.0,Bank of America Corporation,72.2,Financial Services,Banks - Diversified,95.0,60.0,64.7,65.0,60.0,58.19,412950626304.0,80.0,80.7,False,up,20.6,True,1.0,14.4,False,0.0,0.0,0.0,False,59.2,-1.7,8.0,True,"{'roe_pct': 10.6, 'operating_margin_pct': 36.0}","{'eps_growth_yoy': np.float64(20.6), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.0}",63.57,71.0,57.5,22.0,strong_buy,9.2,,,98.33,69.0,,,1.92,27.3,2.35,True,-6.09,,24.4,18.0,2026-07-14,False,True,5.0,NEUTRAL,,,0.47,,,,,,49.9,0.0,,21.7,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEGA_FLOAT,7069.0,3.0,30.9,80.0,False,up,80.7,5.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,80.7,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,38.88,0.0,0.0,3.0,3.0,5.0,0.65,0.65,0.0,0.0,0.0,0.0,,1,Berkshire Hathaway (Buffett),0,RELIABLE/INSUFFICIENT (0),,0.0,38,,,37.22,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-1.7% from high) - poor entry point,-1.7,NEUTRAL,STRONG_BUY,False,True,3,1.077,False,-1.71,32.87,-2.21,uptrend,stage3
KR,0.0,,,,,50.0,Kroger Company (The),43.3,Consumer Defensive,Grocery Stores,48.0,50.0,27.0,30.0,65.0,57.77,35413008384.0,15.0,9.1,False,down,-0.6,True,1.0,-23.0,True,2.0,5.0,4.2,False,76.58,-24.6,2.0,False,"{'roe_pct': 13.8, 'debt_to_equity': 3.73, 'current_ratio': 0.79, 'operating_margin_pct': 3.2}","{'eps_growth_yoy': np.float64(-0.6), 'positive_quarters': 3, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 0.7}",70.71,85.0,58.0,21.0,buy,22.4,110.37,91.1,22.57,-60.9,8.52,4.92,2.49,80.1,2.0,True,-7.62,1.2,9.2,76.0,2026-09-10,False,False,7.0,NEUTRAL,2.73,5.9,0.79,,,,,,1.0,0.0,,13.0,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.8x ratio, 45% up volume)",MEGA_FLOAT,793.5,25.0,18.6,15.0,False,down,9.1,0.0,True,1.0,True,2.0,5.0,,29.0,,Sin datos suficientes,9.1,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,46.82,0.0,8.0,0.0,3.0,3.0,-1.98,-6.4,0.0,2.0,-1.5,5.0,122.0,1,Berkshire Hathaway (Buffett),8,RELIABLE/BUY (+8),,0.0,38,,,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.136,False,-24.17,3.9,-13.62,downtrend,stage1
RSG,0.0,,,,,50.0,"Republic Services, Inc.",53.2,Industrials,Waste Management,70.0,40.0,36.0,60.0,60.0,213.5,65686286336.0,15.0,18.8,False,down,6.1,False,0.0,-2.9,True,1.0,1.9,2.1,False,246.82,-13.5,2.0,False,"{'roe_pct': 18.3, 'debt_to_equity': 1.18, 'current_ratio': 0.67, 'operating_margin_pct': 20.2}","{'eps_growth_yoy': np.float64(6.1), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.0}",243.58,270.0,200.0,24.0,buy,14.1,104.57,-51.0,69.6,-67.4,2.75,5.88,1.17,35.2,1.22,True,-1.69,5.4,5.2,32.0,2026-07-28,False,False,,,3.98,24.7,3.53,BULLISH,0.0,50.0,2.0,0.0,5.0,0.0,,16.0,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.8x ratio, 45% up volume)",MEGA_FLOAT,306.9,25.0,22.8,15.0,False,down,18.8,0.0,False,0.0,True,1.0,2.0,16.0,29.0,48.3,Bajo 50%,24.2,0.0,0.0,3.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,33.28,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0,,-5,MIXED/AVOID (-5),,0.0,1,,,6.82,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.026,False,-12.56,8.7,-6.51,sideways,stage1
OXY,0.0,,,,,50.0,Occidental Petroleum Corporatio,52.8,Energy,Oil & Gas E&P,58.0,40.0,47.0,70.0,55.0,51.21,50935242752.0,35.0,26.3,False,down,-51.5,True,1.0,-18.5,True,1.0,0.0,0.0,False,67.45,-24.1,6.0,False,"{'roe_pct': 4.1, 'debt_to_equity': 0.42, 'current_ratio': 1.21, 'operating_margin_pct': 17.7}","{'eps_growth_yoy': np.float64(-51.5), 'positive_quarters': 3, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 22.4}",65.83,75.0,55.0,23.0,hold,28.5,129.33,152.5,22.2,-56.6,5.96,3.05,2.03,132.4,1.14,True,-0.11,2.8,126.2,40.0,2026-08-05,False,False,4.0,NEUTRAL,5.69,6.4,0.04,,,,,,27.6,0.0,,15.8,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,990.6,5.0,22.6,35.0,False,down,26.3,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,26.3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,False,2/3,46.120000000000005,5.0,6.0,-2.0,3.0,5.0,0.5,0.95,1.0,0.0,0.0,0.0,85.0,1,Berkshire Hathaway (Buffett),8,RELIABLE/BUY (+8),,0.0,37,,,12.78,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.891,False,-23.73,33.22,21.6,sideways,stage2
MKC,0.0,,,,,45.0,"McCormick & Company, Incorporat",66.0,Consumer Defensive,Packaged Foods,100.0,60.0,24.0,65.0,65.0,48.35,12998567936.0,15.0,7.7,False,down,484.2,True,1.0,12.9,False,0.0,,0.0,False,78.16,-38.1,0.0,False,"{'roe_pct': 25.3, 'debt_to_equity': 0.65, 'current_ratio': 0.76, 'operating_margin_pct': 14.3}","{'eps_growth_yoy': np.float64(484.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 23.1}",61.23,77.0,51.0,13.0,buy,26.6,62.24,28.7,183.0,278.5,2.87,1.47,4.03,30.0,2.11,True,-0.22,5.7,369.8,,,False,False,6.0,NEUTRAL,6.12,66.6,0.03,,,,,,7.299999999999997,0.0,13.5,19.8,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.2x ratio, 52% up volume)",MEGA_FLOAT,265.3,23.0,33.3,15.0,False,down,7.7,0.0,True,1.0,False,0.0,2.0,22.0,29.0,27.6,Bajo 50%,13.6,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,28.950000000000003,0.0,0.0,5.0,3.0,5.0,0.0,-0.62,0.0,0.0,0.0,2.0,33.0,0,,-8,RELIABLE/AVOID (-8),,0.0,1,0.1243,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,0.965,False,-36.33,7.88,-36.01,downtrend,stage1
TEVA,0.0,,,,,50.0,Teva Pharmaceutical Industries ,58.5,Healthcare,Drug Manufacturers - Specialty & Generic,85.0,30.0,54.0,55.0,65.0,33.62,39148036096.0,60.0,74.9,False,flat,30.9,False,0.0,-4.7,False,0.0,2.9,5.6,False,37.35,-10.0,7.0,True,"{'roe_pct': 21.6, 'debt_to_equity': 2.06, 'current_ratio': 1.01, 'operating_margin_pct': 19.2}","{'eps_growth_yoy': np.float64(30.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.0}",40.9,50.0,33.0,10.0,strong_buy,21.7,95.11,182.9,40.2,19.6,6.67,2.24,,,2.95,False,,2.5,72.2,33.0,2026-07-29,False,False,8.0,STRONG,4.09,43.5,0.15,,,,,,33.1,0.0,,17.6,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.8x ratio, 45% up volume)",MEGA_FLOAT,1083.1,5.0,25.1,60.0,False,flat,74.9,0.0,False,0.0,False,0.0,0.0,8.0,29.0,75.9,Top 25%,39.2,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,28.9,5.0,6.0,0.0,0.0,5.0,0.0,1.56,0.0,1.0,0.0,10.0,81.0,0,,-8,RELIABLE/AVOID (-8),,0.0,38,,,25.35,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.089,False,-9.99,124.28,-0.71,sideways,stage2
ATLKY,0.0,,,,,78.6,Atlas Copco AB,51.8,Industrials,Specialty Industrial Machinery,50.0,30.0,50.3,85.0,65.0,20.06,97865129984.0,35.0,49.4,False,down,-5.1,False,0.0,-5.1,False,0.0,,,False,22.05,-9.0,7.0,True,"{'roe_pct': 22.4, 'debt_to_equity': 0.29, 'current_ratio': 1.7}","{'eps_growth_yoy': np.float64(-5.1), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.7}",25.5,25.5,25.5,1.0,strong_buy,27.1,95.06,373.9,5.5,-72.6,21.9,6.46,2.78,56.2,1.57,False,,161.9,-2.6,,,False,False,6.0,NEUTRAL,,53.6,,,,,,,51.1,0.0,23.6,15.5,2026-06-26 08:06:33,2026-06-26,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEGA_FLOAT,3947.2,3.0,39.1,35.0,False,down,49.4,0.0,False,0.0,False,0.0,0.0,3.0,29.0,93.1,Top 10%,54.1,5.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,43.9,5.0,8.0,3.0,0.0,0.0,0.0,6.25,1.0,0.0,0.0,2.0,,0,,8,RELIABLE/BUY (+8),BEST,5.0,38,0.4207,MEDIA,24.68,⚪ WEAK,🔴 Weak,HOLD,55.0,Close to ATH (-9.0% from high) - wait for pullback | Elevated P/E (36.5) - watch valuation | Strong upside (+27.1%) - analyst support,-9.0,NEUTRAL,STRONG_BUY,False,True,3,0.953,False,-7.66,37.81,4.7,uptrend,stage2
