ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
7974.T,"Nintendo Co., Ltd.",6589.0,JPY,66.0,A,66.0,Potencial +56% analistas | Crecimiento ingresos +95% | Dividendo 3.2% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10281.88,56.0,25,3.7,7.01,3.19,,14.9,19.4,18.1,18.3,95.1,-55.5,Cyclical Risk | Regulatory Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% seems anomalous and warrants further investigation,2026-06-26,0,
105560.KS,KB Financial Group Inc.,149300.0,KRW,65.0,A,65.0,P/E 7.9x | Potencial +31% analistas | Crecimiento ingresos +15% | Margen 37% | Dividendo 3.0%,1,0,Financial Services,Korea,🇰🇷,21.2,195900.0,31.2,20,,3.9,3.03,,10.0,7.9,,36.6,15.2,-18.3,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 7.9x seems low for a financial services company with a high profit margin and revenue growth,2026-06-26,0,
4568.T,"Daiichi Sankyo Company, Limited",2535.5,JPY,64.0,B,64.0,ROE 15.8% | Potencial +66% analistas | FCF negativo | Dividendo 3.9% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4205.29,65.9,17,-4.9,8.23,3.9,,15.8,17.7,18.1,12.2,13.7,-39.3,Negative FCF Yield | Regulatory Risk in Healthcare Sector,DSNKY,SUSPECT,Negative FCF yield is anomalous for a healthcare company with positive profitability metrics,2026-06-26,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",50.5,HKD,64.0,B,64.0,P/E 4.6x (vs 11x mercado) | Potencial +64% analistas | Dividendo 5.9% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.75,63.9,16,,7.98,5.87,,11.3,4.6,6.0,13.9,-3.3,-32.4,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese insurance sector | Exposure to Chinese real estate market | Potential governance issues,PNGAY,SUSPECT,Low Forward P/E and high dividend yield may indicate undervaluation or hidden risks,2026-06-26,0,
9988.HK,Alibaba Group Holding Limited,89.05,HKD,63.0,B,63.0,P/E 9.6x | Potencial +105% analistas | FCF negativo | Dividendo 1.1% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,182.44,104.9,25,-2.6,13.11,1.08,,9.2,9.6,14.0,10.1,2.9,-52.2,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-06-26,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,34.55,BRL,60.0,B,60.0,ROE 19.2% | Potencial +41% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.75,41.1,13,3.5,5.14,2.12,,19.2,12.4,16.5,8.1,10.6,-28.6,Deuda elevada (D/E >2x) | Deuda elevada | Potential regulatory risks in healthcare sector,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-06-26,0,
035420.KS,NAVER Corporation,196400.0,KRW,59.0,B,59.0,Potencial +56% analistas | Crecimiento ingresos +16% | Dividendo 1.3%,0,0,Communication Services,Korea,🇰🇷,21.2,305814.8,55.7,27,5.0,6.96,1.32,,5.7,13.3,,14.5,16.3,-35.4,Regulatory Risk | Geopolitical Risk,,SUSPECT,Low ROE and high analyst upside may indicate overestimation of growth potential,2026-06-26,0,
7203.T,Toyota Motor Corporation,2768.0,JPY,57.0,B,57.0,P/E 8.5x (vs 16x mercado) | Potencial +34% analistas | FCF negativo | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3696.89,33.6,18,-3.7,4.19,3.7,,10.2,8.5,9.4,7.6,1.9,-30.8,Cyclical Risk | Geopolitical Risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-06-26,0,
9432.T,"NTT, Inc.",144.3,JPY,57.0,B,57.0,P/E 9.9x (vs 16x mercado) | Potencial +18% | FCF yield 87.6% | Dividendo 3.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,170.31,18.0,13,87.6,2.25,3.76,,10.0,9.9,11.4,7.2,9.1,-13.7,anomalous_fcf_yield,,SUSPECT,FCF yield of 87.6% appears anomalous and likely incorrect for a communication services company,2026-06-26,0,
012330.KS,"Hyundai Mobis Co.,Ltd",486500.0,KRW,56.0,B,56.0,P/E 9.2x | Potencial +41% analistas | Dividendo 1.3%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,685866.7,41.0,30,3.5,5.12,1.27,,7.2,9.2,,5.7,5.5,-40.8,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-06-26,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,41.7,BRL,54.0,B,54.0,ROE 21.8% | P/E 8.1x | Potencial +15% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.08,15.3,13,,1.91,2.14,,21.8,8.1,10.1,33.3,-2.1,-16.0,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-06-26,0,
6098.T,"Recruit Holdings Co., Ltd.",11040.0,JPY,52.0,B,52.0,ROE 30.8% | Potencial +13% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,12462.5,12.9,16,2.8,1.61,0.23,,30.8,36.5,31.8,13.4,11.5,-6.1,Overvaluation Risk | Market Volatility Risk,RCRUY,SUSPECT,High forward P/E ratio of 36.5x may indicate overvaluation,2026-06-26,0,
8766.T,"Tokio Marine Holdings, Inc.",6903.0,JPY,50.0,B,50.0,ROE 18.7% | P/E 14.0x | Potencial +20% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Financial Services,Japan,🇯🇵,29.4,8256.83,19.6,12,,2.45,3.58,,18.7,14.0,13.4,11.7,-4.5,-14.1,FCF no comparable (sector financiero) | cyclical risk | regulatory risk,TKOMY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-06-26,0,
7733.T,Olympus Corporation,1684.0,JPY,50.0,B,50.0,P/E 13.4x | Potencial +13% | Dividendo 1.8% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1897.69,12.7,13,0.1,1.59,1.83,,8.7,13.4,27.5,6.7,8.5,-22.3,cyclical risk | valuation risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential for overestimation of future growth,2026-06-26,0,
6758.T,Sony Group Corporation,3199.0,JPY,48.0,C,48.0,Potencial +47% analistas | FCF negativo | Dividendo 1.1% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4691.36,46.7,22,-7.2,5.83,1.09,,12.3,17.5,18.7,-2.6,8.3,-33.0,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-06-26,0,
WEGE3.SA,WEG S.A.,46.5,BRL,48.0,C,48.0,ROE 32.5% | Potencial +13% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,13.4,16,2.8,1.68,4.65,,32.5,25.2,31.0,15.6,-6.1,-14.7,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high trailing P/E raise concerns,2026-06-26,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",6835.0,JPY,45.0,C,45.0,Potencial +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,7958.12,16.4,16,1.8,2.05,1.48,,10.7,20.7,27.1,18.4,1.3,-13.8,cyclical risk | valuation risk,,SUSPECT,Low revenue growth and high trailing P/E may indicate overvaluation,2026-06-26,0,
1211.HK,BYD Company Limited,72.75,HKD,42.0,C,42.0,Potencial +69% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,123.27,69.4,28,-17.7,8.68,0.49,,11.1,11.8,32.3,3.5,-11.8,-46.6,Ingresos en declive YoY | Negative FCF Yield | Declining Revenue | High Trailing P/E,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-06-26,0,
9983.T,"Fast Retailing Co., Ltd.",84070.0,JPY,39.0,C,39.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,78720.0,-6.4,15,1.8,-0.8,0.69,,20.6,61.4,53.9,13.1,14.8,-1.3,Overvaluation Risk | Cyclical Sector Risk,,SUSPECT,High P/E ratios and negative analyst upside raise concerns about overvaluation and potential downturn,2026-06-26,0,
8035.T,Tokyo Electron Limited,72920.0,JPY,38.0,C,38.0,ROE 29.3% | Margen 24% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,65013.64,-10.8,22,0.7,-1.36,0.86,,29.3,57.0,58.3,23.5,8.6,-8.6,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-06-26,0,
ABEV3.SA,Ambev S.A.,16.39,BRL,37.0,C,37.0,ROE 17.3% | FCF yield 7.2% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.17,-1.3,18,7.2,-0.17,1.1,,17.3,14.6,16.6,17.7,-0.1,-3.8,cyclical | geopolitical,ABEV,SUSPECT,Negative revenue growth and low analyst upside raise concerns,2026-06-26,0,
4661.T,"Oriental Land Co., Ltd.",2398.5,JPY,36.0,C,36.0,Potencial +26% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3029.12,26.3,14,,3.29,0.63,,,27.4,32.2,17.3,,-35.4,Missing Key Metrics | Cyclical Sector Risk,,SUSPECT,Missing key metrics such as ROE and Revenue Growth YoY raise concerns about data quality,2026-06-26,0,
6367.T,"Daikin Industries,Ltd.",24050.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,24362.25,1.3,16,1.8,0.16,1.51,,9.3,24.3,25.6,5.5,16.4,-7.1,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,"Forward and trailing P/E ratios seem high compared to the sector average, indicating potential overvaluation",2026-06-26,0,
6861.T,Keyence Corporation,77100.0,JPY,36.0,C,36.0,Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,84706.25,9.9,16,1.7,1.23,0.71,,13.5,41.3,42.0,38.1,17.9,-8.4,Overvaluation Risk | Sector Volatility,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-06-26,0,
