ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
ASAZY,0.0,,,,25.0,Assa Abloy AB,52.8,Industrials,Security & Protection Services,90.0,30.0,15.0,65.0,55.0,16.95,37655318528.0,15.0,0.0,False,down,44.4,False,0.0,-5.8,False,0.0,,,False,21.98,-22.9,2.0,False,"{'roe_pct': 15.0, 'debt_to_equity': 0.61, 'current_ratio': 1.0}","{'eps_growth_yoy': 44.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}",21.88,21.88,21.88,1.0,none,29.1,347.64,1951.0,21.3,25.7,45.86,8.2,1.9,41.6,1.7,False,,,22.2,3.0,2026-07-17,True,False,8.0,STRONG,,118.2,0.42,,,,,,0.0,0.0,7.5,15.8,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,45,"No clear pattern (0.9x ratio, 48% up volume)",MEGA_FLOAT,1999.6,25.0,23.3,15.0,False,down,0.0,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,64.37,5.0,0.0,8.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,10.0,,0,,8,RELIABLE/BUY (+8),BEST,8.0,46,0.2499,BAJA,0.0,29.1,-959.2,,🔵 DECENT,🟡 Good,,,,,,,,False,1,0.707,False,-22.19,11.12,-22.14,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
VEEV,0.0,,,,3.2,Veeva Systems Inc.,75.3,Healthcare,Health Information Services,100.0,80.0,30.3,85.0,65.0,196.81,31970463744.0,15.0,22.2,False,up,30.3,True,1.0,11.9,True,2.0,5.0,2.5,False,310.5,-36.6,2.0,False,"{'roe_pct': 13.9, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': 30.9}","{'eps_growth_yoy': 30.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 28.4}",244.59,350.0,165.0,27.0,buy,24.3,183.94,-6.5,85.41,-56.6,3.94,7.75,,,,True,-0.71,,14.6,50.0,2026-09-02,False,False,7.0,NEUTRAL,3.7,14.1,1.34,BULLISH,0.0,80.0,1.0,0.0,8.0,0.0,1.0,22.6,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 45% up volume)",HIGH_FLOAT,148.9,27.0,23.6,15.0,False,up,22.2,2.0,True,1.0,True,2.0,5.0,,29.0,,Sin datos suficientes,22.2,0.0,1.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,47.28,8.0,0.0,3.0,0.0,3.0,3.0,0.0,-0.36,0.0,0.0,0.0,3.04,0.0,5.0,112.0,0,,-8,RELIABLE/AVOID (-8),BEST,8.0,41,0.0317,BAJA,0.0300000000000002,-6.5,55.8,ALTA,🔵 DECENT,🟡 Good,,,,,,,,False,1,0.998,False,-36.62,32.93,-26.55,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
HEI,0.0,,,,53.0,Heico Corporation,78.3,Industrials,Aerospace & Defense,100.0,70.0,56.7,90.0,60.0,344.11,48058150912.0,60.0,53.1,False,up,31.8,True,1.0,19.9,True,1.0,1.5,1.4,False,369.48,-6.9,7.0,True,"{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'eps_growth_yoy': 31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}",385.53,472.0,290.0,19.0,buy,12.0,544.34,58.2,168.3,-51.1,1.47,12.84,0.07,4.3,0.1,False,,9.0,48.2,42.0,2026-08-25,False,False,8.0,STRONG,2.0,52.3,1.04,,,,,,56.4,0.0,15.9,23.5,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 59% up volume)",HIGH_FLOAT,123.9,0.0,39.4,60.0,False,up,53.1,2.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,53.1,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,49.86999999999999,5.0,0.0,0.0,0.0,0.0,5.0,-0.14,-0.15,0.0,0.0,0.0,1.5,2.0,10.0,105.0,0,,-5,MIXED/AVOID (-5),WATCH,0.0,41,0.5301,ALTA,27.33,12.0,8.4,,🔵 DECENT,🟡 Average,HOLD,35.0,Close to ATH (-6.9% from high) - wait for pullback | High P/E (61.3) - valuation risk,-6.9,NEUTRAL,BUY,True,True,3,0.872,False,-6.87,34.41,-11.15,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
NDAQ,0.0,,,,53.0,"Nasdaq, Inc.",62.3,Financial Services,Financial Data & Stock Exchanges,85.0,50.0,44.0,60.0,65.0,89.21,50451894272.0,35.0,31.0,False,down,14.8,False,0.0,2.2,False,0.0,2.4,1.9,False,101.79,-12.4,4.0,False,"{'roe_pct': 16.2, 'debt_to_equity': 0.79, 'current_ratio': 1.0, 'operating_margin_pct': 48.4}","{'eps_growth_yoy': 14.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.3}",106.33,125.0,82.0,15.0,buy,19.2,116.95,31.1,100.8,13.0,3.09,2.76,1.27,32.5,1.28,True,-2.08,7.8,33.8,9.0,2026-07-23,False,True,9.0,STRONG,4.2,205.3,0.59,,,,,,12.6,0.0,15.9,18.7,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,50,200 MA declining - structural weakness,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,503.0,25.0,34.6,35.0,False,down,31.0,0.0,False,0.0,False,0.0,0.0,15.0,29.0,51.7,Medio,29.8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,46.06999999999999,0.0,0.0,3.0,0.0,3.0,5.0,0.19,-0.19,1.0,1.0,0.0,2.4,2.0,10.0,26.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,46,0.5301,ALTA,15.23,19.2,-2.9,,🔵 DECENT,🟡 Average,,,,,,,,False,2,1.105,False,-11.77,16.54,-17.09,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
THC,0.0,,,,25.0,Tenet Healthcare Corporation,74.0,Healthcare,Medical Care Facilities,100.0,70.0,44.0,75.0,65.0,194.81,16780348416.0,35.0,31.8,False,up,143.8,True,1.0,9.7,True,2.0,5.0,2.6,False,247.21,-21.2,4.0,False,"{'roe_pct': 30.3, 'debt_to_equity': 1.49, 'current_ratio': 1.36, 'operating_margin_pct': 17.9}","{'eps_growth_yoy': 143.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.9}",244.19,288.0,210.0,21.0,strong_buy,25.3,1507.22,673.7,576.6,196.0,18.24,35.54,,,2.75,True,-8.08,4.9,87.6,10.0,2026-07-24,False,True,6.0,NEUTRAL,11.66,33.4,0.13,,,,,,22.7,0.0,7.5,22.2,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 55% up volume)",HIGH_FLOAT,85.1,20.0,29.7,35.0,False,up,31.8,2.0,True,1.0,True,2.0,5.0,2.0,29.0,96.6,Top 10%,65.6,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,45.85,8.0,0.0,8.0,0.0,3.0,5.0,0.41,0.23,1.0,0.0,0.0,3.16,0.0,2.0,34.0,1,Appaloosa (Tepper),-8,RELIABLE/AVOID (-8),,0.0,46,0.2499,BAJA,7.4,196.0,-409.6,,🔵 DECENT,🟡 Average,,,,,,,,False,1,0.91,False,-21.2,32.89,-11.69,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
MSCI,0.0,,,,47.6,MSCI Inc.,67.8,Financial Services,Financial Data & Stock Exchanges,100.0,60.0,46.7,50.0,60.0,620.23,45107834880.0,35.0,49.1,False,flat,33.7,True,1.0,10.1,False,0.0,2.2,1.8,False,644.68,-3.8,6.0,False,"{'current_ratio': 0.86, 'operating_margin_pct': 53.7}","{'eps_growth_yoy': 33.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 40.7}",695.88,760.0,550.0,16.0,buy,12.2,703.29,13.4,539.7,-13.0,2.67,16.58,1.36,42.5,1.01,True,-5.95,7.7,49.1,7.0,2026-07-21,True,False,8.0,STRONG,3.32,851.3,0.55,BULLISH,0.28,60.0,3.0,1.0,51.6,0.0,14.3,20.3,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",HIGH_FLOAT,68.9,0.0,34.6,35.0,False,flat,49.1,0.0,True,1.0,False,0.0,2.0,15.0,29.0,51.7,Medio,29.8,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,False,3/3,45.1,0.0,0.0,0.0,0.0,3.0,5.0,0.79,1.06,0.0,0.0,0.0,1.52,2.0,10.0,45.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,32,0.4757,ALTA,29.28,12.2,12.0,,🔵 DECENT,🟡 Average,AVOID,35.0,Near ATH (-3.8% from high) - poor entry point,-3.8,NEUTRAL,BUY,False,True,3,1.112,False,-3.79,24.72,-0.98,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
IT,0.0,,,,53.3,"Gartner, Inc.",40.3,Technology,Information Technology Services,50.0,30.0,24.0,50.0,55.0,141.31,9460971520.0,15.0,4.5,False,down,-7.7,False,0.0,-10.4,False,0.0,24.7,7.8,True,375.84,-62.4,0.0,False,"{'roe_pct': 94.9, 'debt_to_equity': 52.93, 'current_ratio': 0.94, 'operating_margin_pct': 20.5}","{'eps_growth_yoy': -7.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.4}",164.23,203.0,120.0,13.0,hold,16.2,419.26,196.7,175.25,24.0,11.25,15.89,,,,True,-24.98,8.5,6.9,21.0,2026-08-04,False,True,6.0,NEUTRAL,9.81,255.4,0.53,,,,,,0.1000000000000014,0.0,16.0,12.1,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,61.0,20.0,28.1,15.0,False,down,4.5,0.0,False,0.0,False,0.0,0.0,26.0,29.0,13.8,Bottom 25%,11.6,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,47.785,0.0,0.0,8.0,0.0,3.0,3.0,-0.47,-1.39,0.0,1.0,0.0,2.02,2.0,2.0,2.0,0,,-5,MIXED/AVOID (-5),BEST,11.0,28,0.5326,ALTA,0.0,24.0,-94.1,,🔵 DECENT,🟡 Average,,,,,,,,False,0,0.89,False,-62.4,13.73,-51.54,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
KO,0.0,,,,21.5,Coca-Cola Company (The),66.5,Consumer Defensive,Beverages - Non-Alcoholic,85.0,40.0,65.1,80.0,60.0,84.25,362484137984.0,60.0,66.5,False,up,3.0,True,1.0,-0.5,True,1.0,1.2,2.4,False,85.68,-1.7,6.0,False,"{'roe_pct': 43.4, 'debt_to_equity': 1.25, 'current_ratio': 1.36, 'operating_margin_pct': 35.1}","{'eps_growth_yoy': 3.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 27.8}",86.85,95.0,71.38,24.0,buy,3.1,19.84,-76.5,58.42,-30.7,0.86,0.73,2.54,64.8,2.89,True,-0.24,11.1,18.2,14.0,2026-07-28,False,True,7.0,NEUTRAL,4.46,91.1,1.33,BULLISH,0.04,100.0,10.0,3.0,48.4,0.0,6.5,19.9,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,3873.9,3.0,26.4,60.0,False,up,66.5,2.0,True,1.0,True,1.0,5.0,8.0,29.0,75.9,Top 25%,36.0,3.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,False,3/3,44.17500000000001,0.0,0.0,0.0,3.0,3.0,5.0,1.02,1.02,1.0,0.0,1.5,0.39,-3.0,5.0,44.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),CAUTION,2.0,46,0.2148,BAJA,29.15,-30.7,56.7,ALTA,🔵 DECENT,🟡 Average,AVOID,35.0,Near ATH (-1.7% from high) - poor entry point,-1.7,NEUTRAL,BUY,False,True,3,1.186,False,-1.67,31.56,12.57,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
7741.T,0.0,,,,29.8,HOYA CORP,58.2,Healthcare,Medical Instruments & Supplies,60.0,50.0,35.0,95.0,65.0,25480.0,8523429183488.0,,,,,,,0.0,,,0.0,,,False,30400.0,-16.2,4.0,False,"{'roe_pct': 25.1, 'debt_to_equity': 0.04, 'current_ratio': 4.81, 'operating_margin_pct': 27.3}",{'profit_margin_pct': 26.7},30380.0,34000.0,23100.0,15.0,strong_buy,19.2,9051.9,-64.5,7440.2,-70.8,2.0,508.94,1.16,39.7,0.75,,,,7.5,16.0,2026-07-31,False,True,6.0,NEUTRAL,4.12,33.1,4.97,,,,,,1.3999999999999986,0.0,8.9,17.5,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MEGA_FLOAT,334.5,25.0,26.4,,,,,0.0,,0.0,,0.0,0.0,17.0,29.0,44.8,Bajo 50%,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,51.52,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.89,0.0,0.0,0.0,2.4,2.0,2.0,87.0,0,,0,MIXED/WATCH (0),,0.0,34,0.2981,BAJA,5.82,-64.5,86.9,ALTA,🔵 DECENT,🟡 Average,,,,,,,,False,1,0.934,False,-15.89,48.19,-5.8,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
ETN,70.54347826086956,Excellent,Stage 1-2 Transition,17.047237374772497,53.0,"Eaton Corporation, PLC",59.5,Industrials,Specialty Industrial Machinery,50.0,70.0,52.4,70.0,60.0,402.85,156426649600.0,35.0,48.2,False,down,-11.8,False,0.0,6.0,True,2.0,2.4,3.7,False,436.74,-7.8,5.0,False,"{'roe_pct': 20.8, 'debt_to_equity': 1.1, 'current_ratio': 1.19, 'operating_margin_pct': 16.1}","{'eps_growth_yoy': -11.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.0}",455.79,534.0,321.0,25.0,buy,13.1,100.29,-75.1,101.1,-74.9,1.69,6.82,1.08,41.3,1.55,True,-0.8,16.5,-9.4,17.0,2026-07-31,False,True,7.0,NEUTRAL,2.91,64.1,,,,,,,65.0,28.2,15.9,17.8,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,387.7,5.0,62.0,35.0,False,down,48.2,0.0,False,0.0,True,2.0,2.0,9.0,29.0,72.4,Medio,35.6,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,42.45,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9,1.0,0.0,0.0,1.64,2.0,5.0,96.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,39,0.5301,ALTA,54.721739130434784,-74.9,88.1,ALTA,🔵 DECENT,🟡 Average,HOLD,45.0,Close to ATH (-7.8% from high) - wait for pullback | Elevated P/E (39.8) - watch valuation,-7.8,NEUTRAL,BUY,False,False,2,1.055,False,-7.76,29.91,16.36,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
VLTO,0.0,,,,29.9,Veralto Corp,65.5,Industrials,Pollution & Treatment Controls,80.0,60.0,36.0,85.0,65.0,92.91,22818627584.0,15.0,24.4,False,flat,14.4,False,0.0,3.7,True,1.0,3.3,2.8,False,110.11,-15.6,2.0,False,"{'roe_pct': 36.5, 'debt_to_equity': 0.96, 'current_ratio': 1.48, 'operating_margin_pct': 23.8}","{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.3}",108.06,132.0,98.0,17.0,buy,16.3,70.46,-24.2,51.74,-44.3,3.37,3.13,0.56,12.4,,True,-1.31,14.0,13.3,14.0,2026-07-28,False,True,6.0,NEUTRAL,5.23,76.0,1.5,,,,,,2.6000000000000014,0.0,9.0,19.6,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEGA_FLOAT,245.1,23.0,28.6,15.0,False,flat,24.4,0.0,False,0.0,True,1.0,2.0,,29.0,,Sin datos suficientes,24.4,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,42.395,5.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.04,2.0,2.0,38.0,0,,-8,RELIABLE/AVOID (-8),,0.0,43,0.2992,BAJA,0.0,-24.2,50.6,ALTA,🔵 DECENT,🟡 Average,,,,,,,,False,1,0.911,False,-15.17,16.27,-17.8,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
ROP,0.0,,,,47.5,"Roper Technologies, Inc.",62.0,Technology,Software - Application,100.0,50.0,24.0,55.0,65.0,360.59,36389789696.0,15.0,12.5,False,down,34.5,True,2.0,7.8,False,0.0,6.6,4.3,False,566.24,-36.3,1.0,False,"{'roe_pct': 9.0, 'debt_to_equity': 0.56, 'current_ratio': 0.53, 'operating_margin_pct': 27.2}","{'eps_growth_yoy': 34.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.1}",445.92,550.0,349.78,16.0,buy,23.7,911.86,152.9,486.9,35.0,5.96,21.5,1.02,21.1,0.59,True,-4.12,7.0,41.4,9.0,2026-07-23,False,True,6.0,NEUTRAL,4.87,1441.1,0.26,,,,,,8.799999999999997,0.0,14.2,18.6,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",HIGH_FLOAT,100.4,20.0,32.8,15.0,False,down,12.5,0.0,True,2.0,False,0.0,5.0,21.0,29.0,31.0,Bajo 50%,20.6,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,5.0,False,2/3,42.275,0.0,0.0,6.0,0.0,3.0,5.0,-1.28,-0.2,1.0,1.0,-1.5,2.96,2.0,2.0,10.0,0,,-8,RELIABLE/AVOID (-8),REVISION_UP,13.0,46,0.475,ALTA,0.0,35.0,-70.2,,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.09,False,-35.76,18.15,-25.16,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
CTAS,0.0,,,,29.9,Cintas Corporation,66.2,Industrials,Specialty Business Services,90.0,50.0,36.0,90.0,60.0,183.75,73525157888.0,15.0,18.2,False,flat,12.1,True,1.0,6.5,False,0.0,4.0,5.3,False,226.75,-19.0,2.0,False,"{'roe_pct': 41.3, 'debt_to_equity': 0.61, 'current_ratio': 1.98, 'operating_margin_pct': 23.2}","{'eps_growth_yoy': 12.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 17.6}",208.69,245.0,160.0,16.0,buy,13.6,73.4,-60.1,48.5,-73.6,2.05,3.77,1.0,36.7,0.9,True,-1.62,24.3,6.8,1.0,2026-07-15,True,False,8.0,STRONG,3.1,64.5,3.49,BULLISH,0.0,50.0,2.0,0.0,5.0,0.0,9.0,19.9,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MEGA_FLOAT,342.1,23.0,28.8,15.0,False,flat,18.2,0.0,True,1.0,False,0.0,2.0,24.0,29.0,20.7,Bottom 25%,17.0,-3.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,41.57499999999999,5.0,0.0,0.0,0.0,3.0,3.0,0.0,-1.75,0.0,1.0,0.0,1.7,2.0,10.0,90.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-8.0,46,0.2988,BAJA,0.0,-60.1,80.4,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.058,False,-18.19,14.33,-12.89,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
NYT,0.0,,,,55.2,New York Times Company (The),61.8,Communication Services,Publishing,70.0,50.0,44.0,90.0,60.0,75.04,12146177024.0,35.0,38.1,False,down,6.0,False,0.0,3.8,False,0.0,8.9,7.4,True,87.1,-13.8,6.0,False,"{'roe_pct': 19.7, 'debt_to_equity': 0.02, 'current_ratio': 1.6, 'operating_margin_pct': 13.1}","{'eps_growth_yoy': 6.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.3}",83.44,95.0,66.0,9.0,buy,11.2,102.9,37.1,69.9,-6.8,3.22,2.43,1.23,40.8,0.92,True,-1.34,525.6,80.0,22.0,2026-08-05,False,False,8.0,STRONG,3.92,52.8,0.29,,,,,,39.1,0.0,16.6,18.5,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",HIGH_FLOAT,134.7,7.0,35.1,35.0,False,down,38.1,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,38.1,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,41.38,0.0,0.0,3.0,0.0,3.0,5.0,-0.79,-1.7,0.0,2.0,0.0,1.4,2.0,10.0,83.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,46,0.5524,ALTA,22.68,11.2,-4.0,,⚪ WEAK,🟡 Average,,,,,,,,False,2,0.88,False,-13.58,48.78,-2.3,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
MKC,0.0,,,,23.9,"McCormick & Company, Incorporat",53.8,Consumer Defensive,Packaged Foods,55.0,70.0,24.0,60.0,60.0,53.75,14450770944.0,15.0,21.7,False,up,-33.4,False,0.0,12.3,True,1.0,,0.0,False,73.84,-27.2,1.0,False,"{'roe_pct': 24.7, 'debt_to_equity': 0.65, 'current_ratio': 0.78, 'operating_margin_pct': 17.4}","{'eps_growth_yoy': -33.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.9}",60.23,75.0,51.0,13.0,buy,12.1,41.35,-23.1,61.6,14.6,4.94,2.81,3.66,30.9,2.11,True,-0.19,5.5,-9.9,84.0,2026-10-06,False,False,6.0,NEUTRAL,5.65,66.6,,,,,,,0.0,0.0,7.2,16.1,2026-07-14 06:23:00,2026-07-14,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 59% up volume)",MEGA_FLOAT,265.4,23.0,23.3,15.0,False,up,21.7,2.0,False,0.0,True,1.0,2.0,20.0,29.0,34.5,Bajo 50%,26.6,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,41.01499999999999,0.0,0.0,3.0,5.0,3.0,0.0,0.0,-1.63,0.0,1.0,0.0,1.51,2.0,2.0,34.0,0,,-8,RELIABLE/AVOID (-8),BEST,5.0,19,0.2388,BAJA,0.0,12.1,16.4,,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.174,False,-24.86,21.01,-27.71,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
