ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
4568.T,"Daiichi Sankyo Company, Limited",2691.5,JPY,64.0,B,64.0,ROE 15.8% | Potencial +56% analistas | FCF negativo | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4205.29,56.2,17,-5.4,7.03,3.72,,15.8,18.7,19.2,12.2,13.7,-35.6,Negative FCF Yield | Regulatory Risk in Healthcare Sector,DSNKY,SUSPECT,Negative FCF yield is anomalous for a healthcare company with positive profit margin and revenue growth,2026-07-14,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",53.25,HKD,64.0,B,64.0,P/E 4.9x (vs 11x mercado) | Potencial +55% analistas | Dividendo 5.7% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.69,55.3,15,,6.91,5.73,,11.3,4.9,6.4,13.9,-3.3,-28.7,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese financial sector | Geopolitical risks in Hong Kong market | Exposure to Chinese real estate market,PNGAY,RISKY,Negative revenue growth and potential exposure to Chinese real estate sector pose significant risks,2026-07-14,0,
035420.KS,NAVER Corporation,187100.0,KRW,63.0,B,63.0,Potencial +62% analistas | FCF yield 5.2% | Crecimiento ingresos +16% | Dividendo 1.4%,1,0,Communication Services,Korea,🇰🇷,21.2,303074.06,62.0,27,5.2,7.75,1.4,,5.7,12.8,,14.5,16.3,-38.5,Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Low ROE and high analyst upside may indicate overestimation of growth potential,2026-07-14,0,
7974.T,"Nintendo Co., Ltd.",7106.0,JPY,61.0,B,61.0,Potencial +43% analistas | Crecimiento ingresos +95% | Dividendo 3.1% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10169.88,43.1,25,3.4,5.39,3.08,,14.9,20.9,19.5,18.3,95.1,-52.0,Cyclical Risk | Geopolitical Risk,NTDOY,SUSPECT,Revenue Growth YoY of 95.1% seems unusually high and warrants further investigation,2026-07-14,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,35.56,BRL,60.0,B,60.0,ROE 19.2% | Potencial +36% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.48,36.3,14,3.5,4.54,2.04,,19.2,12.8,17.2,8.1,10.6,-26.5,Deuda elevada (D/E >2x) | Deuda elevada | Potential regulatory risks in healthcare sector,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-07-14,0,
9432.T,"NTT, Inc.",150.9,JPY,57.0,B,57.0,P/E 10.4x (vs 16x mercado) | Potencial +12% | FCF yield 83.7% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,169.21,12.1,14,83.7,1.52,3.62,,10.0,10.4,12.0,7.2,9.1,-9.7,anomalous_fcf_yield,,SUSPECT,FCF yield of 83.7% appears anomalous and likely incorrect for a communication services company,2026-07-14,0,
012330.KS,"Hyundai Mobis Co.,Ltd",470500.0,KRW,56.0,B,56.0,P/E 8.9x | Potencial +45% analistas | Dividendo 1.3%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,683533.3,45.3,30,3.6,5.66,1.33,,7.2,8.9,,5.7,5.5,-42.8,cyclical risk | geopolitical risk,,SUSPECT,Low forward P/E and high analyst upside may indicate undervaluation or overly optimistic expectations,2026-07-14,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,43.52,BRL,54.0,B,54.0,ROE 21.8% | P/E 8.4x | Potencial +11% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.31,11.0,13,,1.38,2.01,,21.8,8.4,10.7,33.3,-2.1,-12.4,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-07-14,0,
9988.HK,Alibaba Group Holding Limited,110.7,HKD,53.0,B,53.0,Potencial +63% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,180.69,63.2,25,-2.1,7.9,6.54,,9.2,11.8,17.5,10.1,2.9,-40.5,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-07-14,0,
7203.T,Toyota Motor Corporation,2806.0,JPY,50.0,B,50.0,P/E 8.7x (vs 16x mercado) | Potencial +29% | FCF negativo | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3615.47,28.8,19,-3.6,3.61,3.56,,10.2,8.7,9.5,7.6,1.9,-29.8,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-07-14,0,
WEGE3.SA,WEG S.A.,44.39,BRL,48.0,C,48.0,ROE 32.5% | Potencial +19% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,18.8,16,2.9,2.35,4.87,,32.5,24.0,29.6,15.6,-6.1,-18.6,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns,2026-07-14,0,
6758.T,Sony Group Corporation,3341.0,JPY,48.0,C,48.0,Potencial +40% analistas | FCF negativo | Dividendo 1.1% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4686.82,40.3,22,-6.9,5.04,1.05,,12.3,18.2,19.5,-2.6,8.3,-30.0,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-07-14,0,
9983.T,"Fast Retailing Co., Ltd.",80590.0,JPY,47.0,C,47.0,ROE 22.5% | Crecimiento ingresos +22% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,83500.0,3.6,16,1.8,0.45,0.72,,22.5,58.9,51.7,13.5,22.2,-9.1,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-07-14,0,
8035.T,Tokyo Electron Limited,71690.0,JPY,47.0,C,47.0,ROE 29.3% | Margen 24% | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,72536.37,1.2,22,0.7,0.15,1.01,,29.3,56.0,57.5,23.5,8.6,-11.8,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-14,0,
105560.KS,KB Financial Group Inc.,186200.0,KRW,44.0,C,44.0,P/E 9.6x | Crecimiento ingresos +15% | Margen 37% | Dividendo 2.5%,1,0,Financial Services,Korea,🇰🇷,21.2,199655.0,7.2,20,,0.9,2.47,,10.0,9.6,,36.6,15.2,-1.9,FCF no comparable (sector financiero) | Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Non-existent trailing P/E and missing FCF yield raise data quality concerns,2026-07-14,0,
7733.T,Olympus Corporation,1775.5,JPY,44.0,C,44.0,P/E 14.1x | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1913.08,7.7,13,0.1,0.97,1.69,,8.7,14.1,28.7,6.7,8.5,-18.1,Valuation Risk | Cash Flow Concerns,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential for overestimation of future growth,2026-07-14,0,
009150.KS,"Samsung Electro-Mechanics Co., Ltd.",1237000.0,KRW,42.0,C,42.0,Potencial +111% analistas | FCF negativo | Crecimiento ingresos +17%,1,1,Technology,Korea,🇰🇷,21.2,2612592.5,111.2,27,-0.2,13.9,,,8.8,32.1,,7.0,17.2,-48.8,cyclical risk | valuation risk,,SUSPECT,Negative FCF yield and high forward P/E raise concerns about the stock's valuation and potential investment risks,2026-07-14,0,
6861.T,Keyence Corporation,76700.0,JPY,42.0,C,42.0,Potencial +16% | Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,89075.0,16.1,16,1.7,2.02,0.72,,13.5,41.1,41.8,38.1,17.9,-8.9,Overvaluation Risk | Potential for Multiple Contraction,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-14,0,
1211.HK,BYD Company Limited,83.95,HKD,42.0,C,42.0,Potencial +48% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.28,48.0,28,-15.3,6.0,0.43,,11.1,13.7,24.3,3.5,-11.8,-38.4,Ingresos en declive YoY | Negative FCF Yield | Declining Revenue | High CAPE,BYDDF,RISKY,Negative FCF yield and declining revenue growth raise concerns about the company's financial health,2026-07-14,0,
ABEV3.SA,Ambev S.A.,15.83,BRL,41.0,C,41.0,ROE 17.3% | FCF yield 7.4% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.18,2.2,18,7.4,0.28,1.14,,17.3,14.0,16.0,17.7,-0.1,-7.1,cyclical | geopolitical,ABEV,SUSPECT,Low revenue growth and relatively low analyst upside raise concerns,2026-07-14,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",7340.0,JPY,40.0,C,40.0,Potencial +10% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,8086.47,10.2,17,1.7,1.27,1.44,,10.7,22.3,29.1,18.4,1.3,-7.4,cyclical risk | valuation risk,,SUSPECT,"Forward P/E is relatively high compared to the sector average, and revenue growth is low",2026-07-14,0,
8766.T,"Tokio Marine Holdings, Inc.",7613.0,JPY,38.0,C,38.0,P/E 15.4x | Potencial +11% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Financial Services,Japan,🇯🇵,29.4,8434.33,10.8,12,,1.35,3.22,,8.7,15.4,27.2,6.6,-17.3,-5.3,FCF no comparable (sector financiero) | Ingresos en declive YoY | Regulatory risks in Japanese insurance market | Cyclical risks in financial services sector,TKOMY,RISKY,Negative revenue growth and high trailing P/E raise concerns,2026-07-14,0,
4661.T,"Oriental Land Co., Ltd.",2650.0,JPY,35.0,C,35.0,Potencial +14% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3029.12,14.3,14,1.6,1.79,0.57,,11.7,30.3,35.6,17.3,0.1,-28.7,Cyclical Risk | Overvaluation Risk,,SUSPECT,Low revenue growth and high P/E ratios raise concerns about overvaluation,2026-07-14,0,
