ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,oe_ai_adjustment,oe_ai_verdict
LR.PA,LEGRAND,69.2,⭐⭐ GOOD,🟡 Good,80.0,70.0,50.0,75.0,65.0,,,,,14.2,False,0,11.4,True,1,"{'eps_growth_yoy': 14.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': 11.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 16.9, 'debt_to_equity': 0.85, 'current_ratio': 1.96, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.7}",139.25,36502450176,Industrials,Electrical Equipment & Parts,,,False,166.95,-16.6,0,False,161.11,190.0,114.0,19.0,buy,15.7,99.71,-28.4,66.93,-51.9,3.12,4.34,1.69,45.3,2.38,1.91,True,-0.42,11.6,9.7,15,2026-07-29,False,True,6,NEUTRAL,4.52,45.7,1.52,35.9,,,,2026-07-14T06:42:07.837702,CAC40,50.7,3.0,5.0,3.0,3.0,1.96,0.0,0.0,CONFIRMED_UPTREND,0,
HEXA-B.ST,Hexagon AB ser. B,72.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,50.0,50.0,90.0,60.0,,,,,750.1,True,1,0.2,False,0,"{'eps_growth_yoy': 750.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 37.5}","{'revenue_growth_yoy': 0.2, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 17.9, 'debt_to_equity': 0.27, 'current_ratio': 3.44, 'operating_margin_pct': 24.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.6}",80.78,216844042240,Technology,Scientific & Technical Instruments,,,False,122.1,-33.8,0,False,92.54,126.95,70.09,14.0,buy,14.6,,,252.6,212.7,-2.8,-2.36,1.86,18.5,1.52,1.21,True,-0.01,18.9,297.5,15,2026-07-29,False,True,6,NEUTRAL,0.43,117.8,0.02,25.7,,,,2026-07-14T06:42:13.805048,OMXSTO,48.8,-5.0,5.0,3.0,5.0,1.82,0.0,0.0,CONFIRMED_UPTREND,0,
RACE.MI,FERRARI,69.5,⭐⭐ GOOD,🟡 Good,75.0,70.0,50.0,90.0,60.0,,,,,-2.7,True,2,3.4,True,2,"{'eps_growth_yoy': -2.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}","{'revenue_growth_yoy': 3.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.1}",327.95,57682644992,Consumer Cyclical,Auto Manufacturers,,,False,447.5,-26.7,0,False,374.25,430.0,290.0,19.0,buy,14.1,82.47,-74.9,90.0,-72.6,1.71,5.6,1.09,33.2,3.62,0.66,True,-1.02,55.0,1.3,15,2026-07-30,False,True,9,STRONG,3.57,38.6,23.61,29.0,,,,2026-07-14T06:41:53.658211,FTSEMIB,46.8,0.0,0.0,3.0,1.0,1.76,0.0,0.0,CONFIRMED_UPTREND,0,
MONC.MI,MONCLER,60.5,⭐⭐ GOOD,🟡 Good,60.0,50.0,50.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 20.0},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 16.9, 'debt_to_equity': 0.29, 'current_ratio': 2.42, 'operating_margin_pct': 35.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.8}",50.6,13762488320,Consumer Cyclical,Apparel Manufacturing,,,False,59.4,-14.8,0,False,61.65,70.0,49.0,25.0,buy,21.8,32.97,-34.8,23.1,-54.3,4.43,2.24,2.8,56.3,1.4,1.76,,,,2.0,8,2026-07-22,False,True,7,NEUTRAL,6.93,32.2,6.72,16.0,,,,2026-07-14T06:42:10.615862,FTSEMIB,46.2,3.0,5.0,0.0,1.0,2.72,1.0,0.0,CONFIRMED_UPTREND,0,
DSY.PA,DASSAULT SYSTEMES,63.5,⭐⭐ GOOD,🟡 Good,90.0,30.0,50.0,90.0,55.0,,,,,30.9,False,0,-0.8,False,0,"{'eps_growth_yoy': 30.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.9}","{'revenue_growth_yoy': -0.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 13.4, 'debt_to_equity': 0.27, 'current_ratio': 1.7, 'operating_margin_pct': 23.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 22.3}",18.66,24519198720,Technology,Software - Application,,,False,33.16,-43.7,0,False,22.82,33.35,13.0,20.0,hold,22.3,19.52,4.6,9.94,-46.7,5.14,0.96,1.48,28.3,0.27,0.64,True,-0.73,,4.3,9,2026-07-23,False,True,8,STRONG,6.75,42.9,1.23,24.5,,,,2026-07-14T06:42:25.298357,CAC40,43.4,6.0,0.0,3.0,1.0,2.79,1.0,0.0,CONFIRMED_UPTREND,0,
CPG.L,COMPASS GROUP PLC ORD 11 1/20P,52.2,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.0}",32.28,54886109184,Consumer Cyclical,Restaurants,,,False,34.69,-6.9,0,False,38.4,49.05,31.0,20.0,buy,19.0,29.45,-8.8,19.4,-39.9,3.6,1.16,2.12,55.9,0.69,2.93,,,,16.3,133,2026-11-24,False,False,6,NEUTRAL,4.66,100.5,1.21,27.5,,,,2026-07-14T06:41:23.599281,FTSE100,42.9,3.0,5.0,0.0,5.0,2.38,1.0,0.0,CONFIRMED_UPTREND,0,
LSEG.L,LONDON STOCK EXCHANGE GROUP PLC,56.5,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,70.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 13.4},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 6.4, 'debt_to_equity': 0.53, 'current_ratio': 1.0, 'operating_margin_pct': 24.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 34.0}",9010.0,43870588928,Financial Services,Financial Data & Stock Exchanges,,,False,10985.0,-18.0,0,False,12076.67,13600.0,10800.0,15.0,strong_buy,34.0,17886.0,98.5,7110.0,-21.1,4.68,4.22,1.68,57.4,1.5,1.27,,,,80.4,16,2026-07-30,False,True,7,NEUTRAL,4.15,305.7,0.21,36.1,,,,2026-07-14T06:40:37.737371,FTSE100,42.6,3.0,5.0,0.0,5.0,4.25,3.0,0.0,CONFIRMED_UPTREND,0,MIXED/WATCH (0)
ASSA-B.ST,ASSA ABLOY AB ser. B,61.5,⭐⭐ GOOD,🟡 Good,90.0,30.0,50.0,70.0,65.0,,,,,44.4,False,0,-5.8,False,0,"{'eps_growth_yoy': 44.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}","{'revenue_growth_yoy': -5.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 15.0, 'debt_to_equity': 0.61, 'current_ratio': 1.0, 'operating_margin_pct': 15.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.8}",331.1,367778037760,Industrials,Security & Protection Services,,,False,396.9,-16.6,0,False,403.43,500.0,340.0,21.0,buy,21.8,695.28,110.0,426.6,28.8,4.7,16.39,1.91,41.5,6.4,1.69,False,,,44.4,3,2026-07-17,True,False,8,STRONG,5.3,118.2,0.49,21.7,,,,2026-07-14T06:41:31.739565,OMXSTO,42.6,3.0,5.0,0.0,5.0,2.72,1.0,0.0,CONFIRMED_UPTREND,0,
RMS.PA,HERMES INTL,61.2,⭐⭐ GOOD,🟡 Good,60.0,50.0,50.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.3},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.9}",1657.0,173553860608,Consumer Cyclical,Luxury Goods,,,False,2446.0,-32.3,0,False,1969.77,2320.0,1500.0,22.0,buy,18.9,567.5,-65.8,430.1,-74.0,2.33,38.57,1.1,37.2,18.0,0.65,,,,1.3,15,2026-07-29,False,True,8,STRONG,4.17,37.5,17.91,35.6,,,,2026-07-14T06:40:26.537573,CAC40,41.5,0.0,0.0,0.0,1.0,2.36,1.0,0.0,CONFIRMED_UPTREND,0,
MC.PA,LVMH,57.5,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.5},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 16.2, 'debt_to_equity': 0.53, 'current_ratio': 1.58, 'operating_margin_pct': 21.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.4}",491.5,242358272000,Consumer Cyclical,Luxury Goods,,,False,654.7,-24.9,0,False,576.93,660.0,420.0,26.0,buy,17.4,349.05,-29.0,218.5,-55.5,4.83,23.72,2.65,59.5,13.0,1.8,,,,-1.4,13,2026-07-27,False,True,6,NEUTRAL,6.64,28.9,,25.2,,,,2026-07-14T06:40:49.962856,CAC40,41.0,3.0,5.0,0.0,0.0,2.17,1.0,0.0,CONFIRMED_UPTREND,0,
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,63.0,⭐⭐ GOOD,🟡 Good,70.0,50.0,50.0,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': 5.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': 5.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.9}",54.8,170612490240,Consumer Cyclical,Apparel Retail,,,False,58.28,-6.0,0,False,59.14,63.0,41.5,24.0,buy,7.9,,,20.2,-63.1,,,1.18,57.8,0.65,2.09,,,36.6,5.3,57,2026-09-09,False,False,7,NEUTRAL,5.05,37.8,4.34,23.6,,,,2026-07-14T06:42:04.990160,IBEX35,40.2,0.0,0.0,0.0,3.0,0.99,-3.0,0.0,CONFIRMED_UPTREND,0,
GIVN.SW,GIVAUDAN N,57.0,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,80.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 1.8}",3420.0,31563853824,Basic Materials,Specialty Chemicals,,,False,3842.0,-11.0,0,False,3481.08,4500.0,2800.0,19.0,buy,1.8,1802.78,-47.3,1153.5,-66.3,3.58,122.52,2.1,60.6,72.0,1.94,,,,-3.3,9,2026-07-23,False,True,7,NEUTRAL,4.02,34.8,,23.6,,,,2026-07-14T06:40:43.957967,SMI20,39.8,3.0,5.0,0.0,0.0,0.22,-3.0,0.0,CONFIRMED_UPTREND,0,
ITRK.L,INTERTEK GROUP PLC ORD 1P,56.2,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 10.0},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 28.2, 'debt_to_equity': 1.46, 'current_ratio': 1.08, 'operating_margin_pct': 18.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.6}",5810.0,8918129664,Industrials,Specialty Business Services,,,False,5820.0,-0.2,0,False,5843.85,6200.0,5450.0,13.0,buy,0.6,3473.0,-40.2,2160.0,-62.8,4.06,2.36,2.84,74.0,1.65,2.64,,,,-4.0,17,2026-07-31,False,True,4,NEUTRAL,5.27,63.8,,6.5,,,,2026-07-14T06:41:45.149617,FTSE100,34.5,3.0,5.0,0.0,0.0,0.08,-3.0,0.0,CONFIRMED_UPTREND,-5,MIXED/AVOID (-5)
HLMA.L,HALMA PLC ORD 10P,59.0,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.4},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 18.3, 'debt_to_equity': 0.42, 'current_ratio': 2.14, 'operating_margin_pct': 20.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.6}",3594.0,13573756928,Industrials,Conglomerates,,,False,4902.0,-26.7,0,False,4407.06,5010.0,3050.0,17.0,buy,22.6,1734.0,-51.8,1568.0,-56.4,1.92,0.69,0.68,24.2,0.25,0.79,,,,11.2,128,2026-11-19,False,False,7,NEUTRAL,3.62,57.9,1.59,29.4,,,,2026-07-14T06:41:12.536954,FTSE100,36.6,0.0,0.0,0.0,3.0,2.82,1.0,0.0,CONFIRMED_UPTREND,0,
SU.PA,SCHNEIDER ELECTRIC SE,55.5,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 10.4},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 15.6, 'debt_to_equity': 0.81, 'current_ratio': 1.19, 'operating_margin_pct': 17.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 15.0}",268.55,151004561408,Industrials,Specialty Industrial Machinery,,,False,293.7,-8.6,0,False,308.79,350.0,250.0,24.0,strong_buy,15.0,104.25,-61.2,79.8,-70.3,2.64,7.09,1.56,48.9,4.2,1.77,,,,-6.2,16,2026-07-30,False,True,6,NEUTRAL,4.04,74.6,,33.3,,,,2026-07-14T06:41:34.353689,CAC40,36.2,0.0,5.0,0.0,0.0,1.88,0.0,0.0,CONFIRMED_UPTREND,0,
