ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ETN,WATCH,0,Caro vs peers en Industrials (FCF rank 24/27) | Piotroski fuerte (7.0/9),2026-07-15
EXPN.L,BEST,8,Piotroski fuerte (9.0/9) | Mejor FCF en Industrials (3.9% vs media sector 4.6%),2026-07-15
FAST,CAUTION,-6,Thesis drift MEDIUM: Score cayó 18pts en 44d (43→25) | Caro vs peers en Industrials (FCF rank 25/27) | Piotroski fuerte (8.0/9),2026-07-15
FICO,WATCH,10,Caro vs peers en Technology (FCF rank 13/15) | Short squeeze MEDIUM: 11.2% short · Short moderado (11.2% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑3.2% (48.77→50.34),2026-07-15
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 26/27) | Piotroski fuerte (8.0/9),2026-07-15
HESAY,WATCH,3,Piotroski fuerte (8.0/9),2026-07-15
IDXX,WATCH,0,Caro vs peers en Healthcare (FCF rank 11/12) | Piotroski fuerte (8.0/9),2026-07-15
IT,BEST,11,Short squeeze MEDIUM: 24.7% short · Short elevado (24.7% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Technology (11.2% vs media sector 10.7%),2026-07-15
ITRK.L,BEST,5,Mejor FCF en Industrials (4.1% vs media sector 4.6%),2026-07-15
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-07-15
JNJ,CAUTION,-2,Thesis drift MEDIUM: Score cayó 12pts en 44d (38→26) | EPS revision UP: EPS consensus ↑4.6% (12.30→12.86),2026-07-15
KO,CAUTION,2,Thesis drift MEDIUM: Score cayó 19pts en 44d (63→44) | Caro vs peers en Consumer Defensive (FCF rank 13/13) | Smart money: 1 HF + 0 insiders (conv 28) | Piotroski fuerte (7.0/9),2026-07-15
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-07-15
MA,WATCH,3,Piotroski fuerte (9.0/9),2026-07-15
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 16/16) | Smart money: 1 HF + 0 insiders (conv 30) | Piotroski fuerte (8.0/9),2026-07-15
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 15/16) | Piotroski fuerte (8.0/9),2026-07-15
NDAQ,WATCH,0,Caro vs peers en Financial Services (FCF rank 13/16) | Piotroski fuerte (9.0/9),2026-07-15
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-07-15
NOW,CAUTION,-6,Thesis drift MEDIUM: Score cayó 12pts en 44d (46→34),2026-07-15
PEP,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.7% (10.94→11.78),2026-07-15
PG,CAUTION,-6,Thesis drift MEDIUM: Score cayó 15pts en 44d (51→36),2026-07-15
PGR,BEST,5,Mejor FCF en Financial Services (11.4% vs media sector 4.9%),2026-07-15
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 11/11) | Piotroski fuerte (9.0/9),2026-07-15
ROP,REVISION_UP,13,Mejor FCF en Technology (6.0% vs media sector 10.7%) | EPS revision STRONG_UP: EPS consensus ↑18.5% (22.56→26.74),2026-07-15
SPGI,WATCH,-5,EPS revision STRONG_DOWN: EPS consensus ↓6.0% (20.55→19.32) | Piotroski fuerte (7.0/9),2026-07-15
SXYAY,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓49.0% (2.54→1.29),2026-07-15
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-07-15
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-07-15
V,WATCH,-3,Caro vs peers en Financial Services (FCF rank 14/16),2026-07-15
VEEV,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (3.9% vs media sector 4.3%),2026-07-15
VRSK,WATCH,3,Piotroski fuerte (7.0/9),2026-07-15
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 35) | Piotroski fuerte (8.0/9),2026-07-15
WM,WATCH,3,Piotroski fuerte (8.0/9),2026-07-15
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 12/12) | Piotroski fuerte (7.0/9),2026-07-15
