ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
1299.HK,AIA Group Limited,82.25,HKD,62.0,B,62.0,Potencial +27% | Margen 24% | Dividendo 2.4% | Mercado HongKong CAPE 11 (33% descuento histórico),2,0,Financial Services,HongKong,🇭🇰,10.7,104.53,27.1,18,,3.39,2.35,,14.8,12.3,17.8,23.8,6.0,-10.7,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Possible exposure to Chinese real estate market | Regulatory risks in Hong Kong | Cyclical risks in insurance industry,,SUSPECT,"FCF Yield is missing, which is unusual for a financial services company.",2026-06-03,0,
7974.T,"Nintendo Co., Ltd.",7457.0,JPY,61.0,B,61.0,Potencial +43% analistas | Crecimiento ingresos +95% | Dividendo 3.0% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10641.07,42.7,26,3.2,5.34,2.95,,14.9,21.9,20.5,18.3,95.1,-49.6,Cyclical Risk | Regulatory Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% seems anomalous and warrants further investigation,2026-06-03,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,34.25,BRL,60.0,B,60.0,ROE 19.2% | Potencial +42% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.75,42.3,13,3.6,5.29,1.86,,19.2,12.3,16.4,8.1,10.6,-29.3,Deuda elevada (D/E >2x) | Deuda elevada (D/E >2x) | Potential regulatory risks in Brazil's healthcare market,RDORY,SUSPECT,High analyst upside (42.3%) considering the company's relatively stable healthcare sector and moderate growth rate.,2026-06-03,0,
105560.KS,KB Financial Group Inc.,156600.0,KRW,58.0,B,58.0,P/E 8.3x | Potencial +25% | Crecimiento ingresos +15% | Margen 37% | Dividendo 2.9%,1,0,Financial Services,Korea,🇰🇷,21.2,195750.0,25.0,20,,3.12,2.94,,10.0,8.3,,36.6,15.2,-9.2,FCF no comparable (sector financiero) | Potential lack of transparency in financial metrics,,SUSPECT,"FCC Yield is missing, which is unusual for a financial services company.",2026-06-03,0,
9988.HK,Alibaba Group Holding Limited,126.6,HKD,58.0,B,58.0,Potencial +45% analistas | FCF negativo | Dividendo 5.7% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,183.92,45.3,26,-1.8,5.66,5.72,,9.2,13.0,19.9,10.1,2.9,-32.0,High Dividend Yield | Negative FCF Yield,BABA,SUSPECT,Negative FCF Yield and high Dividend Yield for a consumer cyclical company,2026-06-03,0,
7203.T,Toyota Motor Corporation,2881.0,JPY,57.0,B,57.0,P/E 8.9x (vs 16x mercado) | Potencial +33% analistas | FCF negativo | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3827.44,32.9,18,-2.5,4.11,3.52,,10.2,8.9,9.8,7.6,1.9,-28.0,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-06-03,0,
9432.T,"NTT, Inc.",147.8,JPY,57.0,B,57.0,P/E 10.2x (vs 16x mercado) | Potencial +17% | FCF yield 86.4% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,172.77,16.9,13,86.4,2.11,3.65,,10.0,10.2,11.7,7.2,9.1,-11.6,Potential Data Error | Verify FCF Calculation,,SUSPECT,FCF Yield of 86.4% appears anomalous and likely incorrect for a communication services company,2026-06-03,0,
WEGE3.SA,WEG S.A.,42.0,BRL,56.0,B,56.0,ROE 32.5% | Potencial +25% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.59,25.2,15,3.0,3.15,5.15,,32.5,22.8,28.0,15.6,-6.1,-23.0,Ingresos en declive YoY | High P/E ratio | Declining revenue growth | Potential governance risk due to high dividend yield,WEGZY,SUSPECT,High P/E ratio and declining revenue growth raise concerns about the company's valuation and financial health.,2026-06-03,0,
8766.T,"Tokio Marine Holdings, Inc.",7098.0,JPY,50.0,B,50.0,ROE 18.7% | P/E 14.4x | Potencial +15% | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Financial Services,Japan,🇯🇵,29.4,8154.33,14.9,12,,1.86,3.48,,18.7,14.4,13.8,11.7,-4.5,-11.7,FCF no comparable (sector financiero) | cyclical risk | regulatory risk,TKOMY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-06-03,0,
7733.T,Olympus Corporation,1852.0,JPY,44.0,C,44.0,P/E 14.7x | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1882.31,1.6,13,0.1,0.2,1.66,,8.7,14.7,30.3,6.7,8.5,-14.6,cyclical risk | governance risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the company's ability to generate cash and justify its valuation,2026-06-03,0,
8035.T,Tokyo Electron Limited,60900.0,JPY,43.0,C,43.0,ROE 29.3% | Margen 24% | Dividendo 1.3% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,53609.09,-12.0,22,0.8,-1.5,1.34,,29.3,47.6,48.7,23.5,8.6,-0.8,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and negative analyst upside raise concerns about overvaluation,2026-06-03,0,
4661.T,"Oriental Land Co., Ltd.",2215.0,JPY,43.0,C,43.0,Potencial +42% analistas | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3144.84,42.0,14,,5.25,0.68,,,25.3,29.8,17.3,,-40.4,High P/E ratios | Missing ROE and revenue growth metrics | Potential cyclical risk in Consumer Cyclical sector,,RISKY,High P/E ratios and missing ROE and revenue growth metrics raise concerns.,2026-06-03,0,
6098.T,"Recruit Holdings Co., Ltd.",10920.0,JPY,42.0,C,42.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,10475.0,-4.1,16,2.6,-0.51,0.23,,30.8,36.1,31.4,13.4,11.5,-4.1,High P/E ratio | Low FCF yield,RCRUY,SUSPECT,High P/E ratio and low FCF yield for a company in the Communication Services sector.,2026-06-03,0,
2382.HK,Sunny Optical Technology (Group) Company Limited,83.8,HKD,41.0,C,41.0,ROE 17.5% | FCF negativo | Crecimiento ingresos +21% | Dividendo 1.4% | Mercado HongKong CAPE 11 (33% descuento histórico),3,1,Technology,HongKong,🇭🇰,10.7,81.03,-3.3,23,-0.8,-0.41,1.45,,17.5,16.5,17.0,10.7,21.3,-8.3,Potential cash flow management issues,,SUSPECT,Negative FCF Yield (-0.8%) is unusual for a tech company with high revenue growth.,2026-06-03,0,
6758.T,Sony Group Corporation,3619.0,JPY,40.0,C,40.0,Potencial +29% | FCF negativo | Crecimiento ingresos +15% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4676.3,29.2,23,-1.3,3.65,0.69,,12.4,19.8,21.1,-2.6,15.4,-24.2,Potential financial distress | High analyst upside may indicate overvaluation,SONY,RISKY,Negative Profit Margin and FCF Yield indicate potential financial distress.,2026-06-03,0,
9983.T,"Fast Retailing Co., Ltd.",78420.0,JPY,39.0,C,39.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,74073.34,-5.5,15,2.0,-0.69,0.74,,20.6,57.3,50.2,13.1,14.8,-5.4,valuation_risk | profitability_risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about valuation and profitability.,2026-06-03,0,
ABEV3.SA,Ambev S.A.,16.45,BRL,37.0,C,37.0,ROE 17.3% | FCF yield 7.1% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.03,-2.5,18,7.1,-0.32,1.09,,17.3,14.7,16.6,17.7,-0.1,-3.5,,ABEV,CLEAN,No anomalous metrics detected for a Consumer Defensive company.,2026-06-03,0,
1211.HK,BYD Company Limited,93.25,HKD,37.0,C,37.0,Potencial +33% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.4,33.4,28,-13.8,4.18,0.38,,11.1,15.2,41.4,3.5,-11.8,-35.1,Ingresos en declive YoY | Ingresos en declive YoY | Regulatory risks: EV and battery industry regulations | Geopolitical risks: China's economic slowdown | Cyclical risks: Electric vehicle market volatility,BYDDF,RISKY,Negative revenue growth and FCF yield indicate potential financial distress.,2026-06-03,0,
