ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
HESAY,CAUTION,-6,Thesis drift MEDIUM: Score cayó 13pts en 39d (55→42) | Caro vs peers en Consumer Cyclical (FCF rank 8/9) | Piotroski fuerte (8.0/9),2026-06-04
ICE,CAUTION,-3,Thesis drift MEDIUM: Score cayó 13pts en 39d (50→37) | Piotroski fuerte (8.0/9),2026-06-04
INTU,CAUTION,2,"Thesis drift MEDIUM: Score cayó 17pts en 39d (49→31) | Señal salida MEDIUM: Score cayó 35pts (67 → 31) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9) | Mejor FCF en Technology (5.9% vs media sector 4.3%) | EPS revision STRONG_UP: EPS consensus ↑6.3% (28.28→30.05)",2026-06-04
ITRK.L,CAUTION,-6,Thesis drift MEDIUM: Score cayó 13pts en 39d (49→36),2026-06-04
JKHY,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 37pts en 39d (65→28) | Señal salida MEDIUM: Score cayó 45pts (73 → 28) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9)",2026-06-04
KO,CAUTION,2,Thesis drift MEDIUM: Score cayó 14pts en 39d (44→30) | Caro vs peers en Consumer Defensive (FCF rank 9/10) | Smart money: 1 HF + 0 insiders (conv 24) | Piotroski fuerte (7.0/9),2026-06-04
LSEG.L,CAUTION,-3,Thesis drift MEDIUM: Score cayó 14pts en 39d (48→35) | Piotroski fuerte (7.0/9),2026-06-04
MA,CAUTION,-3,Thesis drift MEDIUM: Score cayó 12pts en 39d (58→46) | Señal salida MEDIUM: Score cayó 17pts (63 → 46) | Smart money: 1 HF + 0 insiders (conv 29) | Piotroski fuerte (9.0/9),2026-06-04
MSFT,WATCH,-3,Caro vs peers en Technology (FCF rank 15/16),2026-06-04
NDAQ,WATCH,0,Caro vs peers en Financial Services (FCF rank 10/11) | Piotroski fuerte (9.0/9),2026-06-04
OTIS,BEST,5,Mejor FCF en Industrials (6.2% vs media sector 6.2%),2026-06-04
RACE,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑14.7% (12.93→14.83); Analistas: +11 (0→11),2026-06-04
RELX,CAUTION,-13,Señal salida MEDIUM: Score cayó 18pts (65 → 47) | EPS revision STRONG_DOWN: EPS consensus ↓11.9% (2.22→1.96); Analistas: -3 (3→0) | Piotroski fuerte (7.0/9),2026-06-04
ROP,BEST,5,Mejor FCF en Technology (6.4% vs media sector 4.3%),2026-06-04
SAP,CAUTION,-12,"Thesis drift MEDIUM: Score cayó 25pts en 39d (54→30) | Señal salida MEDIUM: Score cayó 37pts (67 → 30) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Caro vs peers en Technology (FCF rank 13/16) | Piotroski fuerte (8.0/9)",2026-06-04
SXYAY,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓58.0% (6.05→2.54),2026-06-04
TJX,CAUTION,-3,Thesis drift MEDIUM: Score cayó 14pts en 39d (53→39) | Piotroski fuerte (7.0/9),2026-06-04
V,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-04
VEEV,CAUTION,-3,Thesis drift MEDIUM: Score cayó 12pts en 39d (40→28) | Piotroski fuerte (7.0/9),2026-06-04
VRSN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-04
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-06-04
WTKWY,EXIT,-13,Thesis drift MEDIUM: Score cayó 41pts en 39d (66→25) | Señal salida HIGH: Score cayó 46pts (71 → 25) | Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (6.1% vs media sector 6.2%),2026-06-04
