ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
CSU.TO,WATCH,4,EPS revision UP: EPS consensus ↑2.7% (147.35→151.37); Revenue estimate ↑5.9%,2026-05-21
CTAS,CAUTION,-6,Thesis drift MEDIUM: Score cayó 17pts en 37d (65→49) | Caro vs peers en Industrials (FCF rank 19/23) | Piotroski fuerte (8.0/9),2026-05-21
ECL,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓9.8% (11.90→10.73); Analistas: -4 (21→17),2026-05-21
EQIX,WATCH,4,EPS revision UP: EPS consensus ↑3.3% (42.51→43.90); Analistas: +3 (0→3),2026-05-21
ERIE,CAUTION,-8,Value trap MEDIUM: Piotroski débil (4/9),2026-05-21
ETN,CAUTION,-2,Thesis drift MEDIUM: Score cayó 21pts en 37d (61→39) | Caro vs peers en Industrials (FCF rank 21/23) | Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑2.2% (13.13→13.43); Revenue estimate ↑6.1%,2026-05-21
EXPN.L,CAUTION,-9,Thesis drift MEDIUM: Score cayó 13pts en 37d (70→57) | Señal salida MEDIUM: Score cayó 16pts (72 → 57) | Mejor FCF en Industrials (5.7% vs media sector 5.4%),2026-05-21
FAST,WATCH,0,Caro vs peers en Industrials (FCF rank 22/23) | Piotroski fuerte (8.0/9),2026-05-21
FDS,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-05-21
FICO,WATCH,0,Caro vs peers en Technology (FCF rank 15/17) | Piotroski fuerte (7.0/9),2026-05-21
G24.DE,EXIT,-23,Señal salida HIGH: Score cayó 29pts (73 → 44) | EPS revision STRONG_DOWN: EPS consensus ↓6.3% (5.25→4.92); Analistas: +12 (0→12),2026-05-21
GVDNY,WATCH,3,Piotroski fuerte (7.0/9),2026-05-21
GWW,REVISION_UP,5,Caro vs peers en Industrials (FCF rank 20/23) | EPS revision STRONG_UP: EPS consensus ↑10.8% (45.50→50.41); Revenue estimate ↑4.4%,2026-05-21
HESAY,CAUTION,-6,Thesis drift MEDIUM: Score cayó 20pts en 37d (52→32) | Caro vs peers en Consumer Cyclical (FCF rank 7/8) | Piotroski fuerte (8.0/9),2026-05-21
ICE,CAUTION,-3,Thesis drift MEDIUM: Score cayó 18pts en 37d (57→39) | Piotroski fuerte (8.0/9),2026-05-21
IDXX,WATCH,4,EPS revision UP: EPS consensus ↑3.3% (16.70→17.26); Revenue estimate ↑2.2%,2026-05-21
INTU,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-05-21
IT,EXIT,-7,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota | EPS revision STRONG_UP: EPS consensus ↑22.8% (18.09→22.21),2026-05-21
ITRK.L,CAUTION,-14,Thesis drift MEDIUM: Score cayó 18pts en 37d (54→36) | EPS revision STRONG_DOWN: EPS consensus ↓6.1% (3.61→3.39); Analistas: -13 (13→0),2026-05-21
ITW,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-05-21
JKHY,CAUTION,-7,"Thesis drift MEDIUM: Score cayó 39pts en 37d (74→36) | Señal salida MEDIUM: Score cayó 38pts (73 → 36) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9) | EPS revision UP: EPS consensus ↑4.5% (6.58→6.87)",2026-05-21
JNJ,CAUTION,-9,Thesis drift MEDIUM: Score cayó 14pts en 37d (52→38) | Caro vs peers en Healthcare (FCF rank 9/10),2026-05-21
KO,CAUTION,2,Thesis drift MEDIUM: Score cayó 29pts en 37d (54→26) | Caro vs peers en Consumer Defensive (FCF rank 7/7) | Smart money: 1 HF + 0 insiders (conv 23) | Piotroski fuerte (7.0/9),2026-05-21
LSEG.L,BEST,12,Piotroski fuerte (7.0/9) | Mejor FCF en Financial Services (4.5% vs media sector 4.0%) | EPS revision UP: EPS consensus ↑3.7% (7.96→8.25); Revenue estimate ↑1.6%,2026-05-21
MA,CAUTION,1,Thesis drift MEDIUM: Score cayó 14pts en 37d (75→61) | EPS revision DOWN: EPS consensus ↓3.4% (20.56→19.87); Analistas: -35 (35→0) | Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (9.0/9),2026-05-21
MCO,CAUTION,2,Thesis drift MEDIUM: Score cayó 25pts en 37d (59→34) | Caro vs peers en Financial Services (FCF rank 12/14) | Smart money: 1 HF + 0 insiders (conv 25) | Piotroski fuerte (8.0/9),2026-05-21
MSFT,WATCH,-3,Caro vs peers en Technology (FCF rank 16/17),2026-05-21
MTD,WATCH,4,EPS revision UP: EPS consensus ↑3.1% (54.35→56.03),2026-05-21
NDAQ,CAUTION,-3,Thesis drift MEDIUM: Score cayó 43pts en 37d (66→23) | Piotroski fuerte (9.0/9),2026-05-21
OTIS,BEST,5,Mejor FCF en Industrials (6.2% vs media sector 5.4%),2026-05-21
RACE,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓7.4% (13.96→12.93); Revenue estimate ↑1.8%,2026-05-21
RELX,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-05-21
ROP,CAUTION,-1,Thesis drift MEDIUM: Score cayó 19pts en 37d (55→35) | Mejor FCF en Technology (6.5% vs media sector 4.1%),2026-05-21
RSG,EXIT,-11,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota | EPS revision UP: EPS consensus ↑2.8% (14.63→15.05); Revenue estimate ↑1.5%,2026-05-21
SAP,CAUTION,-11,Thesis drift MEDIUM: Score cayó 12pts en 37d (63→52) | Señal salida MEDIUM: Score cayó 15pts (67 → 52) | Piotroski fuerte (8.0/9),2026-05-21
SPGI,EXIT,-18,Thesis drift MEDIUM: Score cayó 30pts en 37d (59→29) | Señal salida HIGH: Score cayó 28pts (56 → 29) | Piotroski fuerte (7.0/9),2026-05-21
SYK,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓12.0% (15.41→13.56); Analistas: +27 (0→27),2026-05-21
TW,CAUTION,-3,Thesis drift MEDIUM: Score cayó 31pts en 37d (57→25) | Piotroski fuerte (8.0/9),2026-05-21
TYL,CAUTION,3,"Thesis drift MEDIUM: Score cayó 11pts en 37d (35→24) | Opciones TIER2 (q=55): VALUE weak (24pts), INSIDER CONF | Piotroski fuerte (8.0/9)",2026-05-21
V,EXIT,-9,Thesis drift MEDIUM: Score cayó 31pts en 37d (59→28) | Señal salida HIGH: Score cayó 36pts (64 → 28) | Smart money: 1 HF + 0 insiders (conv 23) | EPS revision UP: EPS consensus ↑3.1% (15.20→15.68),2026-05-21
VEEV,CAUTION,-3,Thesis drift MEDIUM: Score cayó 16pts en 37d (41→25) | Piotroski fuerte (7.0/9),2026-05-21
VLTO,CAUTION,-6,Thesis drift MEDIUM: Score cayó 29pts en 37d (56→27),2026-05-21
VRSN,CAUTION,-6,"Thesis drift MEDIUM: Score cayó 23pts en 37d (54→31) | Señal salida MEDIUM: Score cayó 38pts (69 → 31) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Caro vs peers en Technology (FCF rank 14/17) | Smart money: 1 HF + 0 insiders (conv 24) | Piotroski fuerte (8.0/9)",2026-05-21
WTKWY,EXIT,-13,Thesis drift MEDIUM: Score cayó 18pts en 37d (58→41) | Señal salida HIGH: Score cayó 31pts (71 → 41) | Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (5.8% vs media sector 5.4%),2026-05-21
