ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
RDOR3.SA,Rede D'Or São Luiz S.A.,34.1,BRL,60.0,B,60.0,ROE 19.2% | Potencial +45% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,49.59,45.4,13,3.6,5.68,1.87,,19.2,12.1,16.3,8.1,10.6,-29.6,Deuda elevada (D/E >2x) | Deuda elevada | Potential Regulatory Risks in Healthcare Sector,RDORY,SUSPECT,High debt-to-equity ratio and low forward P/E raise concerns about potential undervaluation or hidden risks,2026-05-20,0,
9988.HK,Alibaba Group Holding Limited,131.9,HKD,58.0,B,58.0,Potencial +40% analistas | FCF negativo | Dividendo 5.5% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,184.35,39.8,26,-1.8,4.97,5.49,,9.2,13.6,20.9,10.1,2.9,-29.2,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,SUSPECT,Negative FCF yield is anomalous for a consumer cyclical company like Alibaba,2026-05-20,0,
105560.KS,KB Financial Group Inc.,151700.0,KRW,58.0,B,58.0,P/E 8.0x | Potencial +28% | Crecimiento ingresos +15% | Margen 37% | Dividendo 3.0%,1,0,Financial Services,Korea,🇰🇷,21.2,194250.0,28.0,20,,3.51,3.01,,10.0,8.0,,36.6,15.2,-12.1,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Governance Risk,,SUSPECT,Low Forward P/E ratio of 8.0x may indicate undervaluation or overlooked risks,2026-05-20,0,
7203.T,Toyota Motor Corporation,2942.0,JPY,57.0,B,57.0,P/E 9.1x (vs 16x mercado) | Potencial +30% analistas | FCF negativo | Dividendo 3.4% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3827.44,30.1,18,-2.4,3.76,3.38,,10.2,9.1,10.0,7.6,1.9,-26.5,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-05-20,0,
9432.T,"NTT, Inc.",156.5,JPY,57.0,B,57.0,P/E 10.8x (vs 16x mercado) | Potencial +11% | FCF yield 81.6% | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,173.31,10.7,13,81.6,1.34,3.48,,10.0,10.8,12.4,7.2,9.1,-6.4,anomalous_free_cash_flow_yield,,SUSPECT,FCF yield of 81.6% appears anomalous and likely incorrect for a communication services company,2026-05-20,0,
WEGE3.SA,WEG S.A.,41.82,BRL,56.0,B,56.0,ROE 32.5% | Potencial +26% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.64,25.9,14,3.1,3.23,5.17,,32.5,22.6,27.9,15.6,-6.1,-23.3,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns,2026-05-20,0,
8035.T,Tokyo Electron Limited,46100.0,JPY,53.0,B,53.0,ROE 29.3% | Potencial +12% | Margen 24% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,51485.71,11.7,21,1.1,1.46,1.53,,29.3,36.0,36.9,23.5,8.6,-14.4,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-05-20,0,
6758.T,Sony Group Corporation,3606.0,JPY,47.0,C,47.0,Potencial +30% analistas | FCF negativo | Crecimiento ingresos +15% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4689.35,30.0,23,-1.3,3.76,0.69,,12.4,19.7,21.0,-2.6,15.4,-24.5,Negative Profit Margin | Negative FCF Yield | Cyclical Risk,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-05-20,0,
6098.T,"Recruit Holdings Co., Ltd.",9653.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,10040.0,4.0,15,3.0,0.5,0.26,,30.8,31.9,27.8,13.4,11.5,-3.6,Overvaluation Risk | Market Volatility,RCRUY,SUSPECT,High P/E ratios and low dividend yield may indicate overvaluation,2026-05-20,0,
035420.KS,NAVER Corporation,191500.0,KRW,46.0,C,46.0,Potencial +54% analistas | Dividendo 1.3%,0,0,Communication Services,Korea,🇰🇷,21.2,295307.7,54.2,26,,6.78,1.33,,,12.7,,13.5,,-35.1,Incomplete Data | Lack of Transparency,,SUSPECT,"Missing key metrics such as ROE, Revenue Growth YoY, and FCF Yield raise concerns about data quality",2026-05-20,0,
4661.T,"Oriental Land Co., Ltd.",2230.5,JPY,43.0,C,43.0,Potencial +41% analistas | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3144.84,41.0,14,,5.12,0.67,,,25.5,30.0,17.3,,-40.0,Missing Key Metrics | Cyclical Sector Risk,,SUSPECT,Missing key metrics such as ROE and Revenue Growth YoY raise concerns about data quality,2026-05-20,0,
9983.T,"Fast Retailing Co., Ltd.",74740.0,JPY,42.0,C,42.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,72907.14,-2.5,14,2.1,-0.31,0.78,,20.6,54.6,47.9,13.1,14.8,-1.4,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-05-20,0,
ABEV3.SA,Ambev S.A.,15.81,BRL,41.0,C,41.0,ROE 17.3% | FCF yield 7.4% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,15.87,0.4,18,7.4,0.04,1.14,,17.3,14.1,16.0,17.7,-0.1,-7.2,cyclical risk | geopolitical risk,ABEV,SUSPECT,Low revenue growth and low analyst upside raise concerns about the company's future performance,2026-05-20,0,
7733.T,Olympus Corporation,1872.5,JPY,40.0,C,40.0,P/E 14.9x | Dividendo 1.6% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1828.46,-2.4,13,0.1,-0.29,1.6,,8.7,14.9,30.6,6.7,8.5,-13.6,cyclical risk | governance risk,,SUSPECT,Low FCF yield and negative analyst upside raise concerns about the company's financial health and growth prospects,2026-05-20,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",6845.0,JPY,39.0,C,39.0,Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,7230.0,5.6,17,1.8,0.7,1.51,,10.7,20.8,27.1,18.4,1.3,-13.2,cyclical risk | valuation risk,,SUSPECT,Low revenue growth and high trailing P/E may indicate overvaluation,2026-05-20,0,
1211.HK,BYD Company Limited,90.2,HKD,37.0,C,37.0,Potencial +38% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.37,37.9,28,-14.2,4.73,0.4,,11.1,14.6,40.3,3.5,-11.8,-43.2,Ingresos en declive YoY | Negative Revenue Growth | Unsustainable FCF Yield | High Trailing P/E,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-05-20,0,
6367.T,"Daikin Industries,Ltd.",23605.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,23906.0,1.3,16,1.8,0.16,1.52,,9.3,23.8,25.1,5.5,16.4,-8.9,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,"Forward P/E and Trailing P/E seem high relative to the sector and market average, indicating potential overvaluation",2026-05-20,0,
