ticker,data_quality,thesis_verdict,reasoning,confidence,score_adjustment,validated_at
LSEG.L,MIXED,WATCH,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que introduce incertidumbre. La tesis BUY se basa en proyecciones de crecimiento de FCF, pero el margen de seguridad es moderado y el upside no es extremadamente atractivo.",60,0,2026-06-25T08:12:45+00:00
CME,MIXED,WATCH,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre en la proyección. Sin embargo, la empresa tiene un historial estable y el modelo de valoración sugiere que el precio actual está cerca del valor justo. La tesis HOLD parece razonable, pero es prudente esperar un mejor precio debido a la falta de consenso en las proyecciones de FCF.",60,0,2026-06-25T08:12:45+00:00
FICO,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Además, la falta de histórico de FCF y el ROIC desconocido limitan la confiabilidad del modelo. La tesis OVERVALUED parece plausible dado el alto precio actual y la proyección de crecimiento de FCF.",60,-5,2026-06-25T08:12:45+00:00
ITW,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que introduce incertidumbre en la evaluación. La tesis OVERVALUED se basa en proyecciones sin consenso y un EV/FCF target aplicado que puede no reflejar la situación actual de la empresa. La falta de información histórica y la ausencia de consenso en las proyecciones de FCF generan dudas sobre la fiabilidad del modelo.",60,-5,2026-06-25T08:12:45+00:00
DHR,MIXED,AVOID,"El dato subyacente presenta algunas inconsistencias, como la caída del FCF en tres años consecutivos y un ROIC inferior al coste capital estimado. La tesis OVERVALUED parece correcta debido a la sobrevaloración y los red flags detectados.",70,-5,2026-06-25T08:12:45+00:00
ETN,MIXED,WATCH,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que introduce incertidumbre. Sin embargo, la proyección de crecimiento de FCF es positiva. La tesis HOLD parece razonable considerando el upside limitado y la margen de seguridad negativa.",60,0,2026-06-25T08:12:45+00:00
CSU.TO,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la consistencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis implícita de sobrevaloración parece correcta considerando el margen de seguridad negativo y el upside vs precio actual también negativo, lo que sugiere que el precio actual puede estar por encima de su valor justo.",80,-8,2026-06-25T08:12:45+00:00
CLPBY,MIXED,BUY,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Sin embargo, la proyección de crecimiento y el margen de seguridad sugieren una oportunidad atractiva. La falta de red flags y el ROIC no disponible no permiten una evaluación completa.",70,3,2026-06-25T08:12:45+00:00
V,MIXED,BUY,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Sin embargo, la proyección de crecimiento y el margen de seguridad sugieren una inversión atractiva. La ausencia de red flags detectadas también respalda la tesis de compra.",70,3,2026-06-25T08:12:45+00:00
BRO,MIXED,WATCH,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que introduce incertidumbre. La tesis HOLD parece razonable considerando el precio actual y el resultado del modelo, pero es importante esperar un mejor precio o más información para tomar una decisión de inversión.",60,0,2026-06-25T08:12:45+00:00
PGR,RELIABLE,BUY,El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. La tesis de compra se ve respaldada por el upside sólido y la margen de seguridad del 50%. Los fundamentales como el ROIC del 33% también apoyan la decisión de compra.,80,8,2026-06-25T08:12:45+00:00
EXPN.L,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis de sobrevaloración parece correcta considerando el margen de seguridad negativo y el precio de compra calculado significativamente por debajo del precio actual.",80,-8,2026-06-25T08:12:45+00:00
PEP,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la consistencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis implícita de sobrevaloración parece correcta considerando el precio actual y el resultado del modelo, que sugiere un precio de compra significativamente más bajo para alcanzar el retorno anual objetivo del 15%.",80,-8,2026-06-25T08:12:45+00:00
IT,MIXED,AVOID,"El dato subyacente es mixto debido a la falta de histórico de FCF y a que las proyecciones forward no tienen consenso, lo que introduce incertidumbre. La tesis de sobrevaloración parece plausible considerando el precio actual y las proyecciones de FCF, aunque la ausencia de red flags no necesariamente respalda la confiabilidad del modelo.",60,-5,2026-06-25T08:12:45+00:00
AI.PA,MIXED,WATCH,"El dato subyacente presenta algunas inconsistencias, como la caída del FCF en el último año y el ROIC negativo, lo que genera dudas sobre la fiabilidad del modelo. Aunque el upside parece sólido, la presencia de red flags graves como el ROIC negativo y la dilución de acciones sugiere precaución.",60,0,2026-06-25T08:12:45+00:00
HEI,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Además, la falta de histórico de FCF y el ROIC desconocido limitan la confiabilidad del modelo. La tesis OVERVALUED parece plausible dada la gran brecha entre el precio actual y el precio de compra calculado.",60,-5,2026-06-25T08:12:45+00:00
CDNS,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la consistencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis de sobrevaloración parece correcta considerando el precio actual y el precio de compra calculado para un retorno anual del 15%, lo que sugiere un margen de seguridad negativo y un upside limitado.",80,-8,2026-06-25T08:12:45+00:00
ESLOY,MIXED,BUY,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Sin embargo, la proyección de crecimiento y el margen de seguridad del 51% sugieren una inversión atractiva. La falta de histórico de FCF y el ROIC desconocido limitan la confianza en la evaluación.",70,3,2026-06-25T08:12:45+00:00
WST,MIXED,AVOID,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que genera incertidumbre. La tesis OVERVALUED parece correcta considerando el alto múltiplo EV/FCF y el bajo NTM FCF yield, lo que sugiere que el precio actual puede estar sobrevalorado.",70,-5,2026-06-25T08:12:45+00:00
LIN,MIXED,WATCH,"El dato de flujo de caja libre (FCF) es volátil y solo se proporcionan proyecciones sin consenso, lo que genera dudas sobre la fiabilidad del modelo. Aunque la tesis BUY se basa en un upside sólido, la falta de histórico y la naturaleza proyectada de los datos de FCF hacen que sea prudente esperar un mejor precio.",60,0,2026-06-25T08:12:45+00:00
SBGSY,MIXED,AVOID,"El dato subyacente muestra una tendencia coherente en el FCF histórico, pero la proyección forward y el consenso de analistas es limitado, lo que introduce incertidumbre. La tesis de sobrevaloración parece estar respaldada por el modelo, considerando el precio actual y el cálculo de valoración.",70,-5,2026-06-25T08:12:45+00:00
MTD,MIXED,AVOID,"El dato de FCF es coherente en general, pero la caída en el último año y el ROE negativo son red flags significativos. La tesis OVERVALUED parece correcta debido a la sobrevaloración y los indicadores de valoración que sugieren un precio de compra más bajo.",70,-5,2026-06-25T08:12:45+00:00
ROL,MIXED,BUY,"El dato subyacente es mixto debido a la falta de histórico de FCF y a que las proyecciones forward no tienen consenso, pero la tesis de compra se ve respaldada por el upside sólido y la margen de seguridad. La empresa parece tener un crecimiento estable en su flujo de caja libre. Sin embargo, es importante tener en cuenta las limitaciones del modelo.",70,3,2026-06-25T08:12:45+00:00
TNE.AX,MIXED,AVOID,"El dato subyacente presenta cierta volatilidad en el flujo de caja libre (FCF) histórico y forward, lo que genera dudas sobre su coherencia. La tesis OVERVALUED parece correcta debido a la gran brecha entre el precio actual y el precio de compra calculado para un retorno anual del 15%, lo que sugiere una sobrevaloración. La ausencia de red flags no es suficiente para contrarrestar la debilidad en la calidad de los datos y la evaluación de sobrevaloración.",70,-5,2026-06-25T08:12:45+00:00
TYL,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que introduce incertidumbre en la evaluación. La tesis OVERVALUED parece plausible considerando el precio actual y el resultado del modelo, pero la falta de información histórica y el carácter proyectado de los flujos de efectivo futuros reducen la confianza en la evaluación.",60,-5,2026-06-25T08:12:45+00:00
GVDNY,MIXED,WATCH,"El dato de flujo de caja libre (FCF) es proyectado sin consenso, lo que introduce incertidumbre. Sin embargo, la empresa tiene un historial de generación de caja y el modelo de valoración basado en FCF parece razonable. La tesis HOLD podría ser correcta, pero es mejor esperar un mejor precio debido a la falta de consenso en las proyecciones de FCF.",60,0,2026-06-25T08:12:45+00:00
HESAY,MIXED,BUY,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, pero la tendencia de crecimiento y el margen de seguridad sugieren una tesis de compra sólida. La empresa tiene un ROIC no disponible, lo que podría ser un factor a considerar. Sin embargo, el upside del 132.7% y la margen de seguridad del 57.0% respaldan la decisión de compra.",70,3,2026-06-25T08:12:45+00:00
VLTO,MIXED,AVOID,El dato subyacente es mixto debido a la volatilidad en el flujo de caja libre (FCF) histórico y las proyecciones hacia adelante que pueden no reflejar con precisión el desempeño futuro. La tesis de sobrevaloración parece correcta considerando el margen de seguridad negativo y el upside vs precio actual también negativo.,70,-5,2026-06-25T08:12:45+00:00
DBOEY,MIXED,BUY,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, sin embargo, la tesis BUY se ve respaldada por el upside sólido y la margen de seguridad. La empresa parece tener un crecimiento proyectado en FCF y un ROIC que no se proporciona, lo que podría ser un punto a favor.",70,3,2026-06-25T08:12:45+00:00
MCD,MIXED,AVOID,"El dato de FCF es coherente en general, pero el ROE negativo y el apalancamiento moderado son red flags significativos. La tesis OVERVALUED parece correcta debido a la sobrevaloración y los riesgos identificados.",70,-5,2026-06-25T08:12:45+00:00
AON,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un upside negativo y una margen de seguridad insuficiente.",80,-8,2026-06-25T08:12:45+00:00
ASAZY,MIXED,BUY,"El dato subyacente es mixto debido a la caída del FCF en el último año y la cobertura de analistas baja, pero el histórico de FCF es coherente y el modelo muestra un upside sólido con margen de seguridad. La tesis BUY se ve respaldada por los fundamentales y el precio de compra calculado.",70,3,2026-06-25T08:12:45+00:00
EQIX,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que introduce incertidumbre. La tesis OVERVALUED parece plausible dado el alto EV/FCF target aplicado y el bajo NTM FCF yield.",60,-5,2026-06-25T08:12:45+00:00
VRSN,MIXED,AVOID,"El dato de FCF es coherente y tiene un histórico de más de 3 años, pero el ROE negativo y la volatilidad en las proyecciones de FCF forward generan dudas sobre la fiabilidad del dato. La tesis OVERVALUED parece correcta debido a la sobrevaloración y los red flags detectados.",70,-5,2026-06-25T08:12:45+00:00
ADP,MIXED,WATCH,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Sin embargo, la empresa tiene un historial estable y el modelo sugiere que el precio actual está cerca del valor justo, lo que respalda la tesis WATCH.",60,0,2026-06-25T08:12:45+00:00
PAYX,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y la ausencia de red flags significativos. Sin embargo, la tesis de sobrevaloración parece correcta considerando el precio actual y el resultado del modelo que sugiere un precio de compra más bajo y una margen de seguridad negativa.",80,-8,2026-06-25T08:12:45+00:00
WMT,MIXED,BUY,"El dato de flujo de caja libre (FCF) es coherente en las proyecciones, pero la falta de histórico y el hecho de que las proyecciones no tengan consenso introducen incertidumbre. Aun así, la tesis de compra se ve respaldada por el upside potencial y la margen de seguridad significativa.",70,3,2026-06-25T08:12:45+00:00
SAP,MIXED,BUY,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, pero la tendencia de crecimiento y el margen de seguridad sugieren una tesis BUY. La empresa presenta un crecimiento proyectado en FCF y un ROIC no disponible, lo que podría ser un factor a considerar.",70,3,2026-06-25T08:12:45+00:00
WTKWY,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que genera dudas sobre la fiabilidad del modelo. La tesis de sobrevaloración se basa en una proyección de FCF y un EV/FCF target que podrían no reflejar la realidad de la empresa.",60,-5,2026-06-25T08:12:45+00:00
CPRT,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un sobrevaloración con un upside negativo y una margen de seguridad también negativa.",80,-8,2026-06-25T08:12:45+00:00
AXP,MIXED,AVOID,"El dato de flujo de caja libre (FCF) parece coherente, pero la volatilidad en los últimos años y la falta de información sobre el TEV generan dudas. La tesis de sobrevaloración parece correcta considerando el precio actual y el precio de compra calculado.",70,-5,2026-06-25T08:12:45+00:00
AWK,MIXED,AVOID,"El dato subyacente presenta algunas inconsistencias, como la caída del FCF en los últimos años y un apalancamiento elevado, lo que genera dudas sobre la fiabilidad del modelo. La tesis OVERVALUED parece correcta debido a los red flags detectados y la baja conversión FCF/EBITDA.",70,-5,2026-06-25T08:12:45+00:00
TW,MIXED,AVOID,"El dato subyacente muestra una tendencia coherente en el flujo de caja libre, pero la dilución de acciones y la volatilidad en las proyecciones de FCF forward generan dudas. La tesis OVERVALUED parece correcta debido a la diferencia significativa entre el precio actual y el precio de compra calculado, así como la falta de margen de seguridad.",70,-5,2026-06-25T08:12:45+00:00
SHW,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la consistencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis de sobrevaloración parece correcta considerando el precio actual y el resultado del modelo que sugiere un precio de compra significativamente más bajo para alcanzar un retorno anual del 15%. La falta de red flags detectadas también respalda la confiabilidad del análisis.",80,-8,2026-06-25T08:12:45+00:00
FDS,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la consistencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo que sugiere un precio de compra más bajo y una sobrevaloración significativa.",80,-8,2026-06-25T08:12:45+00:00
TT,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que genera dudas sobre la fiabilidad del modelo. La tesis OVERVALUED parece correcta debido a la gran diferencia entre el precio actual y el precio de compra calculado, lo que sugiere que el título está sobrevalorado.",60,-5,2026-06-25T08:12:45+00:00
ATLKY,MIXED,BUY,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Sin embargo, la proyección de crecimiento y el margen de seguridad sugieren una oportunidad atractiva. La falta de red flags detectadas y el ROIC no disponible no permiten una evaluación completa.",70,3,2026-06-25T08:12:45+00:00
CTAS,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la consistencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis implícita de sobrevaloración parece correcta considerando el precio actual y el resultado del modelo, que sugiere un upside negativo y una margen de seguridad insuficiente.",80,-8,2026-06-25T08:12:45+00:00
VRSK,MIXED,AVOID,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que genera incertidumbre. La tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un upside negativo y una margen de seguridad insuficiente.",70,-5,2026-06-25T08:12:45+00:00
VEEV,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la consistencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un upside negativo y una margen de seguridad insuficiente.",80,-8,2026-06-25T08:12:45+00:00
DSGX,RELIABLE,WATCH,"El modelo de Owner Earnings es fiable debido a la coherencia del FCF histórico y la disponibilidad de datos razonables. Sin embargo, la tesis HOLD no parece ser la más adecuada, ya que el upside es muy bajo y el margen de seguridad es negativo.",80,2,2026-06-25T08:12:45+00:00
WM,RELIABLE,WATCH,"El dato subyacente parece fiable, con FCF coherente y shares razonables. Sin embargo, la tesis WATCH se debe a que el precio actual está cerca del precio de compra calculado, lo que sugiere que el stock ya está valorado de manera razonable.",80,2,2026-06-25T08:12:45+00:00
G24.DE,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia del FCF y la disponibilidad de datos históricos. Sin embargo, la tesis OVERVALUED no es correcta debido a un margen de seguridad negativo y un upside significativo.",80,-8,2026-06-25T08:12:45+00:00
IDXX,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia del FCF histórico y la disponibilidad de datos razonables. Sin embargo, la tesis OVERVALUED no es correcta ya que el precio de compra calculado es inferior al precio actual, lo que sugiere que el valor actual del mercado es más bajo que el valor intrínseco.",80,-8,2026-06-25T08:12:45+00:00
ICE,RELIABLE,AVOID,"El dato subyacente es fiable, pero la tesis OVERVALUED no se sostiene debido a la moderada deuda y el margen de seguridad bajo. La red flag de deuda Neta/EBITDA = 3.1x es preocupante.",80,-8,2026-06-25T08:12:45+00:00
AZO,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia de los datos de FCF y la disponibilidad de información sobre las acciones. Sin embargo, la tesis OVERVALUED no es correcta debido a la gran brecha entre el precio actual y el precio de compra calculado, lo que sugiere que el mercado ya ha penalizado a la empresa.",80,-8,2026-06-25T08:12:45+00:00
ECL,RELIABLE,AVOID,"El dato subyacente es fiable, pero la tesis OVERVALUED no se sostiene debido a que el precio de compra calculado es inferior al precio actual, lo que sugiere que el valor actual del mercado ya refleja una sobrevaloración.",80,-8,2026-06-25T08:12:45+00:00
PG,RELIABLE,BUY,"El dato subyacente parece fiable, con FCF coherente y un historial de al menos 3 años. Además, no se detectan red flags graves. La tesis BUY se basa en un upside sólido con un margen de seguridad del 83.2% y fundamentales que lo respaldan.",85,8,2026-06-25T08:12:45+00:00
AME,RELIABLE,AVOID,"Aunque el modelo de Owner Earnings es fiable, la tesis OVERVALUED no se sostiene debido a que el precio de compra calculado es inferior al precio actual y el margen de seguridad es negativo.",80,-8,2026-06-25T08:12:45+00:00
RACE,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia del FCF y la disponibilidad de datos históricos. Sin embargo, la tesis OVERVALUED no es correcta debido a la gran diferencia entre el precio actual y el precio de compra calculado, lo que sugiere que el mercado podría estar subestimando el valor de la empresa.",80,-8,2026-06-25T08:12:45+00:00
GWW,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia del FCF histórico y la disponibilidad de datos de shares razonables. Sin embargo, la tesis OVERVALUED no es correcta debido a la caída de los FCF en los últimos 3 años, lo que sugiere que la empresa puede estar experimentando problemas de crecimiento.",80,-8,2026-06-25T08:12:45+00:00
JNJ,RELIABLE,BUY,El modelo de Owner Earnings es fiable debido a la coherencia de los datos de FCF y la disponibilidad de información histórica. La tesis BUY se considera correcta debido al upside sólido y el margen de seguridad significativo.,85,8,2026-06-25T08:12:45+00:00
TJX,RELIABLE,BUY,"El dato subyacente parece fiable, con FCF coherente y shares razonables. Además, el modelo presenta un upside sólido con un margen de seguridad de 64,5% y fundamentales que respaldan la tesis de compra.",85,8,2026-06-25T08:12:45+00:00
MKC,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia de los datos de FCF y la disponibilidad de información histórica. Sin embargo, la tesis OVERVALUED no es correcta debido a la gran diferencia entre el precio actual y el precio de compra calculado, lo que sugiere que el mercado podría estar subestimando el valor de la empresa.",80,-8,2026-06-25T08:12:45+00:00
MSCI,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia del FCF histórico y la razónnable estimación de las acciones. Sin embargo, la tesis OVERVALUED no es correcta debido a la presencia de red flags graves, como un ROE negativo y un apalancamiento moderado.",80,-8,2026-06-25T08:12:45+00:00
WCN,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia de los datos de FCF y la disponibilidad de información histórica. Sin embargo, la tesis OVERVALUED no es correcta ya que el precio de compra calculado es inferior al precio actual, lo que sugiere que el valor actual del mercado es razonable.",80,-8,2026-06-25T08:12:45+00:00
MA,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia del FCF histórico y la disponibilidad de datos razonables. Sin embargo, la tesis OVERVALUED no es correcta debido a la gran diferencia entre el precio actual y el precio de compra calculado, lo que sugiere que el mercado ya ha incorporado una corrección significativa.",80,-8,2026-06-25T08:12:45+00:00
ORLY,RELIABLE,AVOID,"A pesar de la coherencia del FCF histórico, la caída de los FCF en los últimos 3 años y el ROE negativo son red flags graves que cuestionan la salud financiera de la empresa. La tesis HOLD no parece ser correcta.",80,-8,2026-06-25T08:12:45+00:00
SXYAY,RELIABLE,BUY,El modelo de Owner Earnings es fiable debido a la coherencia del FCF histórico y la disponibilidad de información sobre las acciones. La tesis BUY se considera correcta debido al upside sólido con un margen de seguridad del 69.7% y fundamentales que lo respaldan.,85,8,2026-06-25T08:12:45+00:00
