ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
9432.T,"NTT, Inc.",143.8,JPY,65.0,A,65.0,P/E 9.9x (vs 16x mercado) | Potencial +20% | FCF yield 87.9% | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,172.77,20.1,13,87.9,2.52,3.72,,10.0,9.9,11.4,7.2,9.1,-14.0,Unusually High FCF Yield | Potential Data Error,,SUSPECT,Anomalous FCF yield of 87.9% indicates potential data error or unusual financial structure,2026-06-25,0,
2382.HK,Sunny Optical Technology (Group) Company Limited,67.15,HKD,64.0,B,64.0,ROE 17.5% | Potencial +24% | FCF negativo | Crecimiento ingresos +21% | Dividendo 1.6% | Mercado HongKong CAPE 11 (33% descuento histórico),3,1,Technology,HongKong,🇭🇰,10.7,83.11,23.8,23,-1.0,2.97,1.59,,17.5,13.2,13.6,10.7,21.3,-26.5,Cyclical Risk | Governance Risk,,SUSPECT,Negative FCF Yield is anomalous for a technology company with high revenue growth,2026-06-25,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",51.85,HKD,64.0,B,64.0,P/E 4.7x (vs 11x mercado) | Potencial +60% analistas | Dividendo 5.8% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.76,59.6,16,,7.45,5.77,,11.3,4.7,6.2,13.9,-3.3,-30.6,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese insurance sector | Exposure to Chinese real estate market | Potential governance issues,PNGAY,SUSPECT,Low Forward P/E and high dividend yield may indicate undervaluation or hidden risks,2026-06-25,0,
4568.T,"Daiichi Sankyo Company, Limited",2566.5,JPY,64.0,B,64.0,ROE 15.8% | Potencial +64% analistas | FCF negativo | Dividendo 4.0% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4205.29,63.9,17,-4.8,7.98,3.96,,15.8,17.9,18.3,12.2,13.7,-38.6,Negative FCF Yield | Regulatory Risk in Healthcare Sector,DSNKY,SUSPECT,Negative FCF yield is anomalous for a healthcare company with otherwise stable metrics,2026-06-25,0,
9988.HK,Alibaba Group Holding Limited,94.8,HKD,63.0,B,63.0,P/E 10.2x | Potencial +93% analistas | FCF negativo | Dividendo 1.0% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,182.57,92.6,26,-2.4,11.57,1.03,,9.2,10.2,14.9,10.1,2.9,-49.1,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,SUSPECT,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-06-25,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,34.1,BRL,60.0,B,60.0,ROE 19.2% | Potencial +43% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.75,43.0,13,3.6,5.37,2.15,,19.2,12.3,16.3,8.1,10.6,-29.6,Deuda elevada (D/E >2x) | Deuda elevada | Potential Regulatory Risks in Healthcare Sector,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-06-25,0,
035420.KS,NAVER Corporation,199700.0,KRW,59.0,B,59.0,Potencial +53% analistas | Crecimiento ingresos +16% | Dividendo 1.3%,0,0,Communication Services,Korea,🇰🇷,21.2,305814.8,53.1,27,4.9,6.64,1.32,,5.7,13.5,,14.5,16.3,-34.3,Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Low ROE and high analyst upside may indicate overestimation of future growth,2026-06-25,0,
105560.KS,KB Financial Group Inc.,151900.0,KRW,58.0,B,58.0,P/E 8.0x | Potencial +29% | Crecimiento ingresos +15% | Margen 37% | Dividendo 3.0%,1,0,Financial Services,Korea,🇰🇷,21.2,195900.0,29.0,20,,3.62,3.03,,10.0,8.0,,36.6,15.2,-16.9,FCF no comparable (sector financiero) | Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Low Forward P/E and high Profit Margin raise concerns about data quality or potential overvaluation,2026-06-25,0,
8766.T,"Tokio Marine Holdings, Inc.",6850.0,JPY,58.0,B,58.0,ROE 18.7% | P/E 13.9x | Potencial +20% | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Financial Services,Japan,🇯🇵,29.4,8248.5,20.4,12,,2.55,3.52,,18.7,13.9,13.3,11.7,-4.5,-14.8,FCF no comparable (sector financiero) | cyclical risk | regulatory risk,TKOMY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-06-25,0,
7203.T,Toyota Motor Corporation,2700.5,JPY,57.0,B,57.0,P/E 8.3x (vs 16x mercado) | Potencial +37% analistas | FCF negativo | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3696.89,36.9,18,-3.8,4.61,3.72,,10.2,8.3,9.1,7.6,1.9,-32.5,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota Motor Corporation,2026-06-25,0,
012330.KS,"Hyundai Mobis Co.,Ltd",513000.0,KRW,56.0,B,56.0,P/E 9.7x | Potencial +32% analistas | Dividendo 1.3%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,678533.3,32.3,30,3.3,4.03,1.28,,7.2,9.7,,5.7,5.5,-37.6,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-06-25,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,40.97,BRL,54.0,B,54.0,ROE 21.8% | P/E 7.9x | Potencial +18% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.38,18.1,13,,2.26,2.18,,21.8,7.9,9.9,33.3,-2.1,-17.5,FCF no comparable (sector financiero) | cyclical risk | regulatory risk | geopolitical risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-06-25,0,
6098.T,"Recruit Holdings Co., Ltd.",11240.0,JPY,52.0,B,52.0,ROE 30.8% | Potencial +11% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,12462.5,10.9,16,2.7,1.36,0.22,,30.8,37.1,32.3,13.4,11.5,-4.4,Overvaluation Risk | Market Volatility,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-06-25,0,
7733.T,Olympus Corporation,1635.5,JPY,50.0,B,50.0,P/E 13.0x | Potencial +16% | Dividendo 1.8% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1897.69,16.0,13,0.1,2.0,1.82,,8.7,13.0,26.7,6.7,8.5,-24.6,cyclical risk | valuation risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential for overestimation of future growth,2026-06-25,0,
6758.T,Sony Group Corporation,3197.0,JPY,48.0,C,48.0,Potencial +47% analistas | FCF negativo | Dividendo 1.1% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4691.36,46.7,22,-7.2,5.84,1.08,,12.3,17.5,18.6,-2.6,8.3,-33.1,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-06-25,0,
WEGE3.SA,WEG S.A.,46.61,BRL,48.0,C,48.0,ROE 32.5% | Potencial +13% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,13.2,16,2.7,1.64,4.64,,32.5,25.2,31.1,15.6,-6.1,-14.5,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns about the stock's valuation and future performance,2026-06-25,0,
1211.HK,BYD Company Limited,75.8,HKD,42.0,C,42.0,Potencial +64% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.06,63.7,28,-16.9,7.96,0.47,,11.1,12.3,33.5,3.5,-11.8,-44.4,Ingresos en declive YoY | Negative Revenue Growth | Unsustainable FCF Yield,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-06-25,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",7150.0,JPY,40.0,C,40.0,Potencial +11% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,7958.12,11.3,16,1.7,1.41,1.49,,10.7,21.7,28.3,18.4,1.3,-9.8,cyclical risk | valuation risk,,SUSPECT,Low revenue growth and high trailing P/E may indicate overvaluation,2026-06-25,0,
9983.T,"Fast Retailing Co., Ltd.",84300.0,JPY,39.0,C,39.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,78720.0,-6.6,15,1.8,-0.83,0.69,,20.6,61.6,54.1,13.1,14.8,-1.0,High Valuation Risk | Cyclical Sector Risk,,RISKY,High P/E ratios and negative analyst upside suggest potential overvaluation,2026-06-25,0,
ABEV3.SA,Ambev S.A.,16.38,BRL,37.0,C,37.0,ROE 17.3% | FCF yield 7.2% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.14,-1.4,18,7.2,-0.18,1.1,,17.3,14.6,16.5,17.7,-0.1,-3.9,cyclical risk | geopolitical risk,ABEV,SUSPECT,Negative revenue growth and low analyst upside raise concerns,2026-06-25,0,
4661.T,"Oriental Land Co., Ltd.",2393.0,JPY,36.0,C,36.0,Potencial +27% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3029.12,26.6,14,,3.32,0.63,,,27.4,32.2,17.3,,-35.6,Missing Key Metrics | Cyclical Sector Risk,,SUSPECT,Missing key metrics such as ROE and Revenue Growth YoY raise concerns about data quality,2026-06-25,0,
6367.T,"Daikin Industries,Ltd.",23850.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,24362.25,2.1,16,1.9,0.27,1.53,,9.3,24.1,25.4,5.5,16.4,-7.9,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-06-25,0,
6861.T,Keyence Corporation,77370.0,JPY,36.0,C,36.0,Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,84706.25,9.5,16,1.6,1.19,0.71,,13.5,41.4,42.2,38.1,17.9,-8.1,Overvaluation Risk | Potential for Multiple Contraction,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-06-25,0,
