ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
7974.T,"Nintendo Co., Ltd.",7001.0,JPY,66.0,A,66.0,Potencial +45% analistas | Crecimiento ingresos +95% | Dividendo 3.1% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10137.88,44.8,25,3.4,5.6,3.13,,14.9,20.6,19.2,18.3,95.1,-52.7,Cyclical Risk | Regulatory Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% seems anomalous and warrants further investigation,2026-07-23,0,
4568.T,"Daiichi Sankyo Company, Limited",2755.0,JPY,64.0,B,64.0,ROE 15.8% | Potencial +53% analistas | FCF negativo | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4205.29,52.6,17,-5.3,6.58,3.62,,15.8,19.2,19.6,12.2,13.7,-34.1,Negative FCF Yield | Regulatory Risk in Healthcare Sector,DSNKY,SUSPECT,Negative FCF yield is anomalous for a healthcare company with positive profit margin and revenue growth,2026-07-23,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",57.15,HKD,64.0,B,64.0,P/E 5.2x (vs 11x mercado) | Potencial +45% analistas | Dividendo 5.4% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.92,45.1,15,,5.64,5.4,,11.3,5.2,6.8,13.9,-3.3,-23.5,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese financial sector | Geopolitical risks in Hong Kong market | Real estate market exposure,PNGAY,RISKY,Negative revenue growth and potential exposure to Chinese real estate sector pose significant risks,2026-07-23,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,34.49,BRL,60.0,B,60.0,ROE 19.2% | Potencial +39% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.01,39.2,14,3.6,4.9,2.16,,19.2,12.4,16.5,8.1,10.6,-28.8,Deuda elevada (D/E >2x) | Deuda elevada | Potential Regulatory Risks in Healthcare Sector,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-07-23,0,
9432.T,"NTT, Inc.",149.7,JPY,57.0,B,57.0,P/E 10.3x (vs 16x mercado) | Potencial +13% | FCF yield 84.4% | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,169.21,13.0,14,84.4,1.63,3.55,,10.0,10.3,11.9,7.2,9.1,-10.5,Anomalous FCF Yield | Potential Data Error,,SUSPECT,FCF Yield of 84.4% appears anomalous and likely incorrect for a communication services company,2026-07-23,0,
012330.KS,"Hyundai Mobis Co.,Ltd",524000.0,KRW,56.0,B,56.0,P/E 9.8x | Potencial +32% analistas | Dividendo 1.3%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,690866.7,31.8,30,3.2,3.98,1.27,,7.2,9.8,,5.7,5.5,-36.3,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-07-23,0,
035420.KS,NAVER Corporation,220000.0,KRW,54.0,B,54.0,Potencial +37% analistas | Crecimiento ingresos +16% | Dividendo 1.3%,0,0,Communication Services,Korea,🇰🇷,21.2,301962.97,37.3,27,4.4,4.66,1.34,,5.7,14.7,,14.5,16.3,-27.6,Regulatory Risk | Geopolitical Risk,,SUSPECT,Low ROE and high analyst upside may indicate overestimation of future growth,2026-07-23,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,42.9,BRL,54.0,B,54.0,ROE 21.8% | P/E 8.3x | Potencial +12% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.08,12.1,13,,1.51,2.1,,21.8,8.3,10.4,33.3,-2.1,-13.6,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-07-23,0,
9988.HK,Alibaba Group Holding Limited,114.8,HKD,53.0,B,53.0,Potencial +58% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,181.06,57.7,25,-2.0,7.21,6.31,,9.2,12.4,18.1,10.1,2.9,-38.3,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,SUSPECT,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-07-23,0,
105560.KS,KB Financial Group Inc.,176300.0,KRW,50.0,B,50.0,P/E 9.0x | Potencial +16% | Crecimiento ingresos +15% | Margen 37% | Dividendo 2.6%,1,0,Financial Services,Korea,🇰🇷,21.2,205155.0,16.4,20,,2.05,2.63,,10.0,9.0,,36.6,15.2,-9.4,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk,,SUSPECT,Non-existent trailing P/E and missing FCF yield raise data quality concerns,2026-07-23,0,
7733.T,Olympus Corporation,1723.0,JPY,50.0,B,50.0,P/E 13.7x | Potencial +11% | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1913.08,11.0,13,0.1,1.38,1.74,,8.7,13.7,28.1,6.7,8.5,-20.5,cyclical risk | valuation risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential for overestimation of future growth,2026-07-23,0,
7203.T,Toyota Motor Corporation,2950.0,JPY,50.0,B,50.0,P/E 9.1x (vs 16x mercado) | Potencial +23% | FCF negativo | Dividendo 3.4% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3626.0,22.9,19,-3.4,2.86,3.4,,10.2,9.1,10.0,7.6,1.9,-26.2,Cyclical Risk | Geopolitical Risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-07-23,0,
6861.T,Keyence Corporation,72260.0,JPY,50.0,B,50.0,Potencial +23% | Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,89075.0,23.3,16,1.8,2.91,0.76,,13.5,38.7,39.3,38.1,17.9,-14.1,Overvaluation Risk | Sector Volatility,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-23,0,
WEGE3.SA,WEG S.A.,46.74,BRL,48.0,C,48.0,ROE 32.5% | Potencial +13% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,12.8,16,2.7,1.61,4.63,,32.5,25.2,31.2,15.6,-6.1,-14.3,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns,2026-07-23,0,
6758.T,Sony Group Corporation,3445.0,JPY,48.0,C,48.0,Potencial +36% analistas | FCF negativo | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4686.82,36.0,22,-6.7,4.51,1.02,,12.3,18.8,20.1,-2.6,8.3,-27.9,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-07-23,0,
9983.T,"Fast Retailing Co., Ltd.",77090.0,JPY,47.0,C,47.0,ROE 22.5% | Crecimiento ingresos +22% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,84187.5,9.2,16,1.5,1.15,0.75,,22.5,56.3,49.5,13.5,22.2,-13.1,High Valuation Risk | Cyclical Sector Risk,,SUSPECT,High forward P/E ratio of 56.3x may indicate overvaluation,2026-07-23,0,
8035.T,Tokyo Electron Limited,65950.0,JPY,47.0,C,47.0,ROE 29.3% | Margen 24% | Dividendo 1.1% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,72536.37,10.0,22,0.8,1.25,1.09,,29.3,51.5,52.6,23.5,8.6,-18.8,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-23,0,
6098.T,"Recruit Holdings Co., Ltd.",12355.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,13018.75,5.4,16,2.5,0.67,0.2,,30.8,40.8,35.6,13.4,11.5,-4.4,Overvaluation Risk | Market Volatility,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-07-23,0,
009150.KS,"Samsung Electro-Mechanics Co., Ltd.",1448000.0,KRW,42.0,C,42.0,Potencial +80% analistas | FCF negativo | Crecimiento ingresos +17%,1,1,Technology,Korea,🇰🇷,21.2,2612592.5,80.4,27,-0.2,10.05,,,8.8,37.6,,7.0,17.2,-40.1,cyclical risk | valuation risk,,SUSPECT,Negative FCF yield and high forward P/E raise concerns about the stock's valuation and potential investment risks,2026-07-23,0,
ABEV3.SA,Ambev S.A.,16.13,BRL,41.0,C,41.0,ROE 17.3% | FCF yield 7.3% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.21,0.5,18,7.3,0.06,1.14,,17.3,14.4,16.3,17.7,-0.1,-5.3,cyclical risk | geopolitical risk,ABEV,SUSPECT,Low revenue growth and low analyst upside raise concerns about the stock's potential,2026-07-23,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",6970.0,JPY,40.0,C,40.0,Potencial +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,8074.71,15.8,17,1.8,1.98,1.5,,10.7,21.1,27.6,18.4,1.3,-12.1,cyclical risk | valuation risk,,SUSPECT,Low revenue growth and high trailing P/E may indicate overvaluation,2026-07-23,0,
1211.HK,BYD Company Limited,88.95,HKD,37.0,C,37.0,Potencial +40% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.57,40.0,28,-14.4,5.01,0.4,,11.1,14.5,25.7,3.5,-11.8,-34.7,Ingresos en declive YoY | Negative FCF Yield | Declining Revenue | Cyclical Risk,BYDDF,RISKY,Negative FCF yield and declining revenue growth indicate potential financial distress,2026-07-23,0,
6367.T,"Daikin Industries,Ltd.",24115.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,24753.06,2.6,15,1.8,0.33,1.49,,9.3,24.4,25.7,5.5,16.4,-8.8,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,"Forward and trailing P/E ratios seem high compared to the sector average, indicating potential overvaluation",2026-07-23,0,
4661.T,"Oriental Land Co., Ltd.",2630.0,JPY,35.0,C,35.0,Potencial +12% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,2957.69,12.5,14,1.7,1.56,0.57,,11.7,30.1,35.4,17.3,0.1,-29.2,cyclical risk | valuation risk,,SUSPECT,Low revenue growth and high P/E ratios raise concerns about overvaluation,2026-07-23,0,
