ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,oe_ai_adjustment,oe_ai_verdict
DSY.PA,DASSAULT SYSTEMES,60.0,⭐⭐ GOOD,🟡 Good,90.0,30.0,30.0,90.0,60.0,,,,,30.9,False,0,-0.8,False,0,"{'eps_growth_yoy': np.float64(30.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.9}","{'revenue_growth_yoy': np.float64(-0.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-13.0), 'rs_6m': np.float64(-38.7)}","{'roe_pct': 13.4, 'debt_to_equity': 0.27, 'current_ratio': 1.7, 'operating_margin_pct': 23.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 34.0}",17.18,22574411776,Technology,Software - Application,,,False,33.16,-48.2,0,False,23.02,33.35,15.0,20.0,hold,34.0,19.52,13.6,9.94,-42.1,5.58,0.96,1.57,28.3,0.27,0.62,True,-0.8,,4.3,31,2026-07-23,False,False,8,STRONG,7.38,42.9,1.13,53.1,,,,2026-06-22T09:44:05.937216,CAC40,49.0,6.0,5.0,3.0,1.0,4.25,3.0,0.0,CONFIRMED_UPTREND,0,
PGHN.SW,PARTNERS GROUP N,53.2,⭐ AVERAGE,🟡 Average,60.0,50.0,15.0,85.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 49.3},{},"{'rs_3m': np.float64(-26.8), 'rs_6m': np.float64(-37.3)}","{'roe_pct': 54.8, 'debt_to_equity': 1.14, 'current_ratio': 1.67, 'operating_margin_pct': 60.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 43.0}",675.8,17424242688,Financial Services,Asset Management,,,False,1158.0,-41.6,0,False,966.15,1200.0,760.0,13.0,buy,43.0,1070.36,58.4,532.62,-21.2,7.71,52.13,6.75,86.7,46.0,3.39,,,,7.7,71,2026-09-01,False,False,7,NEUTRAL,7.99,75.9,1.16,61.2,,,,2026-06-22T09:42:54.812260,SMI20,48.3,6.0,0.0,0.0,3.0,5.38,3.0,0.0,CONFIRMED_UPTREND,0,
RACE.MI,FERRARI,70.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,75.0,70.0,50.0,90.0,65.0,,,,,-2.7,True,2,3.4,True,2,"{'eps_growth_yoy': np.float64(-2.7), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}","{'revenue_growth_yoy': np.float64(3.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-6.3), 'rs_6m': np.float64(-12.9)}","{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.4}",305.6,53800890368,Consumer Cyclical,Auto Manufacturers,,,False,447.5,-31.7,1,False,371.03,430.0,290.0,18.0,buy,21.4,82.4,-73.0,89.8,-70.6,1.83,5.6,1.18,33.2,3.62,0.65,True,-1.09,55.0,1.3,37,2026-07-30,False,False,9,STRONG,3.8,38.6,22.35,42.6,,,,2026-06-22T09:43:39.226413,FTSEMIB,48.0,0.0,0.0,3.0,1.0,2.68,1.0,0.0,CONFIRMED_UPTREND,0,
ASSA-B.ST,ASSA ABLOY AB ser. B,61.5,⭐⭐ GOOD,🟡 Good,90.0,30.0,50.0,70.0,65.0,,,,,44.4,False,0,-5.8,False,0,"{'eps_growth_yoy': np.float64(44.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}","{'revenue_growth_yoy': np.float64(-5.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-9.6), 'rs_6m': np.float64(-16.9)}","{'roe_pct': 15.0, 'debt_to_equity': 0.61, 'current_ratio': 1.0, 'operating_margin_pct': 15.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.4}",337.6,374998106112,Industrials,Security & Protection Services,,,False,396.9,-14.9,3,False,402.95,500.0,340.0,21.0,buy,19.4,695.28,105.9,425.7,26.1,4.6,16.39,1.86,41.5,6.4,1.68,False,,,44.4,25,2026-07-17,False,False,8,STRONG,5.19,118.2,0.5,20.1,,,,2026-06-22T09:43:20.731555,OMXSTO,47.6,3.0,5.0,0.0,5.0,2.42,1.0,0.0,CONFIRMED_UPTREND,0,
HEXA-B.ST,Hexagon AB ser. B,65.5,⭐⭐ GOOD,🟡 Good,100.0,50.0,15.0,90.0,65.0,,,,,750.1,True,1,0.2,False,0,"{'eps_growth_yoy': np.float64(750.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 37.5}","{'revenue_growth_yoy': np.float64(0.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-30.5), 'rs_6m': np.float64(-37.0)}","{'roe_pct': 17.9, 'debt_to_equity': 0.27, 'current_ratio': 3.44, 'operating_margin_pct': 24.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.0}",81.42,218562035712,Technology,Scientific & Technical Instruments,,,False,122.1,-33.3,0,False,97.73,126.11,70.62,14.0,buy,20.0,,,250.2,207.3,-2.78,-2.36,1.86,18.5,1.52,1.19,True,-0.01,18.9,297.5,37,2026-07-29,False,False,6,NEUTRAL,0.42,117.8,0.02,37.6,,,,2026-06-22T09:43:56.179420,OMXSTO,47.2,-5.0,5.0,3.0,5.0,2.5,1.0,0.0,CONFIRMED_UPTREND,0,
MONC.MI,MONCLER,60.5,⭐⭐ GOOD,🟡 Good,60.0,50.0,50.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 20.0},{},"{'rs_3m': np.float64(-14.3), 'rs_6m': np.float64(-18.9)}","{'roe_pct': 16.9, 'debt_to_equity': 0.29, 'current_ratio': 2.42, 'operating_margin_pct': 35.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.1}",51.22,13931120640,Consumer Cyclical,Apparel Manufacturing,,,False,59.4,-13.8,4,False,62.02,70.0,49.0,25.0,buy,21.1,32.97,-35.6,23.1,-54.9,4.37,2.24,2.65,56.3,1.4,1.72,,,,2.0,29,2026-07-21,False,False,7,NEUTRAL,6.63,32.2,6.79,31.0,,,,2026-06-22T09:43:53.688681,FTSEMIB,46.2,3.0,5.0,0.0,1.0,2.64,1.0,0.0,CONFIRMED_UPTREND,0,
CPG.L,COMPASS GROUP PLC ORD 11 1/20P,59.2,⭐ AVERAGE,🟡 Average,50.0,50.0,85.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': np.float64(39.2), 'rs_6m': np.float64(25.3)}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.2}",32.38,55056134144,Consumer Cyclical,Restaurants,,,False,34.69,-6.7,7,True,38.28,49.05,30.0,20.0,buy,18.2,29.45,-9.0,19.4,-40.1,3.59,1.16,2.13,55.9,0.69,2.93,,,,16.3,155,2026-11-24,False,False,6,NEUTRAL,4.67,100.5,1.21,27.7,,,,2026-06-22T09:43:13.561341,FTSE100,45.7,3.0,5.0,0.0,5.0,2.28,1.0,0.0,CONFIRMED_UPTREND,0,
LR.PA,LEGRAND,71.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,64.0,75.0,60.0,,,,,14.2,False,0,11.4,True,1,"{'eps_growth_yoy': np.float64(14.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': np.float64(11.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-0.6), 'rs_6m': np.float64(10.8)}","{'roe_pct': 16.9, 'debt_to_equity': 0.85, 'current_ratio': 1.96, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.6}",152.1,39758200832,Industrials,Electrical Equipment & Parts,,,False,166.95,-8.9,6,False,157.63,185.0,114.0,19.0,buy,3.6,99.99,-34.3,67.07,-55.9,2.86,4.35,1.57,45.3,2.38,1.91,True,-0.38,11.6,9.7,37,2026-07-29,False,False,6,NEUTRAL,4.2,45.7,1.71,33.9,,,,2026-06-22T09:43:51.424155,CAC40,45.6,0.0,5.0,3.0,3.0,0.45,-3.0,0.0,CONFIRMED_UPTREND,0,
LSEG.L,LONDON STOCK EXCHANGE GROUP PLC,56.5,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,70.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 13.4},{},"{'rs_3m': np.float64(-18.0), 'rs_6m': np.float64(-17.2)}","{'roe_pct': 6.4, 'debt_to_equity': 0.53, 'current_ratio': 1.0, 'operating_margin_pct': 24.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 44.2}",8444.0,41114677248,Financial Services,Financial Data & Stock Exchanges,,,False,10990.0,-23.2,2,False,12178.67,13600.0,10400.0,15.0,strong_buy,44.2,17886.0,111.8,7110.0,-15.8,4.99,4.22,1.77,57.4,1.5,1.26,,,,80.4,38,2026-07-30,False,False,7,NEUTRAL,4.37,305.7,0.19,39.2,,,,2026-06-22T09:42:35.758701,FTSE100,42.6,3.0,5.0,0.0,5.0,5.52,3.0,0.0,CONFIRMED_UPTREND,0,MIXED/WATCH (0)
ITRK.L,INTERTEK GROUP PLC ORD 1P,62.0,⭐⭐ GOOD,🟡 Good,55.0,50.0,79.0,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 10.0},{},"{'rs_3m': np.float64(46.1), 'rs_6m': np.float64(13.3)}","{'roe_pct': 28.2, 'debt_to_equity': 1.46, 'current_ratio': 1.08, 'operating_margin_pct': 18.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.8}",5800.0,8902779904,Industrials,Specialty Business Services,,,False,5820.0,-0.3,6,False,5843.85,6200.0,5450.0,13.0,buy,0.8,3473.0,-40.1,2160.0,-62.8,4.07,2.36,2.84,74.0,1.65,2.63,,,,-4.0,39,2026-07-31,False,False,4,NEUTRAL,5.28,63.8,,18.6,,,,2026-06-22T09:43:32.071596,FTSE100,33.8,3.0,5.0,0.0,0.0,0.1,-3.0,0.0,CONFIRMED_UPTREND,-8,RELIABLE/AVOID (-8)
GIVN.SW,GIVAUDAN N,57.9,⭐ AVERAGE,🟡 Average,55.0,50.0,54.5,80.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': np.float64(7.2), 'rs_6m': np.float64(-4.3)}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.3}",3222.0,29736472576,Basic Materials,Specialty Chemicals,,,False,4030.0,-20.0,3,False,3457.93,4500.0,2800.0,19.0,buy,7.3,1802.78,-44.0,1154.5,-64.2,3.8,122.52,2.21,60.6,72.0,1.93,,,,-3.3,31,2026-07-23,False,False,7,NEUTRAL,4.21,34.8,,31.3,,,,2026-06-22T09:42:40.492964,SMI20,40.2,3.0,5.0,0.0,0.0,0.91,-3.0,0.0,CONFIRMED_UPTREND,0,
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,63.0,⭐⭐ GOOD,🟡 Good,70.0,50.0,50.0,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': np.float64(5.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': np.float64(5.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.8), 'rs_6m': np.float64(-10.7)}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.6}",55.5,172827639808,Consumer Cyclical,Apparel Retail,,,False,58.28,-4.8,6,False,59.14,63.0,41.5,24.0,buy,6.6,,,20.2,-63.6,,,1.17,57.8,0.65,2.08,,,36.6,5.3,79,2026-09-09,False,False,7,NEUTRAL,4.97,37.8,4.39,20.7,,,,2026-06-22T09:43:48.691746,IBEX35,40.2,0.0,0.0,0.0,3.0,0.82,-3.0,0.0,CONFIRMED_UPTREND,0,
RMS.PA,HERMES INTL,57.2,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.3},{},"{'rs_3m': np.float64(-11.6), 'rs_6m': np.float64(-30.5)}","{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.3}",1700.0,178057674752,Consumer Cyclical,Luxury Goods,,,False,2482.0,-31.5,1,False,2028.68,2400.0,1500.0,22.0,buy,19.3,567.5,-66.6,430.4,-74.7,2.27,38.57,1.05,37.2,18.0,0.63,,,,1.8,37,2026-07-29,False,False,8,STRONG,4.0,37.5,18.3,30.4,,,,2026-06-22T09:42:26.725849,CAC40,39.9,0.0,0.0,0.0,1.0,2.41,1.0,0.0,CONFIRMED_UPTREND,0,
MC.PA,LVMH,53.5,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.5},{},"{'rs_3m': np.float64(-7.7), 'rs_6m': np.float64(-32.6)}","{'roe_pct': 16.2, 'debt_to_equity': 0.53, 'current_ratio': 1.58, 'operating_margin_pct': 21.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.5}",494.45,244007239680,Consumer Cyclical,Luxury Goods,,,False,654.7,-24.5,3,False,581.19,700.0,420.0,27.0,buy,17.5,348.77,-29.5,218.7,-55.8,4.79,23.7,2.6,59.5,13.0,1.77,,,,-1.4,31,2026-07-23,False,False,6,NEUTRAL,6.55,28.9,,28.6,,,,2026-06-22T09:42:45.263121,CAC40,39.4,3.0,5.0,0.0,0.0,2.19,1.0,0.0,CONFIRMED_UPTREND,0,
