ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
NUE,Nucor Corporation,75.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,72.3,80.0,60.0,60.0,65.9,False,flat,23.2,True,1,12.3,True,1,"{'eps_growth_yoy': 23.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.8}","{'revenue_growth_yoy': 12.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 17.9, 'rs_6m': 26.8, 'rs_line_percentile': 65.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 12.3, 'debt_to_equity': 0.32, 'current_ratio': 2.9, 'operating_margin_pct': 11.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.4}",227.42,51792846848,Basic Materials,Steel,2.4,2.8,False,270.9,-16.1,6.0,False,260.2,290.0,138.17,16.0,buy,14.4,,,306.9,34.9,-0.74,-1.69,1.0,22.0,2.24,1.41,True,-1.01,22.4,382.1,19.0,2026-07-27,False,True,6.0,NEUTRAL,4.76,11.9,0.03,38.2,0.8,0.02,-37.4,2026-07-08T06:38:00.228649
THC,Tenet Healthcare Corporation,74.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,44.0,75.0,65.0,35.0,45.1,False,up,143.8,True,1,9.7,True,2,"{'eps_growth_yoy': 143.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.9}","{'revenue_growth_yoy': 9.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -6.4, 'rs_6m': -8.4, 'rs_line_percentile': 45.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 30.3, 'debt_to_equity': 1.49, 'current_ratio': 1.36, 'operating_margin_pct': 17.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 17.1}",208.82,17987129344,Healthcare,Medical Care Facilities,5.5,2.7,False,247.21,-15.5,4.0,False,244.57,288.0,210.0,21.0,strong_buy,17.1,1507.22,621.8,584.4,179.9,17.02,35.54,,,,2.75,True,-7.54,4.9,87.6,16.0,2026-07-24,False,True,6.0,NEUTRAL,11.22,33.4,0.13,36.5,0.4,0.01,-36.1,2026-07-08T06:38:49.621527
VEEV,Veeva Systems Inc.,74.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,24.0,85.0,65.0,15.0,20.0,False,up,30.3,True,1,11.9,True,2,"{'eps_growth_yoy': 30.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 28.4}","{'revenue_growth_yoy': 11.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -2.3, 'rs_6m': -22.4, 'rs_line_percentile': 20.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 13.9, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': 30.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 27.2}",192.3,31237847040,Healthcare,Health Information Services,5.1,2.8,False,310.5,-38.1,1.0,False,244.59,350.0,165.0,27.0,buy,27.2,183.94,-4.3,82.49,-57.1,4.03,7.75,,,,,True,-0.73,,14.6,56.0,2026-09-02,False,False,7.0,NEUTRAL,3.81,14.1,1.31,49.8,,,,2026-07-08T06:32:23.956244
BRO,"Brown & Brown, Inc.",73.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,24.0,75.0,50.0,15.0,19.3,False,flat,84.4,True,2,50.5,True,1,"{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}","{'revenue_growth_yoy': 50.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -9.0, 'rs_6m': -22.2, 'rs_line_percentile': 19.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 11.9, 'debt_to_equity': 0.64, 'current_ratio': 1.02, 'operating_margin_pct': 47.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 5.0}",69.27,23478915072,Financial Services,Insurance Brokers,6.5,5.7,False,108.36,-36.1,1.0,False,72.75,90.0,55.0,16.0,hold,5.0,66.09,-4.6,31.1,-55.1,6.48,4.49,0.94,20.5,0.65,0.65,True,-1.61,5.0,-3.2,19.0,2026-07-27,False,True,4.0,NEUTRAL,5.48,175.4,,36.0,0.8,0.02,-35.2,2026-07-08T06:33:31.925109
UNH,UnitedHealth Group Incorporated,73.1,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,50.0,85.4,50.0,60.0,95.0,93.2,False,up,84.4,True,1,0.1,False,0,"{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 2.7}","{'revenue_growth_yoy': 0.1, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 26.2, 'rs_6m': 17.6, 'rs_line_percentile': 93.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 12.2, 'debt_to_equity': 0.74, 'current_ratio': 0.8, 'operating_margin_pct': 8.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': -2.4}",428.19,388858347520,Healthcare,Healthcare Plans,2.1,2.4,False,430.2,-0.5,7.0,True,418.04,492.0,287.0,26.0,buy,-2.4,286.58,-33.1,132.9,-69.0,4.55,19.48,2.22,66.6,9.28,1.65,True,-0.65,4.7,0.7,8.0,2026-07-16,False,True,6.0,NEUTRAL,4.22,173.8,29.17,25.0,,,,2026-07-08T06:37:34.445786
CBOE,"Cboe Global Markets, Inc.",72.7,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,27.0,95.0,55.0,15.0,18.2,False,down,64.1,True,1,8.5,True,2,"{'eps_growth_yoy': 64.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}","{'revenue_growth_yoy': 8.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -26.0, 'rs_6m': -6.2, 'rs_line_percentile': 18.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 23.6}",258.64,27067656192,Financial Services,Financial Data & Stock Exchanges,3.0,2.9,False,371.18,-30.3,3.0,False,319.79,382.0,263.0,14.0,hold,23.6,406.47,57.2,351.3,35.8,3.71,9.58,1.18,23.8,2.88,1.29,True,-0.29,33.8,21.8,23.0,2026-07-31,False,False,8.0,STRONG,6.11,70.3,0.32,55.1,,,,2026-07-08T06:36:27.429077
PAYX,"Paychex, Inc.",72.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,38.7,65.0,50.0,15.0,23.6,False,up,88.5,True,1,26.7,True,1,"{'eps_growth_yoy': 88.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 26.6}","{'revenue_growth_yoy': 26.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 5.8, 'rs_6m': -8.2, 'rs_line_percentile': 23.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'debt_to_equity': 1.23, 'current_ratio': 1.15, 'operating_margin_pct': 38.3}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -1.4}",108.12,38447472640,Technology,Software - Application,6.5,6.9,False,148.11,-27.0,2.0,False,106.57,140.0,90.0,14.0,hold,-1.4,,,150.6,39.3,,,4.52,90.6,4.76,2.83,True,-0.94,9.6,17.0,83.0,2026-09-29,False,False,2.0,WEAK,,,0.4,32.2,1.6,0.05,-30.6,2026-07-08T06:31:25.259001
BRK-B,Berkshire Hathaway Inc. New,72.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,44.0,85.0,60.0,35.0,30.9,False,up,119.6,False,0,10.5,False,0,"{'eps_growth_yoy': 119.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.3}","{'revenue_growth_yoy': 10.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -8.3, 'rs_6m': -8.2, 'rs_line_percentile': 30.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 10.5, 'debt_to_equity': 0.18, 'current_ratio': 2.88, 'operating_margin_pct': 14.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.2}",504.0,1087054282752,Financial Services,Insurance - Diversified,1.0,2.3,False,516.85,-2.5,3.0,False,520.33,570.0,481.0,3.0,buy,3.2,1856.94,268.4,1007.7,99.9,5.63,43.79,,,,,True,-0.02,14.4,83.7,24.0,2026-08-01,False,False,4.0,NEUTRAL,,,0.2,15.2,0.2,0.01,-15.0,2026-07-08T06:33:59.582320
BAC,Bank of America Corporation,72.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,60.0,64.7,65.0,60.0,80.0,83.2,False,up,20.6,True,1,14.4,False,0,"{'eps_growth_yoy': 20.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.0}","{'revenue_growth_yoy': 14.4, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 5.3, 'rs_6m': -3.5, 'rs_line_percentile': 83.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 10.6, 'operating_margin_pct': 36.0}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 9.1}",59.86,424801927168,Financial Services,Banks - Diversified,0.0,0.0,False,60.83,-1.6,8.0,True,65.31,71.0,58.0,21.0,strong_buy,9.1,,,98.33,64.3,,,1.87,27.3,1.12,2.35,True,-5.92,,24.4,6.0,2026-07-14,True,False,5.0,NEUTRAL,,,0.48,17.5,0.4,0.02,-17.1,2026-07-08T06:37:07.588490
G24.DE,Scout24 SE                    N,71.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,60.0,50.0,75.0,70.0,,,,,37.0,False,0,14.0,False,0,"{'eps_growth_yoy': 37.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 37.4}","{'revenue_growth_yoy': 14.0, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 17.7, 'debt_to_equity': 0.25, 'current_ratio': 0.22, 'operating_margin_pct': 55.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 41.1}",73.55,5201123840,Communication Services,Internet Content & Information,,,False,122.8,-40.1,0.0,False,103.76,135.0,86.0,17.0,strong_buy,41.1,,,108.3,47.2,,,2.03,36.6,1.5,1.51,,,44.1,40.6,29.0,2026-08-06,False,False,6.0,NEUTRAL,5.14,635.9,0.38,26.0,,,,2026-07-08T06:36:54.043042
ICE,Intercontinental Exchange Inc.,71.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,15.0,75.0,70.0,15.0,13.2,False,down,66.0,True,2,12.4,True,2,"{'eps_growth_yoy': 66.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 37.7}","{'revenue_growth_yoy': 12.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -31.4, 'rs_6m': -26.3, 'rs_line_percentile': 13.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 13.9, 'debt_to_equity': 0.71, 'current_ratio': 1.01, 'operating_margin_pct': 57.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 40.0}",136.45,77164183552,Financial Services,Financial Data & Stock Exchanges,2.1,2.3,False,189.35,-27.9,1.0,False,191.07,251.0,153.0,15.0,strong_buy,40.0,280.7,105.7,206.1,51.0,4.85,6.62,1.54,28.5,2.08,1.23,True,-2.21,7.5,79.7,22.0,2026-07-30,False,False,8.0,STRONG,5.29,118.3,0.19,35.1,,,,2026-07-08T06:32:55.707080
V,Visa Inc.,71.1,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,46.7,85.0,60.0,35.0,34.9,False,up,14.2,False,0,10.4,True,1,"{'eps_growth_yoy': 14.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 51.7}","{'revenue_growth_yoy': 10.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 2.9, 'rs_6m': -9.3, 'rs_line_percentile': 34.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 60.3, 'debt_to_equity': 0.67, 'current_ratio': 1.09, 'operating_margin_pct': 67.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 13.9}",352.2,669794172928,Financial Services,Credit Services,1.3,2.7,False,365.02,-3.5,3.0,False,401.16,450.0,330.0,38.0,strong_buy,13.9,532.49,51.2,339.3,-3.7,3.11,12.56,0.75,22.0,2.68,0.7,True,-3.19,43.6,35.5,20.0,2026-07-28,False,True,6.0,NEUTRAL,3.94,381.9,0.67,22.7,,,,2026-07-08T06:29:32.742887
