ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
NDAQ,CAUTION,-8,"Señal salida MEDIUM: Earnings en 2d — alta incertidumbre, considera reducir | Caro vs peers en Financial Services (FCF rank 14/17) | Piotroski fuerte (9.0/9)",2026-07-22
NDSN,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (3.6% vs media sector 4.6%),2026-07-22
ORLY,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 10/12) | Piotroski fuerte (7.0/9),2026-07-22
PGR,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓5.1% (17.10→16.22),2026-07-22
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 12/12) | Piotroski fuerte (9.0/9),2026-07-22
ROP,BEST,5,Mejor FCF en Technology (5.9% vs media sector 4.2%),2026-07-22
SAP,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.5% (9.75→10.49),2026-07-22
SHW,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑5.7% (13.58→14.35),2026-07-22
SPGI,CAUTION,-5,Señal salida MEDIUM: Score cayó 17pts (61 → 44) | Piotroski fuerte (7.0/9),2026-07-22
SYK,CAUTION,-8,Señal salida MEDIUM: Score cayó 20pts (54 → 34),2026-07-22
TJX,CAUTION,-3,Thesis drift MEDIUM: Score cayó 20pts en 44d (42→22) | Piotroski fuerte (7.0/9),2026-07-22
TNE.AX,WATCH,-3,Caro vs peers en Technology (FCF rank 11/12),2026-07-22
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-07-22
TW,WATCH,-1,EPS revision DOWN: EPS consensus ↓2.3% (4.34→4.25) | Piotroski fuerte (8.0/9),2026-07-22
VEEV,WATCH,3,Piotroski fuerte (7.0/9),2026-07-22
VLTO,CAUTION,-8,"Señal salida MEDIUM: Earnings en 7d — alta incertidumbre, considera reducir",2026-07-22
VRSK,WATCH,3,Piotroski fuerte (7.0/9),2026-07-22
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (8.0/9),2026-07-22
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 14/14) | Piotroski fuerte (7.0/9),2026-07-22
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-07-22
WTKWY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.5% (8.92→8.70),2026-07-22
