ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
9432.T,"NTT, Inc.",151.7,JPY,57.0,B,57.0,P/E 10.4x (vs 16x mercado) | Potencial +12% | FCF yield 83.3% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,169.21,11.5,14,83.3,1.44,3.57,,10.0,10.4,12.0,7.2,9.1,-9.3,Anomalous FCF Yield | Potential Data Error,,SUSPECT,FCF Yield of 83.3% appears anomalous and likely incorrect for a company in the communication services sector,2026-07-21,0,
012330.KS,"Hyundai Mobis Co.,Ltd",479500.0,KRW,56.0,B,56.0,P/E 9.0x | Potencial +44% analistas | Dividendo 1.4%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,690866.7,44.1,30,3.5,5.51,1.38,,7.2,9.0,,5.7,5.5,-41.7,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-07-21,0,
WEGE3.SA,WEG S.A.,43.13,BRL,56.0,B,56.0,ROE 32.5% | Potencial +22% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,22.3,16,3.0,2.79,5.01,,32.5,23.3,28.8,15.6,-6.1,-20.9,Ingresos en declive YoY | Cyclical Risk | Governance Risk | Regulatory Risk,WEGZY,SUSPECT,Negative revenue growth and high P/E ratios raise concerns about the stock's valuation,2026-07-21,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,42.3,BRL,54.0,B,54.0,ROE 21.8% | P/E 8.2x | Potencial +14% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.08,13.7,13,,1.71,2.13,,21.8,8.2,10.3,33.3,-2.1,-14.8,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-07-21,0,
9988.HK,Alibaba Group Holding Limited,118.0,HKD,53.0,B,53.0,Potencial +54% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,181.29,53.6,25,-1.9,6.7,6.14,,9.2,12.6,18.6,10.1,2.9,-36.6,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,SUSPECT,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-07-21,0,
105560.KS,KB Financial Group Inc.,174000.0,KRW,50.0,B,50.0,P/E 8.8x | Potencial +18% | Crecimiento ingresos +15% | Margen 37% | Dividendo 2.7%,1,0,Financial Services,Korea,🇰🇷,21.2,205155.0,17.9,20,,2.24,2.72,,10.0,8.8,,36.6,15.2,-10.5,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 8.8x seems low for a financial services company with a high profit margin and revenue growth,2026-07-21,0,
7203.T,Toyota Motor Corporation,2944.5,JPY,50.0,B,50.0,P/E 9.1x (vs 16x mercado) | Potencial +23% | FCF negativo | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3615.47,22.8,19,-3.5,2.85,3.45,,10.2,9.1,10.0,7.6,1.9,-26.4,Cyclical Risk | Geopolitical Risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-07-21,0,
6861.T,Keyence Corporation,71960.0,JPY,50.0,B,50.0,Potencial +24% | Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,89075.0,23.8,16,1.8,2.97,0.76,,13.5,38.5,39.2,38.1,17.9,-14.5,Overvaluation Risk | Cyclical Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-21,0,
6758.T,Sony Group Corporation,3458.0,JPY,48.0,C,48.0,Potencial +36% analistas | FCF negativo | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4686.82,35.5,22,-6.7,4.44,1.01,,12.3,18.9,20.2,-2.6,8.3,-27.6,Negative Profit Margin | Negative FCF Yield | Cyclical Risk,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-07-21,0,
9983.T,"Fast Retailing Co., Ltd.",80840.0,JPY,47.0,C,47.0,ROE 22.5% | Crecimiento ingresos +22% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,84187.5,4.1,16,1.4,0.52,0.72,,22.5,59.1,51.8,13.5,22.2,-8.9,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-21,0,
8035.T,Tokyo Electron Limited,66570.0,JPY,47.0,C,47.0,ROE 29.3% | Margen 24% | Dividendo 1.1% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,72536.37,9.0,22,0.8,1.12,1.11,,29.3,52.0,53.3,23.5,8.6,-18.1,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-21,0,
7733.T,Olympus Corporation,1755.0,JPY,44.0,C,44.0,P/E 14.0x | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1913.08,9.0,13,0.1,1.13,1.69,,8.7,14.0,28.7,6.7,8.5,-19.0,cyclical | governance,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential investment risks,2026-07-21,0,
009150.KS,"Samsung Electro-Mechanics Co., Ltd.",1310000.0,KRW,42.0,C,42.0,Potencial +99% analistas | FCF negativo | Crecimiento ingresos +17%,1,1,Technology,Korea,🇰🇷,21.2,2612592.5,99.4,27,-0.2,12.43,,,8.8,34.0,,7.0,17.2,-45.8,cyclical risk | governance risk,,SUSPECT,Negative FCF yield and lack of dividend yield are unusual for a technology company with reported profitability,2026-07-21,0,
6098.T,"Recruit Holdings Co., Ltd.",12920.0,JPY,42.0,C,42.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,12775.0,-1.1,16,2.4,-0.14,0.19,,30.8,42.7,37.2,13.4,11.5,0.0,Overvaluation Risk | Growth Expectation Risk,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-07-21,0,
ABEV3.SA,Ambev S.A.,15.79,BRL,41.0,C,41.0,ROE 17.3% | FCF yield 7.5% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.21,2.6,18,7.5,0.33,1.15,,17.3,14.1,15.9,17.7,-0.1,-7.3,cyclical | geopolitical,ABEV,SUSPECT,Low revenue growth and relatively low analyst upside raise concerns,2026-07-21,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",7205.0,JPY,40.0,C,40.0,Potencial +12% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,8086.47,12.2,17,1.7,1.53,1.48,,10.7,21.9,28.5,18.4,1.3,-9.1,cyclical risk | valuation risk,,SUSPECT,Low revenue growth and high trailing P/E may indicate overvaluation,2026-07-21,0,
1211.HK,BYD Company Limited,89.95,HKD,37.0,C,37.0,Potencial +39% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.7,38.6,28,-14.3,4.83,0.4,,11.1,14.7,26.1,3.5,-11.8,-34.0,Ingresos en declive YoY | Negative FCF Yield | Declining Revenue | Cyclical Risk,BYDDF,RISKY,Negative FCF yield and declining revenue growth indicate potential financial distress,2026-07-21,0,
6367.T,"Daikin Industries,Ltd.",24520.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,24753.06,1.0,15,1.8,0.12,1.47,,9.3,24.8,26.1,5.5,16.4,-7.3,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-21,0,
