ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
CBOE,"Cboe Global Markets, Inc.",75.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,44.0,95.0,50.0,35.0,34.0,False,down,64.1,True,1,8.5,True,2,"{'eps_growth_yoy': 64.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}","{'revenue_growth_yoy': 8.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -13.4, 'rs_6m': -5.7, 'rs_line_percentile': 34.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 11.0}",278.21,29115727872,Financial Services,Financial Data & Stock Exchanges,3.0,2.9,False,371.18,-25.0,3.0,False,308.93,375.0,258.0,14.0,hold,11.0,406.47,46.1,351.0,26.2,3.45,9.58,1.05,23.8,2.88,1.29,True,-0.27,33.8,21.8,10.0,2026-07-31,False,True,8.0,STRONG,5.67,70.3,0.34,40.2,0.8,0.02,-39.4,2026-07-21T06:35:40.492801
NUE,Nucor Corporation,75.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,68.7,80.0,65.0,60.0,70.1,False,flat,23.2,True,1,12.3,True,1,"{'eps_growth_yoy': 23.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.8}","{'revenue_growth_yoy': 12.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 9.4, 'rs_6m': 25.2, 'rs_line_percentile': 70.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 12.3, 'debt_to_equity': 0.32, 'current_ratio': 2.9, 'operating_margin_pct': 11.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.8}",230.74,52548947968,Basic Materials,Steel,2.5,2.4,False,270.9,-14.8,7.0,True,267.12,285.0,224.0,16.0,buy,15.8,,,294.9,27.8,-0.73,-1.69,0.95,22.0,2.24,1.41,True,-1.0,22.4,382.1,6.0,2026-07-27,True,False,6.0,NEUTRAL,4.7,11.9,0.03,35.1,,,,2026-07-21T06:37:05.495339
BAC,Bank of America Corporation,74.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,60.0,76.3,65.0,60.0,100.0,93.7,True,up,20.6,True,1,14.4,False,0,"{'eps_growth_yoy': 20.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.5}","{'revenue_growth_yoy': 14.4, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 7.6, 'rs_6m': 7.4, 'rs_line_percentile': 93.7, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 11.2, 'operating_margin_pct': 38.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.6}",60.42,428775997440,Financial Services,Banks - Diversified,0.0,0.0,False,62.12,-2.7,8.0,True,68.02,75.0,62.0,22.0,buy,12.6,,,128.1,112.0,,,1.83,25.9,1.12,2.35,True,-5.87,,36.0,85.0,2026-10-14,False,False,5.0,NEUTRAL,,,0.32,21.1,,,,2026-07-21T06:36:16.718219
THC,Tenet Healthcare Corporation,74.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,44.0,75.0,65.0,35.0,33.2,False,flat,143.8,True,1,9.7,True,2,"{'eps_growth_yoy': 143.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.9}","{'revenue_growth_yoy': 9.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -3.3, 'rs_6m': -9.1, 'rs_line_percentile': 33.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 30.3, 'debt_to_equity': 1.49, 'current_ratio': 1.36, 'operating_margin_pct': 17.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 25.5}",194.38,16743310336,Healthcare,Medical Care Facilities,5.0,2.6,False,247.21,-21.4,4.0,False,243.9,288.0,210.0,21.0,strong_buy,25.5,1507.22,675.4,575.7,196.2,18.28,35.54,,,,2.75,True,-8.1,4.9,87.6,3.0,2026-07-24,True,False,6.0,NEUTRAL,11.67,33.4,0.12,47.4,0.4,0.01,-47.0,2026-07-21T06:37:52.423633
UNH,UnitedHealth Group Incorporated,73.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,50.0,89.0,50.0,60.0,95.0,91.0,False,up,84.4,True,1,0.1,False,0,"{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 3.1}","{'revenue_growth_yoy': 0.1, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 26.1, 'rs_6m': 21.2, 'rs_line_percentile': 91.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 14.2, 'debt_to_equity': 0.69, 'current_ratio': 0.78, 'operating_margin_pct': 7.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.9}",421.55,382828249088,Healthcare,Healthcare Plans,2.3,2.5,False,461.62,-8.7,8.0,True,471.65,529.0,313.0,26.0,buy,11.9,1062.83,152.1,394.5,-6.4,5.95,25.06,2.18,66.6,9.28,1.65,True,-0.66,4.7,61.5,98.0,2026-10-27,False,False,6.0,NEUTRAL,4.4,173.8,0.31,24.9,,,,2026-07-21T06:36:40.854412
BRO,"Brown & Brown, Inc.",73.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,24.0,75.0,50.0,15.0,21.5,False,up,84.4,True,2,50.5,True,1,"{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}","{'revenue_growth_yoy': 50.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -3.0, 'rs_6m': -21.2, 'rs_line_percentile': 21.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 11.9, 'debt_to_equity': 0.64, 'current_ratio': 1.02, 'operating_margin_pct': 47.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 7.9}",68.94,23367065600,Financial Services,Insurance Brokers,7.3,5.7,False,104.25,-33.9,1.0,False,74.38,90.0,55.0,16.0,hold,7.9,66.09,-4.1,30.5,-55.8,6.52,4.49,0.93,20.5,0.65,0.65,True,-1.62,5.0,-3.2,6.0,2026-07-27,True,False,4.0,NEUTRAL,5.5,175.4,,38.7,1.6,0.04,-37.1,2026-07-21T06:32:57.711336
CDNS,"Cadence Design Systems, Inc.",73.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,44.0,85.0,65.0,35.0,26.6,False,down,109.7,False,0,15.6,False,0,"{'eps_growth_yoy': 109.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.2}","{'revenue_growth_yoy': 15.6, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -1.4, 'rs_6m': -3.9, 'rs_line_percentile': 26.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 20.7, 'debt_to_equity': 0.47, 'current_ratio': 1.47, 'operating_margin_pct': 29.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 20.0}",329.93,90999971840,Technology,Software - Application,2.2,2.1,False,416.69,-20.8,4.0,False,395.94,470.0,275.0,26.0,strong_buy,20.0,178.28,-46.0,98.67,-70.1,1.65,5.44,,,,,True,-1.09,14.4,23.0,6.0,2026-07-27,True,False,7.0,NEUTRAL,1.77,44.0,1.53,38.9,,,,2026-07-21T06:33:51.837587
GWW,"W.W. Grainger, Inc.",72.9,⭐⭐⭐ EXCELLENT,🟢 Excellent,75.0,60.0,88.3,85.0,50.0,100.0,94.1,True,up,15.1,False,0,4.1,True,1,"{'eps_growth_yoy': 15.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.7}","{'revenue_growth_yoy': 4.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 13.2, 'rs_6m': 20.9, 'rs_line_percentile': 94.1, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 46.1, 'debt_to_equity': 0.64, 'current_ratio': 2.69, 'operating_margin_pct': 16.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -5.8}",1371.22,64739573760,Industrials,Industrial Distribution,3.3,3.6,False,1419.91,-3.4,8.0,True,1292.29,1460.0,930.0,14.0,hold,-5.8,666.57,-51.4,666.3,-51.4,1.78,24.4,0.66,24.3,9.27,1.0,True,-1.55,32.5,7.3,14.0,2026-08-04,False,True,6.0,NEUTRAL,3.73,40.8,1.49,26.2,,,,2026-07-21T06:35:48.740017
ICE,Intercontinental Exchange Inc.,72.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,24.0,75.0,65.0,15.0,19.5,False,down,66.0,True,2,12.4,True,2,"{'eps_growth_yoy': 66.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 37.7}","{'revenue_growth_yoy': 12.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -16.5, 'rs_6m': -25.9, 'rs_line_percentile': 19.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 13.9, 'debt_to_equity': 0.71, 'current_ratio': 1.01, 'operating_margin_pct': 57.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 28.8}",141.57,80059613184,Financial Services,Financial Data & Stock Exchanges,2.1,1.9,False,189.35,-25.2,2.0,False,182.33,240.0,159.0,15.0,strong_buy,28.8,280.7,98.3,209.1,47.7,4.68,6.62,1.49,28.5,2.08,1.23,True,-2.13,7.5,79.7,9.0,2026-07-30,False,True,8.0,STRONG,5.14,118.3,0.2,31.5,0.4,0.01,-31.1,2026-07-21T06:32:24.851175
V,Visa Inc.,72.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,53.9,85.0,60.0,35.0,48.1,False,up,14.2,False,0,10.4,True,1,"{'eps_growth_yoy': 14.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 51.7}","{'revenue_growth_yoy': 10.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 10.1, 'rs_6m': 2.4, 'rs_line_percentile': 48.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 60.3, 'debt_to_equity': 0.67, 'current_ratio': 1.09, 'operating_margin_pct': 67.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 11.3}",360.57,685711753216,Financial Services,Credit Services,1.2,2.3,False,365.14,-1.3,5.0,False,401.47,450.0,330.0,38.0,strong_buy,11.3,532.49,47.7,346.2,-4.0,3.04,12.56,0.75,22.0,2.68,0.7,True,-3.11,43.6,35.5,7.0,2026-07-28,True,False,6.0,NEUTRAL,3.59,356.4,0.68,23.5,,,,2026-07-21T06:29:16.207684
G24.DE,Scout24 SE                    N,71.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,60.0,50.0,75.0,70.0,,,,,37.0,False,0,14.0,False,0,"{'eps_growth_yoy': 37.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 37.4}","{'revenue_growth_yoy': 14.0, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 17.7, 'debt_to_equity': 0.25, 'current_ratio': 0.22, 'operating_margin_pct': 55.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 47.4}",72.45,5123336192,Communication Services,Internet Content & Information,,,False,122.8,-41.0,0.0,False,106.76,140.0,86.0,17.0,strong_buy,47.4,,,108.3,49.5,,,2.07,36.6,1.5,1.51,,,44.1,40.6,16.0,2026-08-06,False,True,6.0,NEUTRAL,5.22,635.9,0.37,27.2,,,,2026-07-21T06:36:04.249313
