ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,oe_ai_adjustment,oe_ai_verdict
LR.PA,LEGRAND,70.0,⭐⭐ GOOD,🟡 Good,80.0,70.0,56.0,75.0,60.0,,,,,14.2,False,0,11.4,True,1,"{'eps_growth_yoy': np.float64(14.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': np.float64(11.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-5.8), 'rs_6m': np.float64(4.9)}","{'roe_pct': 16.9, 'debt_to_equity': 0.85, 'current_ratio': 1.96, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.5}",147.7,38608060416,Industrials,Electrical Equipment & Parts,,,False,166.95,-11.5,7,True,160.21,180.0,114.0,19.0,buy,8.5,99.99,-32.3,67.07,-54.6,2.95,4.35,1.62,45.3,2.38,1.91,True,-0.4,11.6,9.7,57,2026-07-29,False,False,6,NEUTRAL,4.31,45.7,1.66,29.7,,,,2026-06-02T09:48:03.737574,CAC40,48.0,0.0,5.0,3.0,3.0,1.06,0.0,0.0,CONFIRMED_UPTREND,0,
HEXA-B.ST,Hexagon AB ser. B,65.5,⭐⭐ GOOD,🟡 Good,100.0,50.0,15.0,90.0,65.0,,,,,750.1,True,1,0.2,False,0,"{'eps_growth_yoy': np.float64(750.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 37.5}","{'revenue_growth_yoy': np.float64(0.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-23.7), 'rs_6m': np.float64(-32.4)}","{'roe_pct': 17.9, 'debt_to_equity': 0.27, 'current_ratio': 3.44, 'operating_margin_pct': 24.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.0}",88.5,237567442944,Technology,Scientific & Technical Instruments,,,False,122.1,-27.5,0,False,103.51,128.84,72.78,14.0,buy,17.0,,,245.4,177.3,-2.56,-2.36,1.75,18.5,1.52,1.19,True,-0.01,18.9,520.6,57,2026-07-29,False,False,6,NEUTRAL,0.4,117.8,0.02,97.0,,,,2026-06-02T09:48:09.063279,OMXSTO,47.2,-5.0,5.0,3.0,5.0,2.12,1.0,0.0,CONFIRMED_UPTREND,0,
SGE.L,THE SAGE GROUP PLC ORD 1 4/77P,49.0,⚠️ WEAK,🔴 Weak,55.0,50.0,30.0,50.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.6},{},"{'rs_3m': np.float64(-3.0), 'rs_6m': np.float64(-26.6)}","{'roe_pct': 75.6, 'debt_to_equity': 9.19, 'current_ratio': 0.62, 'operating_margin_pct': 22.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.9}",914.0,8234855936,Technology,Software - Application,,,False,1335.0,-31.5,1,False,1105.47,1334.0,850.0,19.0,buy,20.9,1645.0,80.0,572.0,-37.4,7.68,0.7,2.47,55.0,0.22,2.1,,,,14.3,170,2026-11-19,False,False,6,NEUTRAL,5.44,374.3,1.11,38.2,,,,2026-06-02T09:48:25.454791,FTSE100,46.6,6.0,5.0,0.0,3.0,2.61,1.0,0.0,CONFIRMED_UPTREND,0,
ASSA-B.ST,ASSA ABLOY AB ser. B,58.5,⭐ AVERAGE,🟡 Average,90.0,30.0,35.0,70.0,65.0,,,,,44.4,False,0,-5.8,False,0,"{'eps_growth_yoy': np.float64(44.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}","{'revenue_growth_yoy': np.float64(-5.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-24.6), 'rs_6m': np.float64(-17.6)}","{'roe_pct': 15.0, 'debt_to_equity': 0.61, 'current_ratio': 1.0, 'operating_margin_pct': 15.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.1}",330.6,367222652928,Industrials,Security & Protection Services,,,False,396.9,-16.7,3,False,403.5,500.0,340.0,20.0,buy,22.1,695.28,110.3,426.0,28.9,4.7,16.39,1.96,41.5,6.4,1.68,False,,,44.4,45,2026-07-17,False,False,8,STRONG,5.41,118.2,0.49,22.8,,,,2026-06-02T09:47:29.147718,OMXSTO,46.4,3.0,5.0,0.0,5.0,2.76,1.0,0.0,CONFIRMED_UPTREND,0,
RACE.MI,FERRARI,66.0,⭐⭐ GOOD,🟡 Good,75.0,70.0,30.0,90.0,65.0,,,,,-2.7,True,2,3.4,True,2,"{'eps_growth_yoy': np.float64(-2.7), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}","{'revenue_growth_yoy': np.float64(3.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-10.8), 'rs_6m': np.float64(-20.5)}","{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.0}",304.4,53626503168,Consumer Cyclical,Auto Manufacturers,,,False,447.5,-32.0,1,False,368.25,430.0,290.0,18.0,buy,21.0,82.34,-73.0,89.9,-70.5,1.84,5.6,1.21,33.2,3.62,0.65,True,-1.1,55.0,1.3,57,2026-07-30,False,False,9,STRONG,3.91,38.6,22.27,44.6,,,,2026-06-02T09:47:50.416426,FTSEMIB,46.4,0.0,0.0,3.0,1.0,2.62,1.0,0.0,CONFIRMED_UPTREND,0,
CPG.L,COMPASS GROUP PLC ORD 11 1/20P,59.2,⭐ AVERAGE,🟡 Average,50.0,50.0,85.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': np.float64(30.0), 'rs_6m': np.float64(24.9)}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.8}",31.9488,54322958336,Consumer Cyclical,Restaurants,,,False,33.31,-4.1,6,False,38.28,49.05,30.0,20.0,buy,19.8,29.45,-7.8,19.4,-39.3,3.63,1.16,2.17,55.9,0.69,2.93,,,,16.3,175,2026-11-24,False,False,6,NEUTRAL,4.75,100.5,1.2,38.7,,,,2026-06-02T09:47:21.235016,FTSE100,45.7,3.0,5.0,0.0,5.0,2.48,1.0,0.0,CONFIRMED_UPTREND,0,
MONC.MI,MONCLER,60.0,⭐⭐ GOOD,🟡 Good,60.0,50.0,50.0,90.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 20.0},{},"{'rs_3m': np.float64(-3.7), 'rs_6m': np.float64(-11.6)}","{'roe_pct': 16.9, 'debt_to_equity': 0.29, 'current_ratio': 2.42, 'operating_margin_pct': 35.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.7}",55.6,15122418688,Consumer Cyclical,Apparel Manufacturing,,,False,59.4,-6.4,5,False,62.1,70.0,49.0,25.0,buy,11.7,32.97,-40.7,23.1,-58.5,4.03,2.24,2.55,56.3,1.4,1.72,,,,2.0,50,2026-07-22,False,False,7,NEUTRAL,6.39,32.2,7.37,36.9,,,,2026-06-02T09:48:06.161546,FTSEMIB,45.0,3.0,5.0,0.0,1.0,1.46,0.0,0.0,CONFIRMED_UPTREND,0,
ITRK.L,INTERTEK GROUP PLC ORD 1P,58.4,⭐ AVERAGE,🟡 Average,55.0,50.0,60.5,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 10.0},{},"{'rs_3m': np.float64(1.6), 'rs_6m': np.float64(4.6)}","{'roe_pct': 28.2, 'debt_to_equity': 1.46, 'current_ratio': 1.08, 'operating_margin_pct': 18.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.7}",5375.0,8250421248,Industrials,Specialty Business Services,,,False,5722.408,-6.1,6,False,5737.5,6200.0,5030.0,16.0,buy,6.7,3473.0,-35.4,2160.0,-59.8,4.39,2.36,3.08,74.0,1.65,2.63,,,,-4.0,59,2026-07-31,False,False,4,NEUTRAL,5.66,63.8,,39.7,,,,2026-06-02T09:47:42.125884,FTSE100,35.4,3.0,8.0,0.0,0.0,0.84,-3.0,0.0,CONFIRMED_UPTREND,-8,RELIABLE/AVOID (-8)
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,67.8,⭐⭐ GOOD,🟡 Good,100.0,30.0,50.0,95.0,60.0,,,,,29.2,True,2,-12.5,False,0,"{'eps_growth_yoy': np.float64(29.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': np.float64(-12.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-7.3), 'rs_6m': np.float64(-2.0)}","{'roe_pct': 31.0, 'debt_to_equity': 0.29, 'current_ratio': 1.54, 'operating_margin_pct': 18.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.2}",53.14,165518704640,Consumer Cyclical,Apparel Retail,,,False,58.28,-8.8,6,False,58.04,62.0,41.5,24.0,buy,9.2,38.63,-27.3,26.6,-49.9,3.23,1.72,1.23,56.5,0.65,2.08,,,23.2,13.3,1,2026-06-03,True,False,7,NEUTRAL,5.27,50.4,1.68,29.0,,,,2026-06-02T09:48:01.078635,IBEX35,43.1,3.0,0.0,0.0,3.0,1.15,0.0,0.0,CONFIRMED_UPTREND,0,
LSEG.L,LONDON STOCK EXCHANGE GROUP PLC,56.5,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,70.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 13.4},{},"{'rs_3m': np.float64(-5.0), 'rs_6m': np.float64(-6.4)}","{'roe_pct': 6.4, 'debt_to_equity': 0.53, 'current_ratio': 1.0, 'operating_margin_pct': 24.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 30.8}",9370.0,45845790720,Financial Services,Financial Data & Stock Exchanges,,,False,11435.0,-18.1,5,False,12258.12,13600.0,11000.0,16.0,strong_buy,30.8,17800.0,90.0,7110.0,-24.1,4.48,4.2,1.63,57.4,1.5,1.26,,,,80.4,58,2026-07-30,False,False,7,NEUTRAL,4.08,305.7,0.22,26.7,,,,2026-06-02T09:46:38.658166,FTSE100,37.6,3.0,5.0,0.0,5.0,3.85,3.0,0.0,CONFIRMED_UPTREND,-5,MIXED/AVOID (-5)
GIVN.SW,GIVAUDAN N,53.5,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': np.float64(-16.6), 'rs_6m': np.float64(-23.6)}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.6}",2864.0,26432419840,Basic Materials,Specialty Chemicals,,,False,4236.0,-32.4,1,False,3367.93,4500.0,2800.0,19.0,buy,17.6,1802.78,-37.1,1133.1,-60.4,4.28,122.52,2.53,60.6,72.0,1.93,,,,-3.3,51,2026-07-23,False,False,7,NEUTRAL,4.73,34.8,,21.3,,,,2026-06-02T09:46:44.171445,SMI20,42.4,3.0,5.0,0.0,0.0,2.2,1.0,0.0,CONFIRMED_UPTREND,0,
MC.PA,LVMH,53.5,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.5},{},"{'rs_3m': np.float64(-15.9), 'rs_6m': np.float64(-36.0)}","{'roe_pct': 16.2, 'debt_to_equity': 0.53, 'current_ratio': 1.58, 'operating_margin_pct': 21.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.5}",474.05,234217291776,Consumer Cyclical,Luxury Goods,,,False,654.7,-27.6,3,False,590.08,700.0,456.0,27.0,buy,24.5,348.36,-26.5,218.5,-53.9,4.99,23.67,2.77,59.5,13.0,1.77,,,,-1.4,51,2026-07-23,False,False,6,NEUTRAL,6.92,28.9,,31.6,,,,2026-06-02T09:46:49.414609,CAC40,41.4,3.0,5.0,0.0,0.0,3.06,3.0,0.0,CONFIRMED_UPTREND,0,
RMS.PA,HERMES INTL,54.2,⭐ AVERAGE,🟡 Average,60.0,50.0,15.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.3},{},"{'rs_3m': np.float64(-25.9), 'rs_6m': np.float64(-35.5)}","{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 27.5}",1617.5,169517678592,Consumer Cyclical,Luxury Goods,,,False,2482.0,-34.8,0,False,2062.77,2600.0,1500.0,22.0,buy,27.5,567.17,-64.9,431.3,-73.3,2.38,38.55,1.12,37.2,18.0,0.63,,,,1.8,57,2026-07-29,False,False,8,STRONG,4.3,37.5,17.41,32.2,,,,2026-06-02T09:46:28.271301,CAC40,40.7,0.0,0.0,0.0,1.0,3.44,3.0,0.0,CONFIRMED_UPTREND,0,
DSY.PA,DASSAULT SYSTEMES,59.9,⭐ AVERAGE,🟡 Average,90.0,30.0,34.5,90.0,50.0,,,,,30.9,False,0,-0.8,False,0,"{'eps_growth_yoy': np.float64(30.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.9}","{'revenue_growth_yoy': np.float64(-0.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(1.0), 'rs_6m': np.float64(-24.9)}","{'roe_pct': 13.4, 'debt_to_equity': 0.27, 'current_ratio': 1.7, 'operating_margin_pct': 23.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 12.8}",20.4,26791153664,Technology,Software - Application,,,False,33.16,-38.5,1,False,23.02,33.35,15.0,20.0,hold,12.8,19.53,-4.3,9.94,-51.3,4.7,0.96,1.33,28.3,0.27,0.62,True,-0.67,,4.3,51,2026-07-23,False,False,8,STRONG,6.17,42.9,1.34,40.4,,,,2026-06-02T09:48:19.967881,CAC40,38.0,3.0,0.0,3.0,1.0,1.6,0.0,0.0,CONFIRMED_UPTREND,0,
