ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 25pts en 38d (54→30) | Señal salida MEDIUM: Score cayó 37pts (67 → 30) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-06-03
SPGI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 17pts en 38d (51→33) | Piotroski fuerte (7.0/9),2026-06-03
SXYAY,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓58.0% (6.05→2.54),2026-06-03
TMO,CAUTION,-6,Thesis drift MEDIUM: Score cayó 20pts en 38d (45→25),2026-06-03
TW,CAUTION,-3,Thesis drift MEDIUM: Score cayó 16pts en 38d (47→31) | Piotroski fuerte (8.0/9),2026-06-03
V,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-03
VRSN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-03
WM,WATCH,0,Caro vs peers en Industrials (FCF rank 22/25) | Piotroski fuerte (8.0/9),2026-06-03
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 8/8) | Piotroski fuerte (7.0/9),2026-06-03
WTKWY,EXIT,-13,Thesis drift MEDIUM: Score cayó 26pts en 38d (66→40) | Señal salida HIGH: Score cayó 31pts (71 → 40) | Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (5.9% vs media sector 5.9%),2026-06-03
