ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
ITUB4.SA,Itaú Unibanco Holding S.A.,39.36,BRL,62.0,B,62.0,ROE 21.8% | P/E 7.6x | Potencial +24% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.77,23.9,13,,2.99,2.27,,21.8,7.6,9.6,33.3,-2.1,-20.8,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-06-02,0,
1299.HK,AIA Group Limited,82.1,HKD,62.0,B,62.0,Potencial +27% | Margen 24% | Dividendo 2.4% | Mercado HongKong CAPE 11 (33% descuento histórico),2,0,Financial Services,HongKong,🇭🇰,10.7,104.54,27.3,18,,3.42,2.35,,14.8,12.3,17.8,23.8,6.0,-10.9,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory Risk | Geopolitical Risk | Real Estate Exposure,,SUSPECT,Missing FCF Yield and potential exposure to Chinese real estate sector pose concerns,2026-06-02,0,
7974.T,"Nintendo Co., Ltd.",7426.0,JPY,61.0,B,61.0,Potencial +43% analistas | Crecimiento ingresos +95% | Dividendo 3.1% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10641.07,43.3,26,3.2,5.41,3.06,,14.9,21.8,20.4,18.3,95.1,-49.8,Cyclical Risk | Regulatory Risk,NTDOY,SUSPECT,Revenue Growth YoY of 95.1% seems unusually high and warrants further investigation,2026-06-02,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,33.87,BRL,60.0,B,60.0,ROE 19.2% | Potencial +44% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.75,43.9,13,3.6,5.49,1.88,,19.2,12.2,16.2,8.1,10.6,-30.0,Deuda elevada (D/E >2x) | Deuda elevada | Regulatory Risk | Geopolitical Risk,RDORY,RISKY,High debt-to-equity ratio and potential regulatory risks in the healthcare sector,2026-06-02,0,
105560.KS,KB Financial Group Inc.,156600.0,KRW,58.0,B,58.0,P/E 8.3x | Potencial +25% | Crecimiento ingresos +15% | Margen 37% | Dividendo 3.0%,1,0,Financial Services,Korea,🇰🇷,21.2,195750.0,25.0,20,,3.12,3.02,,10.0,8.3,,36.6,15.2,-9.2,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 8.3x seems low for a financial services company with a high profit margin and revenue growth,2026-06-02,0,
9988.HK,Alibaba Group Holding Limited,130.9,HKD,58.0,B,58.0,Potencial +41% analistas | FCF negativo | Dividendo 5.5% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,184.19,40.7,26,-1.8,5.09,5.53,,9.2,13.4,20.5,10.1,2.9,-29.7,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns,2026-06-02,0,
9432.T,"NTT, Inc.",147.9,JPY,57.0,B,57.0,P/E 10.2x (vs 16x mercado) | Potencial +17% | FCF yield 86.4% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,172.77,16.8,13,86.4,2.1,3.65,,10.0,10.2,11.7,7.2,9.1,-11.5,Unusually High FCF Yield | Potential Data Error,,SUSPECT,Anomalous FCF Yield of 86.4% indicates potential data error or unusual financial structure,2026-06-02,0,
7203.T,Toyota Motor Corporation,2844.0,JPY,57.0,B,57.0,P/E 8.8x (vs 16x mercado) | Potencial +35% analistas | FCF negativo | Dividendo 3.4% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3827.44,34.6,18,-2.5,4.32,3.44,,10.2,8.8,9.6,7.6,1.9,-28.9,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-06-02,0,
WEGE3.SA,WEG S.A.,43.0,BRL,56.0,B,56.0,ROE 32.5% | Potencial +22% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.59,22.3,15,3.0,2.79,5.03,,32.5,23.2,28.7,15.6,-6.1,-21.1,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns,2026-06-02,0,
8766.T,"Tokio Marine Holdings, Inc.",7046.0,JPY,50.0,B,50.0,ROE 18.7% | P/E 14.3x | Potencial +16% | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Financial Services,Japan,🇯🇵,29.4,8154.33,15.7,12,,1.97,3.45,,18.7,14.3,13.7,11.7,-4.5,-12.3,FCF no comparable (sector financiero) | cyclical risk | regulatory risk,TKOMY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-06-02,0,
7733.T,Olympus Corporation,1805.0,JPY,44.0,C,44.0,P/E 14.4x | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1882.31,4.3,13,0.1,0.54,1.66,,8.7,14.4,29.5,6.7,8.5,-16.7,Valuation Risk | Growth Overestimation,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential for overestimation of future growth,2026-06-02,0,
8035.T,Tokyo Electron Limited,53710.0,JPY,43.0,C,43.0,ROE 29.3% | Margen 24% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,53609.09,-0.2,22,0.9,-0.02,1.36,,29.3,42.0,42.9,23.5,8.6,-1.9,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-06-02,0,
4661.T,"Oriental Land Co., Ltd.",2189.0,JPY,43.0,C,43.0,Potencial +44% analistas | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3144.84,43.7,14,,5.46,0.69,,,25.0,29.4,17.3,,-41.1,Missing Key Metrics | Cyclical Sector Risk,,SUSPECT,Missing key metrics such as ROE and Revenue Growth YoY raise concerns about data quality,2026-06-02,0,
6098.T,"Recruit Holdings Co., Ltd.",10845.0,JPY,42.0,C,42.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,10475.0,-3.4,16,2.7,-0.43,0.23,,30.8,35.8,31.2,13.4,11.5,-4.8,Overvaluation Risk | Growth Expectation Risk,RCRUY,SUSPECT,High forward P/E ratio and low dividend yield may indicate overvaluation,2026-06-02,0,
2382.HK,Sunny Optical Technology (Group) Company Limited,83.0,HKD,41.0,C,41.0,ROE 17.5% | FCF negativo | Crecimiento ingresos +21% | Dividendo 1.5% | Mercado HongKong CAPE 11 (33% descuento histórico),3,1,Technology,HongKong,🇭🇰,10.7,81.15,-2.2,23,-0.8,-0.28,1.46,,17.5,16.3,16.9,10.7,21.3,-9.2,cyclical | governance,,RISKY,Negative FCF yield indicates potential cash flow issues,2026-06-02,0,
6758.T,Sony Group Corporation,3669.0,JPY,40.0,C,40.0,Potencial +27% | FCF negativo | Crecimiento ingresos +15% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4676.3,27.5,23,-1.3,3.43,0.68,,12.4,20.0,21.4,-2.6,15.4,-23.2,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-06-02,0,
9983.T,"Fast Retailing Co., Ltd.",79680.0,JPY,39.0,C,39.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,74073.34,-7.0,15,1.9,-0.88,0.73,,20.6,58.2,51.0,13.1,14.8,-3.9,Overvaluation Risk | Cyclical Sector Risk,,SUSPECT,High P/E ratios and negative analyst upside raise concerns about overvaluation and potential downturn,2026-06-02,0,
ABEV3.SA,Ambev S.A.,16.43,BRL,37.0,C,37.0,ROE 17.3% | FCF yield 7.1% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.03,-2.4,18,7.1,-0.3,1.09,,17.3,14.7,16.6,17.7,-0.1,-3.6,cyclical risk | geopolitical risk,ABEV,SUSPECT,Negative revenue growth and low analyst upside raise concerns,2026-06-02,0,
6367.T,"Daikin Industries,Ltd.",22660.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,23737.25,4.8,16,1.9,0.59,1.52,,9.3,22.9,24.2,5.5,16.4,-12.5,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,"Forward and trailing P/E ratios seem high relative to the sector and market average, potentially indicating overvaluation",2026-06-02,0,
