ticker,vcp_score,vcp_quality,stage,consolidation_quality,current_price_x,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price_y,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage
WTKWY,0.0,,,,,92.8,Wolters Kluwer N.V.,48.8,Industrials,Specialty Business Services,60.0,50.0,24.0,50.0,60.0,74.28,16634573824.0,15.0,4.8,False,down,,,0.0,,,0.0,,,False,179.63,-58.6,1.0,False,"{'roe_pct': 111.7, 'debt_to_equity': 6.23, 'current_ratio': 0.65, 'operating_margin_pct': 24.2}",{'profit_margin_pct': 21.4},116.9,116.9,116.9,1.0,none,57.4,186.62,151.2,197.1,165.3,5.92,4.4,3.99,43.5,1.77,,,,18.4,,,False,False,7.0,NEUTRAL,8.47,668.9,0.28,,,,,,12.5,0.0,27.8,14.6,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MEGA_FLOAT,225.6,25.0,42.5,15.0,False,down,4.8,0.0,,0.0,,0.0,0.0,14.0,29.0,55.2,Medio,16.5,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,40.16,8.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0,,-8,RELIABLE/AVOID (-8),EXIT,-13.0,37,0.29,BAJA,0.0,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.054,False,-57.2,16.43,-40.07,sideways,stage4
UNH,0.0,,,,,50.0,UnitedHealth Group Incorporated,69.3,Healthcare,Healthcare Plans,100.0,50.0,66.6,50.0,60.0,379.86,344967708672.0,60.0,73.8,False,up,84.4,True,1.0,0.1,False,0.0,2.1,2.1,False,404.15,-6.0,7.0,True,"{'roe_pct': 12.2, 'debt_to_equity': 0.74, 'current_ratio': 0.8, 'operating_margin_pct': 8.0}","{'eps_growth_yoy': np.float64(84.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 2.7}",401.46,492.0,287.0,26.0,buy,5.7,286.58,-24.6,133.0,-65.0,5.13,19.48,2.33,66.6,1.65,True,-0.74,4.7,0.7,56.0,2026-07-28,False,False,6.0,NEUTRAL,4.69,173.8,26.0,,,,,,20.7,0.0,,20.8,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.4x ratio, 54% up volume)",MEGA_FLOAT,905.4,23.0,29.7,60.0,False,up,73.8,2.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,73.8,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,38.22,5.0,6.0,3.0,3.0,1.0,1.6,3.66,3.0,0.0,1.5,2.0,27.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,25,,,26.43,⚪ WEAK,🟡 Average,,,,,,,,False,2,1.015,False,-6.01,65.31,5.24,uptrend,stage2
CTAS,64.96875,Excellent,Stage Unknown,11.838579538325552,181.2100067138672,37.1,Cintas Corporation,64.9,Industrials,Specialty Business Services,90.0,50.0,27.0,90.0,65.0,172.9,69183668224.0,15.0,5.0,False,down,12.1,True,1.0,6.5,False,0.0,4.0,6.2,False,229.24,-24.6,2.0,False,"{'roe_pct': 41.3, 'debt_to_equity': 0.61, 'current_ratio': 1.98, 'operating_margin_pct': 23.2}","{'eps_growth_yoy': np.float64(12.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 17.6}",212.41,255.0,160.0,17.0,buy,22.9,73.4,-57.5,47.4,-72.6,2.18,3.77,1.04,36.7,0.9,True,-1.72,24.3,6.8,44.0,2026-07-16,False,False,8.0,STRONG,3.29,64.5,3.28,BULLISH,0.0,30.0,1.0,0.0,35.6,26.0,11.1,19.5,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,342.1,23.0,56.6,15.0,False,down,5.0,0.0,True,1.0,False,0.0,2.0,14.0,29.0,55.2,Medio,16.5,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,45.515,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0,,0,MIXED/WATCH (0),,0.0,37,0.0844,BAJA,31.474375,⚪ WEAK,🟡 Average,,,,,,,,False,1,0.924,False,-23.86,7.58,-18.21,sideways,stage1
UBER,0.0,,,,,50.0,"Uber Technologies, Inc.",55.0,Technology,Software - Application,60.0,50.0,24.0,85.0,70.0,73.77,150166126592.0,15.0,6.4,False,down,-80.6,True,1.0,4.4,False,0.0,3.0,3.5,False,101.99,-27.7,0.0,False,"{'roe_pct': 35.3, 'debt_to_equity': 0.48, 'current_ratio': 1.07, 'operating_margin_pct': 14.6}","{'eps_growth_yoy': np.float64(-80.6), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.9}",104.45,150.0,70.0,50.0,strong_buy,41.6,47.25,-35.9,40.3,-45.4,4.35,3.21,,,,True,-5.16,12.1,-84.6,64.0,2026-08-05,False,False,6.0,NEUTRAL,3.96,133.2,,,,,,,0.0,0.0,,16.5,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,45,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,2023.9,25.0,23.6,15.0,False,down,6.4,0.0,True,1.0,False,0.0,2.0,9.0,29.0,72.4,Medio,21.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,53.0,8.0,3.0,0.0,3.0,-3.0,0.0,-0.1,0.0,0.0,0.0,2.0,59.0,1,Pershing Square (Ackman),8,RELIABLE/BUY (+8),,0.0,25,,,0.0,⚪ WEAK,🟡 Average,,,,,,,,False,0,0.936,False,-27.67,7.76,-27.36,downtrend,stage1
DVA,0.0,,,,,50.0,DaVita Inc.,56.1,Healthcare,Medical Care Facilities,45.0,50.0,80.3,60.0,50.0,189.81,12182955008.0,80.0,82.3,False,up,-0.9,False,0.0,1.1,False,0.0,17.3,6.1,True,202.69,-6.4,8.0,True,"{'roe_pct': 81.0, 'debt_to_equity': 12.61, 'current_ratio': 1.42, 'operating_margin_pct': 13.9}","{'eps_growth_yoy': np.float64(-0.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 5.6}",193.71,235.0,145.0,7.0,none,2.1,660.5,248.0,311.4,64.1,8.21,15.57,,,,True,-13.52,3.4,21.8,64.0,2026-08-05,False,False,6.0,NEUTRAL,7.26,31.4,0.25,,,,,,50.0,0.0,,16.8,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 59% up volume)",MEDIUM_FLOAT,34.1,0.0,24.0,80.0,False,up,82.3,5.0,False,0.0,False,0.0,0.0,2.0,29.0,96.6,Top 10%,41.2,5.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,False,3/3,36.44,5.0,8.0,0.0,3.0,5.0,0.0,15.8,0.0,0.0,0.0,2.0,55.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,0,,,29.61,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-6.4% from high) - wait for pullback,-6.4,NEUTRAL,NONE,False,True,3,0.891,False,-6.35,87.93,46.97,uptrend,stage2
INTU,0.0,,,,,16.2,Intuit Inc.,77.8,Technology,Software - Application,100.0,100.0,15.0,85.0,70.0,353.76,96766451712.0,15.0,6.8,False,down,704.2,True,2.0,123.4,True,2.0,4.6,4.2,False,813.7,-56.5,0.0,False,"{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'eps_growth_yoy': np.float64(704.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}",502.02,921.0,315.0,32.0,buy,41.9,387.99,9.7,175.27,-50.5,5.41,19.13,1.36,28.3,0.63,True,-4.22,24.8,10.7,79.0,2026-08-20,False,False,9.0,STRONG,5.24,97.0,1.21,BEARISH,999.0,80.0,0.0,1.0,0.1999999999999993,0.0,4.9,23.3,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,50,"No clear pattern (0.9x ratio, 45% up volume)",MEGA_FLOAT,267.3,23.0,28.2,15.0,False,down,6.8,0.0,True,2.0,True,2.0,8.0,9.0,29.0,72.4,Medio,21.0,0.0,0.0,0.0,-5.0,-8.0,0.0,0.0,0.0,False,1/3,35.93,8.0,6.0,0.0,3.0,3.0,-3.83,-15.5,0.0,3.0,-3.0,10.0,38.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,8.0,37,0.2282,BAJA,0.2800000000000002,⚪ WEAK,🔴 Weak,,,,,,,,False,0,1.333,False,-56.23,17.72,-55.56,downtrend,stage4
ROP,0.0,,,,,76.9,"Roper Technologies, Inc.",62.5,Technology,Software - Application,100.0,50.0,24.0,55.0,70.0,344.25,34740801536.0,15.0,5.9,False,down,34.5,True,2.0,7.8,False,0.0,4.6,3.4,False,576.49,-40.3,0.0,False,"{'roe_pct': 9.0, 'debt_to_equity': 0.56, 'current_ratio': 0.53, 'operating_margin_pct': 27.2}","{'eps_growth_yoy': np.float64(34.5), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.1}",453.82,550.0,365.0,16.0,buy,31.8,911.86,164.9,480.3,39.5,6.25,21.5,1.06,21.1,0.59,True,-4.32,7.0,41.4,49.0,2026-07-21,False,False,6.0,NEUTRAL,5.04,1441.1,0.24,,,,,,21.8,0.0,23.1,18.8,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",HIGH_FLOAT,100.4,20.0,41.8,15.0,False,down,5.9,0.0,True,2.0,False,0.0,5.0,9.0,29.0,72.4,Medio,21.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,38.44499999999999,8.0,6.0,0.0,3.0,5.0,0.0,0.01,0.0,0.0,0.0,2.0,11.0,0,,-5,MIXED/AVOID (-5),CAUTION,-1.0,37,0.55,ALTA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,1.118,False,-39.82,12.51,-34.13,downtrend,stage1
KVUE,0.0,,,,,50.0,Kenvue Inc.,65.7,Consumer Defensive,Household & Personal Products,90.0,70.0,36.0,60.0,50.0,17.35,33312151552.0,15.0,14.5,False,down,12.9,True,1.0,1.8,True,2.0,3.7,3.2,False,23.63,-26.6,3.0,False,"{'roe_pct': 15.7, 'debt_to_equity': 0.83, 'current_ratio': 0.98, 'operating_margin_pct': 21.6}","{'eps_growth_yoy': np.float64(12.9), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.6}",19.5,23.0,18.0,12.0,hold,12.4,41.04,136.5,25.2,45.2,5.58,0.97,4.78,98.5,,True,-0.4,6.2,18.8,65.0,2026-08-06,False,False,7.0,NEUTRAL,5.92,109.8,0.3,,,,,,10.2,0.0,,19.7,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 50% up volume)",MEGA_FLOAT,1917.5,23.0,28.2,15.0,False,down,14.5,0.0,True,1.0,True,2.0,5.0,17.0,29.0,44.8,Bajo 50%,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,50.78,0.0,6.0,-2.0,3.0,5.0,1.18,-0.42,1.0,1.0,1.5,5.0,23.0,0,,8,RELIABLE/BUY (+8),,0.0,14,,,6.57,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.945,False,-23.65,28.28,-9.26,uptrend,stage1
DSGX,0.0,,,,,32.3,The Descartes Systems Group Inc,71.2,Technology,Software - Application,95.0,60.0,38.7,90.0,65.0,79.85,6861272576.0,15.0,14.9,False,down,25.8,False,0.0,14.2,False,0.0,,3.1,False,115.88,-31.1,1.0,False,"{'roe_pct': 10.9, 'debt_to_equity': 0.01, 'current_ratio': 2.16, 'operating_margin_pct': 31.2}","{'eps_growth_yoy': np.float64(25.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}",100.85,126.0,82.0,13.0,buy,26.3,83.62,4.7,39.27,-50.8,3.44,2.75,,,,False,,225.5,21.0,1.0,2026-06-03,True,False,6.0,NEUTRAL,3.34,77.7,1.17,,,,,,6.0,0.0,9.7,21.4,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",HIGH_FLOAT,85.7,20.0,31.0,15.0,False,down,14.9,0.0,False,0.0,False,0.0,0.0,9.0,29.0,72.4,Medio,21.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,44.395,8.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,83.0,0,,2,RELIABLE/WATCH (+2),,0.0,37,0.3122,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.084,False,-31.09,27.64,-14.75,sideways,stage4
HEI,0.0,,,,,19.7,Heico Corporation,75.8,Industrials,Aerospace & Defense,100.0,70.0,44.0,90.0,60.0,333.25,46541455360.0,35.0,42.1,False,up,31.8,True,1.0,19.9,True,1.0,1.1,0.8,False,361.69,-7.9,4.0,False,"{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'eps_growth_yoy': np.float64(31.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}",382.95,471.0,290.0,20.0,buy,14.9,544.34,63.3,168.0,-49.6,1.52,12.84,0.07,4.3,0.1,False,,9.0,48.2,84.0,2026-08-25,False,False,8.0,STRONG,2.07,52.3,1.03,,,,,,18.6,0.0,5.9,22.7,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",HIGH_FLOAT,123.9,20.0,28.6,35.0,False,up,42.1,2.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,42.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,34.305,8.0,0.0,0.0,0.0,5.0,8.44,8.15,3.0,0.0,3.0,10.0,107.0,0,,-8,RELIABLE/AVOID (-8),REVISION_UP,8.0,37,0.0511,BAJA,16.58,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.304,False,-7.86,30.12,-6.43,sideways,stage1
BRO,0.0,,,,,74.7,"Brown & Brown, Inc.",72.2,Financial Services,Insurance Brokers,100.0,90.0,15.0,75.0,55.0,56.98,19313248256.0,15.0,1.6,False,down,84.4,True,2.0,50.5,True,1.0,6.3,4.7,False,113.84,-49.9,0.0,False,"{'roe_pct': 11.9, 'debt_to_equity': 0.64, 'current_ratio': 1.02, 'operating_margin_pct': 47.2}","{'eps_growth_yoy': np.float64(84.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}",73.0,90.0,60.0,16.0,hold,28.1,66.09,16.0,30.7,-46.1,7.88,4.49,1.13,20.5,0.65,True,-1.96,5.0,-3.2,55.0,2026-07-27,False,False,4.0,NEUTRAL,6.34,175.4,,,,,,,15.1,0.0,22.4,21.7,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 40% up volume)",MEGA_FLOAT,292.0,30.0,44.1,15.0,False,down,1.6,0.0,True,2.0,True,1.0,8.0,26.0,29.0,13.8,Bottom 25%,1.9,-3.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,33.615,0.0,6.0,0.0,3.0,0.0,0.0,-1.08,0.0,1.0,0.0,0.0,6.0,0,,-8,RELIABLE/AVOID (-8),BEST,5.0,37,0.3744,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,0.963,False,-49.5,5.89,-40.41,downtrend,stage1
THC,0.0,,,,,50.0,Tenet Healthcare Corporation,68.8,Healthcare,Medical Care Facilities,100.0,70.0,15.0,75.0,70.0,170.09,14651041792.0,15.0,0.0,False,down,143.8,True,1.0,9.7,True,2.0,3.4,1.5,False,247.21,-31.2,2.0,False,"{'roe_pct': 30.3, 'debt_to_equity': 1.49, 'current_ratio': 1.36, 'operating_margin_pct': 17.9}","{'eps_growth_yoy': np.float64(143.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.9}",244.57,288.0,210.0,21.0,strong_buy,43.8,1507.22,786.1,577.2,239.3,20.9,35.54,,,2.75,True,-9.26,4.9,87.6,49.0,2026-07-21,False,False,6.0,NEUTRAL,12.52,33.4,0.11,,,,,,12.5,0.0,,20.6,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,85.1,22.0,29.5,15.0,False,down,0.0,0.0,True,1.0,True,2.0,5.0,2.0,29.0,96.6,Top 10%,41.2,5.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,32.52,5.0,8.0,0.0,3.0,5.0,0.0,-0.39,0.0,0.0,0.0,2.0,44.0,0,,-8,RELIABLE/AVOID (-8),,0.0,25,,,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.989,False,-31.2,16.02,-33.19,downtrend,stage4
CSU.TO,0.0,,,,,12.3,CONSTELLATION SOFTWARE INC.,65.0,Technology,Software - Application,100.0,60.0,24.0,55.0,70.0,2931.96,62132715520.0,15.0,11.7,False,flat,555.4,True,1.0,11.9,False,0.0,,4.4,False,5060.7,-42.1,2.0,False,"{'roe_pct': 19.7, 'debt_to_equity': 1.21, 'current_ratio': 0.91, 'operating_margin_pct': 13.8}","{'eps_growth_yoy': np.float64(555.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.1}",3928.6,5615.77,3193.28,12.0,strong_buy,34.0,5506.27,87.8,1451.4,-50.5,4.43,129.84,0.19,11.4,0.19,False,,5.5,169.9,66.0,2026-08-07,False,False,7.0,NEUTRAL,1.83,191.5,0.09,,,,,,0.1999999999999993,0.0,3.7,19.5,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,70,"Moderate accumulation (1.2x ratio, 53% up volume)",LOW_FLOAT,19.8,20.0,23.2,15.0,False,flat,11.7,0.0,True,1.0,False,0.0,2.0,9.0,29.0,72.4,Medio,21.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,30.615,8.0,3.0,0.0,0.0,5.0,-0.21,-3.72,0.0,4.0,0.0,5.0,71.0,0,,-8,RELIABLE/AVOID (-8),WATCH,3.0,36,0.165,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.18,False,-41.99,33.59,-24.86,sideways,stage4
NYT,0.0,,,,,50.0,New York Times Company (The),62.5,Communication Services,Publishing,70.0,50.0,47.6,90.0,60.0,76.21,12335556608.0,35.0,38.6,False,down,6.0,False,0.0,3.8,False,0.0,7.1,5.1,False,87.1,-12.5,6.0,False,"{'roe_pct': 19.7, 'debt_to_equity': 0.02, 'current_ratio': 1.6, 'operating_margin_pct': 13.1}","{'eps_growth_yoy': np.float64(6.0), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.3}",84.89,95.0,66.0,9.0,buy,11.4,104.45,37.1,69.9,-8.3,3.22,2.46,1.21,40.8,0.92,True,-1.32,525.6,80.0,64.0,2026-08-05,False,False,8.0,STRONG,3.85,52.8,0.3,,,,,,35.8,0.0,,18.8,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 47% up volume)",HIGH_FLOAT,134.7,0.0,26.8,35.0,False,down,38.6,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,38.6,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,False,3/3,30.4,5.0,3.0,0.0,3.0,5.0,1.06,1.46,1.0,0.0,1.5,10.0,87.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,25,,,22.75,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.899,False,-12.5,50.63,7.16,sideways,stage2
SPGI,0.0,,,,,59.7,S&P Global Inc.,68.5,Financial Services,Financial Data & Stock Exchanges,100.0,70.0,24.0,65.0,65.0,428.56,126853758976.0,15.0,7.4,False,down,30.1,True,1.0,11.1,True,1.0,1.4,2.2,False,579.05,-26.0,1.0,False,"{'roe_pct': 13.9, 'debt_to_equity': 0.38, 'current_ratio': 0.68, 'operating_margin_pct': 44.3}","{'eps_growth_yoy': np.float64(30.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 30.4}",533.76,575.0,480.0,21.0,strong_buy,24.5,759.17,77.1,474.3,10.7,4.18,17.9,0.91,24.4,0.82,True,-4.22,22.7,32.5,58.0,2026-07-30,False,False,7.0,NEUTRAL,4.52,942.7,0.59,,,,,,16.5,0.0,17.9,20.6,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,295.3,25.0,38.5,15.0,False,down,7.4,0.0,True,1.0,True,1.0,5.0,8.0,29.0,75.9,Top 25%,21.5,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,33.385000000000005,0.0,3.0,0.0,3.0,5.0,0.0,-0.44,0.0,0.0,0.0,5.0,18.0,0,,-5,MIXED/AVOID (-5),CAUTION,-3.0,37,0.2504,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.944,False,-25.37,12.83,-25.32,sideways,stage1
CVX,0.0,,,,,50.0,Chevron Corporation,59.0,Energy,Oil & Gas Integrated,55.0,60.0,52.4,70.0,65.0,185.83,370098601984.0,35.0,27.0,False,down,-11.2,True,1.0,7.2,True,1.0,1.0,2.0,False,214.71,-13.5,6.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 0.24, 'current_ratio': 1.09, 'operating_margin_pct': 7.3}","{'eps_growth_yoy': np.float64(-11.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 5.9}",216.09,236.0,170.0,23.0,buy,16.3,87.01,-53.2,57.4,-69.1,3.18,5.91,3.83,120.4,4.03,True,-2.9,14.4,-44.5,59.0,2026-07-31,False,False,5.0,NEUTRAL,5.07,9.3,,,,,,,33.3,0.0,,17.7,2026-06-02 09:35:36,2026-06-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MEGA_FLOAT,1882.4,5.0,25.3,35.0,False,down,27.0,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,27.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,29.6,5.0,3.0,-2.0,3.0,-3.0,0.53,0.53,0.0,0.0,0.0,0.0,93.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,25,,,22.4,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.998,False,-12.66,41.91,13.67,sideways,stage2
