Ticker,Insider,Title,Date,InsiderName,TradeDate,FilingDate,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-08-10 06:52:56,GBFH,Gbank Financial Holdings Inc.,"Pres, CEO (GBank)",Newgard Jeffrey K,2026-08-03,2026-08-05,P - Purchase,21.67,32263,52263,699%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/GBFH_d.png,reports/graphs/GBFH_w.png
2026-08-10 06:52:56,BG,Bunge Global Sa,Dir,Mahoney Christopher,2026-07-31,2026-08-04,P - Purchase,106.01,6500,14820,689%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/BG_d.png,reports/graphs/BG_w.png
2026-08-10 06:52:56,TLSA,Tiziana Life Sciences Ltd,CEO,Elrifi Ivor,2026-08-03,2026-08-05,P - Purchase,1.0,667000,4472261,667%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/TLSA_d.png,reports/graphs/TLSA_w.png
2026-08-10 06:52:56,CCB,Coastal Financial Corp,"Dir, 10%",Hovde Steven D,2026-08-05,2026-08-07,P - Purchase,43.88,15000,1743793,658%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/CCB_d.png,reports/graphs/CCB_w.png
2026-08-10 06:52:56,LUMN,"Lumen Technologies, Inc.",CEO,Johnson Kathleen E,2026-08-06,2026-08-06,P - Purchase,6.13,100000,12215666,612%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/LUMN_d.png,reports/graphs/LUMN_w.png
2026-08-10 06:52:56,BV,"Brightview Holdings, Inc.",Dir,Cornog William L,2026-08-06,2026-08-06,P - Purchase,11.25,50000,186000,562%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/BV_d.png,reports/graphs/BV_w.png
2026-08-10 06:52:56,GBFH,Gbank Financial Holdings Inc.,Dir,Griege Charles William Jr.,2026-08-05,2026-08-07,P - Purchase,21.03,25000,511681,525%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/GBFH_d.png,reports/graphs/GBFH_w.png
2026-08-10 06:52:56,TSCO,Tractor Supply Co /De/,"Pres, CEO",Lawton III Harry A,2026-08-04,2026-08-05,P - Purchase,32.15,15600,541592,501%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/TSCO_d.png,reports/graphs/TSCO_w.png
2026-08-10 06:52:56,HLI,"Houlihan Lokey, Inc.",CFO,Alley J Lindsey,2026-08-03,2026-08-05,P - Purchase,124.52,4020,4020,500%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/HLI_d.png,reports/graphs/HLI_w.png
2026-08-10 06:52:56,BRVE,"Braveheart Bio, Inc.",CFO,Rickey James Paul,2026-08-07,2026-08-07,P - Purchase,18.0,27777,703575,499%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/BRVE_d.png,reports/graphs/BRVE_w.png
2026-08-10 06:52:56,CCB,Coastal Financial Corp,CEO,Sprink Eric M,2026-08-06,2026-08-07,P - Purchase,44.45,10000,175323,444%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/CCB_d.png,reports/graphs/CCB_w.png
2026-08-10 06:52:56,ACOG,Alpha Cognition Inc.,10%,Opaleye Management Inc.,2026-07-31,2026-08-04,P - Purchase,8.0,52900,3148223,422%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/ACOG_d.png,reports/graphs/ACOG_w.png
2026-08-10 06:52:56,EVGN,Evogene Ltd.,Dir,Recanati Leon,2026-08-04,2026-08-05,P - Purchase,0.5,800000,883886,400%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/EVGN_d.png,reports/graphs/EVGN_w.png
2026-08-10 06:52:56,GTE,Gran Tierra Energy Inc.,10%,Lm Asset Management Inc.,2026-08-03,2026-08-05,P - Purchase,6.89,58000,4915750,399%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/GTE_d.png,reports/graphs/GTE_w.png
2026-08-10 06:52:56,DMC,Del Monte Corp,"Pres, COO",Abbas Mohammed,2026-08-04,2026-08-06,P - Purchase,29.89,12000,71930,358%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/DMC_d.png,reports/graphs/DMC_w.png
2026-08-10 06:52:56,DGICA,Donegal Group Inc,10%,Donegal Mutual Insurance Co,2026-08-06,2026-08-07,P - Purchase,19.67,18000,18906665,354%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/DGICA_d.png,reports/graphs/DGICA_w.png
2026-08-10 06:52:56,WCC,Wesco International Inc,"EVP, GM, EES",Castillo Daniel J,2026-08-04,2026-08-05,P - Purchase,365.89,960,16305,351%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/WCC_d.png,reports/graphs/WCC_w.png
2026-08-10 06:52:56,JMKE,Jersey Mike'S Subs Inc.,"Pres, COO",Peterson Stacy,2026-07-31,2026-08-04,P - Purchase,23.0,15000,15000,345%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/JMKE_d.png,reports/graphs/JMKE_w.png
2026-08-10 06:52:56,TLSA,Tiziana Life Sciences Ltd,CEO,Elrifi Ivor,2026-08-04,2026-08-06,P - Purchase,0.99,321423,4793684,318%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/TLSA_d.png,reports/graphs/TLSA_w.png
2026-08-10 06:52:56,JMKE,Jersey Mike'S Subs Inc.,CFO,Allen Michele,2026-07-31,2026-08-04,P - Purchase,23.0,13000,31718,299%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/JMKE_d.png,reports/graphs/JMKE_w.png
2026-08-10 06:52:56,ASPS,Altisource Portfolio Solutions S.A.,10%,Benefit Street Partners LLC,2026-07-31,2026-08-04,P - Purchase,5.77,50000,1803045,288%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/ASPS_d.png,reports/graphs/ASPS_w.png
2026-08-10 06:52:56,NMM,Navios Maritime Partners L.P.,"See Remarks, 10%",Frangou Angeliki,2026-08-05,2026-08-07,P - Purchase,78.96,3181,5776804,251%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/NMM_d.png,reports/graphs/NMM_w.png
2026-08-10 06:52:56,SAGT,Sagtec Global Ltd,"CEO, 10%",Ng Chen Lok,2026-07-31,2026-08-06,P - Purchase,0.77,300000,8752600,231%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/SAGT_d.png,reports/graphs/SAGT_w.png
2026-08-10 06:52:56,JMKE,Jersey Mike'S Subs Inc.,See Remarks,Skehan Andrew G,2026-07-31,2026-08-04,P - Purchase,23.0,10000,10000,230%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/JMKE_d.png,reports/graphs/JMKE_w.png
2026-08-10 06:52:56,GBFH,Gbank Financial Holdings Inc.,Dir,Herbst Timothy P,2026-08-04,2026-08-05,P - Purchase,21.5,10000,352784,214%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/GBFH_d.png,reports/graphs/GBFH_w.png
2026-08-10 06:52:56,BBBY,"Bed Bath & Beyond, Inc.","Exec COB, CEO",Lemonis Marcus,2026-08-05,2026-08-06,P - Purchase,4.67,43382,713138,202%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/BBBY_d.png,reports/graphs/BBBY_w.png
2026-08-10 06:52:56,NMM,Navios Maritime Partners L.P.,"See Remarks, 10%",Frangou Angeliki,2026-07-31,2026-08-04,P - Purchase,79.54,2524,5773623,200%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/NMM_d.png,reports/graphs/NMM_w.png
2026-08-10 06:52:56,GBFH,Gbank Financial Holdings Inc.,"CEO, Exec COB",Nigro Edward Michael,2026-08-04,2026-08-05,P - Purchase,21.51,9200,1210328,197%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/GBFH_d.png,reports/graphs/GBFH_w.png
2026-08-10 06:52:56,ORN,Orion Group Holdings Inc,Dir,Ledford Robert,2026-07-31,2026-08-04,P - Purchase,9.62,20000,43112,192%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/ORN_d.png,reports/graphs/ORN_w.png
2026-08-10 06:52:56,REBN,"Reborn Coffee, Inc.","CEO, Interim CFO",Lim Jung Jae,2026-07-14,2026-08-06,P - Purchase,1.37,131387,131387,180%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/REBN_d.png,reports/graphs/REBN_w.png
2026-08-10 06:52:56,JBL,Jabil Inc,Dir,Tyagarajan N. V.,2026-07-17,2026-08-05,P - Purchase,299.63,500,3464,149%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/JBL_d.png,reports/graphs/JBL_w.png
2026-08-10 06:52:56,CMCO,Columbus McKinnon Corp,"EVP, Finance, CFO",Linker John R,2026-07-31,2026-08-04,P - Purchase,19.67,7500,7500,147%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/CMCO_d.png,reports/graphs/CMCO_w.png
2026-08-10 06:52:56,BXMT,"Blackstone Mortgage Trust, Inc.",Dir,Nassau Henry N,2026-08-04,2026-08-06,P - Purchase,14.34,10000,218523,143%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/BXMT_d.png,reports/graphs/BXMT_w.png
2026-08-10 06:52:56,BXSY,Bexil Investment Trust,"See ""Explanation of Responses""",Winmill & Co. Inc,2026-08-05,2026-08-06,P - Purchase,17.72,7310,286182,129%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/BXSY_d.png,reports/graphs/BXSY_w.png
2026-08-10 06:52:56,ETR,Entergy Corp /De/,Dir,Ropp Ralph Lewis,2026-08-06,2026-08-06,P - Purchase,106.08,1000,3423,106%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/ETR_d.png,reports/graphs/ETR_w.png
2026-08-10 06:52:56,GBFH,Gbank Financial Holdings Inc.,SECRETARY,Nigro Todd Anthony,2026-08-04,2026-08-05,P - Purchase,21.07,5000,349787,105%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/GBFH_d.png,reports/graphs/GBFH_w.png
2026-08-10 06:52:56,TSCO,Tractor Supply Co /De/,Dir,Hawaux Andre J,2026-08-03,2026-08-04,P - Purchase,31.83,3150,18435,100%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/TSCO_d.png,reports/graphs/TSCO_w.png
2026-08-10 06:52:56,BSX,Boston Scientific Corp,Dir,Habiger David C,2026-08-05,2026-08-07,P - Purchase,47.59,2100,17160,99%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/BSX_d.png,reports/graphs/BSX_w.png
2026-08-10 06:52:56,JMKE,Jersey Mike'S Subs Inc.,Chief People Officer,Mercado Betsy,2026-07-31,2026-08-04,P - Purchase,23.0,4065,4065,93%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/JMKE_d.png,reports/graphs/JMKE_w.png
2026-08-10 06:52:56,BBBY,"Bed Bath & Beyond, Inc.",Dir,Tabacco Joseph J Jr,2026-08-06,2026-08-07,P - Purchase,4.57,20000,225588,91%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/BBBY_d.png,reports/graphs/BBBY_w.png
2026-08-10 06:52:56,MKZR,"Mackenzie Realty Capital, Inc.",TREASURER,Fuller Glen W,2026-07-31,2026-08-04,P - Purchase,1.32,66600,159024,87%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/MKZR_d.png,reports/graphs/MKZR_w.png
2026-08-10 06:52:56,MKZR,"Mackenzie Realty Capital, Inc.","GC, Secretary",Patterson Charles E. II,2026-07-31,2026-08-04,P - Purchase,1.32,66600,159024,87%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/MKZR_d.png,reports/graphs/MKZR_w.png
2026-08-10 06:52:56,MKZR,"Mackenzie Realty Capital, Inc.","CEO, Pres",Dixon Robert E,2026-07-31,2026-08-04,P - Purchase,1.32,66600,213265,87%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/MKZR_d.png,reports/graphs/MKZR_w.png
2026-08-10 06:52:56,ADAG,Adagene Inc.,CEO,Luo Peter,2026-08-04,2026-08-06,P - Purchase,3.65,23245,180745,84%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/ADAG_d.png,reports/graphs/ADAG_w.png
2026-08-10 06:52:56,ARLP,Alliance Resource Partners LP,Dir,McDaniel Ronna R.,2026-07-31,2026-08-04,P - Purchase,26.12,3000,3000,78%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/ARLP_d.png,reports/graphs/ARLP_w.png
2026-08-10 06:52:56,BRVE,"Braveheart Bio, Inc.",Dir,Malek David I,2026-08-07,2026-08-07,P - Purchase,18.0,4166,1013297,74%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/BRVE_d.png,reports/graphs/BRVE_w.png
2026-08-10 06:52:56,BHRB,Burke & Herbert Financial Services Corp.,Dir,McLaughlin Shawn Patrick,2026-08-06,2026-08-06,P - Purchase,73.25,1000,72000,73%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/BHRB_d.png,reports/graphs/BHRB_w.png
2026-08-10 06:52:56,TSM,Taiwan Semiconductor Manufacturing Co Ltd,VP,Tien Bor-Zen,2026-08-03,2026-08-04,P - Purchase,73.06,1000,19484,73%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/TSM_d.png,reports/graphs/TSM_w.png
2026-08-10 06:52:56,COCP,"Cocrystal Pharma, Inc.","Dir, 10%",Frost Phillip Md Et Al,2026-08-03,2026-08-05,P - Purchase,0.94,75000,2010651,70%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/COCP_d.png,reports/graphs/COCP_w.png
2026-08-10 06:52:56,BWMX,"Betterware De Mexico, S.A.P.I. De C.V","Chairman, 10%",Campos Luis,2026-07-31,2026-08-04,P - Purchase,16.93,3917,20253482,66%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/BWMX_d.png,reports/graphs/BWMX_w.png
2026-08-10 06:52:56,RBKB,"Rhinebeck Bancorp, Inc.","EVP, Head of Comm Banking",Vitale Michael,2026-08-06,2026-08-06,P - Purchase,12.35,4834,22414,59%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/RBKB_d.png,reports/graphs/RBKB_w.png
2026-08-10 06:52:56,JMKE,Jersey Mike'S Subs Inc.,Chief Accounting Officer,Whalen James J.,2026-07-31,2026-08-04,P - Purchase,23.0,2500,2500,57%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/JMKE_d.png,reports/graphs/JMKE_w.png
2026-08-10 06:52:56,BSX,Boston Scientific Corp,Dir,Habiger David C,2026-08-03,2026-08-05,P - Purchase,48.13,1182,15060,56%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/BSX_d.png,reports/graphs/BSX_w.png
2026-08-10 06:52:56,INDV,"Indivior Pharmaceuticals, Inc.",Chief Accounting Officer,Anderson Woodrow D,2026-08-05,2026-08-05,P - Purchase,36.28,1500,26138,54%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/INDV_d.png,reports/graphs/INDV_w.png
2026-08-10 06:52:56,CLB,Core Laboratories Inc. /De/,"COB, CEO",Bruno Lawrence,2026-07-31,2026-08-04,P - Purchase,10.78,5000,262438,53%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/CLB_d.png,reports/graphs/CLB_w.png
2026-08-10 06:52:56,TSCO,Tractor Supply Co /De/,Dir,Morris Edna,2026-08-04,2026-08-05,P - Purchase,32.44,1560,294055,50%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/TSCO_d.png,reports/graphs/TSCO_w.png
2026-08-10 06:52:56,ADTN,"Adtran Holdings, Inc.",SVP of Finance; CFO,Santo Timothy P,2026-08-06,2026-08-07,P - Purchase,7.6,6579,59924,50%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/ADTN_d.png,reports/graphs/ADTN_w.png
2026-08-10 06:52:56,ORN,Orion Group Holdings Inc,"EVP, CFO",Vasquez Alison Gaut,2026-07-31,2026-08-04,P - Purchase,9.95,5025,60307,49%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/ORN_d.png,reports/graphs/ORN_w.png
2026-08-10 06:52:56,GVA,Granite Construction Inc,Dir,Hernandez Carlos M,2026-08-06,2026-08-06,P - Purchase,123.99,400,5033,49%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/GVA_d.png,reports/graphs/GVA_w.png
2026-08-10 06:52:56,ORN,Orion Group Holdings Inc,"EVP, GC",Earle Edward Chipman,2026-07-31,2026-08-04,P - Purchase,9.81,5000,150042,49%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/ORN_d.png,reports/graphs/ORN_w.png
2026-08-10 06:52:56,SAGT,Sagtec Global Ltd,COO,Loong Xin Yee,2026-07-31,2026-08-06,P - Purchase,0.77,62500,62500,48%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/SAGT_d.png,reports/graphs/SAGT_w.png
2026-08-10 06:52:56,TLRY,"Tilray Brands, Inc.",CFO,Merton Carl A,2026-08-04,2026-08-04,P - Purchase,4.62,10000,139753,46%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/TLRY_d.png,reports/graphs/TLRY_w.png
2026-08-10 06:52:56,TLSA,Tiziana Life Sciences Ltd,"Dir, 10%",Cerrone Gabriele M,2026-07-21,2026-08-07,P - Purchase,0.99,42357,44814587,41%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/TLSA_d.png,reports/graphs/TLSA_w.png
2026-08-10 06:52:56,USEA,United Maritime Corp,Dir,Kostopoulos Dimitrios,2026-07-31,2026-08-04,P - Purchase,2.74,15000,335000,41%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/USEA_d.png,reports/graphs/USEA_w.png
2026-08-10 06:52:56,ANIK,"Anika Therapeutics, Inc.",Dir,Fischetti Gary P,2026-08-03,2026-08-05,P - Purchase,20.53,2000,54015,41%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/ANIK_d.png,reports/graphs/ANIK_w.png
2026-08-10 06:52:56,CCNE,Cnb Financial Corp/Pa,"Pres, CEO",Peduzzi Michael D,2026-08-05,2026-08-05,P - Purchase,35.37,1100,60136,38%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/CCNE_d.png,reports/graphs/CCNE_w.png
2026-08-10 06:52:56,OKYO,Okyo Pharma Ltd,"Dir, 10%",Cerrone Gabriele M,2026-07-20,2026-08-07,P - Purchase,1.4,25000,10851416,35%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/OKYO_d.png,reports/graphs/OKYO_w.png
2026-08-10 06:52:56,OKYO,Okyo Pharma Ltd,"Dir, 10%",Cerrone Gabriele M,2026-07-21,2026-08-07,P - Purchase,1.45,22500,10873916,32%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/OKYO_d.png,reports/graphs/OKYO_w.png
2026-08-10 06:52:56,LARK,Landmark Bancorp Inc,Dir,Kohlrus Mark J.,2026-08-06,2026-08-07,P - Purchase,31.77,1000,4434,31%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/LARK_d.png,reports/graphs/LARK_w.png
2026-08-10 06:52:56,PMN,Promis Neurosciences Inc.,Chief Development Officer,Kaplan Johanne,2026-08-05,2026-08-07,P - Purchase,13.3,2280,6221,30%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/PMN_d.png,reports/graphs/PMN_w.png
2026-08-10 06:52:56,CBK,"Commercial Bancgroup, Inc.","EVP, CFO",Metheny Philip J.,2026-08-03,2026-08-04,P - Purchase,34.74,850,13582,29%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/CBK_d.png,reports/graphs/CBK_w.png
2026-08-10 06:52:56,ORN,Orion Group Holdings Inc,Dir,Sullivan Mary E,2026-07-31,2026-08-04,P - Purchase,9.79,3000,277904,29%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/ORN_d.png,reports/graphs/ORN_w.png
2026-08-10 06:52:56,OKYO,Okyo Pharma Ltd,CHIEF MEDICAL OFFICER,Mantelli Flavio,2026-07-21,2026-08-07,P - Purchase,1.4,20000,20000,28%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/OKYO_d.png,reports/graphs/OKYO_w.png
2026-08-10 06:52:56,CAMP,Camp4 Therapeutics Corp,Dir,Young Richard A,2026-08-03,2026-08-05,P - Purchase,1.65,16378,186388,27%,OpenInsider.com,2026-08-10 06:52:56,reports/graphs/CAMP_d.png,reports/graphs/CAMP_w.png
