ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,eu_insider_bonus,market_regime,upside_triangulated_pct,upside_divergence_pts,upside_divergence,oe_ai_adjustment,oe_ai_verdict,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
ATCO-B.ST,Atlas Copco AB (publ),68.9,⭐⭐ GOOD,🟡 Good,SEK,SEK,False,True,False,0.3199,"acciones × precio no cuadra con la capitalización (ratio 0.3199): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",80.0,60.0,54.5,90.0,55.0,,,,,7.0,True,1,5.3,True,1,"{'eps_growth_yoy': 7.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.7}","{'revenue_growth_yoy': 5.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 2.4, 'rs_6m': -0.2}","{'roe_pct': 25.7, 'debt_to_equity': 0.34, 'current_ratio': 1.27, 'operating_margin_pct': 20.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 28.5}",175.15,854490349568,Industrials,Specialty Industrial Machinery,,,False,185.2,-5.4,6,False,225.0,225.0,225.0,1,none,28.5,,,,,3.04,16.64,1.71,54.9,3.0,1.63,False,,126.5,4.0,38.0,2026-10-22,False,False,6,NEUTRAL,3.94,53.6,2.98,21.9,,,,2026-09-14T05:18:52.175064,OMXSTO,51.6,3.0,5.0,0.0,1.0,3.56,0.0,CONFIRMED_UPTREND,,,,0,,False,2,0.989,False,-5.43,32.83,4.19,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
LIFCO-B.ST,Lifco AB (publ),70.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,SEK,SEK,False,True,False,0.9331,"acciones × precio no cuadra con la capitalización (ratio 0.9331): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",90.0,70.0,50.0,60.0,65.0,,,,,22.8,True,1,11.0,True,1,"{'eps_growth_yoy': 22.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': 11.0, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -5.6, 'rs_6m': -13.4}","{'roe_pct': 20.2, 'debt_to_equity': 0.58, 'current_ratio': 0.94, 'operating_margin_pct': 19.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.4}",302.8,137536684032,Industrials,Conglomerates,,,False,388.2,-22.0,2,False,352.43,385.0,330.0,7,buy,16.4,,,,,3.03,9.83,0.89,31.8,2.7,0.72,False,,,12.5,39.0,2026-10-23,False,False,7,NEUTRAL,3.48,163.9,2.13,13.0,,,,2026-09-14T05:19:26.629098,OMXSTO,51.0,3.0,0.0,0.0,3.0,2.05,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.837,False,-21.3,13.91,-8.99,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
RACE.MI,Ferrari N.V.,77.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,EUR,EUR,False,True,True,1.0,"FCF declarado (1,001,981,760) se aparta del derivado de flujo operativo menos capex (1,463,988,912)",95.0,70.0,60.5,90.0,60.0,,,,,9.0,True,2,8.4,True,2,"{'eps_growth_yoy': 9.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}","{'revenue_growth_yoy': 8.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 8.4, 'rs_6m': 8.8}","{'roe_pct': 45.4, 'debt_to_equity': 0.86, 'current_ratio': 2.43, 'operating_margin_pct': 31.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.0}",356.2,62567403520,Consumer Cyclical,Auto Manufacturers,,,False,431.2,-17.4,7,True,388.39,430.4,330.0,19,buy,9.0,112.92,-68.3,93.53,-73.7,1.6,5.7,1.01,39.0,3.62,0.68,True,-1.27,63.9,10.1,50.0,2026-11-03,False,False,9,STRONG,3.27,46.9,3.2,21.1,,,,2026-09-14T05:19:05.367256,FTSEMIB,49.0,0.0,0.0,3.0,3.0,1.12,0.0,CONFIRMED_UPTREND,-68.3,80.0,ALTA,0,,True,3,0.98,False,-16.45,33.92,13.25,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
DB1.DE,Deutsche Börse AG,63.9,⭐⭐ GOOD,🟡 Good,EUR,EUR,False,True,True,1.0,,75.0,50.0,54.5,80.0,60.0,,,,,8.4,False,0,7.8,False,0,"{'eps_growth_yoy': 8.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 27.3}","{'revenue_growth_yoy': 7.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 8.5, 'rs_6m': -2.5}","{'roe_pct': 20.4, 'debt_to_equity': 0.58, 'current_ratio': 1.01, 'operating_margin_pct': 41.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 5.7}",276.3,49813479424,Financial Services,Financial Data & Stock Exchanges,,,False,291.8,-5.3,7,True,292.15,323.0,252.0,13,buy,5.7,276.91,0.2,158.92,-42.5,4.38,12.1,1.52,36.2,4.2,1.87,,,,13.7,36.0,2026-10-20,False,False,5,NEUTRAL,5.58,66.8,1.48,19.5,,,,2026-09-14T05:18:04.377605,DAX40,48.6,3.0,5.0,0.0,3.0,0.71,0.0,CONFIRMED_UPTREND,0.2,26.8,MEDIA,0,,True,3,1.049,False,-5.31,40.49,1.96,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
HEXA-B.ST,Hexagon AB (publ),70.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,SEK,EUR,True,True,True,0.9589,"FCF declarado (7,697,259,498) se aparta del derivado de flujo operativo menos capex (15,599,452,428)",95.0,60.0,40.5,95.0,50.0,,,,,84.9,False,0,9.2,True,1,"{'eps_growth_yoy': 84.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.0}","{'revenue_growth_yoy': 9.2, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 14.0, 'rs_6m': -22.9}","{'roe_pct': 27.3, 'debt_to_equity': 0.47, 'current_ratio': 1.53, 'operating_margin_pct': 24.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 8.1}",93.88,252009381888,Technology,Scientific & Technical Instruments,,,False,122.1,-23.1,3,False,101.5,132.22,81.37,16,hold,8.1,45.91,-51.1,88.6,-5.6,3.05,2.99,1.62,17.8,1.52,1.24,True,-0.01,20.6,,39.0,2026-10-23,False,False,6,NEUTRAL,0.37,117.8,0.01,21.9,,,,2026-09-14T05:19:21.649112,OMXSTO,48.3,3.0,5.0,3.0,0.0,1.01,0.0,CONFIRMED_UPTREND,-5.6,36.4,MEDIA,0,,False,1,0.88,False,-23.01,31.17,-18.45,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
PGHN.SW,Partners Group Holding AG,54.0,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,,60.0,50.0,30.0,80.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 48.0},{},"{'rs_3m': -12.6, 'rs_6m': -32.0}","{'roe_pct': 75.4, 'debt_to_equity': 1.93, 'current_ratio': 1.06, 'operating_margin_pct': 59.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 22.6}",647.2,16671783936,Financial Services,Asset Management,,,False,1107.0,-41.5,0,False,793.57,940.0,680.0,14,hold,22.6,961.45,48.6,458.2,-29.2,10.1,65.34,7.11,100.4,46.0,3.64,,,,-4.8,,,False,False,7,NEUTRAL,8.16,75.9,,31.6,,,,2026-09-14T05:18:20.393661,SMI20,47.6,8.0,-2.0,0.0,0.0,2.82,0.0,CONFIRMED_UPTREND,22.6,12.9,,0,,False,0,1.244,False,-38.39,2.34,-27.54,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
INDT.ST,Indutrade AB (publ),75.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,SEK,SEK,False,True,True,1.0,,95.0,70.0,65.0,70.0,55.0,,,,,25.7,True,1,11.8,True,1,"{'eps_growth_yoy': 25.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.1}","{'revenue_growth_yoy': 11.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 22.1, 'rs_6m': -3.8}","{'roe_pct': 15.7, 'debt_to_equity': 0.61, 'current_ratio': 1.49, 'operating_margin_pct': 12.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 16.4}",241.2,87874707456,Industrials,Industrial Distribution,,,False,266.6,-9.5,6,False,280.75,320.0,261.0,8,none,16.4,261.95,8.6,167.81,-30.4,3.34,8.05,1.29,42.1,3.1,1.1,False,,,11.4,39.0,2026-10-23,False,False,8,STRONG,3.89,33.7,1.18,13.4,,,,2026-09-14T05:19:24.163142,OMXSTO,46.0,3.0,0.0,0.0,3.0,2.05,0.0,CONFIRMED_UPTREND,8.6,27.3,MEDIA,0,,False,2,0.778,False,-8.24,33.48,0.64,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
SU.PA,Schneider Electric S.E.,58.4,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,60.5,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.3},{},"{'rs_3m': 1.8, 'rs_6m': 2.8}","{'roe_pct': 18.6, 'debt_to_equity': 0.84, 'current_ratio': 1.09, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 13.2}",291.1,163992764416,Industrials,Specialty Industrial Machinery,,,False,312.3,-6.8,7,True,329.51,370.0,262.0,24,strong_buy,13.2,394.54,35.5,248.17,-14.7,3.28,9.54,1.44,49.5,4.2,1.76,,,,29.3,164.0,2027-02-25,False,False,6,NEUTRAL,3.73,74.6,0.82,29.5,,,,2026-09-14T05:18:49.809057,CAC40,45.4,3.0,0.0,0.0,5.0,1.65,0.0,CONFIRMED_UPTREND,13.2,2.8,,0,,True,3,0.968,False,-6.79,34.14,7.23,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
OR.PA,L'Oréal S.A.,55.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,50.0,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': -4.9, 'rs_6m': -6.0}","{'roe_pct': 19.4, 'debt_to_equity': 0.49, 'current_ratio': 0.97, 'operating_margin_pct': 21.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.2}",379.85,202327031808,Consumer Defensive,Household & Personal Products,,,False,405.8,-6.4,5,False,418.42,460.0,340.0,24,buy,10.2,195.69,-48.5,117.8,-69.0,3.16,12.01,1.9,61.1,7.2,1.56,,,,3.8,148.0,2027-02-09,False,False,6,NEUTRAL,4.13,69.9,4.72,21.6,,,,2026-09-14T05:17:59.546358,CAC40,45.2,3.0,5.0,0.0,1.0,1.27,0.0,CONFIRMED_UPTREND,-48.5,69.0,ALTA,0,,False,2,1.047,False,-5.27,14.3,-1.56,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
COLO-B.CO,Coloplast A/S,68.3,⭐⭐ GOOD,🟡 Good,DKK,DKK,False,True,False,0.9201,"acciones × precio no cuadra con la capitalización (ratio 0.9201): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables | FCF declarado (4,668,000,256) se aparta del derivado de flujo operativo menos capex (6,327,9",98.0,60.0,34.5,80.0,50.0,,,,,60.3,True,1,6.1,True,1,"{'eps_growth_yoy': 60.3, 'positive_quarters': 3, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 9.7}","{'revenue_growth_yoy': 6.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 6.2, 'rs_6m': -22.1}","{'roe_pct': 18.5, 'debt_to_equity': 1.78, 'current_ratio': 1.56, 'operating_margin_pct': 26.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 12.5}",416.1,93775683584,Healthcare,Medical Instruments & Supplies,,,False,631.4,-34.1,0,False,468.29,625.0,377.0,21,hold,12.5,,,,,4.98,22.51,5.53,187.6,23.0,2.93,False,,4.6,32.7,50.0,2026-11-03,False,False,7,NEUTRAL,6.16,105.6,0.2,36.6,,,,2026-09-14T05:18:09.345979,OMXCPH,43.3,3.0,-2.0,0.0,5.0,1.56,0.0,CONFIRMED_UPTREND,,,,0,,False,1,1.182,False,-31.15,12.55,-17.69,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
CPG.L,Compass Group PLC,52.2,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,"FCF declarado (1,974,125,056) se aparta del derivado de flujo operativo menos capex (2,725,999,872)",50.0,50.0,50.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': -10.6, 'rs_6m': -13.9}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 25.3}",30.85,52454662144,Consumer Cyclical,Restaurants,,,False,35.3444,-12.7,3,False,38.67,43.0,32.45,18,buy,25.3,29.45,-4.5,19.4,-37.1,3.76,1.16,2.22,55.9,0.69,2.93,,,,16.3,71.0,2026-11-24,False,False,6,NEUTRAL,4.84,100.5,1.16,18.9,,,,2026-09-14T05:18:40.086612,FTSE100,41.9,3.0,5.0,0.0,5.0,3.16,0.0,CONFIRMED_UPTREND,-4.5,46.1,ALTA,0,,False,1,0.881,False,-11.95,19.58,-9.49,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
GEBN.SW,Geberit AG,57.6,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,"FCF declarado (482,224,992) se aparta del derivado de flujo operativo menos capex (686,900,000)",55.0,50.0,54.5,85.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 19.4},{},"{'rs_3m': 1.7, 'rs_6m': -16.5}","{'roe_pct': 54.1, 'debt_to_equity': 1.34, 'current_ratio': 1.64, 'operating_margin_pct': 24.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 6.3}",546.4,17680629760,Industrials,Building Products & Equipment,,,False,659.8,-17.2,2,False,581.0,712.0,465.0,17,hold,6.3,323.8,-40.7,233.74,-57.2,2.73,14.9,2.36,68.4,12.9,2.35,,,,5.0,50.0,2026-11-03,False,False,7,NEUTRAL,4.01,49.8,2.1,31.5,,,,2026-09-14T05:19:07.823588,SMI20,41.0,0.0,5.0,0.0,1.0,0.79,0.0,CONFIRMED_UPTREND,-40.7,55.2,ALTA,0,,False,2,0.893,False,-15.17,11.42,-12.02,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
DPLM.L,Diploma PLC,62.2,⭐⭐ GOOD,🟡 Good,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,50.0,70.0,85.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 11.5},{},"{'rs_3m': -2.2, 'rs_6m': 25.0}","{'roe_pct': 19.0, 'debt_to_equity': 0.47, 'current_ratio': 2.06, 'operating_margin_pct': 19.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.0}",7115.0,9540848640,Industrials,Industrial Distribution,,,False,7765.0,-8.4,6,False,8254.38,9000.0,7000.0,16,buy,16.0,,,,,2.56,1.82,0.89,44.2,63.0,1.46,,,,4.5,64.0,2026-11-17,False,False,8,STRONG,2.74,60.5,5.98,18.1,,,,2026-09-14T05:18:18.203395,FTSE100,39.9,0.0,0.0,0.0,1.0,2.0,0.0,CONFIRMED_UPTREND,,,,0,,False,2,0.983,False,-8.37,43.16,29.46,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
KNEBV.HE,KONE Oyj,64.2,⭐⭐ GOOD,🟡 Good,EUR,EUR,False,True,False,0.853,"acciones × precio no cuadra con la capitalización (ratio 0.8530): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",85.0,60.0,30.0,75.0,65.0,,,,,11.9,True,1,9.9,True,1,"{'eps_growth_yoy': 11.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.3}","{'revenue_growth_yoy': 9.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -1.6, 'rs_6m': -27.8}","{'roe_pct': 41.4, 'debt_to_equity': 0.29, 'current_ratio': 0.99, 'operating_margin_pct': 11.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.8}",49.64,25727600640,Industrials,Specialty Industrial Machinery,,,False,64.42,-22.9,1,False,59.98,83.0,45.0,22,buy,20.8,,,,,4.09,2.38,3.63,98.9,1.8,3.56,False,,26.1,-9.2,44.0,2026-10-28,False,False,8,STRONG,5.4,101.2,,17.1,,,,2026-09-14T05:18:33.270947,OMXHEL,39.7,3.0,-2.0,0.0,0.0,2.6,0.0,CONFIRMED_UPTREND,,,,0,,False,0,0.929,False,-20.57,7.4,-23.38,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
HLMA.L,Halma plc,55.0,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,True,,"FCF declarado (261,262,496) se aparta del derivado de flujo operativo menos capex (409,600,000)",55.0,50.0,30.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.4},{},"{'rs_3m': -12.9, 'rs_6m': -22.3}","{'roe_pct': 18.3, 'debt_to_equity': 0.42, 'current_ratio': 2.14, 'operating_margin_pct': 20.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.3}",3634.0,0,Industrials,Conglomerates,,,False,4902.0,-25.9,2,False,4371.88,5010.0,3650.0,16,buy,20.3,,,156800.0,4214.8,,,0.68,24.2,25.0,0.79,,,,11.2,66.0,2026-11-19,False,False,7,NEUTRAL,3.63,57.9,1.59,27.4,,,,2026-09-14T05:18:30.455325,FTSE100,39.0,0.0,0.0,0.0,3.0,2.54,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.91,False,-25.86,11.77,-17.87,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
IMCD.AS,IMCD N.V.,57.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (266,937,248) se aparta del derivado de flujo operativo menos capex (363,683,008)",50.0,50.0,68.5,65.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.6},{},"{'rs_3m': 9.7, 'rs_6m': 18.5}","{'roe_pct': 11.2, 'debt_to_equity': 0.85, 'current_ratio': 1.35, 'operating_margin_pct': 8.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.7}",97.26,5742712832,Basic Materials,Specialty Chemicals,,,False,105.05,-7.4,7,True,117.36,150.0,75.0,14,buy,20.7,89.13,-8.4,38.9,-60.0,4.65,4.52,1.86,46.5,1.81,1.6,,,,10.0,52.0,2026-11-05,False,False,5,NEUTRAL,4.94,39.3,1.5,24.6,,,,2026-09-14T05:18:16.214499,AEX25,39.0,3.0,5.0,0.0,3.0,2.59,0.0,CONFIRMED_UPTREND,-8.4,54.9,ALTA,0,,True,3,0.975,False,-5.76,45.29,22.9,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
STMN.SW,Straumann Holding AG,59.8,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,"FCF declarado (399,016,384) se aparta del derivado de flujo operativo menos capex (299,766,008)",55.0,50.0,50.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.0},{},"{'rs_3m': -2.4, 'rs_6m': -1.3}","{'roe_pct': 17.0, 'debt_to_equity': 0.21, 'current_ratio': 2.26, 'operating_margin_pct': 25.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.6}",94.1,15004319744,Healthcare,Medical Instruments & Supplies,,,False,109.8,-14.3,3,False,111.56,136.0,86.0,18,buy,18.6,41.46,-55.9,23.1,-75.5,2.66,2.5,1.06,43.3,1.0,0.71,,,,4.1,44.0,2026-10-28,False,False,6,NEUTRAL,3.13,28.8,4.26,23.9,,,,2026-09-14T05:18:25.493806,SMI20,38.9,0.0,0.0,0.0,1.0,2.33,0.0,CONFIRMED_UPTREND,-55.9,84.3,ALTA,0,,False,1,0.905,False,-14.3,30.3,3.11,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
HEIA.AS,Heineken N.V.,52.2,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,50.0,50.0,50.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 7.7},{},"{'rs_3m': -2.6, 'rs_6m': -16.1}","{'roe_pct': 12.1, 'debt_to_equity': 0.95, 'current_ratio': 0.75, 'operating_margin_pct': 10.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 26.8}",70.28,38971158528,Consumer Defensive,Beverages - Brewers,,,False,80.44,-12.6,4,False,89.09,126.0,70.0,23,buy,26.8,229.71,226.8,123.0,75.0,7.71,5.42,2.73,46.3,1.92,2.04,,,,54.1,149.0,2027-02-10,False,False,7,NEUTRAL,6.17,25.0,0.23,14.9,,,,2026-09-14T05:19:43.477976,AEX25,36.9,6.0,5.0,0.0,5.0,3.35,0.0,CONFIRMED_UPTREND,,,,0,,False,2,0.813,False,-11.78,11.06,-11.65,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
AI.PA,L'Air Liquide S.A.,54.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (243,312,496) se aparta del derivado de flujo operativo menos capex (1,652,500,160)",55.0,50.0,50.0,60.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.1},{},"{'rs_3m': -3.8, 'rs_6m': -7.4}","{'roe_pct': 14.0, 'debt_to_equity': 0.63, 'current_ratio': 0.88, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 18.7}",166.52,106267066368,Basic Materials,Specialty Chemicals,,,False,182.26,-8.6,5,False,197.72,216.0,162.0,20,strong_buy,18.7,5.61,-96.6,55.6,-66.6,0.23,0.38,2.02,60.5,3.36,1.83,,,,0.7,157.0,2027-02-18,False,False,7,NEUTRAL,4.07,18.8,33.13,17.5,,,,2026-09-14T05:17:57.367127,CAC40,36.8,0.0,5.0,0.0,1.0,2.34,0.0,CONFIRMED_UPTREND,-66.6,100.3,ALTA,0,UNRELIABLE/INSUFFICIENT (0),False,2,1.281,False,-8.64,20.82,-2.93,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
SAF.PA,Safran SA,56.0,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (3,562,749,952) se aparta del derivado de flujo operativo menos capex (4,895,000,064)",55.0,50.0,50.0,70.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 11.6},{},"{'rs_3m': -1.4, 'rs_6m': -7.1}","{'roe_pct': 27.5, 'debt_to_equity': 0.34, 'current_ratio': 0.92, 'operating_margin_pct': 14.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.9}",330.2,136827142144,Industrials,Aerospace & Defense,,,False,366.5,-9.9,5,False,382.86,460.0,257.0,22,buy,15.9,126.51,-61.7,93.1,-71.8,2.6,8.6,1.01,36.0,3.35,0.78,,,,-65.1,148.0,2027-02-09,False,False,7,NEUTRAL,7.65,166.3,,23.5,,,,2026-09-14T05:18:35.345532,CAC40,36.4,0.0,0.0,0.0,-3.0,1.99,0.0,CONFIRMED_UPTREND,-61.7,82.6,ALTA,0,,False,2,0.86,False,-9.9,27.16,-2.71,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
DEMANT.CO,Demant A/S,57.9,⭐ AVERAGE,🟡 Average,DKK,DKK,False,True,True,1.0,,50.0,50.0,80.5,55.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 6.6},{},"{'rs_3m': 16.0, 'rs_6m': 40.2}","{'roe_pct': 23.3, 'debt_to_equity': 1.79, 'current_ratio': 0.82, 'operating_margin_pct': 16.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 2.8}",294.4,62088548352,Healthcare,Medical Devices,,,False,299.0,-1.5,7,True,302.55,388.0,220.0,20,buy,2.8,302.84,2.9,114.8,-61.0,6.05,17.83,,,,,,,,4.5,141.0,2027-02-02,False,False,4,NEUTRAL,4.51,39.1,2.89,16.5,,,,2026-09-14T05:19:38.600937,OMXCPH,35.2,6.0,0.0,0.0,1.0,0.35,0.0,CONFIRMED_UPTREND,2.8,31.8,MEDIA,0,,True,3,0.939,False,-1.54,68.23,44.68,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
