ticker,data_quality,thesis_verdict,reasoning,confidence,score_adjustment,validated_at
TNE.AX,UNRELIABLE,INSUFFICIENT,"No se dispone de datos históricos de FCF y los flujos proyectados carecen de consenso, lo que impide validar la fiabilidad del modelo. Sin información robusta, la tesis HOLD no puede confirmarse.",85,0,2026-09-14T19:57:36+00:00
TYL,RELIABLE,AVOID,"Los flujos de caja libre son consistentes y el historial es suficiente; sin embargo, el modelo muestra un precio objetivo de compra muy inferior al actual y un margen de seguridad negativo, indicando sobrevaloración.",92,-8,2026-09-14T19:57:36+00:00
GVDNY,MIXED,WATCH,"Los flujos de caja libres son proyectados sin consenso y no hay datos históricos, lo que reduce la fiabilidad del modelo; sin embargo, los supuestos parecen razonables y no hay banderas rojas graves, por lo que la tesis HOLD podría revisarse a una posición de observación.",68,0,2026-09-14T19:57:36+00:00
HESAY,UNRELIABLE,INSUFFICIENT,"El ratio 8.63x probablemente proviene de una combinación de divisa y factor ADR: el precio está en USD por ADR mientras que la capitalización que muestra TIKR está en EUR por todas las acciones ordinarias, sin aplicar el ratio 1 ADR = X acciones ni la conversión de EUR→USD. Esta discrepancia hace que los valores de FCF, EPS y demás métricas no sean comparables y, por tanto, no se pueda confiar en el modelo. En su divisa nativa (EUR) el negocio de Hermès sigue mostrando FCF creciente y ROIC muy alto, sin señales claras de deterioro, pero la inconsistencia de datos impide una valoración fiable.",85,0,2026-09-14T19:57:36+00:00
VLTO,RELIABLE,AVOID,"Los flujos de caja libre son consistentes y el historial es suficiente, pero el modelo muestra un precio objetivo de compra muy por debajo del precio actual, generando un upside negativo del -41.9% y un margen de seguridad negativo, lo que confirma la sobrevaloración implícita.",85,-8,2026-09-14T19:57:36+00:00
DBOEY,UNRELIABLE,INSUFFICIENT,"El desajuste de 8.5x se explica mejor por un factor de conversión ADR: 1 ADR cotiza en USD mientras que TIKR muestra la capitalización en EUR y con una relación típica de ~1 ADR = 10 acciones ordinarias, lo que genera un múltiplo cercano a 8‑10. En la divisa nativa (EUR) los flujos de caja y ratios históricos parecen coherentes y sin señales de deterioro, pero la inconsistencia de unidades impide usar los datos tal cual para valorar.",80,0,2026-09-14T19:57:36+00:00
MCD,MIXED,INSUFFICIENT,"El modelo carece de historial de FCF y las proyecciones son sin consenso, lo que reduce la fiabilidad de los inputs; sin datos sólidos de ROIC y con supuestos de múltiplos y crecimiento muy agresivos, la tesis BUY no puede confirmarse.",68,0,2026-09-14T19:57:36+00:00
AON,RELIABLE,AVOID,"Los flujos de caja libre son consistentes y el historial es suficiente, pero el modelo muestra un precio objetivo de 188.68 frente al actual 302.69, lo que implica un downside del 37,7% y un margen de seguridad negativo, confirmando la sobrevaloración.",92,-8,2026-09-14T19:57:36+00:00
ASAZY,MIXED,INSUFFICIENT,"El ratio 19.5x probablemente proviene de un factor de conversión ADR: 1 ADR de ASSA ABLOY representa aproximadamente 19‑20 acciones ordinarias en SEK, o bien los datos de TIKR están en coronas suecas mientras el precio está en USD. Con esa corrección, los flujos de caja libre son consistentes y el negocio muestra crecimiento sólido y ROIC de 10 % en su moneda local, sin señales de deterioro estructural. Sin embargo, la discrepancia impide confiar plenamente en los valores de mercado y en los cálculos de valoración derivados.",78,0,2026-09-14T19:57:36+00:00
EQIX,UNRELIABLE,INSUFFICIENT,"No se dispone de datos de FCF histórico ni proyecciones, lo que impide validar el modelo Owner Earnings. Sin información clave como ROIC o rendimientos, la valoración carece de base fiable.",85,0,2026-09-14T19:57:36+00:00
VRSN,UNRELIABLE,INSUFFICIENT,"No se dispone de FCF histórico ni de consenso para los proyecciones, lo que impide validar la consistencia del modelo. Sin datos fiables, la conclusión de sobrevaloración carece de base sólida.",78,0,2026-09-14T19:57:36+00:00
ADP,MIXED,WATCH,"Los flujos de caja libres proyectados carecen de consenso y no se dispone de historial suficiente (≥3 años) para validar la consistencia; sin embargo, los múltiplos y rendimientos parecen razonables, lo que justifica una posición de observación más que una compra definitiva.",68,0,2026-09-14T19:57:36+00:00
PAYX,MIXED,WATCH,"El modelo se basa únicamente en proyecciones de FCF sin historial ni consenso, lo que reduce la fiabilidad de los cálculos; sin embargo, los supuestos parecen razonables y no hay banderas rojas graves. La tesis HOLD carece de un margen de seguridad claro, por lo que es más prudente observar el precio antes de decidir.",68,0,2026-09-14T19:57:36+00:00
WMT,UNRELIABLE,INSUFFICIENT,"El modelo carece de datos históricos de FCF y usa proyecciones sin consenso, además los precios objetivo calculados son absurdamente altos respecto al precio actual, lo que indica que los supuestos no son fiables.",85,0,2026-09-14T19:57:36+00:00
SAP,RELIABLE,AVOID,"Los flujos de caja libre son consistentes y el histórico cubre más de tres años; sin embargo, el modelo indica un precio objetivo de 6,07 frente al actual 206,36, lo que implica una caída del 97 % y un margen de seguridad negativo, confirmando la sobrevaloración.",92,-8,2026-09-14T19:57:36+00:00
WTKWY,RELIABLE,AVOID,"Los flujos de caja libre son consistentes y el historial es suficiente; sin embargo, el modelo indica un precio objetivo extremadamente bajo frente al precio actual, lo que implica una sobrevaloración masiva y margen de seguridad negativo.",92,-8,2026-09-14T19:57:36+00:00
CPRT,RELIABLE,AVOID,"Los flujos de caja libre son consistentes y el historial cubre más de tres años, pero el modelo muestra un precio objetivo de compra de 17,20 frente al precio actual de 29,95, lo que implica un downside del 42,6% y un margen de seguridad negativo, confirmando la sobrevaloración.",92,-8,2026-09-14T19:57:36+00:00
AXP,UNRELIABLE,INSUFFICIENT,"Faltan datos clave como el FCF histórico, ROIC y TEV, y los flujos futuros son proyecciones sin consenso, lo que impide validar la fiabilidad del modelo.",85,0,2026-09-14T19:57:36+00:00
AWK,MIXED,AVOID,"Los flujos de caja libres presentan alta volatilidad y varios años negativos, y las proyecciones forward carecen de consenso claro, lo que reduce la fiabilidad del modelo. Además, los indicadores de deuda y ROIC indican sobrevaloración.",78,-5,2026-09-14T19:57:36+00:00
TW,RELIABLE,AVOID,Los datos de FCF son consistentes y el historial es suficiente; la dilución anual es moderada y no altera drásticamente la valoración. El precio actual supera el objetivo de compra y la tesis de sobrevaloración se mantiene respaldada por el margen de seguridad negativo.,85,-8,2026-09-14T19:57:36+00:00
SHW,RELIABLE,AVOID,"Los datos de FCF son consistentes y el consenso de proyecciones es razonable; sin embargo, el precio objetivo de 136.94 está muy por debajo del precio actual, indicando que la acción está sobrevalorada según el modelo. La falta de margen de seguridad y la alta diferencia con el precio de mercado respaldan la recomendación de evitar la compra.",85,-8,2026-09-14T19:57:36+00:00
FDS,RELIABLE,AVOID,"Los datos de FCF son consistentes y el consenso de forward es sólido; el modelo indica un precio objetivo mucho más bajo que el actual, lo que sugiere que la acción está sobrevalorada.",90,-8,2026-09-14T19:57:36+00:00
TT,RELIABLE,AVOID,"El flujo de caja libre histórico y las proyecciones parecen coherentes y el modelo no muestra anomalías. El precio objetivo calculado es inferior al precio actual, indicando sobrevaloración y falta de margen de seguridad.",85,-8,2026-09-14T19:57:36+00:00
ATLKY,UNRELIABLE,INSUFFICIENT,"El factor más probable que explica el ratio 9.27x es la conversión de divisas: Atlas Copco cotiza en SEK, pero TIKR reporta la capitalización en USD sin convertir los fundamentales. Un factor de conversión aproximado de 1 USD ≈ 9.5 SEK (tasa de cambio actual) explicaría la discrepancia. En la moneda nativa, los FCF y ROIC son sólidos y la empresa mantiene un CapEx bajo, pero la falta de datos coherentes en USD impide evaluar la valoración y la tesis.",70,0,2026-09-14T19:57:36+00:00
CTAS,MIXED,WATCH,"No hay datos históricos de FCF ni ROIC, lo que dificulta validar la consistencia de la proyección; sin embargo, el modelo no muestra señales de sobrevaloración y el upside es modesto, por lo que se recomienda esperar una mejor oportunidad.",65,0,2026-09-14T19:57:36+00:00
VRSK,MIXED,AVOID,"El modelo carece de datos históricos de FCF y se basa en proyecciones sin consenso, lo que genera incertidumbre. Además, el precio objetivo calculado está muy por debajo del precio actual, indicando una valoración muy baja y una posible sobrevaloración real.",70,-5,2026-09-14T19:57:36+00:00
VEEV,MIXED,INSUFFICIENT,"El modelo carece de datos históricos de FCF y se basa únicamente en proyecciones sin consenso, lo que genera incertidumbre sobre la fiabilidad de los supuestos. Además, la falta de información sobre ROIC y la ausencia de un historial sólido de flujo de caja hacen difícil confirmar la valoración actual.",65,0,2026-09-14T19:57:36+00:00
DSGX,MIXED,INSUFFICIENT,"El modelo carece de datos históricos de FCF y los forward están proyectados sin consenso, lo que genera incertidumbre sobre la fiabilidad de los supuestos. Además, la falta de ROIC y la ausencia de un historial sólido de cash flow dificultan una valoración concluyente.",65,0,2026-09-14T19:57:36+00:00
WM,MIXED,AVOID,"El FCF histórico muestra volatilidad y la conversión FCF/EBITDA baja indica posible sobreestimación de la rentabilidad operativa. Además, el precio actual supera el valor calculado por el modelo, lo que sugiere sobrevaloración.",75,-5,2026-09-14T19:57:36+00:00
G24.DE,RELIABLE,AVOID,"Los datos de FCF son consistentes y el consenso de forward es razonable, por lo que la calidad de la información es fiable. Sin embargo, el modelo produce un precio de compra de 5.31 frente a 73.05, indicando una valoración extremadamente baja y una posible sobrevaloración del mercado actual. Por ello, la tesis de “OVERVALUED” parece correcta y se recomienda evitar la acción.",85,-8,2026-09-14T19:57:36+00:00
IDXX,RELIABLE,AVOID,"El historial de FCF es consistente y el consenso de proyecciones es razonable, por lo que los datos son fiables. Sin embargo, el modelo indica un precio objetivo de 351 frente a 504 actual, con un upside negativo y margen de seguridad negativo, lo que sugiere que la acción está sobrevalorada.",85,-8,2026-09-14T19:57:36+00:00
ICE,RELIABLE,AVOID,"Los datos de FCF son consistentes y el consenso de forward está disponible; la deuda neta/EBITDA es moderada. El modelo indica que el precio actual supera el valor objetivo y la margen de seguridad es negativa, lo que sugiere sobrevaloración.",70,-8,2026-09-14T19:57:36+00:00
AZO,MIXED,AVOID,"El modelo carece de datos históricos de FCF y se basa únicamente en proyecciones sin consenso, lo que genera incertidumbre. Además, el precio objetivo calculado es extremadamente bajo comparado con el precio actual, indicando una valoración errónea o un modelo inapropiado.",65,-5,2026-09-14T19:57:36+00:00
ECL,MIXED,AVOID,"El modelo carece de datos históricos de FCF y se basa únicamente en proyecciones sin consenso, lo que reduce la confiabilidad. Además, el precio objetivo calculado está por debajo del precio actual, indicando que la empresa está sobrevaluada según el análisis.",65,-5,2026-09-14T19:57:36+00:00
PG,MIXED,AVOID,"El modelo carece de datos históricos de FCF y se basa en proyecciones sin consenso, lo que genera incertidumbre. Además, la magnitud del upside proyectado parece poco realista para una compañía establecida como P&G, lo que sugiere que la valoración puede estar sobreestimada.",65,-5,2026-09-14T19:57:36+00:00
AME,RELIABLE,AVOID,"Los datos de FCF son consistentes y cubren más de tres años, con un consenso de proyecciones razonable. El precio objetivo de 129 está muy por debajo del precio actual, indicando que la empresa está sobrevalorada según el modelo.",85,-8,2026-09-14T19:57:36+00:00
RACE,RELIABLE,AVOID,"Los datos de FCF son consistentes y el número de acciones es coherente con la capitalización de mercado. El modelo produce un precio objetivo de 11.21 frente a 413.78, lo que indica una sobrevaloración extrema. No hay señales de que el modelo sea aplicable, por lo que la tesis de sobrevaloración es correcta.",95,-8,2026-09-14T19:57:36+00:00
GWW,RELIABLE,AVOID,"El historial de FCF muestra una tendencia a la baja en los últimos años y la proyección futura no compensa la caída actual, lo que lleva a un precio objetivo inferior al precio de mercado. Además, el margen de seguridad es negativo, indicando sobrevaloración.",80,-8,2026-09-14T19:57:36+00:00
JNJ,MIXED,INSUFFICIENT,"No se dispone de datos históricos de FCF ni de ROIC, y las proyecciones son sin consenso, lo que dificulta validar la coherencia del modelo. Además, el precio objetivo calculado es extremadamente alto y no se apoya en fundamentos sólidos.",55,0,2026-09-14T19:57:36+00:00
TJX,MIXED,INSUFFICIENT,"El modelo carece de datos históricos de FCF y no se dispone de consenso sobre las proyecciones, lo que dificulta validar la coherencia y la confiabilidad del cálculo. Sin una base histórica sólida, la recomendación BUY no puede confirmarse con certeza.",65,0,2026-09-14T19:57:36+00:00
MKC,MIXED,INSUFFICIENT,"El modelo carece de datos históricos de FCF y la proyección no cuenta con consenso, lo que dificulta validar la coherencia de los supuestos. Sin datos sólidos no se puede confirmar la tesis de sobrevaloración.",65,0,2026-09-14T19:57:36+00:00
MSCI,MIXED,AVOID,"El modelo carece de datos históricos de FCF y la proyección se basa en estimaciones sin consenso, lo que reduce la fiabilidad. Además, el precio objetivo calculado está muy por debajo del precio actual, indicando que la empresa está sobrevalorada según el análisis.",70,-5,2026-09-14T19:57:36+00:00
WCN,RELIABLE,AVOID,"Los datos de FCF son consistentes y el consenso de forward es sólido; sin embargo, el EV/FCF actual (~35x) supera el objetivo de 23.2x y el rendimiento NTM es bajo, lo que indica que el precio actual está sobrevalorado.",85,-8,2026-09-14T19:57:36+00:00
MA,MIXED,INSUFFICIENT,"El modelo carece de datos históricos de FCF y la proyección se basa en estimaciones sin consenso, lo que genera incertidumbre. Además, la falta de información sobre ROIC y CapEx dificulta validar la sostenibilidad de la rentabilidad. Por lo tanto, no se puede confirmar la tesis BUY con confianza.",55,0,2026-09-14T19:57:36+00:00
ORLY,MIXED,AVOID,"Los datos de FCF muestran una caída sostenida en los últimos tres años y el ROE negativo indica problemas de rentabilidad que no se explican con la información disponible. Además, el precio objetivo de 65 es significativamente inferior al precio actual, lo que sugiere que la acción está sobrevalorada.",70,-5,2026-09-14T19:57:36+00:00
SXYAY,UNRELIABLE,INSUFFICIENT,"El ratio 8.18x entre la capitalización implícita y la reportada por TIKR sugiere un desajuste de divisa o un ratio de ADR no resuelto; la capitalización de mercado de 29.681 M USD no coincide con el valor calculado de 3.627 M USD, lo que indica que los datos fundamentales están en CHF y no se han convertido correctamente. Dado que el modelo depende de una valoración coherente, la falta de ajuste de divisa invalida la fiabilidad de los datos y, por tanto, la tesis implícita no puede evaluarse. El negocio subyacente parece sólido en CHF, pero la inconsistencia de datos impide una valoración fiable.",85,0,2026-09-14T19:57:36+00:00
MMC,UNRELIABLE,INSUFFICIENT,"No se dispone de datos de FCF histórico ni proyecciones, lo que impide validar el modelo Owner Earnings. Además, la información de capitalización y TEV parece inconsistente, aumentando la duda sobre la fiabilidad.",85,0,2026-09-14T19:57:36+00:00
KO,MIXED,AVOID,"El FCF histórico muestra una variación muy alta (de 9.7B a 5.2B en 2025) y la proyección de 2026 es muy ambiciosa sin consenso claro. Además, la conversión FCF/EBITDA <40% en dos de los últimos tres años indica que el flujo libre puede estar distorsionado por gastos de capital o ajustes contables.",75,-5,2026-09-14T19:57:36+00:00
ABT,MIXED,INSUFFICIENT,"El modelo carece de datos históricos de FCF y se basa únicamente en proyecciones sin consenso, lo que genera incertidumbre sobre la fiabilidad de los supuestos. Además, el precio objetivo de 450 es extremadamente alto en relación al precio actual, lo que sugiere que la tesis BUY no está suficientemente respaldada por fundamentos sólidos.",55,0,2026-09-14T19:57:36+00:00
