ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
SYK,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-21
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-08-21
TT,CAUTION,-5,Señal salida MEDIUM: Score cayó 22pts (60 → 38) | Piotroski fuerte (9.0/9),2026-08-21
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-08-21
TYL,WATCH,3,Piotroski fuerte (8.0/9),2026-08-21
V,EXIT,-18,Señal salida HIGH: Score cayó 33pts (87 → 54) | Caro vs peers en Financial Services (FCF rank 16/18),2026-08-21
VEEV,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (3.1% vs media sector 3.6%),2026-08-21
VLTO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-21
VRSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (4.3% vs media sector 3.3%),2026-08-21
VRSN,CONFIRM,17,"Smart money: 1 HF + 0 insiders (conv 38) | Opciones TIER2 (q=50): VALUE strong (76pts), DIRECTIONAL (75% calls) | Piotroski fuerte (8.0/9)",2026-08-21
WCN,WATCH,-3,Caro vs peers en Industrials (FCF rank 20/22),2026-08-21
WM,CAUTION,-3,Thesis drift MEDIUM: Score cayó 13pts en 46d (47→34) | Piotroski fuerte (8.0/9),2026-08-21
WMT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-21
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 8/8) | Piotroski fuerte (7.0/9),2026-08-21
