ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
KO,0.0,,,,0.3,Coca-Cola Company (The),74.7,Consumer Defensive,Beverages - Non-Alcoholic,85.0,70.0,68.3,80.0,60.0,90.5,389380669440.0,80.0,86.3,False,up,19.7,False,0.0,7.4,True,2.0,1.1,2.6,False,91.87,-1.5,8.0,True,"{'roe_pct': 42.1, 'debt_to_equity': 1.16, 'current_ratio': 1.3, 'operating_margin_pct': 34.9}","{'eps_growth_yoy': 19.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.6}",94.7,104.0,75.0,23.0,buy,4.6,31.5,-65.2,56.45,-37.6,1.34,1.21,2.35,62.5,2.87,True,-0.24,12.0,16.9,60.0,2026-10-20,False,False,7.0,NEUTRAL,4.21,91.1,1.52,BULLISH,0.05,100.0,9.0,5.0,49.5,0.0,0.1,22.4,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEGA_FLOAT,3874.0,3.0,22.5,80.0,False,up,86.3,5.0,False,0.0,True,2.0,2.0,5.0,29.0,86.2,Top 25%,49.2,3.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,False,3/3,58.895,0.0,0.0,3.0,3.0,5.0,0.0,8.2,0.0,0.0,0.0,-37.6,56.0,ALTA,0.57,-3.0,5.0,53.0,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),CONFIRM,8.0,46,0.0028,BAJA,37.47,🔵 DECENT,🟡 Good,AVOID,35.0,Near ATH (-1.5% from high) - poor entry point,-1.5,NEUTRAL,BUY,False,,,,True,3,0.801,False,-1.49,41.32,3.67,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
ROP,0.0,,,,19.0,"Roper Technologies, Inc.",69.8,Technology,Software - Application,100.0,50.0,61.4,60.0,60.0,410.45,40593862656.0,35.0,28.2,False,up,193.2,True,2.0,4.5,False,0.0,6.2,5.9,False,538.21,-23.7,4.0,False,"{'roe_pct': 13.1, 'debt_to_equity': 0.61, 'current_ratio': 0.55, 'operating_margin_pct': 27.7}","{'eps_growth_yoy': 193.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 30.2}",445.2,550.0,335.0,15.0,buy,8.5,971.52,136.7,725.4,76.7,5.58,22.91,0.89,14.5,0.6,True,-6.72,8.6,163.1,62.0,2026-10-22,False,False,6.0,NEUTRAL,4.39,1441.1,0.07,,,,,,13.6,0.0,5.7,20.9,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 64% up volume)",HIGH_FLOAT,98.4,20.0,26.6,35.0,False,up,28.2,2.0,True,2.0,False,0.0,5.0,20.0,29.0,34.5,Bajo 50%,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,57.870000000000005,8.0,6.0,0.0,3.0,5.0,1.12,-0.16,1.0,0.0,1.5,76.7,-98.2,,1.06,0.0,2.0,14.0,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,46,0.19,BAJA,6.98,🔵 DECENT,🟡 Good,,,,,,,,,,,False,2,0.95,False,-23.37,34.49,19.54,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
TYL,0.0,,,,56.1,"Tyler Technologies, Inc.",61.7,Technology,Software - Application,80.0,50.0,42.3,75.0,55.0,348.14,14257124352.0,15.0,16.3,False,up,10.8,False,0.0,8.3,False,0.0,9.9,4.4,True,566.95,-38.6,1.0,False,"{'roe_pct': 9.7, 'debt_to_equity': 0.48, 'current_ratio': 1.55, 'operating_margin_pct': 14.7}","{'eps_growth_yoy': 10.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.4}",426.64,525.0,335.0,22.0,none,22.5,356.81,2.5,118.11,-66.1,4.17,14.52,,,,True,-6.51,65.3,7.8,68.0,2026-10-28,False,False,8.0,STRONG,2.68,139.0,1.46,,,,,,7.299999999999997,0.0,16.8,18.5,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEDIUM_FLOAT,38.0,20.0,35.3,15.0,False,up,16.3,2.0,False,0.0,False,0.0,0.0,20.0,29.0,34.5,Bajo 50%,29.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,5.0,False,2/3,55.485,8.0,3.0,0.0,3.0,3.0,0.0,-2.49,0.0,0.0,0.0,2.5,54.3,ALTA,2.81,2.0,10.0,72.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,7,0.5611,ALTA,0.0,🔵 DECENT,🟡 Good,,,,,,,,,,,False,1,0.981,False,-38.84,28.6,0.21,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
BRK-B,0.0,,,,27.8,Berkshire Hathaway Inc.,74.2,Financial Services,Insurance - Diversified,100.0,70.0,36.0,90.0,60.0,496.86,1063633027072.0,15.0,16.5,False,down,107.5,True,1.0,19.2,True,1.0,1.0,2.3,False,537.74,-7.6,0.0,False,"{'roe_pct': 12.1, 'debt_to_equity': 0.17, 'current_ratio': 2.89, 'operating_margin_pct': 32.6}","{'eps_growth_yoy': 107.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 22.3}",547.67,604.0,510.0,3.0,buy,10.2,,,,,6.77,51.12,,,,True,-0.42,18.5,75.5,78.0,2026-11-07,False,False,4.0,NEUTRAL,,,0.21,,,,,,11.6,0.0,8.3,22.3,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",MICRO_FLOAT,1.2,22.0,30.6,15.0,False,down,16.5,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,16.5,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,55.370000000000005,0.0,6.0,0.0,3.0,5.0,3.01,5.25,2.0,0.0,3.0,,,,1.27,2.0,0.0,,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,46,0.2779,BAJA,8.92,🔵 DECENT,🟡 Good,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
JKHY,0.0,,,,53.1,"Jack Henry & Associates, Inc.",61.8,Technology,Information Technology Services,60.0,60.0,50.3,85.0,60.0,165.08,11729063936.0,35.0,44.3,False,up,-3.7,True,1.0,3.4,True,1.0,7.3,3.9,False,193.39,-14.6,5.0,False,"{'roe_pct': 23.6, 'debt_to_equity': 0.06, 'operating_margin_pct': 21.7}","{'eps_growth_yoy': -3.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.8}",188.43,209.0,165.0,14.0,buy,14.1,84.98,-48.5,69.8,-57.7,3.5,5.78,1.46,34.1,1.22,True,-2.42,123.3,-10.2,74.0,2026-11-03,False,False,9.0,STRONG,5.04,162.7,,,,,,,27.5,0.0,15.9,18.5,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (2.3x ratio, 68% up volume)",HIGH_FLOAT,70.6,20.0,34.5,35.0,False,up,44.3,2.0,True,1.0,True,1.0,5.0,22.0,29.0,27.6,Bajo 50%,27.2,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,54.775000000000006,8.0,3.0,0.0,3.0,-3.0,0.94,2.25,2.0,0.0,0.0,-48.5,67.2,ALTA,1.76,2.0,10.0,16.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,46,0.5306,MEDIA,19.68,🔵 DECENT,🟡 Average,,,,,,,,,,,False,1,1.084,False,-13.94,36.38,-6.26,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
NYT,0.0,,,,38.9,New York Times Company (The),64.5,Communication Services,Publishing,90.0,60.0,24.0,75.0,65.0,65.3,10531818496.0,15.0,8.1,False,down,14.4,True,1.0,8.8,True,1.0,8.6,8.9,True,87.1,-25.0,2.0,False,"{'roe_pct': 19.7, 'current_ratio': 1.58, 'operating_margin_pct': 17.1}","{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.3}",77.67,90.0,63.0,9.0,buy,18.9,66.38,1.7,33.6,-48.5,4.37,2.87,1.39,32.1,0.92,True,-1.66,857.1,14.0,75.0,2026-11-04,False,False,8.0,STRONG,4.58,52.8,1.49,,,,,,9.0,0.0,11.7,19.3,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,133.7,22.0,31.0,15.0,False,down,8.1,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,8.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,54.145,5.0,3.0,0.0,3.0,3.0,-2.78,-6.92,0.0,2.0,-1.5,1.7,42.3,ALTA,2.36,2.0,10.0,59.0,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),,0.0,46,0.3888,BAJA,0.0,🔵 DECENT,🟡 Average,,,,,,,,,,,False,1,0.665,False,-24.79,21.73,-22.47,downtrend,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
V,0.0,,,,40.9,Visa Inc.,69.6,Financial Services,Credit Services,85.0,70.0,50.3,70.0,60.0,365.73,682835247104.0,35.0,48.6,False,up,10.6,False,0.0,8.5,True,2.0,1.2,2.6,False,373.97,-2.2,5.0,False,"{'roe_pct': 61.2, 'debt_to_equity': 0.68, 'current_ratio': 0.98, 'operating_margin_pct': 66.1}","{'eps_growth_yoy': 10.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 50.8}",416.2,450.0,330.0,37.0,strong_buy,13.8,,,,,2.99,11.97,0.73,22.1,0.7,True,-3.13,35.7,10.2,67.0,2026-10-27,False,False,6.0,NEUTRAL,3.89,381.9,2.39,BULLISH,0.01,100.0,11.0,3.0,27.1,0.0,12.3,20.9,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,1703.4,23.0,33.1,35.0,False,up,48.6,2.0,False,0.0,True,2.0,2.0,15.0,29.0,51.7,Medio,33.1,0.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,False,2/3,53.88499999999999,0.0,0.0,0.0,3.0,3.0,0.0,3.67,0.0,0.0,0.0,,,,1.72,2.0,2.0,30.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-9.0,46,0.4086,BAJA,26.46,🔵 DECENT,🟡 Average,,,,,,,,,,,False,2,0.801,False,-2.02,24.93,3.2,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
CSU.TO,0.0,,,,43.7,Constellation Software Inc.,69.9,Technology,Software - Application,100.0,60.0,50.7,55.0,65.0,3075.89,65182814208.0,15.0,19.4,False,up,555.4,True,1.0,11.9,False,0.0,,5.3,False,4634.98,-33.6,4.0,False,"{'roe_pct': 23.3, 'debt_to_equity': 1.2, 'current_ratio': 0.9, 'operating_margin_pct': 15.1}","{'eps_growth_yoy': 555.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.6}",3913.38,5438.88,3252.58,12.0,buy,27.2,7697.18,150.2,1889.7,-38.6,5.9,181.5,0.18,8.8,0.19,False,,5.5,389.3,77.0,2026-11-06,False,False,6.0,NEUTRAL,1.74,191.5,0.04,,,,,,16.1,0.0,13.1,21.0,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",LOW_FLOAT,20.3,22.0,34.1,15.0,False,up,19.4,2.0,True,1.0,False,0.0,2.0,20.0,29.0,34.5,Bajo 50%,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,53.345,8.0,6.0,0.0,0.0,5.0,0.14,-1.66,1.0,1.0,0.0,27.2,-28.6,,3.4,0.0,2.0,68.0,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,21,0.4367,BAJA,6.99,🔵 DECENT,🟡 Average,,,,,,,,,,,False,2,0.955,False,-33.52,40.22,25.16,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
BAC,73.70833333333334,Excellent,Stage 2 Early,17.489403481761137,35.5,Bank of America Corporation,73.6,Financial Services,Banks - Diversified,95.0,60.0,71.9,65.0,60.0,61.86,432571416576.0,80.0,81.1,False,up,20.6,True,1.0,14.4,False,0.0,0.0,0.0,False,65.23,-5.2,8.0,True,"{'roe_pct': 11.2, 'operating_margin_pct': 38.3}","{'eps_growth_yoy': 20.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.5}",68.77,75.0,62.0,22.0,buy,11.2,76.49,23.7,127.2,105.6,2.92,1.8,2.03,25.9,2.35,True,-5.81,,34.1,54.0,2026-10-14,False,False,5.0,NEUTRAL,,,0.34,,,,,,79.2,29.5,10.7,22.1,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 55% up volume)",MEGA_FLOAT,6965.3,3.0,62.2,80.0,False,up,81.1,5.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,81.1,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,False,3/3,53.215,0.0,0.0,3.0,3.0,5.0,0.0,1.1,0.0,0.0,0.0,23.7,-53.4,,1.4,2.0,0.0,,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),,0.0,46,0.3554,BAJA,68.21416666666667,🔵 DECENT,🟡 Average,HOLD,55.0,Close to ATH (-5.2% from high) - wait for pullback,-5.2,NEUTRAL,BUY,False,,,,True,3,0.914,False,-5.17,34.83,6.65,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
FHN,0.0,,,,16.9,First Horizon Corporation,60.6,Financial Services,Banks - Regional,85.0,40.0,46.7,65.0,60.0,24.68,11692820480.0,35.0,32.4,False,flat,3.1,True,1.0,-0.5,True,1.0,0.0,0.0,False,26.56,-7.1,5.0,False,"{'roe_pct': 11.5, 'operating_margin_pct': 41.3}","{'eps_growth_yoy': 3.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 30.2}",28.11,31.0,25.0,19.0,buy,13.9,36.77,49.0,41.2,66.9,5.09,1.26,2.73,30.8,3.3,True,-8.02,,14.0,54.0,2026-10-14,False,False,5.0,NEUTRAL,,,0.54,,,,,,31.2,0.0,5.1,18.2,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",MEGA_FLOAT,468.3,3.0,23.2,35.0,False,flat,32.4,0.0,True,1.0,True,1.0,5.0,10.0,29.0,69.0,Medio,39.1,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,3/3,50.985,0.0,6.0,3.0,3.0,3.0,0.0,0.56,0.0,0.0,0.0,49.0,-44.1,,1.74,2.0,0.0,,1,Appaloosa (Tepper),0,MIXED/INSUFFICIENT (0),,0.0,46,0.1693,BAJA,19.56,🔵 DECENT,🟡 Average,,,,,,,,,,,False,2,0.925,False,-6.62,27.27,-10.15,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
AON,0.0,,,,35.5,Aon plc,63.7,Financial Services,Insurance Brokers,85.0,50.0,38.7,80.0,60.0,351.93,74653302784.0,15.0,24.1,False,up,20.3,False,0.0,6.2,False,0.0,2.3,3.5,False,382.34,-8.0,5.0,False,"{'roe_pct': 44.7, 'debt_to_equity': 1.63, 'current_ratio': 1.03, 'operating_margin_pct': 23.5}","{'eps_growth_yoy': 20.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.3}",404.05,445.0,339.0,19.0,buy,14.8,221.34,-37.1,183.4,-47.9,4.27,15.04,0.94,16.8,0.76,True,-2.14,7.7,-2.1,70.0,2026-10-30,False,False,8.0,STRONG,6.22,141.9,,,,,,,12.8,0.0,10.7,19.1,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,209.5,25.0,29.8,15.0,False,up,24.1,2.0,False,0.0,False,0.0,0.0,18.0,29.0,41.4,Bajo 50%,29.5,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,1/3,50.155,0.0,3.0,0.0,3.0,0.0,0.39,2.78,0.0,0.0,0.0,-37.1,57.3,ALTA,1.85,2.0,10.0,9.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,46,0.3554,BAJA,19.87,🔵 DECENT,🟡 Average,,,,,,,,,,,False,2,0.84,True,-7.95,15.85,-1.95,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
FICO,0.0,,,,9.4,Fair Isaac Corporation,71.0,Technology,Software - Application,100.0,80.0,24.0,65.0,65.0,1149.75,24831881216.0,15.0,11.1,False,down,53.0,False,0.0,30.7,False,0.0,10.3,6.0,True,1998.01,-42.5,1.0,False,"{'current_ratio': 1.18, 'operating_margin_pct': 53.8}","{'eps_growth_yoy': 53.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 34.1}",1476.32,1750.0,707.0,19.0,buy,28.4,1520.61,32.3,1024.5,-10.9,3.12,35.86,,,0.09,True,-14.47,6.7,41.2,75.0,2026-11-04,False,False,7.0,NEUTRAL,3.1,996.8,0.53,,,,,,0.0,0.0,2.8,21.3,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 55% up volume)",LOW_FLOAT,20.9,20.0,24.1,15.0,False,down,11.1,0.0,False,0.0,False,0.0,0.0,20.0,29.0,34.5,Bajo 50%,29.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,49.77,8.0,3.0,0.0,3.0,5.0,0.25,-3.79,0.0,2.0,0.0,28.4,17.7,,3.55,0.0,5.0,46.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,6.0,46,0.0943,BAJA,0.0,⚪ WEAK,🟡 Average,,,,,,,,,,,False,0,0.803,False,-42.46,32.15,-26.14,downtrend,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
CPRT,83.0909090909091,Excellent,Stage 2 (Uptrend),17.526640568546078,49.6,"Copart, Inc.",67.7,Industrials,Specialty Business Services,85.0,60.0,36.0,90.0,65.0,34.33,31783108608.0,15.0,21.3,False,up,1.5,True,1.0,10.0,True,1.0,5.7,3.3,False,50.11,-31.5,1.0,False,"{'roe_pct': 17.6, 'debt_to_equity': 0.01, 'current_ratio': 7.61, 'operating_margin_pct': 37.5}","{'eps_growth_yoy': 1.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 33.5}",40.3,55.0,26.0,10.0,buy,17.4,15.89,-53.7,16.1,-53.1,3.15,1.08,,,,True,-4.45,,1.6,13.0,2026-09-03,False,True,6.0,NEUTRAL,6.13,19.3,8.88,BULLISH,0.0,80.0,4.0,0.0,52.400000000000006,33.2,14.9,20.3,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEGA_FLOAT,845.4,23.0,68.4,15.0,False,up,21.3,2.0,True,1.0,True,1.0,5.0,17.0,29.0,44.8,Bajo 50%,29.5,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,49.56,0.0,3.0,0.0,3.0,1.0,0.0,-1.47,0.0,0.0,0.0,-53.1,70.8,ALTA,2.17,2.0,2.0,65.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,3,0.4962,MEDIA,40.81545454545455,⚪ WEAK,🟡 Average,BUY,100.0,Good pullback (-31.5% from high) - valid VCP setup | Strong upside (+17.4%) - analyst support,-31.5,NEUTRAL,BUY,False,,,,False,1,1.268,False,-31.49,28.05,-17.09,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
CDNS,0.0,,,,27.1,"Cadence Design Systems, Inc.",74.7,Technology,Software - Application,100.0,70.0,36.0,90.0,65.0,313.59,86360489984.0,15.0,11.2,False,down,27.8,True,1.0,18.3,True,1.0,2.2,2.6,False,416.69,-24.7,3.0,False,"{'roe_pct': 23.2, 'debt_to_equity': 0.39, 'current_ratio': 1.74, 'operating_margin_pct': 28.6}","{'eps_growth_yoy': 27.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 23.6}",403.94,470.0,300.0,27.0,strong_buy,28.8,247.88,-21.0,150.6,-52.0,1.86,5.85,,,,True,-1.18,15.6,125.4,66.0,2026-10-26,False,False,7.0,NEUTRAL,1.87,44.0,0.26,,,,,,5.5,0.0,8.1,22.4,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",MEGA_FLOAT,274.2,30.0,30.5,15.0,False,down,11.2,0.0,True,1.0,True,1.0,5.0,20.0,29.0,34.5,Bajo 50%,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,49.23499999999999,8.0,0.0,0.0,3.0,5.0,0.07,2.02,0.0,0.0,0.0,-21.0,65.3,ALTA,3.6,0.0,5.0,114.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,0.0,46,0.2706,BAJA,7.47,⚪ WEAK,🟡 Average,,,,,,,,,,,False,2,0.616,False,-24.74,19.35,-5.36,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
CHTR,0.0,,,,26.9,"Charter Communications, Inc.",51.3,Communication Services,Telecom Services,85.0,30.0,26.7,50.0,55.0,147.76,19914721280.0,15.0,10.0,False,up,13.6,True,1.0,-1.1,False,0.0,50.4,7.2,True,285.82,-48.3,2.0,False,"{'roe_pct': 27.2, 'debt_to_equity': 4.42, 'current_ratio': 0.36, 'operating_margin_pct': 23.5}","{'eps_growth_yoy': 13.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 9.1}",184.41,380.0,101.0,17.0,none,24.8,,,,,11.04,18.43,,,,True,-23.89,2.5,8.1,70.0,2026-10-30,False,False,7.0,NEUTRAL,10.52,26.9,0.21,,,,,,0.5,0.0,8.1,15.4,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",HIGH_FLOAT,76.8,22.0,23.5,15.0,False,up,10.0,2.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,48.865,5.0,8.0,0.0,3.0,3.0,0.0,-12.16,0.0,0.0,0.0,,,,3.1,0.0,5.0,42.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,3,0.2689,BAJA,0.0,⚪ WEAK,🟡 Average,,,,,,,,,,,False,1,1.055,False,-48.3,32.46,-48.86,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
