ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,eu_insider_bonus,market_regime,upside_triangulated_pct,upside_divergence_pts,upside_divergence,oe_ai_adjustment,oe_ai_verdict,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
RMV.L,Rightmove plc,63.8,⭐⭐ GOOD,🟡 Good,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",60.0,50.0,66.5,100.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 49.7},{},"{'rs_3m': 16.5, 'rs_6m': 2.0}","{'roe_pct': 282.4, 'debt_to_equity': 0.07, 'current_ratio': 1.53, 'operating_margin_pct': 66.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 7.1}",510.2,3741823232,Communication Services,Internet Content & Information,,,False,753.2,-32.3,3,False,546.26,745.0,420.0,19,hold,7.1,,,,,5.17,0.26,2.1,37.2,11.0,1.54,,,,1.7,181,2027-02-26,False,False,6,NEUTRAL,7.55,637.5,3.46,26.3,,,,2026-08-28T16:34:29.455104,FTSE100,49.5,6.0,5.0,0.0,1.0,0.89,0.0,CONFIRMED_UPTREND,,,,0,,False,2,1.014,False,-31.7,30.37,8.75,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
NOVO-B.CO,Novo Nordisk A/S,64.2,⭐⭐ GOOD,🟡 Good,DKK,DKK,False,True,False,0.7569,"acciones × precio no cuadra con la capitalización (ratio 0.7569): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",75.0,50.0,68.5,70.0,50.0,,,,,4.9,False,0,4.7,False,0,"{'eps_growth_yoy': 4.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.3}","{'revenue_growth_yoy': 4.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 5.9, 'rs_6m': 14.2}","{'roe_pct': 59.8, 'debt_to_equity': 0.63, 'current_ratio': 0.87, 'operating_margin_pct': 42.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 5.2}",295.5,1306414284800,Healthcare,Drug Manufacturers - General,,,False,409.95,-27.9,3,False,310.82,457.0,203.0,23,hold,5.2,,,,,2.88,11.26,3.96,44.6,11.7,1.88,True,-0.45,252.0,-8.2,67,2026-11-04,False,False,5,NEUTRAL,9.61,64.7,,39.3,,,,2026-08-28T16:32:54.166796,OMXCPH,48.7,0.0,8.0,3.0,0.0,0.65,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.847,False,-24.48,38.05,21.01,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
AUTO.L,Autotrader Group plc,61.1,⭐⭐ GOOD,🟡 Good,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",60.0,50.0,60.5,90.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 47.1},{},"{'rs_3m': 17.0, 'rs_6m': -3.8}","{'roe_pct': 60.2, 'debt_to_equity': 0.52, 'current_ratio': 1.73, 'operating_margin_pct': 62.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 6.5}",528.0,4103938304,Communication Services,Internet Content & Information,,,False,828.8,-36.3,2,False,562.06,800.0,410.0,18,hold,6.5,,,,,5.94,0.31,2.16,32.0,12.0,1.35,,,,2.0,68,2026-11-05,False,False,5,NEUTRAL,8.67,332.4,2.37,27.1,,,,2026-08-28T16:33:43.471801,FTSE100,48.4,6.0,5.0,0.0,1.0,0.81,0.0,CONFIRMED_UPTREND,,,,0,MIXED/INSUFFICIENT (0),False,2,1.049,False,-36.28,26.15,2.92,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",53.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.7},{},"{'rs_3m': -2.4, 'rs_6m': -20.1}","{'roe_pct': 16.6, 'debt_to_equity': 0.53, 'current_ratio': 1.63, 'operating_margin_pct': 22.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.2}",458.15,225852014592,Consumer Cyclical,Luxury Goods,,,False,654.7,-30.0,0,False,568.89,660.0,420.0,26,buy,24.2,344.37,-24.8,219.2,-52.2,5.11,23.4,2.91,59.2,13.0,1.83,,,,0.8,150,2027-01-26,False,False,6,NEUTRAL,7.22,28.9,22.49,26.4,,,,2026-08-28T16:32:51.125585,CAC40,47.4,6.0,5.0,0.0,1.0,3.02,0.0,CONFIRMED_UPTREND,-24.8,62.7,ALTA,0,,False,0,0.772,False,-28.84,4.12,-13.33,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
INDT.ST,Indutrade AB (publ),72.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,SEK,SEK,False,True,True,1.0,,85.0,70.0,65.0,70.0,60.0,,,,,22.7,True,1,10.7,True,1,"{'eps_growth_yoy': 22.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.1}","{'revenue_growth_yoy': 10.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 33.2, 'rs_6m': -3.9}","{'roe_pct': 15.7, 'debt_to_equity': 0.61, 'current_ratio': 1.49, 'operating_margin_pct': 12.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.4}",252.0,91809398784,Industrials,Industrial Distribution,,,False,266.6,-5.5,5,False,280.75,320.0,261.0,8,buy,11.4,261.95,3.9,167.81,-33.4,3.19,8.05,1.24,42.1,3.1,1.09,False,,,22.8,55,2026-10-23,False,False,8,STRONG,3.76,33.7,1.23,13.8,,,,2026-08-28T16:34:18.233574,OMXSTO,47.0,3.0,0.0,0.0,5.0,1.42,0.0,CONFIRMED_UPTREND,3.9,26.2,MEDIA,0,,False,2,0.704,False,-4.13,39.46,2.81,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
MONC.MI,Moncler S.p.A.,54.2,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,30.0,85.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 20.0},{},"{'rs_3m': -13.2, 'rs_6m': -20.0}","{'roe_pct': 18.1, 'debt_to_equity': 0.34, 'current_ratio': 2.3, 'operating_margin_pct': 19.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 28.6}",47.72,12979350528,Consumer Cyclical,Apparel Manufacturing,,,False,59.4,-19.7,1,False,61.37,70.0,49.0,25,buy,28.6,44.24,-7.3,23.5,-50.8,5.3,2.53,2.97,59.6,1.4,1.79,,,,5.0,173,2027-02-18,False,False,7,NEUTRAL,7.21,32.2,2.59,24.6,,,,2026-08-28T16:34:12.262612,FTSEMIB,45.7,6.0,5.0,0.0,1.0,3.58,0.0,CONFIRMED_UPTREND,-7.3,57.6,ALTA,0,,False,0,0.806,False,-17.34,5.69,-13.26,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
RMS.PA,Hermès International Société en commandite par actions,58.1,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,60.0,50.0,34.5,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.0},{},"{'rs_3m': 0.4, 'rs_6m': -27.9}","{'roe_pct': 25.5, 'debt_to_equity': 0.12, 'current_ratio': 4.54, 'operating_margin_pct': 42.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.0}",1598.0,167377223680,Consumer Cyclical,Luxury Goods,,,False,2300.0,-30.5,0,False,1869.82,2150.0,1500.0,22,buy,17.0,690.41,-56.8,429.8,-73.1,2.94,46.92,1.15,41.9,18.0,0.66,,,,-0.2,166,2027-02-11,False,False,8,STRONG,4.44,37.5,,27.8,,,,2026-08-28T16:32:29.755182,CAC40,43.2,0.0,0.0,0.0,0.0,2.12,0.0,CONFIRMED_UPTREND,-56.8,81.9,ALTA,0,,False,0,0.715,False,-29.82,9.04,-21.18,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
HEIA.AS,Heineken N.V.,53.1,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,50.0,50.0,54.5,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 7.7},{},"{'rs_3m': 8.7, 'rs_6m': -14.6}","{'roe_pct': 12.1, 'debt_to_equity': 0.95, 'current_ratio': 0.75, 'operating_margin_pct': 10.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.3}",72.26,40093569024,Consumer Defensive,Beverages - Brewers,,,False,80.44,-10.2,5,False,89.09,126.0,70.0,23,buy,23.3,229.57,217.7,123.0,70.2,7.49,5.41,2.66,46.3,1.92,2.01,,,,54.1,165,2027-02-10,False,False,7,NEUTRAL,6.07,25.0,0.23,16.7,,,,2026-08-28T16:34:39.868349,AEX25,42.2,6.0,5.0,0.0,5.0,2.91,0.0,CONFIRMED_UPTREND,,,,0,,False,2,0.772,False,-9.29,14.19,-7.92,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
ITX.MC,"Industria de Diseño Textil, S.A.",65.1,⭐⭐ GOOD,🟡 Good,EUR,EUR,False,True,True,,,70.0,50.0,60.5,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': 5.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': 5.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 7.3, 'rs_6m': 1.9}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 2.1}",58.32,0,Consumer Cyclical,Apparel Retail,,,False,59.42,-1.9,7,True,59.54,65.0,41.5,24,buy,2.1,,,20.2,-65.4,,,1.13,57.8,0.65,2.09,,,36.6,5.3,11,2026-09-09,False,True,7,NEUTRAL,4.79,37.8,4.61,19.2,,,,2026-08-28T16:34:06.355467,IBEX35,41.0,0.0,0.0,0.0,3.0,0.26,0.0,CONFIRMED_UPTREND,-31.6,67.5,ALTA,0,,True,3,0.857,False,-1.85,45.85,8.69,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
IMCD.AS,IMCD N.V.,59.9,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (266,937,248) se aparta del derivado de flujo operativo menos capex (363,683,008)",50.0,50.0,80.5,65.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.6},{},"{'rs_3m': 10.4, 'rs_6m': 20.4}","{'roe_pct': 11.2, 'debt_to_equity': 0.85, 'current_ratio': 1.35, 'operating_margin_pct': 8.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.4}",99.14,5853717504,Basic Materials,Specialty Chemicals,,,False,105.05,-5.6,7,True,117.36,150.0,75.0,14,buy,18.4,89.13,-10.1,38.9,-60.8,4.56,4.52,1.87,46.5,1.81,1.58,,,,10.0,68,2026-11-05,False,False,5,NEUTRAL,4.96,39.3,1.53,25.3,,,,2026-08-28T16:32:56.898948,AEX25,40.0,3.0,5.0,0.0,3.0,2.3,0.0,CONFIRMED_UPTREND,-10.1,53.8,ALTA,0,,True,3,0.913,False,-3.94,48.1,27.23,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
GEBN.SW,Geberit AG,54.9,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,"FCF declarado (482,224,992) se aparta del derivado de flujo operativo menos capex (686,900,000)",55.0,50.0,40.5,85.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 19.4},{},"{'rs_3m': 12.4, 'rs_6m': -21.5}","{'roe_pct': 54.1, 'debt_to_equity': 1.34, 'current_ratio': 1.64, 'operating_margin_pct': 24.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 0.2}",577.8,18696683520,Industrials,Building Products & Equipment,,,False,659.8,-12.4,3,False,579.0,698.0,465.0,17,hold,0.2,323.8,-44.0,234.11,-59.5,2.58,14.9,2.23,68.4,12.9,2.33,,,,5.0,66,2026-11-03,False,False,7,NEUTRAL,3.81,49.8,2.23,31.8,,,,2026-08-28T16:33:57.754358,SMI20,40.0,0.0,5.0,0.0,1.0,0.02,0.0,CONFIRMED_UPTREND,-44.0,52.0,ALTA,0,,False,1,1.225,False,-10.29,17.82,-14.71,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
LIFCO-B.ST,Lifco AB (publ),69.4,⭐⭐ GOOD,🟡 Good,SEK,SEK,False,True,False,0.9331,"acciones × precio no cuadra con la capitalización (ratio 0.9331): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",90.0,70.0,54.5,60.0,50.0,,,,,17.8,True,1,10.8,True,1,"{'eps_growth_yoy': 17.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': 10.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 5.8, 'rs_6m': -12.7}","{'roe_pct': 20.2, 'debt_to_equity': 0.58, 'current_ratio': 0.94, 'operating_margin_pct': 19.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 9.8}",319.4,145076682752,Industrials,Conglomerates,,,False,388.2,-17.7,3,False,350.57,385.0,330.0,7,none,9.8,,,,,2.87,9.83,0.85,31.8,2.7,0.71,False,,,8.9,55,2026-10-23,False,False,7,NEUTRAL,3.34,163.9,2.25,12.1,,,,2026-08-28T16:34:20.904430,OMXSTO,39.8,0.0,0.0,0.0,3.0,1.23,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.67,False,-16.99,20.16,-5.9,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
DPLM.L,Diploma PLC,61.5,⭐⭐ GOOD,🟡 Good,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,50.0,68.5,85.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.5},{},"{'rs_3m': 2.1, 'rs_6m': 18.2}","{'roe_pct': 19.0, 'debt_to_equity': 0.47, 'current_ratio': 2.06, 'operating_margin_pct': 19.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.2}",7330.0,9829151744,Industrials,Industrial Distribution,,,False,7765.0,-5.6,7,True,8223.12,9000.0,7000.0,16,buy,12.2,,,,,2.49,1.82,0.87,44.2,63.0,1.47,,,,4.5,80,2026-11-17,False,False,8,STRONG,2.68,60.5,6.17,18.6,,,,2026-08-28T16:32:59.431410,FTSE100,39.6,0.0,0.0,0.0,1.0,1.52,0.0,CONFIRMED_UPTREND,,,,0,,True,3,0.897,False,-5.6,47.49,24.97,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
CPG.L,Compass Group PLC,51.2,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,"FCF declarado (1,974,125,056) se aparta del derivado de flujo operativo menos capex (2,725,999,872)",50.0,50.0,50.0,55.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': -6.3, 'rs_6m': -10.6}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 25.1}",30.65,52114599936,Consumer Cyclical,Restaurants,,,False,35.676414,-14.1,5,False,38.35,43.0,32.0,17,none,25.1,29.45,-3.9,19.4,-36.7,3.79,1.16,2.25,55.9,0.69,2.93,,,,8.2,87,2026-11-24,False,False,6,NEUTRAL,4.89,100.5,1.15,23.1,,,,2026-08-28T16:33:24.596430,FTSE100,39.5,3.0,5.0,0.0,3.0,3.14,0.0,CONFIRMED_UPTREND,-3.9,45.4,ALTA,0,,False,2,0.695,False,-10.95,54.45,-3.77,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
STMN.SW,Straumann Holding AG,59.8,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,"FCF declarado (399,016,384) se aparta del derivado de flujo operativo menos capex (299,766,008)",55.0,50.0,50.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.0},{},"{'rs_3m': -2.5, 'rs_6m': -11.1}","{'roe_pct': 17.0, 'debt_to_equity': 0.21, 'current_ratio': 2.26, 'operating_margin_pct': 25.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.1}",93.2,14860814336,Healthcare,Medical Instruments & Supplies,,,False,109.8,-15.1,3,False,110.06,136.0,86.0,18,buy,18.1,41.46,-55.5,23.0,-75.3,2.69,2.5,1.08,43.3,1.0,0.7,,,,4.1,60,2026-10-28,False,False,6,NEUTRAL,3.19,28.8,4.24,25.7,,,,2026-08-28T16:33:08.346882,SMI20,38.9,0.0,0.0,0.0,1.0,2.26,0.0,CONFIRMED_UPTREND,-55.5,83.5,ALTA,0,,False,1,1.096,False,-15.12,29.06,-4.28,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
PGHN.SW,Partners Group Holding AG,55.1,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,,60.0,50.0,34.5,85.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 49.3},{},"{'rs_3m': 7.3, 'rs_6m': -20.7}","{'roe_pct': 54.8, 'debt_to_equity': 1.14, 'current_ratio': 1.67, 'operating_margin_pct': 60.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 9.5}",749.4,19321882624,Financial Services,Asset Management,,,False,1158.0,-35.3,1,False,820.77,1050.0,680.0,13,none,9.5,1070.36,42.8,532.62,-28.9,6.96,52.13,6.25,86.7,46.0,3.56,,,,5.5,3,2026-09-01,True,False,7,NEUTRAL,7.32,75.9,1.44,21.0,,,,2026-08-28T16:33:02.383896,SMI20,38.0,6.0,0.0,0.0,3.0,1.19,0.0,CONFIRMED_UPTREND,9.5,2.6,,0,,False,1,0.804,False,-31.8,18.5,-13.94,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
HLMA.L,Halma plc,52.0,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,True,,"FCF declarado (261,262,496) se aparta del derivado de flujo operativo menos capex (409,600,000)",55.0,50.0,15.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.4},{},"{'rs_3m': -27.3, 'rs_6m': -24.7}","{'roe_pct': 18.3, 'debt_to_equity': 0.42, 'current_ratio': 2.14, 'operating_margin_pct': 20.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.0}",3632.0,0,Industrials,Conglomerates,,,False,4902.0,-25.9,2,False,4395.88,5010.0,3050.0,17,buy,21.0,,,156800.0,4217.2,,,0.67,24.2,25.0,0.79,,,,11.2,82,2026-11-19,False,False,7,NEUTRAL,3.59,57.9,1.59,29.1,,,,2026-08-28T16:33:14.040494,FTSE100,37.8,0.0,0.0,0.0,3.0,2.62,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.67,False,-25.9,13.72,-17.93,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
OR.PA,L'Oréal S.A.,56.4,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,54.5,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': 3.1, 'rs_6m': -3.9}","{'roe_pct': 19.4, 'debt_to_equity': 0.49, 'current_ratio': 0.97, 'operating_margin_pct': 21.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.5}",388.5,206934458368,Consumer Defensive,Household & Personal Products,,,False,407.85,-4.7,6,False,417.54,460.0,340.0,24,buy,7.5,195.69,-49.6,117.8,-69.7,3.09,12.01,1.86,61.1,7.2,1.55,,,,3.8,164,2027-02-09,False,False,6,NEUTRAL,4.08,69.9,4.83,18.6,,,,2026-08-28T16:32:37.891940,CAC40,37.6,3.0,5.0,0.0,1.0,0.94,0.0,CONFIRMED_UPTREND,-49.6,67.2,ALTA,0,,True,3,0.884,False,-3.12,16.9,2.86,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
SU.PA,Schneider Electric S.E.,58.4,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,60.5,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.3},{},"{'rs_3m': 4.7, 'rs_6m': 8.1}","{'roe_pct': 18.6, 'debt_to_equity': 0.84, 'current_ratio': 1.09, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 8.0}",301.75,169608855552,Industrials,Specialty Industrial Machinery,,,False,312.3,-3.4,7,True,325.88,370.0,262.0,24,strong_buy,8.0,395.43,31.0,248.46,-17.7,3.17,9.56,1.41,49.5,4.2,1.77,,,,29.3,180,2027-02-25,False,False,6,NEUTRAL,3.65,74.6,0.85,24.5,,,,2026-08-28T16:33:35.449542,CAC40,37.4,3.0,0.0,0.0,5.0,1.0,0.0,CONFIRMED_UPTREND,8.0,1.3,,0,,True,3,0.866,False,-3.38,44.15,14.83,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
AI.PA,L'Air Liquide S.A.,55.4,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (264,437,504) se aparta del derivado de flujo operativo menos capex (1,652,500,160)",55.0,50.0,54.5,60.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.1},{},"{'rs_3m': 2.0, 'rs_6m': -3.0}","{'roe_pct': 14.0, 'debt_to_equity': 0.63, 'current_ratio': 0.88, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 16.3}",169.8,108072607744,Basic Materials,Specialty Chemicals,,,False,182.26,-6.8,5,False,197.5,216.0,160.0,19,strong_buy,16.3,6.11,-96.4,55.5,-67.3,0.24,0.42,2.02,60.5,3.36,1.83,,,,0.7,173,2027-02-18,False,False,7,NEUTRAL,4.07,18.8,33.83,11.3,,,,2026-08-28T16:32:35.589801,CAC40,37.2,0.0,5.0,0.0,1.0,2.04,0.0,CONFIRMED_UPTREND,-67.3,98.1,ALTA,0,MIXED/INSUFFICIENT (0),False,2,0.845,False,-6.84,23.2,3.79,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
SAF.PA,Safran SA,57.6,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (3,562,749,952) se aparta del derivado de flujo operativo menos capex (4,895,000,064)",55.0,50.0,60.5,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.6},{},"{'rs_3m': 15.3, 'rs_6m': -4.6}","{'roe_pct': 27.5, 'debt_to_equity': 0.34, 'current_ratio': 0.92, 'operating_margin_pct': 14.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.3}",344.2,142628405248,Industrials,Aerospace & Defense,,,False,366.5,-6.1,7,True,379.55,432.0,257.0,22,buy,10.3,126.51,-63.2,93.0,-73.0,2.5,8.6,0.98,36.0,3.35,0.77,,,,-65.1,164,2027-02-09,False,False,7,NEUTRAL,7.36,166.3,,23.5,,,,2026-08-28T16:33:19.307936,CAC40,37.0,0.0,0.0,0.0,-3.0,1.29,0.0,CONFIRMED_UPTREND,-63.2,78.4,ALTA,0,,True,3,0.852,False,-6.08,32.55,2.22,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
KNEBV.HE,KONE Oyj,55.6,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,False,0.853,"acciones × precio no cuadra con la capitalización (ratio 0.8530): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,60.0,34.5,75.0,60.0,,,,,-13.0,True,1,3.1,True,1,"{'eps_growth_yoy': -13.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.3}","{'revenue_growth_yoy': 3.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 1.5, 'rs_6m': -28.6}","{'roe_pct': 41.4, 'debt_to_equity': 0.29, 'current_ratio': 0.99, 'operating_margin_pct': 11.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.7}",52.3,27106234368,Industrials,Specialty Industrial Machinery,,,False,64.42,-18.8,2,False,59.98,83.0,45.0,22,buy,14.7,,,,,3.88,2.38,3.4,98.9,1.8,3.54,False,,26.1,-9.2,60,2026-10-28,False,False,8,STRONG,5.06,101.2,,14.9,,,,2026-08-28T16:33:16.580203,OMXHEL,36.2,3.0,-2.0,0.0,0.0,1.84,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.91,False,-16.31,13.15,-21.83,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
