ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
8035.T,Tokyo Electron Limited,55500.0,JPY,68.0,A,68.0,ROE 29.3% | Potencial +30% analistas | Margen 24% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,72418.18,30.5,22,0.9,3.81,1.43,,29.3,43.4,44.5,23.5,8.6,-31.7,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-31,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",5800.0,JPY,67.0,A,67.0,Potencial +36% analistas | Dividendo 2.0% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,7898.24,36.2,17,2.3,4.52,2.02,,11.2,17.6,23.0,18.4,5.4,-26.9,Cyclical Risk,,CLEAN,Metrics appear reasonable for a chemical company with stable growth and moderate valuations.,2026-07-31,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",58.6,HKD,64.0,B,64.0,P/E 5.4x (vs 11x mercado) | Potencial +41% analistas | Dividendo 5.2% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.78,41.3,15,,5.16,5.2,,11.3,5.4,7.0,13.9,-3.3,-21.6,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese financial sector | Geopolitical risks in Hong Kong market | Real estate market exposure,PNGAY,RISKY,Negative revenue growth and potential exposure to Chinese real estate sector pose significant risks,2026-07-31,0,
4568.T,"Daiichi Sankyo Company, Limited",2567.5,JPY,64.0,B,64.0,ROE 15.8% | Potencial +64% analistas | FCF negativo | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4199.41,63.6,17,-5.6,7.95,3.46,,15.8,17.9,18.3,12.2,13.7,-38.5,Negative FCF Yield | Regulatory Risk in Healthcare Sector,DSNKY,SUSPECT,Negative FCF yield is anomalous for a healthcare company with positive profitability metrics,2026-07-31,0,
7974.T,"Nintendo Co., Ltd.",7679.0,JPY,61.0,B,61.0,Potencial +32% analistas | Crecimiento ingresos +95% | Dividendo 2.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10137.88,32.0,25,3.1,4.0,2.69,,14.9,22.6,21.0,18.3,95.1,-48.1,Cyclical Risk | Regulatory Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% seems anomalous and warrants further investigation,2026-07-31,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,34.42,BRL,60.0,B,60.0,ROE 19.2% | Potencial +39% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,47.73,38.7,14,3.6,4.83,2.17,,19.2,12.4,16.4,8.1,10.6,-28.9,Deuda elevada (D/E >2x) | Deuda elevada | Potential Regulatory Risks in Healthcare Sector,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-07-31,0,
035420.KS,NAVER Corporation,208000.0,KRW,59.0,B,59.0,Potencial +45% analistas | Crecimiento ingresos +16% | Dividendo 1.4%,0,0,Communication Services,Korea,🇰🇷,21.2,301962.97,45.2,27,4.7,5.65,1.35,,5.7,13.9,,14.5,16.3,-31.6,Regulatory Risk | Geopolitical Risk,,SUSPECT,Low ROE and high analyst upside seem inconsistent with fundamentals,2026-07-31,0,
105560.KS,KB Financial Group Inc.,168500.0,KRW,58.0,B,58.0,P/E 8.5x | Potencial +27% | Crecimiento ingresos +18% | Margen 37% | Dividendo 2.8%,1,0,Financial Services,Korea,🇰🇷,21.2,213395.0,26.6,20,,3.33,2.76,,10.2,8.5,,36.8,18.5,-13.4,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 8.5x seems low for a financial services company with high profit margin and revenue growth,2026-07-31,0,
9432.T,"NTT, Inc.",152.4,JPY,57.0,B,57.0,P/E 10.5x (vs 16x mercado) | Potencial +11% | FCF yield 82.9% | Dividendo 3.4% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,168.79,10.8,14,82.9,1.34,3.4,,10.0,10.5,12.1,7.2,9.1,-8.9,Anomalous FCF Yield | Potential Data Error,,SUSPECT,FCF Yield of 82.9% appears anomalous and likely incorrect for a company in the Communication Services sector,2026-07-31,0,
012330.KS,"Hyundai Mobis Co.,Ltd",476000.0,KRW,56.0,B,56.0,P/E 9.0x | Potencial +42% analistas | Dividendo 1.5%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,676166.7,42.1,30,3.5,5.26,1.46,,7.2,9.0,,5.7,5.5,-42.1,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-07-31,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,42.74,BRL,54.0,B,54.0,ROE 21.8% | P/E 8.3x | Potencial +12% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.08,12.5,13,,1.56,2.13,,21.8,8.3,10.4,33.3,-2.1,-14.0,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-07-31,0,
9988.HK,Alibaba Group Holding Limited,116.7,HKD,53.0,B,53.0,Potencial +55% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,180.9,55.0,24,-2.0,6.88,6.21,,9.2,12.6,18.3,10.1,2.9,-37.3,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-07-31,0,
WEGE3.SA,WEG S.A.,46.82,BRL,48.0,C,48.0,ROE 30.8% | Potencial +17% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,54.64,16.7,16,2.5,2.09,4.34,,30.8,25.3,31.4,15.6,-0.6,-14.1,Cyclical Risk | Valuation Risk,WEGZY,SUSPECT,Negative revenue growth and high P/E ratios raise concerns about the stock's valuation and future performance,2026-07-31,0,
9983.T,"Fast Retailing Co., Ltd.",78190.0,JPY,47.0,C,47.0,ROE 22.5% | Crecimiento ingresos +22% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,84187.5,7.7,16,1.5,0.96,0.74,,22.5,57.1,50.3,13.5,22.2,-11.8,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-31,0,
6098.T,"Recruit Holdings Co., Ltd.",12550.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,13018.75,3.7,16,2.4,0.47,0.2,,30.8,41.5,36.1,13.4,11.5,-5.8,Overvaluation Risk | Market Volatility,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-07-31,0,
7733.T,Olympus Corporation,1820.0,JPY,44.0,C,44.0,P/E 14.5x | Dividendo 1.6% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1913.08,5.1,13,0.1,0.64,1.62,,8.7,14.5,29.8,6.7,8.5,-16.1,Valuation Risk | Growth Overestimation,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential for overestimation of future growth,2026-07-31,0,
009150.KS,"Samsung Electro-Mechanics Co., Ltd.",1142000.0,KRW,42.0,C,42.0,Potencial +127% analistas | FCF negativo | Crecimiento ingresos +17%,1,1,Technology,Korea,🇰🇷,21.2,2594074.0,127.2,27,-0.2,15.89,,,8.8,29.5,,7.0,17.2,-52.8,cyclical | governance,,SUSPECT,Negative FCF yield and lack of dividend yield are anomalous for a technology company with reported profitability,2026-07-31,0,
7203.T,Toyota Motor Corporation,3067.0,JPY,42.0,C,42.0,P/E 9.5x (vs 16x mercado) | Potencial +18% | FCF negativo | Dividendo 3.2% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3615.47,17.9,19,-3.3,2.24,3.2,,10.2,9.5,10.4,7.6,1.9,-23.3,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-07-31,0,
ABEV3.SA,Ambev S.A.,15.96,BRL,41.0,C,41.0,ROE 17.3% | FCF yield 7.4% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.21,1.6,18,7.4,0.19,1.13,,17.3,14.2,16.1,17.7,-0.1,-6.3,cyclical | geopolitical,ABEV,SUSPECT,Low revenue growth and relatively low analyst upside raise concerns,2026-07-31,0,
6861.T,Keyence Corporation,81150.0,JPY,37.0,C,37.0,Potencial +14% | Crecimiento ingresos +33% | Margen 39% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,92250.0,13.7,16,,1.71,0.68,,,43.5,44.3,39.2,32.8,-3.6,Missing Key Metrics | High P/E Ratio,,SUSPECT,Missing ROE and FCF Yield metrics raise concerns about data quality and potential investment risks,2026-07-31,0,
1211.HK,BYD Company Limited,94.4,HKD,37.0,C,37.0,Potencial +32% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,125.04,32.5,27,-13.6,4.06,0.38,,11.1,15.3,27.3,3.5,-11.8,-21.9,Ingresos en declive YoY | Negative Revenue Growth | Unsustainable FCF Yield,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-07-31,0,
6758.T,Sony Group Corporation,3787.0,JPY,36.0,C,36.0,Potencial +24% | FCF negativo | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4686.82,23.8,22,-6.1,2.97,0.66,,12.3,20.7,22.1,-2.6,8.3,-20.7,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-07-31,0,
6367.T,"Daikin Industries,Ltd.",23295.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,24753.06,6.3,15,1.9,0.78,1.52,,9.3,23.5,24.8,5.5,16.4,-11.9,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,"Forward and trailing P/E ratios seem high relative to the ROE and profit margin, indicating potential overvaluation",2026-07-31,0,
