ticker,company_name,super_score_5d,tier,description,vcp_score,insiders_score,sector_score,institutional_score,sector_name,sector_momentum,tier_boost,dj_ticker,timing_convergence,timing_bonus,timing_reason,current_price,price_target,upside_percent,analyst_target,analyst_upside,num_analysts,fundamental_score,pe_ratio,peg_ratio,fcf_yield,roe,revenue_growth,num_whales,top_whales,vcp_repeater,repeat_count,consistency_score,repeater_bonus,thesis_short,investment_thesis,entry_price,entry_date,snapshot_id
CE,Celanese,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,54.03,59.92,10.9,60.41176,11.811512122894683,17,6.25,,,,-0.22418,-0.07,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",53.77000045776367,2026-02-20,20260220_172359
SNES,"SenesTech,",44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,2.375,6.3,165.47,10.0,321.05263157894734,1,40.0,,,-27.406029072459138,-0.77792,0.432,0,,False,0,0,0,165% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 165% hasta precio objetivo $6.30",2.3399999141693115,2026-02-20,20260220_172359
NG,NovaGold Resources,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,11.0,12.81,16.44,13.517445,22.885863636363645,3,12.5,,,-0.3879682648441016,-1.62675,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",10.925000190734863,2026-02-20,20260220_172359
LCGMF,Lionpper and Gold,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,0.21,,,,,0,6.25,,,0.4909639744553067,-1.39623,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",0.20999999344348907,2026-02-20,20260220_172359
IAUX,i-80 Gold,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,1.865,,,,,0,30.0,,,-3.1180648348596964,-0.34034002,1.782,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",1.875,2026-02-20,20260220_172359
FRD,"Friedman Industries,orporated",44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,17.83,19.61,9.98,,,0,50.0,8.031531,,-40.53680403561151,0.11617,1.802,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",18.28499984741211,2026-02-20,20260220_172359
SPRU,Spruce Power Holding,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,4.05,4.46,10.12,,,0,20.0,,,-17.74674798445051,-0.17415,0.437,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",4.110000133514404,2026-02-20,20260220_172359
NRDY,Nerdy,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,0.9836,1.63,66.1,2.1875,122.39731598210652,4,10.0,,,-5.260789953527855,-1.19545,-0.014,0,,False,0,0,0,66% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 66% hasta precio objetivo $1.63",0.9702000021934509,2026-02-20,20260220_172359
SQNS,Sequansmmunications S.A.,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,2.98,7.89,164.77,12.5,319.4630872483221,4,5.0,0.25232852,,-552.6640179448706,-0.18169,-0.37,0,,False,0,0,0,165% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 165% hasta precio objetivo $7.89",2.9600000381469727,2026-02-20,20260220_172359
NAVN,"Navan,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,10.08,17.63,74.88,24.16667,139.7487103174603,12,66.67,,,,,0.29,0,,False,0,0,0,75% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 75% hasta precio objetivo $17.63",10.039999961853027,2026-02-20,20260220_172359
SMRT,"SmartRent,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,1.685,1.79,6.08,1.725,2.373887240356076,2,20.0,,,-4.940195079597695,-0.25479,-0.106,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",1.6649999618530273,2026-02-20,20260220_172359
WYY,WidePoint,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,4.86,7.34,51.06,9.33333,92.04382716049382,3,30.0,,,17.63749121286437,-0.17366,0.043,0,,False,0,0,0,51% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 51% hasta precio objetivo $7.34
• 📊 FUNDAMENTALS: FCF yield 17.6% (Score: 30/100)",4.869999885559082,2026-02-20,20260220_172359
YYAI,AiRWA,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,1.005,1.11,10.45,,,0,33.33,0.21069182,,,,-0.083,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",0.9955999851226807,2026-02-20,20260220_172359
RAL,Ralliant,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,43.42,44.57,2.65,47.54545,9.501266697374476,11,20.0,,,6.755779330958508,-0.45301998,0.012,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 📊 FUNDAMENTALS: FCF yield 6.8% (Score: 20/100)",43.2599983215332,2026-02-20,20260220_172359
SAIC,Science Applications International,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,88.89,95.81,7.79,116.22222,30.74836314546068,9,35.0,11.367007,,5.790297045799762,0.23752001,-0.056,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 📊 FUNDAMENTALS: FCF yield 5.8% (Score: 35/100)",89.01000213623047,2026-02-20,20260220_172359
MSTR,Strategy,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,133.215,270.46,103.03,394.3846,196.0511954359494,13,25.0,,,,-0.111099996,0.019,0,,False,0,0,0,103% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 103% hasta precio objetivo $270.46",130.57989501953125,2026-02-20,20260220_172359
VRNS,"Varonis Systems,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,25.29,32.69,29.24,34.2,35.23131672597866,20,35.0,,,7.235887203232773,-0.24531999,0.094,0,,False,0,0,0,29% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 29% hasta precio objetivo $32.69
• 📊 FUNDAMENTALS: FCF yield 7.2% (Score: 35/100)",25.040000915527344,2026-02-20,20260220_172359
ASTS,"AST SpaceMobile,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,84.025,86.41,2.84,80.3875,-4.329068729544783,8,40.0,,,-2.6624905148038835,-0.39031,12.399,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",81.83000183105469,2026-02-20,20260220_172359
LSAK,"Lesaka Technologies,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,4.5446,6.5,43.03,8.0,76.0330942217137,1,5.0,,,0.1106272732563519,-0.26565,0.014,0,,False,0,0,0,43% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 43% hasta precio objetivo $6.50",4.579999923706055,2026-02-20,20260220_172359
SVCO,"Silvaco Group,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,3.65,6.76,85.21,9.5,160.27397260273975,6,30.0,,,-18.42653953204624,-0.33558,0.702,0,,False,0,0,0,85% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 85% hasta precio objetivo $6.76",3.5999999046325684,2026-02-20,20260220_172359
MYSZ,"My Size,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,0.5503,1.8,228.0,3.0,445.1571869889152,1,40.0,,,-95.9518900236529,-0.60575,0.399,0,,False,0,0,0,228% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 228% hasta precio objetivo $1.80",0.5573999881744385,2026-02-20,20260220_172359
GRND,Grindr,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,11.06,16.41,48.41,21.75,96.65461121157324,4,35.0,,,6.067084270025643,-1.71538,0.296,0,,False,0,0,0,48% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 48% hasta precio objetivo $16.41
• 📊 FUNDAMENTALS: FCF yield 6.1% (Score: 35/100)",11.0,2026-02-20,20260220_172359
RPD,"Rapid7,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,7.08,9.09,28.37,10.38773,46.71935028248586,22,40.0,19.666666,,26.63192068373954,0.27118,0.005,0,,False,0,0,0,28% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 28% hasta precio objetivo $9.09
• 📊 FUNDAMENTALS: FCF yield 26.6% (Score: 40/100)",6.999000072479248,2026-02-20,20260220_172359
