ticker,company_name,super_score_5d,tier,description,vcp_score,insiders_score,sector_score,institutional_score,sector_name,sector_momentum,tier_boost,dj_ticker,timing_convergence,timing_bonus,timing_reason,current_price,price_target,upside_percent,analyst_target,analyst_upside,num_analysts,fundamental_score,pe_ratio,peg_ratio,fcf_yield,roe,revenue_growth,num_whales,top_whales,vcp_repeater,repeat_count,consistency_score,repeater_bonus,thesis_short,investment_thesis,entry_price,entry_date,snapshot_id
URI,"United Rentals,",71.7,⭐⭐⭐ EXCELENTE,Señales positivas,87.96875,70,58.81,0.0,Industrials,stable,0,DJUSIG,True,10,🔥 TIMING PERFECTO: 3 compras de insiders durante VCP base (2 días),,,,,,0,50.0,,,,,,0,,True,2,20,6,Perfect Timing | Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐⭐ EXCELENTE)

• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",858.0900268554688,2026-02-27,20260227_082119
ECL,Ecolab,71.3,⭐⭐⭐ EXCELENTE,Seguimiento recomendado,79.42857142857143,50,79.96,0.0,Basic Materials,improving,3,DJUSBS,True,10,🔥 TIMING PERFECTO: 2 compras de insiders durante VCP base (1 días),,,,,,0,50.0,,,,,,0,,True,2,20,6,Perfect Timing | Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐⭐ EXCELENTE)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)
• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",306.760009765625,2026-02-27,20260227_082119
OXY,Occidental Petroleum,71.0,⭐⭐⭐ EXCELENTE,Señales positivas,88.97619047619048,70,54.08,0.0,Energy,stable,0,DJUSEN,True,10,🔥 TIMING PERFECTO: 3 compras de insiders durante VCP base (4 días),,,,,,0,50.0,,,,,,0,,True,2,20,6,Perfect Timing | Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐⭐ EXCELENTE)

• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",51.43000030517578,2026-02-27,20260227_082119
CVS,CVS Health,70.1,⭐⭐⭐ EXCELENTE,Seguimiento recomendado,74.78571428571429,90,45.67,0.0,Healthcare,stable,0,DJUSHC,True,10,🔥 TIMING PERFECTO: 4 compras de insiders durante VCP base (5 días),78.01,92.62,18.73,96.5,23.70208947570824,26,25.0,56.122303,,5.97459719200115,0.022869999,0.084,0,,True,2,20,6,Perfect Timing | Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐⭐ EXCELENTE)

• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)
• 📊 FUNDAMENTALS: FCF yield 6.0% (Score: 25/100)",78.01000213623047,2026-02-27,20260227_082119
BIIB,BIIB,63.3,⭐⭐ BUENA,Seguimiento recomendado,82.625,50,50.0,0.0,,stable,0,,True,10,🔥 TIMING PERFECTO: 2 compras de insiders durante VCP base (1 días),,,,,,0,50.0,,,,,,0,,True,2,20,6,Perfect Timing | Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐ BUENA)

• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",188.02000427246094,2026-02-27,20260227_082119
ROP,"Roper Technologies,",62.9,⭐⭐ BUENA,Seguimiento recomendado,68.85294117647058,70,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,,,,,,0,50.0,,,,,,0,,True,2,20,6,Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐ BUENA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",352.1499938964844,2026-02-27,20260227_082119
ALLY,Ally Financial,62.1,⭐ BUENA,Señales positivas,0.0,100,60.75,100.0,Financial Services,improving,0,DJUSFI,False,0,,41.94,49.45,17.9,52.76471,25.80999046256558,17,37.5,17.696203,,,0.05796,0.12,12,"Berkshire Hathaway (Warren Buffett), Berkshire Hathaway (Warren Buffett), Berkshire Hathaway (Warren Buffett)",False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - ⭐ BUENA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)",41.939998626708984,2026-02-27,20260227_082119
ENPH,"Enphase Energy,",60.7,⭐⭐ BUENA,Seguimiento recomendado,61.36,70,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,,,,,,0,50.0,,,,,,0,,True,2,20,6,Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐ BUENA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",45.77000045776367,2026-02-27,20260227_082119
EXE,EXE,59.3,⭐ BUENA,Seguimiento recomendado,66.625,90,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,106.29,116.4,9.51,130.32143,22.60930473233604,28,50.0,34.17685,,4.645456532664212,0.100659996,0.383,0,,True,2,20,6,Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐ BUENA)

• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",106.29000091552734,2026-02-27,20260227_082119
GL,Globe Life,57.8,⭐ BUENA,Seguimiento recomendado,73.85714285714286,70,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,,,,,,0,50.0,,,,,,0,,True,2,20,6,Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐ BUENA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",146.0800018310547,2026-02-27,20260227_082119
ALIT,"Alight,",50.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,40.078831446,Technology,improving,3,DJUSTC,False,0,,0.8919,1.84,106.3,2.7,202.7245206861756,5,20.0,,,80.4188616365835,-1.14872,-0.04,4,"Appaloosa Management (David Tepper), Appaloosa Management (David Tepper), Appaloosa Management (David Tepper)",False,0,0,0,106% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 106% hasta precio objetivo $1.84
• 📊 FUNDAMENTALS: FCF yield 80.4% (Score: 20/100)",0.8920000195503235,2026-02-27,20260227_082119
ABT,Abbott Laboratories,46.7,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,50.101384629,Healthcare,stable,0,DJUSHC,False,0,,116.26,100.96,-13.16,133.3892,14.733528298640962,25,35.0,31.25269,,3.108046082389233,0.12961,0.044,5,"Millennium Management, Bridgewater Associates (Ray Dalio), Bridgewater Associates (Ray Dalio)",False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",116.26000213623047,2026-02-27,20260227_082119
HYMC,Hycroft Mining Holding,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,49.87,54.86,10.01,,,0,12.5,,,-0.8104714718320458,-3.7460501,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",49.869998931884766,2026-02-27,20260227_082119
AMR,"Alpha Metallurgical Resources,",44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,168.05,151.93,-9.59,204.0,21.392442725379347,2,30.0,,,3.417184981145093,-0.02871,-0.216,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",168.0500030517578,2026-02-27,20260227_082119
THM,International Tower Hill Mines,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,3.35,3.69,10.15,,,0,16.67,,,-0.1861527839550105,-0.07466,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",3.3499999046325684,2026-02-27,20260227_082119
FRD,"Friedman Industries,orporated",44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,18.67,20.54,10.02,,,0,50.0,8.40991,,-38.71297405473424,0.11617,1.802,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",18.670000076293945,2026-02-27,20260227_082119
SNES,"SenesTech,",44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,2.28,6.25,174.34,10.0,338.5964912280702,1,40.0,,,-28.547948292955084,-0.77792,0.432,0,,False,0,0,0,174% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 174% hasta precio objetivo $6.25",2.2799999713897705,2026-02-27,20260227_082119
USAR,"USA Rare Earth,",44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,20.13,30.37,50.87,38.6,91.75360158966718,5,16.67,,,-0.5103604168694409,-36.46635,,0,,False,0,0,0,51% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 51% hasta precio objetivo $30.37",20.1299991607666,2026-02-27,20260227_082119
CE,Celanese,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,49.13,55.54,13.05,62.17647,26.55499694687564,17,20.0,,,6.851796623734924,-0.22521,-0.065,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)
• 📊 FUNDAMENTALS: FCF yield 6.9% (Score: 20/100)",49.130001068115234,2026-02-27,20260227_082119
NG,NovaGold Resources,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,12.67,13.74,8.45,13.540087,6.867300710339386,3,12.5,,,-0.3368311577819642,-1.62675,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",12.670000076293945,2026-02-27,20260227_082119
LCGMF,Lionpper and Gold,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,0.24,,,,,0,6.25,,,0.4295934918275482,-1.39623,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",0.23999999463558197,2026-02-27,20260227_082119
SPRU,Spruce Power Holding,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,4.04,4.44,9.9,,,0,20.0,,,-17.790677359460357,-0.17415,0.437,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",4.039999961853027,2026-02-27,20260227_082119
NRDY,Nerdy,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,0.9283,1.55,67.15,2.08333,124.42421630938276,3,15.0,,,-16.360344314892195,-1.35371,0.023,0,,False,0,0,0,67% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 67% hasta precio objetivo $1.55",0.9279999732971191,2026-02-27,20260227_082119
SQNS,Sequansmmunications S.A.,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,2.98,7.89,164.77,12.5,319.4630872483221,4,5.0,0.25232852,,-552.6640179448706,-0.18169,-0.37,0,,False,0,0,0,165% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 165% hasta precio objetivo $7.89",2.9800000190734863,2026-02-27,20260227_082119
NAVN,"Navan,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,10.59,17.91,69.11,24.16667,128.2027384324835,12,66.67,,,,,0.29,0,,False,0,0,0,69% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 69% hasta precio objetivo $17.91",10.59000015258789,2026-02-27,20260227_082119
WYY,WidePoint,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,4.36,7.07,62.08,9.33333,114.0672018348624,3,30.0,,,19.660138724907345,-0.17366,0.043,0,,False,0,0,0,62% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 62% hasta precio objetivo $7.07
• 📊 FUNDAMENTALS: FCF yield 19.7% (Score: 30/100)",4.360000133514404,2026-02-27,20260227_082119
YYAI,AiRWA,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,0.9414,1.04,10.47,,,0,33.33,0.19735849,,,,-0.083,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",0.9409999847412109,2026-02-27,20260227_082119
RAL,Ralliant,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,46.96,45.74,-2.59,47.54545,1.246699318569,11,20.0,,,6.246506034122564,-0.45301998,0.012,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 📊 FUNDAMENTALS: FCF yield 6.2% (Score: 20/100)",46.959999084472656,2026-02-27,20260227_082119
SMRT,"SmartRent,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,1.62,1.75,8.18,1.725,6.481481481481488,2,20.0,,,-5.138412812062618,-0.25479,-0.106,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",1.6200000047683716,2026-02-27,20260227_082119
SAIC,Science Applications International,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,91.7,96.74,5.5,116.22222,26.74178844056705,9,35.0,11.726342,,5.6128627672878455,0.23752001,-0.056,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 📊 FUNDAMENTALS: FCF yield 5.6% (Score: 35/100)",91.69999694824219,2026-02-27,20260227_082119
VRNS,"Varonis Systems,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,23.09,31.96,38.41,34.2,48.11606756171505,20,35.0,,,7.925317749042321,-0.24531999,0.094,0,,False,0,0,0,38% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 38% hasta precio objetivo $31.96
• 📊 FUNDAMENTALS: FCF yield 7.9% (Score: 35/100)",23.09000015258789,2026-02-27,20260227_082119
MSTR,Strategy,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,133.4,270.56,102.82,394.3846,195.6406296851574,13,20.0,,,-7.554183144310766,-0.111099996,0.019,0,,False,0,0,0,103% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 103% hasta precio objetivo $270.56",133.39999389648438,2026-02-27,20260227_082119
CNDT,CNDT,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",1.5,2026-02-27,20260227_082119
LSAK,"Lesaka Technologies,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,4.66,6.56,40.88,8.0,71.67381974248927,1,5.0,,,0.1078877013645151,-0.26565,0.014,0,,False,0,0,0,41% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 41% hasta precio objetivo $6.56",4.659999847412109,2026-02-27,20260227_082119
ASTS,"AST SpaceMobile,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,85.76,87.36,1.87,80.3875,-6.264575559701491,8,40.0,,,-2.6086259301847794,-0.39031,12.399,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",85.76000213623047,2026-02-27,20260227_082119
GRND,Grindr,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,11.71,15.95,36.23,19.4,65.67036720751491,5,35.0,,,5.730311714041759,-1.71538,0.296,0,,False,0,0,0,36% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 36% hasta precio objetivo $15.95
• 📊 FUNDAMENTALS: FCF yield 5.7% (Score: 35/100)",11.710000038146973,2026-02-27,20260227_082119
SVCO,"Silvaco Group,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,3.45,6.65,92.75,9.5,175.3623188405797,6,30.0,,,-19.49474627857457,-0.33558,0.702,0,,False,0,0,0,93% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 93% hasta precio objetivo $6.65",3.450000047683716,2026-02-27,20260227_082119
BMI,"Badger Meter,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,156.17,138.01,-11.63,178.0,13.978356918742406,10,60.0,32.60334,,2.981101399398812,0.21466999,0.076,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",156.1699981689453,2026-02-27,20260227_082119
INTZ,Intrusion,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,1.12,4.24,278.57,7.25,547.3214285714284,2,40.0,,,-32.26973472074002,-1.32369,0.307,0,,False,0,0,0,279% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 279% hasta precio objetivo $4.24",1.1200000047683716,2026-02-27,20260227_082119
