ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",52.85,HKD,64.0,B,64.0,P/E 4.8x (vs 11x mercado) | Potencial +57% analistas | Dividendo 5.9% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.8,56.7,16,,7.08,5.86,,11.3,4.8,6.3,13.9,-3.3,-29.3,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese financial sector | Geopolitical risks in Hong Kong market | Real estate market exposure,PNGAY,RISKY,Negative revenue growth and potential exposure to Chinese real estate sector pose significant risks,2026-07-06,0,
4568.T,"Daiichi Sankyo Company, Limited",2758.0,JPY,64.0,B,64.0,ROE 15.8% | Potencial +52% analistas | FCF negativo | Dividendo 3.8% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4205.29,52.5,17,-5.3,6.56,3.77,,15.8,19.2,19.6,12.2,13.7,-34.0,Negative FCF Yield | Regulatory Risk in Healthcare Sector,DSNKY,SUSPECT,Negative FCF yield is anomalous for a healthcare company with positive profit margin and revenue growth,2026-07-06,0,
9988.HK,Alibaba Group Holding Limited,95.95,HKD,63.0,B,63.0,P/E 10.4x | Potencial +90% analistas | FCF negativo | Dividendo 1.1% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,182.73,90.4,25,-2.4,11.31,1.09,,9.2,10.4,15.1,10.1,2.9,-48.5,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-07-06,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,35.75,BRL,60.0,B,60.0,ROE 19.2% | Potencial +36% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.48,35.6,14,3.4,4.45,2.05,,19.2,12.9,17.1,8.1,10.6,-26.2,Deuda elevada (D/E >2x) | Deuda elevada | Potential Regulatory Risks in Healthcare Sector,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-07-06,0,
035420.KS,NAVER Corporation,196600.0,KRW,59.0,B,59.0,Potencial +55% analistas | Crecimiento ingresos +16% | Dividendo 1.3%,0,0,Communication Services,Korea,🇰🇷,21.2,305296.28,55.3,27,5.0,6.91,1.34,,5.7,13.3,,14.5,16.3,-35.3,Regulatory Risk | Geopolitical Risk,,SUSPECT,Low ROE and high analyst upside may indicate overestimation of future growth,2026-07-06,0,
9432.T,"NTT, Inc.",147.0,JPY,57.0,B,57.0,P/E 10.1x (vs 16x mercado) | Potencial +16% | FCF yield 85.9% | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,170.31,15.9,13,85.9,1.98,3.7,,10.0,10.1,11.7,7.2,9.1,-12.1,Unrealistic FCF Yield | Potential Data Error,,SUSPECT,FCF Yield of 85.9% appears anomalous and likely incorrect for a company in the communication services sector,2026-07-06,0,
012330.KS,"Hyundai Mobis Co.,Ltd",515000.0,KRW,56.0,B,56.0,P/E 9.7x | Potencial +33% analistas | Dividendo 1.3%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,685866.7,33.2,30,3.3,4.15,1.32,,7.2,9.7,,5.7,5.5,-37.3,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-07-06,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,42.74,BRL,54.0,B,54.0,ROE 21.8% | P/E 8.3x | Potencial +12% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.08,12.5,13,,1.56,2.09,,21.8,8.3,10.4,33.3,-2.1,-14.0,FCF no comparable (sector financiero) | Regulatory Risk | Geopolitical Risk | Cyclical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-07-06,0,
105560.KS,KB Financial Group Inc.,170900.0,KRW,50.0,B,50.0,P/E 8.8x | Potencial +15% | Crecimiento ingresos +15% | Margen 37% | Dividendo 2.7%,1,0,Financial Services,Korea,🇰🇷,21.2,196700.0,15.1,20,,1.89,2.7,,10.0,8.8,,36.6,15.2,-6.5,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 8.8x seems low for a financial services company with a high profit margin and revenue growth,2026-07-06,0,
7203.T,Toyota Motor Corporation,2923.0,JPY,50.0,B,50.0,P/E 9.0x (vs 16x mercado) | Potencial +25% | FCF negativo | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3657.58,25.1,19,-3.5,3.14,3.54,,10.2,9.0,9.9,7.6,1.9,-26.9,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-07-06,0,
WEGE3.SA,WEG S.A.,46.48,BRL,48.0,C,48.0,ROE 32.5% | Potencial +13% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,13.5,16,2.8,1.68,4.65,,32.5,25.1,31.0,15.6,-6.1,-14.8,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns,2026-07-06,0,
6758.T,Sony Group Corporation,3422.0,JPY,48.0,C,48.0,Potencial +37% analistas | FCF negativo | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4686.82,37.0,22,-6.7,4.62,1.04,,12.3,18.7,20.0,-2.6,8.3,-28.4,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-07-06,0,
6098.T,"Recruit Holdings Co., Ltd.",11895.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,12637.5,6.2,16,2.6,0.78,0.21,,30.8,39.3,34.2,13.4,11.5,-2.5,Overvaluation Risk | Market Volatility,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-07-06,0,
7733.T,Olympus Corporation,1764.0,JPY,44.0,C,44.0,P/E 14.0x | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1913.08,8.5,13,0.1,1.06,1.7,,8.7,14.0,28.8,6.7,8.5,-18.6,Valuation Risk | Growth Overestimation,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential for overestimation of future growth,2026-07-06,0,
1211.HK,BYD Company Limited,83.8,HKD,42.0,C,42.0,Potencial +49% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.59,48.7,28,-15.3,6.08,0.43,,11.1,13.6,37.2,3.5,-11.8,-38.5,Ingresos en declive YoY | Negative FCF Yield | Declining Revenue Growth | High Trailing P/E,BYDDF,RISKY,Negative FCF yield and declining revenue growth raise concerns about the company's financial health,2026-07-06,0,
9983.T,"Fast Retailing Co., Ltd.",86930.0,JPY,39.0,C,39.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,78720.0,-9.4,15,1.8,-1.18,0.67,,20.6,63.5,55.9,13.1,14.8,0.0,Overvaluation Risk | Cyclical Sector Risk,,SUSPECT,High P/E ratios and negative analyst upside raise concerns about overvaluation and potential downturn,2026-07-06,0,
8035.T,Tokyo Electron Limited,72320.0,JPY,38.0,C,38.0,ROE 29.3% | Margen 24% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,68081.82,-5.9,22,0.7,-0.73,0.87,,29.3,56.5,57.8,23.5,8.6,-11.0,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-06,0,
ABEV3.SA,Ambev S.A.,16.29,BRL,37.0,C,37.0,ROE 17.3% | FCF yield 7.2% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.17,-0.7,18,7.2,-0.09,1.1,,17.3,14.5,16.5,17.7,-0.1,-4.4,cyclical risk | geopolitical risk,ABEV,SUSPECT,Negative revenue growth and low analyst upside raise concerns about the company's prospects,2026-07-06,0,
6861.T,Keyence Corporation,80910.0,JPY,36.0,C,36.0,Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,85043.75,5.1,16,1.6,0.64,0.68,,13.5,43.3,44.0,38.1,17.9,-3.9,Overvaluation Risk | Potential for Multiple Contraction,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-06,0,
009150.KS,"Samsung Electro-Mechanics Co., Ltd.",1828000.0,KRW,35.0,C,35.0,Potencial +22% | FCF negativo | Crecimiento ingresos +17%,1,1,Technology,Korea,🇰🇷,21.2,2226370.2,21.8,27,-0.1,2.72,12.0,,8.8,49.8,,7.0,17.2,-24.4,cyclical risk | valuation risk,,SUSPECT,Negative FCF yield and high forward P/E raise concerns about the stock's valuation and potential investment risks,2026-07-06,0,
4661.T,"Oriental Land Co., Ltd.",2561.5,JPY,35.0,C,35.0,Potencial +18% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3029.12,18.3,14,1.7,2.28,0.59,,11.7,29.3,34.5,17.3,0.1,-31.0,Cyclical Risk | Valuation Risk,,SUSPECT,Low revenue growth and high P/E ratios raise concerns about overvaluation,2026-07-06,0,
