ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,oe_ai_adjustment,oe_ai_verdict
DSY.PA,DASSAULT SYSTEMES,60.0,⭐⭐ GOOD,🟡 Good,90.0,30.0,30.0,90.0,60.0,,,,,30.9,False,0,-0.8,False,0,"{'eps_growth_yoy': np.float64(30.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.9}","{'revenue_growth_yoy': np.float64(-0.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-8.6), 'rs_6m': np.float64(-34.6)}","{'roe_pct': 13.4, 'debt_to_equity': 0.27, 'current_ratio': 1.7, 'operating_margin_pct': 23.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 33.6}",17.23,22640111616,Technology,Software - Application,,,False,33.16,-48.0,0,False,23.02,33.35,15.0,20.0,hold,33.6,19.52,13.3,9.94,-42.3,5.56,0.96,1.55,28.3,0.27,0.62,True,-0.79,,4.3,29,2026-07-23,False,False,8,STRONG,7.28,42.9,1.13,53.5,,,,2026-06-24T08:08:20.323436,CAC40,49.0,6.0,5.0,3.0,1.0,4.2,3.0,0.0,CONFIRMED_UPTREND,0,
PGHN.SW,PARTNERS GROUP N,53.2,⭐ AVERAGE,🟡 Average,60.0,50.0,15.0,85.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 49.3},{},"{'rs_3m': np.float64(-25.1), 'rs_6m': np.float64(-36.3)}","{'roe_pct': 54.8, 'debt_to_equity': 1.14, 'current_ratio': 1.67, 'operating_margin_pct': 60.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 48.0}",658.2,16970460160,Financial Services,Asset Management,,,False,1158.0,-43.2,0,False,973.85,1300.0,760.0,13.0,buy,48.0,1070.36,62.6,533.28,-19.0,7.92,52.13,7.04,86.7,46.0,3.39,,,,7.7,69,2026-09-01,False,False,7,NEUTRAL,8.29,75.9,1.13,62.1,,,,2026-06-24T08:06:48.023972,SMI20,48.3,6.0,0.0,0.0,3.0,6.0,3.0,0.0,CONFIRMED_UPTREND,0,
RACE.MI,FERRARI,70.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,75.0,70.0,50.0,90.0,65.0,,,,,-2.7,True,2,3.4,True,2,"{'eps_growth_yoy': np.float64(-2.7), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}","{'revenue_growth_yoy': np.float64(3.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-1.3), 'rs_6m': np.float64(-13.0)}","{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.0}",304.2,53537624064,Consumer Cyclical,Auto Manufacturers,,,False,447.5,-32.0,1,False,371.03,430.0,290.0,18.0,buy,22.0,82.42,-72.9,89.9,-70.4,1.84,5.6,1.2,33.2,3.62,0.65,True,-1.1,55.0,1.3,35,2026-07-30,False,False,9,STRONG,3.87,38.6,22.24,28.9,,,,2026-06-24T08:07:45.570258,FTSEMIB,48.0,0.0,0.0,3.0,1.0,2.75,1.0,0.0,CONFIRMED_UPTREND,0,
ASSA-B.ST,ASSA ABLOY AB ser. B,61.5,⭐⭐ GOOD,🟡 Good,90.0,30.0,50.0,70.0,65.0,,,,,44.4,False,0,-5.8,False,0,"{'eps_growth_yoy': np.float64(44.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}","{'revenue_growth_yoy': np.float64(-5.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-8.9), 'rs_6m': np.float64(-15.6)}","{'roe_pct': 15.0, 'debt_to_equity': 0.61, 'current_ratio': 1.0, 'operating_margin_pct': 15.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.1}",330.0,366556184576,Industrials,Security & Protection Services,,,False,396.9,-16.9,3,False,402.95,500.0,340.0,21.0,buy,22.1,695.28,110.7,426.3,29.2,4.71,16.39,1.94,41.5,6.4,1.68,False,,,44.4,23,2026-07-17,False,False,8,STRONG,5.38,118.2,0.49,23.9,,,,2026-06-24T08:07:21.968395,OMXSTO,47.6,3.0,5.0,0.0,5.0,2.76,1.0,0.0,CONFIRMED_UPTREND,0,
HEXA-B.ST,Hexagon AB ser. B,65.5,⭐⭐ GOOD,🟡 Good,100.0,50.0,15.0,90.0,65.0,,,,,750.1,True,1,0.2,False,0,"{'eps_growth_yoy': np.float64(750.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 37.5}","{'revenue_growth_yoy': np.float64(0.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-28.5), 'rs_6m': np.float64(-35.2)}","{'roe_pct': 17.9, 'debt_to_equity': 0.27, 'current_ratio': 3.44, 'operating_margin_pct': 24.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.9}",79.2,212602716160,Technology,Scientific & Technical Instruments,,,False,122.1,-35.1,0,False,96.53,127.23,70.78,14.0,buy,21.9,,,250.2,215.9,-2.86,-2.36,1.88,18.5,1.52,1.19,True,-0.01,18.9,297.5,35,2026-07-29,False,False,6,NEUTRAL,0.43,117.8,0.02,33.0,,,,2026-06-24T08:08:08.034854,OMXSTO,47.2,-5.0,5.0,3.0,5.0,2.74,1.0,0.0,CONFIRMED_UPTREND,0,
MONC.MI,MONCLER,60.5,⭐⭐ GOOD,🟡 Good,60.0,50.0,50.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 20.0},{},"{'rs_3m': np.float64(-12.6), 'rs_6m': np.float64(-16.1)}","{'roe_pct': 16.9, 'debt_to_equity': 0.29, 'current_ratio': 2.42, 'operating_margin_pct': 35.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.0}",50.66,13778807808,Consumer Cyclical,Apparel Manufacturing,,,False,59.4,-14.7,4,False,61.82,70.0,49.0,25.0,buy,22.0,32.97,-34.9,23.1,-54.4,4.42,2.24,2.75,56.3,1.4,1.72,,,,2.0,28,2026-07-22,False,False,7,NEUTRAL,6.89,32.2,6.72,28.6,,,,2026-06-24T08:08:04.696913,FTSEMIB,46.2,3.0,5.0,0.0,1.0,2.75,1.0,0.0,CONFIRMED_UPTREND,0,
CPG.L,COMPASS GROUP PLC ORD 11 1/20P,59.2,⭐ AVERAGE,🟡 Average,50.0,50.0,85.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': np.float64(38.6), 'rs_6m': np.float64(26.4)}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.4}",31.81,54086955008,Consumer Cyclical,Restaurants,,,False,34.69,-8.3,7,True,38.3,49.05,30.0,20.0,buy,20.4,29.45,-7.4,19.4,-39.0,3.65,1.16,2.14,55.9,0.69,2.93,,,,16.3,153,2026-11-24,False,False,6,NEUTRAL,4.7,100.5,1.19,27.1,,,,2026-06-24T08:07:12.622457,FTSE100,45.7,3.0,5.0,0.0,5.0,2.55,1.0,0.0,CONFIRMED_UPTREND,0,
LSEG.L,LONDON STOCK EXCHANGE GROUP PLC,56.5,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,70.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 13.4},{},"{'rs_3m': np.float64(-16.9), 'rs_6m': np.float64(-17.0)}","{'roe_pct': 6.4, 'debt_to_equity': 0.53, 'current_ratio': 1.0, 'operating_margin_pct': 24.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 50.2}",8108.0,39478657024,Financial Services,Financial Data & Stock Exchanges,,,False,10990.0,-26.2,1,False,12178.67,13600.0,10400.0,15.0,strong_buy,50.2,17886.0,120.6,7110.0,-12.3,5.2,4.22,1.79,57.4,1.5,1.26,,,,80.4,36,2026-07-30,False,False,7,NEUTRAL,4.4,305.7,0.19,40.7,,,,2026-06-24T08:06:23.451641,FTSE100,45.6,6.0,5.0,0.0,5.0,6.28,3.0,0.0,CONFIRMED_UPTREND,0,MIXED/WATCH (0)
LR.PA,LEGRAND,70.0,⭐⭐ GOOD,🟡 Good,80.0,70.0,56.0,75.0,60.0,,,,,14.2,False,0,11.4,True,1,"{'eps_growth_yoy': np.float64(14.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': np.float64(11.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-5.6), 'rs_6m': np.float64(8.7)}","{'roe_pct': 16.9, 'debt_to_equity': 0.85, 'current_ratio': 1.96, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.9}",146.2,38215966720,Industrials,Electrical Equipment & Parts,,,False,166.95,-12.4,5,False,157.74,185.0,114.0,19.0,buy,7.9,99.99,-31.6,67.07,-54.1,2.98,4.35,1.62,45.3,2.38,1.91,True,-0.4,11.6,9.7,35,2026-07-29,False,False,6,NEUTRAL,4.32,45.7,1.64,37.2,,,,2026-06-24T08:08:01.684752,CAC40,45.0,0.0,5.0,3.0,3.0,0.99,-3.0,0.0,CONFIRMED_UPTREND,0,
ITRK.L,INTERTEK GROUP PLC ORD 1P,62.0,⭐⭐ GOOD,🟡 Good,55.0,50.0,79.0,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 10.0},{},"{'rs_3m': np.float64(48.1), 'rs_6m': np.float64(16.5)}","{'roe_pct': 28.2, 'debt_to_equity': 1.46, 'current_ratio': 1.08, 'operating_margin_pct': 18.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.6}",5810.0,8918129664,Industrials,Specialty Business Services,,,False,5820.0,-0.2,6,False,5843.85,6200.0,5450.0,13.0,buy,0.6,3473.0,-40.2,2160.0,-62.8,4.06,2.36,2.84,74.0,1.65,2.63,,,,-4.0,37,2026-07-31,False,False,4,NEUTRAL,5.28,63.8,,18.5,,,,2026-06-24T08:07:36.372985,FTSE100,33.8,3.0,5.0,0.0,0.0,0.08,-3.0,0.0,CONFIRMED_UPTREND,-8,RELIABLE/AVOID (-8)
GIVN.SW,GIVAUDAN N,60.3,⭐⭐ GOOD,🟡 Good,55.0,50.0,66.5,80.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': np.float64(12.3), 'rs_6m': np.float64(1.3)}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.5}",3318.0,30622476288,Basic Materials,Specialty Chemicals,,,False,3983.0,-16.7,3,False,3468.45,4500.0,2800.0,19.0,buy,4.5,1802.78,-45.7,1153.9,-65.2,3.69,122.52,2.2,60.6,72.0,1.93,,,,-3.3,29,2026-07-23,False,False,7,NEUTRAL,4.18,34.8,,30.0,,,,2026-06-24T08:06:29.596876,SMI20,41.1,3.0,5.0,0.0,0.0,0.56,-3.0,0.0,CONFIRMED_UPTREND,0,
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,63.9,⭐⭐ GOOD,🟡 Good,70.0,50.0,54.5,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': np.float64(5.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': np.float64(5.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(0.1), 'rs_6m': np.float64(-8.4)}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.2}",55.18,171831164928,Consumer Cyclical,Apparel Retail,,,False,58.28,-5.3,6,False,59.14,63.0,41.5,24.0,buy,7.2,,,20.2,-63.4,,,1.18,57.8,0.65,2.08,,,36.6,5.3,77,2026-09-09,False,False,7,NEUTRAL,5.02,37.8,4.37,20.7,,,,2026-06-24T08:07:58.437581,IBEX35,40.6,0.0,0.0,0.0,3.0,0.9,-3.0,0.0,CONFIRMED_UPTREND,0,
RMS.PA,HERMES INTL,57.2,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.3},{},"{'rs_3m': np.float64(-15.2), 'rs_6m': np.float64(-30.1)}","{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.8}",1612.5,168892940288,Consumer Cyclical,Luxury Goods,,,False,2482.0,-35.0,0,False,1996.41,2320.0,1500.0,22.0,buy,23.8,567.5,-64.8,430.1,-73.3,2.39,38.57,1.12,37.2,18.0,0.63,,,,1.3,35,2026-07-29,False,False,8,STRONG,4.31,37.5,17.42,33.8,,,,2026-06-24T08:06:11.980194,CAC40,39.9,0.0,0.0,0.0,1.0,2.98,1.0,0.0,CONFIRMED_UPTREND,0,
MC.PA,LVMH,53.5,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.5},{},"{'rs_3m': np.float64(-4.7), 'rs_6m': np.float64(-28.8)}","{'roe_pct': 16.2, 'debt_to_equity': 0.53, 'current_ratio': 1.58, 'operating_margin_pct': 21.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.4}",490.95,242280005632,Consumer Cyclical,Luxury Goods,,,False,654.7,-25.0,2,False,576.62,660.0,420.0,26.0,buy,17.4,348.77,-29.0,218.5,-55.5,4.83,23.7,2.69,59.5,13.0,1.77,,,,-1.4,29,2026-07-23,False,False,6,NEUTRAL,6.74,28.9,,30.7,,,,2026-06-24T08:06:35.715188,CAC40,39.4,3.0,5.0,0.0,0.0,2.17,1.0,0.0,CONFIRMED_UPTREND,0,
