ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 13/15) | Smart money: 1 HF + 0 insiders (conv 25) | Piotroski fuerte (8.0/9),2026-06-16
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 14/15) | Piotroski fuerte (8.0/9),2026-06-16
NDAQ,WATCH,3,Piotroski fuerte (9.0/9),2026-06-16
PGR,BEST,5,Mejor FCF en Financial Services (13.1% vs media sector 5.2%),2026-06-16
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 10/10) | Piotroski fuerte (9.0/9),2026-06-16
RELX,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-16
SAP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-16
SPGI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 15pts en 39d (44→29) | Piotroski fuerte (7.0/9),2026-06-16
SXYAY,WATCH,3,Piotroski fuerte (7.0/9),2026-06-16
V,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 34),2026-06-16
VRSN,CAUTION,-6,"Thesis drift MEDIUM: Score cayó 27pts en 39d (63→35) | Señal salida MEDIUM: Score cayó 34pts (69 → 35) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Caro vs peers en Technology (FCF rank 7/8) | Smart money: 1 HF + 0 insiders (conv 26) | Piotroski fuerte (8.0/9)",2026-06-16
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-06-16
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 9/10) | Piotroski fuerte (7.0/9),2026-06-16
WTKWY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-16
