ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
INTU,CAUTION,-4,"Thesis drift MEDIUM: Margen op. cayó 29.4pp (47.0%→17.6%) | Señal salida MEDIUM: Score cayó 37pts (77 → 40) — caída técnica/momentum, balance sólido (Piotroski 9/9) | EPS revision DOWN: EPS consensus ↓4.9% (32.78→31.19); Analistas: +33 (0→33) | Opciones TIER2 (q=45): VALUE weak (40pts), FCF 7.1% | Piotroski fuerte (9.0/9) | Mejor FCF en Technology (7.1% vs media sector 5.1%)",2026-09-08
ISRG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-08
JKHY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-08
JNJ,WATCH,-3,Caro vs peers en Healthcare (FCF rank 8/9),2026-09-08
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 6/6) | Smart money: 1 HF + 0 insiders (conv 30) | Piotroski fuerte (7.0/9),2026-09-08
MA,CAUTION,-5,Señal salida MEDIUM: Score cayó 25pts (76 → 51) | Piotroski fuerte (9.0/9),2026-09-08
MCO,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 39) | Piotroski fuerte (8.0/9),2026-09-08
MSCI,CAUTION,0,"Thesis drift MEDIUM: Score cayó 14pts en 46d (52→38) | Caro vs peers en Financial Services (FCF rank 19/21) | Opciones TIER2 (q=55): VALUE weak (38pts), INSIDER CONF | Piotroski fuerte (8.0/9)",2026-09-08
MSFT,EXIT,-16,Thesis drift MEDIUM: Score cayó 45pts en 46d (91→46) | Señal salida HIGH: Score cayó 48pts (94 → 46) | Caro vs peers en Technology (FCF rank 14/14) | Smart money: 1 HF + 0 insiders (conv 29),2026-09-08
NDAQ,CAUTION,-3,Thesis drift MEDIUM: Score cayó 12pts en 46d (64→52) | Piotroski fuerte (9.0/9),2026-09-08
NDSN,CAUTION,0,Señal salida MEDIUM: Score cayó 18pts (60 → 42) | Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (3.5% vs media sector 3.0%),2026-09-08
ORLY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-08
OTIS,BEST,5,Mejor FCF en Industrials (5.3% vs media sector 3.0%),2026-09-08
PEP,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-08
PGR,BEST,5,Mejor FCF en Financial Services (11.9% vs media sector 4.6%),2026-09-08
RACE,WATCH,3,Piotroski fuerte (9.0/9),2026-09-08
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 36pts en 46d (83→47) | Señal salida MEDIUM: Score cayó 32pts (78 → 47) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-08
SBGSY,BEST,5,Mejor FCF en Industrials (3.3% vs media sector 3.0%),2026-09-08
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-09-08
SXYAY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Basic Materials (3.3% vs media sector 2.5%),2026-09-08
SYK,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-08
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-09-08
TMO,WATCH,-4,EPS revision DOWN: EPS consensus ↓3.8% (28.20→27.12),2026-09-08
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-09-08
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-09-08
TYL,WATCH,9,Short squeeze MEDIUM: 10.6% short · Short moderado (10.6% del float); Piotroski 8/9 — calidad mejorando | Piotroski fuerte (8.0/9),2026-09-08
V,EXIT,-18,Señal salida HIGH: Score cayó 38pts (87 → 49) | Caro vs peers en Financial Services (FCF rank 17/21),2026-09-08
VEEV,CAUTION,5,Thesis drift MEDIUM: Upside analistas cayó 18pp (26%→7%) | Piotroski fuerte (7.0/9) | EPS revision STRONG_UP: EPS consensus ↑6.0% (10.47→11.10),2026-09-08
VLTO,BEST,5,Mejor FCF en Industrials (3.4% vs media sector 3.0%),2026-09-08
VRSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (4.4% vs media sector 3.0%),2026-09-08
VRSN,CONFIRM,8,Caro vs peers en Technology (FCF rank 12/14) | Smart money: 1 HF + 1 insiders (conv 42) | Piotroski fuerte (8.0/9),2026-09-08
WM,WATCH,3,Piotroski fuerte (8.0/9),2026-09-08
WMT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-08
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 9/9) | Piotroski fuerte (7.0/9),2026-09-08
ZTS,CAUTION,5,"Thesis drift MEDIUM: Score cayó 11pts en 46d (51→40) | Opciones TIER2 (q=45): VALUE weak (40pts), FCF 6.4% | Mejor FCF en Healthcare (6.4% vs media sector 4.0%)",2026-09-08
