ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
9983.T,"Fast Retailing Co., Ltd.",77240.0,JPY,53.0,B,53.0,ROE 22.5% | Potencial +11% | Crecimiento ingresos +22% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,85470.59,10.7,17,1.5,1.33,0.75,,22.5,56.4,49.7,13.5,22.2,-12.9,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-08-14,0,
9988.HK,Alibaba Group Holding Limited,119.8,HKD,53.0,B,53.0,Potencial +51% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,180.4,50.6,24,-2.2,6.32,6.05,,9.2,13.0,18.7,10.1,2.9,-35.7,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-08-14,0,
9432.T,"NTT, Inc.",162.4,JPY,51.0,B,51.0,P/E 11.2x (vs 16x mercado) | FCF yield 85.4% | Dividendo 3.4% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,168.79,3.9,14,85.4,0.49,3.41,,10.7,11.2,12.9,7.1,10.9,-2.9,Potential Data Error | Verify FCF Calculation,,SUSPECT,FCF Yield of 85.4% appears anomalous and likely incorrect for a company in the Communication Services sector,2026-08-14,0,
ABEV3.SA,Ambev S.A.,14.92,BRL,49.0,C,49.0,ROE 18.4% | FCF yield 8.6% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.27,9.0,18,8.6,1.13,4.92,,18.4,13.4,14.5,18.4,0.3,-12.4,cyclical | governance,ABEV,SUSPECT,Low revenue growth and relatively high dividend yield may indicate potential sustainability issues,2026-08-14,0,
012330.KS,"Hyundai Mobis Co.,Ltd",545000.0,KRW,49.0,C,49.0,P/E 10.3x | Potencial +27% | Dividendo 1.3%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,690500.0,26.7,30,3.1,3.34,1.27,,7.2,10.3,,5.7,5.5,-33.7,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-08-14,0,
WEGE3.SA,WEG S.A.,47.5,BRL,48.0,C,48.0,ROE 30.8% | Potencial +16% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,55.3,16.4,16,2.5,2.05,4.28,,30.8,25.7,31.9,15.6,-0.6,-12.9,cyclical risk | geopolitical risk,WEGZY,SUSPECT,Negative revenue growth and high P/E ratios may indicate overvaluation,2026-08-14,0,
6758.T,Sony Group Corporation,3901.0,JPY,46.0,C,46.0,Potencial +23% | FCF yield 14.7% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,4797.73,23.0,22,14.7,2.87,0.64,,13.2,21.3,20.9,-1.7,8.2,-18.3,Negative Profit Margin | Potential Earnings Volatility,SONY,SUSPECT,Negative profit margin is anomalous for a technology company like Sony Group Corporation,2026-08-14,0,
6098.T,"Recruit Holdings Co., Ltd.",16560.0,JPY,46.0,C,46.0,ROE 36.2% | Crecimiento ingresos +19% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,14718.75,-11.1,16,2.1,-1.39,15.0,,36.2,54.7,47.6,15.0,18.9,-2.5,Dividend Sustainability Risk | Data Quality Issue,RCRUY,SUSPECT,Dividend yield of 15.0% seems unusually high and may indicate potential issues with sustainability or data accuracy,2026-08-14,0,
1211.HK,BYD Company Limited,88.25,HKD,42.0,C,42.0,Potencial +42% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,125.54,42.3,27,-16.9,5.28,0.41,,11.1,14.0,25.4,3.5,-11.8,-26.9,Ingresos en declive YoY | Negative Revenue Growth | Unsustainable FCF Yield,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-08-14,0,
8766.T,"Tokio Marine Holdings, Inc.",7558.0,JPY,38.0,C,38.0,P/E 15.3x | Potencial +14% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Financial Services,Japan,🇯🇵,29.4,8601.0,13.8,12,,1.72,3.16,,8.7,15.3,27.1,6.6,-17.3,-10.7,FCF no comparable (sector financiero) | Ingresos en declive YoY | Regulatory risks in Japanese insurance market | Cyclical risks in financial services sector,TKOMY,RISKY,Negative revenue growth and high trailing P/E raise concerns,2026-08-14,0,
7733.T,Olympus Corporation,2099.0,JPY,37.0,C,37.0,Crecimiento ingresos +16% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,2011.54,-4.2,13,0.8,-0.52,1.45,,10.6,16.7,34.3,7.5,16.4,-3.2,valuation discrepancy | potential earnings revision,,SUSPECT,"Forward P/E seems low compared to trailing P/E, indicating potential inconsistency or undervaluation",2026-08-14,0,
