ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
AZO,WATCH,-4,EPS revision DOWN: EPS consensus ↓4.4% (226.58→216.64); Analistas: +23 (0→23),2026-08-04
BRK-B,BEST,5,Mejor FCF en Financial Services (5.5% vs media sector 5.0%),2026-08-04
CB,CAUTION,-1,Thesis drift MEDIUM: Score cayó 16pts en 46d (54→38) | Mejor FCF en Financial Services (7.8% vs media sector 5.0%),2026-08-04
CBOE,CAUTION,-12,Quality decay MEDIUM: Margen op. cayó 5.1pp (39.7% → 34.6%) | Thesis drift MEDIUM: Upside analistas cayó 23pp (28%→5%) | Señal salida MEDIUM: Score cayó 21pts (52 → 31) | Caro vs peers en Financial Services (FCF rank 20/20) | Piotroski fuerte (8.0/9) | EPS revision UP: EPS consensus ↑2.9% (14.05→14.46); Analistas: -12 (12→0),2026-08-04
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 11/12) | Piotroski fuerte (7.0/9),2026-08-04
CL,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑11.4% (4.30→4.79); Analistas: +11 (0→11),2026-08-04
CME,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-04
CNI,REVISION_UP,11,Piotroski fuerte (7.0/9) | EPS revision STRONG_UP: EPS consensus ↑8440.2% (0.15→12.89); Revenue estimate ↑4987.1%,2026-08-04
COST,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-04
CTAS,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-04
DHR,CAUTION,-6,Thesis drift MEDIUM: Upside analistas cayó 10pp (26%→15%),2026-08-04
ECL,WATCH,4,EPS revision UP: EPS consensus ↑3.9% (11.86→12.32); Revenue estimate ↑2.5%,2026-08-04
EQIX,WATCH,4,EPS revision UP: EPS consensus ↑4.1% (43.90→45.72); Revenue estimate ↑2.4%,2026-08-04
ESLOY,WATCH,4,EPS revision UP: EPS consensus ↑4.5% (6.38→6.67); Revenue estimate ↑1.7%,2026-08-04
ETN,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑5.6% (14.05→14.84); Revenue estimate ↑3.3%,2026-08-04
EXPN.L,WATCH,0,Caro vs peers en Industrials (FCF rank 15/18) | Piotroski fuerte (9.0/9),2026-08-04
FICO,WATCH,4,EPS revision UP: EPS consensus ↑3.4% (50.68→52.40); Revenue estimate ↑2.8%,2026-08-04
HESAY,WATCH,4,EPS revision UP: EPS consensus ↑4.5% (5.95→6.22); Revenue estimate ↑2.3%,2026-08-04
ICE,CAUTION,1,Thesis drift MEDIUM: Upside analistas cayó 10pp (30%→20%) | Piotroski fuerte (8.0/9) | EPS revision UP: EPS consensus ↑4.8% (7.86→8.23); Revenue estimate ↑2.5%,2026-08-04
ITW,WATCH,4,EPS revision UP: EPS consensus ↑3.5% (12.71→13.16); Revenue estimate ↑2.0%,2026-08-04
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-08-04
KO,CONFIRM,0,Caro vs peers en Consumer Defensive (FCF rank 5/5) | EPS revision STRONG_DOWN: EPS consensus ↓5.3% (3.37→3.19); Analistas: -23 (23→0) | Smart money: 1 HF + 0 insiders (conv 35) | Piotroski fuerte (7.0/9),2026-08-04
LIN,WATCH,4,EPS revision UP: EPS consensus ↑2.6% (24.59→25.22); Revenue estimate ↑1.6%,2026-08-04
LSEG.L,WATCH,7,Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑3.2% (8.25→8.52); Revenue estimate ↑1.7%,2026-08-04
MA,CAUTION,5,Thesis drift MEDIUM: Upside analistas cayó 16pp (32%→16%) | Piotroski fuerte (9.0/9) | EPS revision STRONG_UP: EPS consensus ↑10.2% (19.87→21.91); Revenue estimate ↑3.4%,2026-08-04
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 17/20) | Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (7.0/9),2026-08-04
MKC,BEST,5,Mejor FCF en Consumer Defensive (5.2% vs media sector 3.8%),2026-08-04
MSCI,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-04
MSFT,CONFIRM,13,Caro vs peers en Technology (FCF rank 12/12) | Smart money: 1 HF + 0 insiders (conv 45) | EPS revision STRONG_UP: EPS consensus ↑10.7% (27.41→30.35); Revenue estimate ↑6.1%,2026-08-04
NDAQ,WATCH,0,Caro vs peers en Financial Services (FCF rank 16/20) | Piotroski fuerte (9.0/9),2026-08-04
ORLY,WATCH,7,Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑4.4% (4.11→4.29); Revenue estimate ↑1.7%,2026-08-04
OTIS,BEST,5,Mejor FCF en Industrials (5.2% vs media sector 3.5%),2026-08-04
PGR,BEST,5,Mejor FCF en Financial Services (14.1% vs media sector 5.0%),2026-08-04
RACE,WATCH,4,Caro vs peers en Consumer Cyclical (FCF rank 11/11) | Piotroski fuerte (9.0/9) | EPS revision UP: EPS consensus ↑3.1% (13.04→13.45); Analistas: -11 (11→0),2026-08-04
ROP,BEST,5,Mejor FCF en Technology (5.8% vs media sector 4.7%),2026-08-04
SAP,WATCH,7,Piotroski fuerte (8.0/9) | EPS revision UP: EPS consensus ↑4.5% (11.23→11.73),2026-08-04
SBGSY,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑10.8% (2.47→2.74); Revenue estimate ↑4.2%,2026-08-04
SHW,WATCH,4,EPS revision UP: EPS consensus ↑2.7% (14.35→14.73); Revenue estimate ↑2.9%,2026-08-04
SPGI,REVISION_UP,11,Piotroski fuerte (7.0/9) | EPS revision STRONG_UP: EPS consensus ↑5.6% (19.20→20.27); Revenue estimate ↓1.9%,2026-08-04
SXYAY,WATCH,4,EPS revision UP: EPS consensus ↑4.0% (1.29→1.35); Revenue estimate ↑3.1%,2026-08-04
SYK,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑21.3% (13.69→16.61); Revenue estimate ↑1.9%,2026-08-04
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-08-04
TT,CAUTION,-1,"Señal salida MEDIUM: Score cayó 26pts (60 → 35) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9) | EPS revision UP: EPS consensus ↑2.2% (18.05→18.45); Revenue estimate ↑3.7%",2026-08-04
TW,REVISION_UP,11,Piotroski fuerte (8.0/9) | EPS revision STRONG_UP: EPS consensus ↑10.4% (4.25→4.69); Revenue estimate ↑3.6%,2026-08-04
TYL,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑9.9% (17.51→19.24); Revenue estimate ↑2.3%,2026-08-04
V,CAUTION,-17,Quality decay MEDIUM: Salud financiera cayó 15pts (85 → 70/100) | Thesis drift MEDIUM: Score cayó 12pts en 46d (45→33) | Caro vs peers en Financial Services (FCF rank 18/20),2026-08-04
VLTO,CAUTION,0,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos) | EPS revision STRONG_UP: EPS consensus ↑7.2% (4.56→4.89); Revenue estimate ↑1.7%,2026-08-04
VRSK,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑13.9% (10.59→12.06); Revenue estimate ↑1.6%,2026-08-04
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 25) | Piotroski fuerte (8.0/9),2026-08-04
WM,WATCH,4,EPS revision UP: EPS consensus ↑2.5% (16.57→16.99); Analistas: +26 (0→26),2026-08-04
WMT,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-04
WST,WATCH,7,Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑3.3% (11.37→11.75),2026-08-04
