ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
4063.T,"Shin-Etsu Chemical Co., Ltd.",5987.0,JPY,67.0,A,67.0,Potencial +31% analistas | Dividendo 2.0% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,7839.41,30.9,17,2.2,3.87,2.0,,11.2,18.2,23.5,18.4,5.4,-24.5,Cyclical Risk,,CLEAN,Metrics appear reasonable for a chemical company with stable growth and moderate valuations.,2026-08-04,0,
8035.T,Tokyo Electron Limited,56700.0,JPY,65.0,A,65.0,ROE 30.9% | Potencial +29% | Crecimiento ingresos +33% | Margen 24% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,73340.91,29.3,22,1.2,3.67,1.35,,30.9,44.3,45.8,23.6,33.3,-30.2,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-08-04,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",57.5,HKD,64.0,B,64.0,P/E 5.2x (vs 11x mercado) | Potencial +44% analistas | Dividendo 5.2% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,83.06,44.4,15,,5.56,5.2,,11.3,5.2,6.9,13.9,-3.3,-23.0,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese financial sector | Geopolitical risks in Hong Kong market | Real estate market exposure,PNGAY,RISKY,Negative revenue growth and potential exposure to Chinese real estate sector pose significant risks,2026-08-04,0,
4568.T,"Daiichi Sankyo Company, Limited",2500.0,JPY,63.0,B,63.0,Potencial +66% analistas | FCF negativo | Crecimiento ingresos +21% | Dividendo 3.9% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Healthcare,Japan,🇯🇵,29.4,4143.53,65.7,17,-4.6,8.22,3.89,,14.8,17.4,17.8,10.9,21.1,-40.2,Negative FCF Yield | Regulatory Risk in Healthcare Sector,DSNKY,SUSPECT,Negative FCF yield is anomalous for a healthcare company with positive profit margin and revenue growth,2026-08-04,0,
7974.T,"Nintendo Co., Ltd.",7558.0,JPY,61.0,B,61.0,Potencial +34% analistas | Crecimiento ingresos +95% | Dividendo 2.9% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10137.88,34.1,25,3.2,4.27,2.85,,14.9,22.2,21.0,18.3,95.1,-48.9,Cyclical Risk | Geopolitical Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% seems anomalous and warrants further investigation,2026-08-04,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,34.06,BRL,60.0,B,60.0,ROE 19.2% | Potencial +39% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,47.34,39.0,14,3.6,4.87,2.12,,19.2,12.6,16.3,8.1,10.6,-29.6,Deuda elevada (D/E >2x) | Deuda elevada | Regulatory risks in healthcare sector,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-08-04,0,
6758.T,Sony Group Corporation,3539.0,JPY,58.0,B,58.0,Potencial +34% analistas | FCF yield 16.1% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,4752.27,34.3,22,16.1,4.29,0.71,,13.2,19.3,20.0,-1.7,8.2,-25.9,Negative Profit Margin | Potential Earnings Volatility,SONY,SUSPECT,Negative profit margin is anomalous for a technology company like Sony Group Corporation,2026-08-04,0,
9988.HK,Alibaba Group Holding Limited,125.4,HKD,58.0,B,58.0,Potencial +44% analistas | FCF negativo | Dividendo 5.8% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,180.87,44.2,24,-1.8,5.53,5.78,,9.2,13.5,18.4,10.1,2.9,-32.7,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-08-04,0,
105560.KS,KB Financial Group Inc.,168800.0,KRW,58.0,B,58.0,P/E 8.5x | Potencial +26% | Crecimiento ingresos +18% | Margen 37% | Dividendo 2.7%,1,0,Financial Services,Korea,🇰🇷,21.2,213395.0,26.4,20,,3.3,2.74,,10.2,8.5,,36.8,18.5,-13.2,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 8.5x seems low for a financial services company with high profit margin and revenue growth,2026-08-04,0,
9432.T,"NTT, Inc.",150.4,JPY,57.0,B,57.0,P/E 10.3x (vs 16x mercado) | Potencial +12% | FCF yield 84.0% | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,168.79,12.2,14,84.0,1.53,3.54,,10.0,10.3,11.9,7.2,9.1,-10.0,Unrealistic FCF Yield | Potential Data Error,,SUSPECT,FCF Yield of 84.0% appears anomalous and likely incorrect for a company in the communication services sector,2026-08-04,0,
012330.KS,"Hyundai Mobis Co.,Ltd",481500.0,KRW,56.0,B,56.0,P/E 9.1x | Potencial +43% analistas | Dividendo 1.4%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,690500.0,43.4,30,3.5,5.43,1.37,,7.2,9.1,,5.7,5.5,-41.4,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-08-04,0,
035420.KS,NAVER Corporation,226500.0,KRW,54.0,B,54.0,Potencial +33% analistas | Crecimiento ingresos +16% | Dividendo 1.3%,0,0,Communication Services,Korea,🇰🇷,21.2,301962.97,33.3,27,4.3,4.16,1.26,,5.7,15.1,,14.5,16.3,-25.5,Regulatory Risk | Geopolitical Risk,,SUSPECT,Low ROE and high forward P/E ratio may indicate overvaluation,2026-08-04,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,43.17,BRL,54.0,B,54.0,ROE 21.8% | P/E 8.4x | Potencial +11% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.08,11.4,13,,1.42,2.08,,21.8,8.4,10.5,33.3,-2.1,-13.1,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-08-04,0,
7203.T,Toyota Motor Corporation,2918.5,JPY,50.0,B,50.0,P/E 9.0x (vs 16x mercado) | Potencial +24% | FCF negativo | Dividendo 3.3% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3615.47,23.9,19,-3.5,2.99,3.26,,10.2,9.0,10.2,7.6,1.9,-27.0,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota Motor Corporation,2026-08-04,0,
ABEV3.SA,Ambev S.A.,15.77,BRL,49.0,C,49.0,ROE 18.4% | FCF yield 8.2% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.21,2.8,18,8.2,0.35,1.12,,18.4,14.1,15.3,18.4,0.3,-7.5,cyclical | geopolitical,ABEV,SUSPECT,Low revenue growth and relatively low analyst upside raise concerns,2026-08-04,0,
WEGE3.SA,WEG S.A.,48.2,BRL,48.0,C,48.0,ROE 30.8% | Potencial +13% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,54.64,13.4,16,2.5,1.67,4.22,,30.8,26.1,32.3,15.6,-0.6,-11.6,Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,SUSPECT,Negative revenue growth and high P/E ratios raise concerns about the stock's valuation and growth prospects.,2026-08-04,0,
9983.T,"Fast Retailing Co., Ltd.",78700.0,JPY,47.0,C,47.0,ROE 22.5% | Crecimiento ingresos +22% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,84187.5,7.0,16,1.5,0.87,0.74,,22.5,57.5,49.7,13.5,22.2,-11.3,High Valuation Risk | Cyclical Sector Risk,,SUSPECT,High Forward P/E ratio of 57.5x may indicate overvaluation,2026-08-04,0,
6098.T,"Recruit Holdings Co., Ltd.",12415.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,13018.75,4.9,16,2.5,0.61,0.2,,30.8,41.0,35.7,13.4,11.5,-6.8,Overvaluation Risk | Market Volatility,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-08-04,0,
7733.T,Olympus Corporation,1814.0,JPY,44.0,C,44.0,P/E 14.4x | Dividendo 1.6% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1916.92,5.7,13,0.1,0.71,1.65,,8.7,14.4,29.7,6.7,8.5,-16.3,Valuation Risk | Growth Overestimation,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential for overestimation of future growth,2026-08-04,0,
8766.T,"Tokio Marine Holdings, Inc.",7709.0,JPY,38.0,C,38.0,P/E 15.6x | Potencial +12% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Financial Services,Japan,🇯🇵,29.4,8601.0,11.6,12,,1.45,3.02,,8.7,15.6,28.4,6.6,-17.3,-9.0,FCF no comparable (sector financiero) | Ingresos en declive YoY | Regulatory risks in Japanese insurance sector | Cyclical risks in financial services,TKOMY,RISKY,Negative revenue growth and high trailing P/E raise concerns,2026-08-04,0,
6861.T,Keyence Corporation,82900.0,JPY,37.0,C,37.0,Potencial +11% | Crecimiento ingresos +33% | Margen 39% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,92250.0,11.3,16,,1.41,0.66,,,44.4,45.5,39.2,32.8,-1.5,Missing Key Metrics | High P/E Ratio,,SUSPECT,Missing ROE and FCF Yield metrics raise concerns about data quality and potential investment risks,2026-08-04,0,
1211.HK,BYD Company Limited,93.35,HKD,37.0,C,37.0,Potencial +34% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.84,33.7,27,-13.8,4.22,0.38,,11.1,15.1,27.0,3.5,-11.8,-22.7,Ingresos en declive YoY | Negative FCF Yield | Declining Revenue | Cyclical Risk,BYDDF,RISKY,Negative FCF yield and declining revenue growth indicate potential financial distress,2026-08-04,0,
6367.T,"Daikin Industries,Ltd.",23765.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.6% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,24753.06,4.2,15,1.9,0.52,1.55,,9.3,24.0,25.3,5.5,16.4,-10.1,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,"Forward and trailing P/E ratios seem high compared to the sector average, potentially indicating overvaluation.",2026-08-04,0,
