ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,oe_ai_adjustment,oe_ai_verdict
DSY.PA,DASSAULT SYSTEMES,71.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,90.0,60.0,50.0,90.0,55.0,,,,,16.1,True,1,6.6,True,1,"{'eps_growth_yoy': 16.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.9}","{'revenue_growth_yoy': 6.6, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 13.4, 'debt_to_equity': 0.27, 'current_ratio': 1.7, 'operating_margin_pct': 23.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 23.6}",18.425,24210409472,Technology,Software - Application,,,False,33.16,-44.4,0,False,22.77,33.35,13.0,20,hold,23.6,19.52,5.9,9.94,-46.1,5.2,0.96,1.52,28.3,0.27,0.64,True,-0.74,,4.3,,,False,False,8,STRONG,7.13,42.9,1.21,26.6,,,,2026-07-24T06:55:50.168685,CAC40,51.4,6.0,5.0,3.0,1.0,2.95,1.0,0.0,CONFIRMED_UPTREND,0,
ASSA-B.ST,ASSA ABLOY AB ser. B,69.0,⭐⭐ GOOD,🟡 Good,90.0,60.0,50.0,70.0,65.0,,,,,15.9,True,1,3.3,True,1,"{'eps_growth_yoy': 15.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.8}","{'revenue_growth_yoy': 3.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 15.6, 'debt_to_equity': 0.64, 'current_ratio': 1.01, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.7}",343.6,381662756864,Industrials,Security & Protection Services,,,False,396.9,-13.4,0,False,407.9,500.0,340.0,21,buy,18.7,436.13,26.9,234.68,-31.7,4.82,17.47,1.86,41.7,6.4,1.69,False,,,15.9,95.0,2026-10-27,False,False,8,STRONG,5.15,118.2,1.41,22.9,,,,2026-07-24T06:55:03.036949,OMXSTO,50.6,3.0,5.0,0.0,5.0,2.34,1.0,0.0,CONFIRMED_UPTREND,0,
PGHN.SW,PARTNERS GROUP N,59.8,⭐ AVERAGE,🟡 Average,60.0,50.0,50.0,85.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 49.3},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 54.8, 'debt_to_equity': 1.14, 'current_ratio': 1.67, 'operating_margin_pct': 60.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.9}",671.2,17305640960,Financial Services,Asset Management,,,False,1158.0,-42.0,0,False,831.92,1050.0,680.0,13,buy,23.9,1070.36,59.5,533.17,-20.6,7.77,52.13,6.84,86.7,46.0,3.48,,,,7.7,39.0,2026-09-01,False,False,7,NEUTRAL,8.1,75.9,1.26,29.7,,,,2026-07-24T06:54:33.966080,SMI20,48.9,6.0,0.0,0.0,3.0,2.99,1.0,0.0,CONFIRMED_UPTREND,0,
LR.PA,LEGRAND,69.2,⭐⭐ GOOD,🟡 Good,80.0,70.0,50.0,75.0,65.0,,,,,14.2,False,0,11.4,True,1,"{'eps_growth_yoy': 14.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': 11.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 16.9, 'debt_to_equity': 0.85, 'current_ratio': 1.96, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.6}",134.95,35375263744,Industrials,Electrical Equipment & Parts,,,False,166.95,-19.2,0,False,162.68,200.0,114.0,19,buy,20.6,99.71,-26.1,67.07,-50.3,3.22,4.34,1.74,45.3,2.38,1.91,True,-0.43,11.6,9.7,5.0,2026-07-29,True,False,6,NEUTRAL,4.65,45.7,1.48,22.0,,,,2026-07-24T06:55:34.710702,CAC40,46.7,3.0,5.0,3.0,3.0,2.58,1.0,0.0,CONFIRMED_UPTREND,0,
HEXA-B.ST,Hexagon AB ser. B,72.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,50.0,50.0,90.0,65.0,,,,,750.1,True,1,0.2,False,0,"{'eps_growth_yoy': 750.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 37.5}","{'revenue_growth_yoy': 0.2, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 17.9, 'debt_to_equity': 0.27, 'current_ratio': 3.44, 'operating_margin_pct': 24.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.4}",79.6,213676474368,Technology,Scientific & Technical Instruments,,,False,122.1,-34.8,0,False,92.67,127.28,70.27,14,buy,16.4,,,251.7,216.2,-2.84,-2.36,1.9,18.5,1.52,1.21,True,-0.01,18.9,297.5,5.0,2026-07-29,True,False,6,NEUTRAL,0.43,117.8,0.02,21.7,,,,2026-07-24T06:55:39.741792,OMXSTO,45.0,-5.0,5.0,3.0,5.0,2.05,1.0,0.0,CONFIRMED_UPTREND,0,
CPG.L,COMPASS GROUP PLC ORD 11 1/20P,52.2,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.6}",30.46,51791540224,Consumer Cyclical,Restaurants,,,False,34.69,-12.2,0,False,37.95,43.0,31.0,20,buy,24.6,29.45,-3.3,19.4,-36.3,3.81,1.16,2.22,55.9,0.69,2.93,,,,16.3,123.0,2026-11-24,False,False,6,NEUTRAL,4.9,100.5,1.14,26.0,,,,2026-07-24T06:54:55.487566,FTSE100,44.9,3.0,5.0,0.0,5.0,3.08,3.0,0.0,CONFIRMED_UPTREND,0,
GIVN.SW,GIVAUDAN N,57.9,⭐ AVERAGE,🟡 Average,55.0,50.0,54.5,80.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': 8.2, 'rs_6m': -4.6}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.3}",3177.0,29327894528,Basic Materials,Specialty Chemicals,,,False,3668.0,-13.4,5,False,3441.33,4500.0,2800.0,20,buy,8.3,1802.36,-43.3,1083.4,-65.9,3.86,122.49,2.13,60.6,72.0,1.94,,,,-3.3,,,False,False,7,NEUTRAL,4.06,34.8,,27.7,,,,2026-07-24T06:54:18.943442,SMI20,43.2,3.0,5.0,0.0,0.0,1.04,0.0,0.0,CONFIRMED_UPTREND,0,
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,63.0,⭐⭐ GOOD,🟡 Good,70.0,50.0,50.0,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': 5.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': 5.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.0}",53.86,167685931008,Consumer Cyclical,Apparel Retail,,,False,58.28,-7.6,0,False,59.26,65.0,41.5,24,buy,10.0,,,20.1,-62.7,,,1.19,57.8,0.65,2.09,,,36.6,5.3,47.0,2026-09-09,False,False,7,NEUTRAL,5.14,37.8,4.26,23.7,,,,2026-07-24T06:55:32.262951,IBEX35,43.2,0.0,0.0,0.0,3.0,1.25,0.0,0.0,CONFIRMED_UPTREND,0,
RACE.MI,FERRARI,70.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,75.0,70.0,50.0,90.0,65.0,,,,,-2.7,True,2,3.4,True,2,"{'eps_growth_yoy': -2.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}","{'revenue_growth_yoy': 3.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.6}",315.45,55467024384,Consumer Cyclical,Auto Manufacturers,,,False,447.5,-29.5,0,False,374.25,430.0,290.0,19,buy,18.6,82.5,-73.8,89.8,-71.5,1.78,5.61,1.11,33.2,3.62,0.66,True,-1.06,55.1,1.3,5.0,2026-07-30,True,False,9,STRONG,3.69,38.5,22.67,23.5,,,,2026-07-24T06:55:22.223789,FTSEMIB,43.0,0.0,0.0,3.0,1.0,2.33,1.0,0.0,CONFIRMED_UPTREND,0,
MONC.MI,MONCLER,57.2,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,75.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 20.0},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 18.1, 'debt_to_equity': 0.33, 'operating_margin_pct': 19.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 30.2}",47.35,12878534656,Consumer Cyclical,Apparel Manufacturing,,,False,59.4,-20.3,0,False,61.65,70.0,49.0,25,buy,30.2,,,23.1,-51.2,,,2.72,56.3,1.4,1.76,,,,,209.0,2027-02-18,False,False,7,NEUTRAL,7.18,32.2,2.0,22.4,,,,2026-07-24T06:55:37.072464,FTSEMIB,42.9,0.0,5.0,0.0,0.0,3.78,3.0,0.0,CONFIRMED_UPTREND,0,
INDT.ST,Indutrade AB,70.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,50.0,70.0,65.0,,,,,22.7,True,1,10.7,True,1,"{'eps_growth_yoy': 22.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.1}","{'revenue_growth_yoy': 10.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 15.7, 'debt_to_equity': 0.61, 'current_ratio': 1.49, 'operating_margin_pct': 12.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.0}",240.4,87583252480,Industrials,Industrial Distribution,,,False,266.6,-9.8,0,False,281.25,320.0,261.0,8,buy,17.0,261.95,9.0,167.81,-30.2,3.35,8.05,1.26,42.1,3.1,1.08,False,,,22.8,91.0,2026-10-23,False,False,8,STRONG,3.9,33.7,1.18,66.0,,,,2026-07-24T06:55:42.187181,OMXSTO,42.0,3.0,0.0,0.0,5.0,2.12,1.0,0.0,CONFIRMED_UPTREND,0,
MC.PA,LVMH,57.5,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.5},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 16.2, 'debt_to_equity': 0.53, 'current_ratio': 1.58, 'operating_margin_pct': 21.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 27.2}",453.55,223645155328,Consumer Cyclical,Luxury Goods,,,False,654.7,-30.7,0,False,576.93,660.0,420.0,26,buy,27.2,349.05,-23.0,218.5,-51.8,5.23,23.72,2.74,59.5,13.0,1.8,,,,-1.4,3.0,2026-07-27,True,False,6,NEUTRAL,7.14,28.9,,24.3,,,,2026-07-24T06:54:23.820007,CAC40,41.0,6.0,5.0,0.0,0.0,3.4,3.0,0.0,CONFIRMED_UPTREND,0,
LIFCO-B.ST,Lifco AB ser.B,58.5,⭐ AVERAGE,🟡 Average,70.0,50.0,50.0,60.0,60.0,,,,,7.8,False,0,3.6,False,0,"{'eps_growth_yoy': 7.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': 3.6, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 20.2, 'debt_to_equity': 0.58, 'current_ratio': 0.94, 'operating_margin_pct': 19.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.8}",310.6,141079576576,Industrials,Conglomerates,,,False,388.2,-20.0,0,False,353.57,385.0,330.0,7,buy,13.8,264.34,-14.9,150.94,-51.4,2.95,9.83,0.86,31.8,2.7,0.71,False,,,12.5,91.0,2026-10-23,False,False,7,NEUTRAL,3.4,163.9,2.19,27.5,,,,2026-07-24T06:55:44.683256,OMXSTO,38.4,0.0,0.0,0.0,3.0,1.72,0.0,0.0,CONFIRMED_UPTREND,0,
LSEG.L,LONDON STOCK EXCHANGE GROUP PLC,56.5,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,70.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 13.4},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 6.4, 'debt_to_equity': 0.53, 'current_ratio': 1.0, 'operating_margin_pct': 24.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 41.0}",8568.0,41718444032,Financial Services,Financial Data & Stock Exchanges,,,False,10430.0,-17.9,0,False,12076.67,13600.0,10800.0,15,strong_buy,41.0,17886.0,108.8,7110.0,-17.0,4.92,4.22,1.73,57.4,1.5,1.27,,,,80.4,6.0,2026-07-30,True,False,7,NEUTRAL,4.32,305.7,0.2,26.5,,,,2026-07-24T06:54:13.969624,FTSE100,37.6,3.0,5.0,0.0,5.0,5.12,3.0,0.0,CONFIRMED_UPTREND,0,MIXED/WATCH (0)
