ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
VEEV,Veeva Systems Inc.,75.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,30.3,85.0,70.0,15.0,14.7,False,up,30.3,True,1,11.9,True,2,"{'eps_growth_yoy': 30.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 28.4}","{'revenue_growth_yoy': 11.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 10.5, 'rs_6m': -28.0, 'rs_line_percentile': 14.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 13.9, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': 30.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 36.2}",179.58,29171566592,Healthcare,Health Information Services,5.0,2.5,False,310.5,-42.2,1.0,False,244.59,350.0,165.0,27.0,buy,36.2,183.94,2.4,80.3,-55.3,4.32,7.75,,,,,True,-0.78,,14.6,40.0,2026-09-02,False,False,7.0,NEUTRAL,4.17,14.1,1.23,46.3,0.2,0.0,-46.1,2026-07-24T06:30:12.387486
FICO,Fair Isaac Corporation,75.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,30.3,70.0,65.0,15.0,18.6,False,up,45.5,True,2,28.9,True,2,"{'eps_growth_yoy': 45.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}","{'revenue_growth_yoy': 28.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 18.6, 'rs_6m': -30.2, 'rs_line_percentile': 18.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 27.2}",1206.19,27972636672,Technology,Software - Application,11.2,6.7,True,1998.01,-39.6,2.0,False,1534.55,2400.0,707.0,20.0,buy,27.2,1335.91,10.8,933.6,-22.6,2.61,31.5,,,,0.09,True,-6.48,7.2,69.0,5.0,2026-07-29,True,False,7.0,NEUTRAL,2.98,996.8,0.32,39.2,0.4,0.01,-38.8,2026-07-24T06:30:08.098092
CBOE,"Cboe Global Markets, Inc.",75.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,44.0,95.0,50.0,35.0,40.0,False,down,64.1,True,1,8.5,True,2,"{'eps_growth_yoy': 64.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}","{'revenue_growth_yoy': 8.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -9.4, 'rs_6m': -4.4, 'rs_line_percentile': 40.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 9.4}",284.86,29811675136,Financial Services,Financial Data & Stock Exchanges,3.0,2.9,False,371.18,-23.3,4.0,False,311.64,375.0,258.0,14.0,hold,9.4,406.47,42.7,351.6,23.4,3.36,9.58,1.02,23.8,2.88,1.29,True,-0.26,33.8,21.8,7.0,2026-07-31,True,False,8.0,STRONG,5.53,70.3,0.35,39.6,,,,2026-07-24T06:33:54.280430
THC,Tenet Healthcare Corporation,74.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,46.7,75.0,65.0,35.0,38.4,False,flat,143.8,True,1,9.7,True,2,"{'eps_growth_yoy': 143.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.9}","{'revenue_growth_yoy': 9.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 1.2, 'rs_6m': -2.7, 'rs_line_percentile': 38.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 30.3, 'debt_to_equity': 1.49, 'current_ratio': 1.36, 'operating_margin_pct': 17.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 22.3}",199.02,17142985728,Healthcare,Medical Care Facilities,5.0,2.6,False,247.21,-19.5,5.0,False,243.43,288.0,210.0,21.0,strong_buy,22.3,1507.22,657.3,587.4,195.1,17.86,35.54,,,,2.75,True,-7.91,4.9,87.6,,,False,False,6.0,NEUTRAL,11.52,33.4,0.13,44.5,0.4,0.01,-44.1,2026-07-24T06:36:05.099164
CDNS,"Cadence Design Systems, Inc.",73.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,46.7,85.0,65.0,35.0,28.1,False,down,109.7,False,0,15.6,False,0,"{'eps_growth_yoy': 109.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.2}","{'revenue_growth_yoy': 15.6, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 0.7, 'rs_6m': -3.5, 'rs_line_percentile': 28.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 20.7, 'debt_to_equity': 0.47, 'current_ratio': 1.47, 'operating_margin_pct': 29.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 19.8}",330.46,91146149888,Technology,Software - Application,2.2,2.1,False,416.69,-20.7,5.0,False,395.94,470.0,275.0,26.0,strong_buy,19.8,178.28,-46.1,96.6,-70.8,1.64,5.44,,,,,True,-1.09,14.4,23.0,3.0,2026-07-27,True,False,7.0,NEUTRAL,1.77,44.0,1.53,42.8,,,,2026-07-24T06:32:05.298802
BRO,"Brown & Brown, Inc.",73.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,24.0,75.0,50.0,15.0,17.6,False,up,84.4,True,2,50.5,True,1,"{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}","{'revenue_growth_yoy': 50.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -6.9, 'rs_6m': -23.7, 'rs_line_percentile': 17.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 11.9, 'debt_to_equity': 0.64, 'current_ratio': 1.02, 'operating_margin_pct': 47.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 13.1}",65.74,22282430464,Financial Services,Insurance Brokers,7.3,5.7,False,104.25,-36.9,1.0,False,74.38,90.0,55.0,16.0,hold,13.1,66.09,0.5,30.8,-53.1,6.83,4.49,0.99,20.5,0.65,0.65,True,-1.7,5.0,-3.2,3.0,2026-07-27,True,False,4.0,NEUTRAL,5.7,175.4,,39.9,,,,2026-07-24T06:31:12.882525
CME,CME Group Inc.,73.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,80.0,44.0,85.0,60.0,35.0,27.9,False,down,12.6,False,0,11.1,True,2,"{'eps_growth_yoy': 12.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 63.4}","{'revenue_growth_yoy': 11.1, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -14.9, 'rs_6m': -14.7, 'rs_line_percentile': 27.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 15.8, 'debt_to_equity': 0.13, 'current_ratio': 1.02, 'operating_margin_pct': 64.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.1}",254.32,91891605504,Financial Services,Financial Data & Stock Exchanges,1.8,1.3,False,329.16,-22.7,2.0,False,280.13,324.0,226.0,15.0,buy,10.1,,,119.5,-53.0,,,2.09,95.6,5.2,3.54,True,-0.88,32.9,1.8,89.0,2026-10-21,False,False,6.0,NEUTRAL,5.94,101.4,7.86,37.7,0.4,0.01,-37.3,2026-07-24T06:28:29.338491
GWW,"W.W. Grainger, Inc.",72.9,⭐⭐⭐ EXCELLENT,🟢 Excellent,75.0,60.0,88.3,85.0,50.0,100.0,95.1,True,up,15.1,False,0,4.1,True,1,"{'eps_growth_yoy': 15.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.7}","{'revenue_growth_yoy': 4.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 13.2, 'rs_6m': 21.0, 'rs_line_percentile': 95.1, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 46.1, 'debt_to_equity': 0.64, 'current_ratio': 2.69, 'operating_margin_pct': 16.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -5.5}",1367.46,64562053120,Industrials,Industrial Distribution,3.3,3.6,False,1419.91,-3.7,8.0,True,1292.29,1460.0,930.0,14.0,hold,-5.5,666.57,-51.3,684.5,-49.9,1.78,24.4,0.68,24.3,9.27,1.0,True,-1.55,32.5,7.3,11.0,2026-08-04,False,True,6.0,NEUTRAL,3.74,40.8,1.49,20.7,0.2,0.01,-20.5,2026-07-24T06:34:02.965487
UNH,UnitedHealth Group Incorporated,72.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,50.0,82.7,50.0,60.0,95.0,93.8,False,up,84.4,True,1,0.1,False,0,"{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 3.1}","{'revenue_growth_yoy': 0.1, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 15.7, 'rs_6m': 13.4, 'rs_line_percentile': 93.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 14.2, 'debt_to_equity': 0.69, 'current_ratio': 0.78, 'operating_margin_pct': 7.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.2}",423.56,384653623296,Healthcare,Healthcare Plans,2.3,2.5,False,461.62,-8.2,8.0,True,475.23,529.0,313.0,26.0,buy,12.2,1062.83,150.9,391.5,-7.6,5.92,25.06,2.15,66.6,9.28,1.65,True,-0.66,4.7,61.5,95.0,2026-10-27,False,False,6.0,NEUTRAL,4.38,173.8,0.31,28.5,0.4,0.01,-28.1,2026-07-24T06:34:56.252864
ICE,Intercontinental Exchange Inc.,72.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,24.0,75.0,65.0,15.0,21.9,False,down,66.0,True,2,12.4,True,2,"{'eps_growth_yoy': 66.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 37.7}","{'revenue_growth_yoy': 12.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -13.2, 'rs_6m': -25.0, 'rs_line_percentile': 21.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 13.9, 'debt_to_equity': 0.71, 'current_ratio': 1.01, 'operating_margin_pct': 57.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 27.0}",143.21,80987054080,Financial Services,Financial Data & Stock Exchanges,2.1,1.9,False,189.35,-24.4,3.0,False,181.93,240.0,159.0,15.0,strong_buy,27.0,280.7,96.0,207.0,44.5,4.62,6.62,1.46,28.5,2.08,1.23,True,-2.11,7.5,79.7,6.0,2026-07-30,True,False,8.0,STRONG,5.09,118.3,0.21,32.5,,,,2026-07-24T06:30:41.178847
V,Visa Inc.,71.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,50.3,85.0,60.0,35.0,41.6,False,up,14.2,False,0,10.4,True,1,"{'eps_growth_yoy': 14.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 51.7}","{'revenue_growth_yoy': 10.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 9.6, 'rs_6m': 0.5, 'rs_line_percentile': 41.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 60.3, 'debt_to_equity': 0.67, 'current_ratio': 1.09, 'operating_margin_pct': 67.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 14.5}",351.6,668653125632,Financial Services,Credit Services,1.2,2.3,False,365.14,-3.7,5.0,False,402.66,450.0,330.0,38.0,strong_buy,14.5,532.49,51.4,342.9,-2.5,3.12,12.56,0.76,22.0,2.68,0.7,True,-3.19,43.6,35.5,4.0,2026-07-28,True,False,6.0,NEUTRAL,3.68,356.4,0.67,24.2,,,,2026-07-24T06:27:37.709661
G24.DE,Scout24 SE                    N,71.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,60.0,50.0,75.0,70.0,,,,,37.0,False,0,14.0,False,0,"{'eps_growth_yoy': 37.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 37.4}","{'revenue_growth_yoy': 14.0, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 17.7, 'debt_to_equity': 0.25, 'current_ratio': 0.22, 'operating_margin_pct': 55.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 59.0}",67.15,4748544512,Communication Services,Internet Content & Information,,,False,122.8,-45.3,0.0,False,106.76,140.0,86.0,17.0,strong_buy,59.0,,,108.3,61.3,,,2.17,36.6,1.5,1.51,,,44.1,40.6,13.0,2026-08-06,False,True,6.0,NEUTRAL,5.6,635.9,0.35,27.1,,,,2026-07-24T06:34:19.544219
