ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
ATLKY,0.0,,,,33.2,Atlas Copco AB,68.3,Industrials,Specialty Industrial Machinery,80.0,60.0,54.0,80.0,65.0,20.7,100987453440.0,60.0,58.5,False,up,8.2,True,1.0,9.1,True,1.0,,,False,22.05,-6.1,7.0,True,"{'roe_pct': 25.7, 'debt_to_equity': 0.34, 'current_ratio': 1.27}","{'eps_growth_yoy': 8.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.7}",26.0,26.0,26.0,1.0,strong_buy,25.6,142.15,586.7,5.6,-72.9,25.72,7.83,2.68,73.8,1.57,False,,126.5,4.0,,,False,False,6.0,NEUTRAL,,53.6,3.3,,,,,,40.4,0.0,10.0,20.5,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",MEGA_FLOAT,3947.5,10.0,30.4,60.0,False,up,58.5,2.0,True,1.0,True,1.0,5.0,5.0,29.0,86.2,Top 25%,48.5,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,57.72999999999999,5.0,8.0,3.0,0.0,1.0,1.96,1.96,1.0,0.0,1.5,3.2,0.0,2.0,,0,,0,MIXED/INSUFFICIENT (0),CAUTION,5.0,46,0.3323,MEDIA,26.33,25.6,-231.3,,🔵 DECENT,🟡 Good,HOLD,55.0,Close to ATH (-6.1% from high) - wait for pullback | Elevated P/E (37.0) - watch valuation | Strong upside (+25.6%) - analyst support,-6.1,NEUTRAL,STRONG_BUY,False,True,3,0.803,False,-4.71,42.2,-8.55,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
MA,0.0,,,,13.9,Mastercard Incorporated,58.3,Financial Services,Credit Services,75.0,50.0,46.7,50.0,65.0,530.29,468555661312.0,35.0,29.9,False,up,4.9,False,0.0,3.3,False,0.0,0.9,1.8,False,601.77,-11.9,3.0,False,"{'roe_pct': 232.1, 'debt_to_equity': 2.82, 'current_ratio': 0.98, 'operating_margin_pct': 60.8}","{'eps_growth_yoy': 4.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 45.9}",644.24,735.0,550.0,38.0,strong_buy,21.5,564.24,6.4,366.55,-30.9,3.45,18.41,0.65,18.2,0.54,True,-2.82,27.7,21.2,6.0,2026-07-30,True,False,9.0,STRONG,4.03,622.8,1.1,,,,,,8.0,0.0,4.2,17.5,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,875.8,23.0,21.7,35.0,False,up,29.9,2.0,False,0.0,False,0.0,0.0,8.0,29.0,75.9,Top 25%,35.7,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,47.015,0.0,3.0,0.0,3.0,5.0,0.06,-0.1,0.0,0.0,0.0,2.69,2.0,10.0,32.0,0,,-8,RELIABLE/AVOID (-8),WATCH,3.0,46,0.1391,BAJA,14.83,6.4,33.8,MEDIA,🔵 DECENT,🟡 Good,,,,,,,,False,1,0.939,False,-11.33,14.35,-7.85,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
THC,0.0,,,,56.1,Tenet Healthcare Corporation,74.6,Healthcare,Medical Care Facilities,100.0,70.0,46.7,75.0,65.0,199.02,17142985728.0,35.0,38.4,False,flat,143.8,True,1.0,9.7,True,2.0,5.0,2.6,False,247.21,-19.5,5.0,False,"{'roe_pct': 30.3, 'debt_to_equity': 1.49, 'current_ratio': 1.36, 'operating_margin_pct': 17.9}","{'eps_growth_yoy': 143.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.9}",243.43,288.0,210.0,21.0,strong_buy,22.3,1507.22,657.3,587.4,195.1,17.86,35.54,,,2.75,True,-7.91,4.9,87.6,,,False,False,6.0,NEUTRAL,11.52,33.4,0.13,,,,,,33.2,0.0,16.8,22.4,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,85.1,20.0,39.2,35.0,False,flat,38.4,0.0,True,1.0,True,2.0,5.0,2.0,29.0,96.6,Top 10%,68.8,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,False,2/3,46.64500000000001,0.0,8.0,0.0,3.0,5.0,-0.2,0.1,1.0,0.0,0.0,2.79,2.0,2.0,34.0,1,Appaloosa (Tepper),-8,RELIABLE/AVOID (-8),,0.0,46,0.561,ALTA,11.96,195.1,-403.9,,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.126,False,-19.49,35.76,-2.66,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
CME,0.0,,,,27.8,CME Group Inc.,73.0,Financial Services,Financial Data & Stock Exchanges,85.0,80.0,44.0,85.0,60.0,254.32,91891605504.0,35.0,27.9,False,down,12.6,False,0.0,11.1,True,2.0,1.8,1.3,False,329.16,-22.7,2.0,False,"{'roe_pct': 15.8, 'debt_to_equity': 0.13, 'current_ratio': 1.02, 'operating_margin_pct': 64.9}","{'eps_growth_yoy': 12.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 63.4}",280.13,324.0,226.0,15.0,buy,10.1,,,119.5,-53.0,,,2.09,95.6,3.54,True,-0.88,32.9,1.8,89.0,2026-10-21,False,False,6.0,NEUTRAL,5.94,101.4,7.86,BULLISH,0.08,90.0,6.0,2.0,5.0,0.0,8.3,21.9,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 40% up volume)",MEGA_FLOAT,355.7,30.0,30.2,35.0,False,down,27.9,0.0,False,0.0,True,2.0,2.0,17.0,29.0,44.8,Bajo 50%,27.6,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,49.59,0.0,0.0,-2.0,3.0,1.0,-1.27,-7.42,0.0,5.0,-1.5,1.26,2.0,2.0,22.0,0,,-5,MIXED/AVOID (-5),CAUTION,-2.0,43,0.2783,BAJA,0.0,-21.4,63.1,ALTA,🔵 DECENT,🟡 Average,,,,,,,,False,1,0.96,False,-20.48,16.49,-14.69,downtrend,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
JKHY,0.0,,,,37.1,"Jack Henry & Associates, Inc.",61.6,Technology,Information Technology Services,65.0,60.0,32.0,95.0,65.0,148.23,10531857408.0,35.0,29.6,False,up,-3.7,True,1.0,3.4,True,1.0,6.6,2.3,False,193.39,-23.4,2.0,False,"{'roe_pct': 24.9, 'debt_to_equity': 0.06, 'current_ratio': 1.74, 'operating_margin_pct': 24.4}","{'eps_growth_yoy': -3.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.6}",185.71,208.0,158.0,14.0,buy,25.3,114.65,-22.7,90.75,-38.8,3.55,5.26,1.63,32.8,1.22,True,-2.7,123.3,12.5,25.0,2026-08-18,False,False,9.0,STRONG,5.6,162.7,1.67,,,,,,9.6,0.0,11.1,18.5,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 64% up volume)",HIGH_FLOAT,70.6,20.0,29.6,35.0,False,up,29.6,2.0,True,1.0,True,1.0,5.0,26.0,29.0,13.8,Bottom 25%,10.3,-3.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,44.895,0.0,3.0,3.0,3.0,3.0,0.78,-0.48,1.0,1.0,0.0,3.16,0.0,10.0,16.0,0,,-8,RELIABLE/AVOID (-8),WATCH,3.0,46,0.3714,MEDIA,0.0,-22.7,56.0,ALTA,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.074,False,-22.73,22.46,-28.52,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
CBOE,0.0,,,,55.6,"Cboe Global Markets, Inc.",75.5,Financial Services,Financial Data & Stock Exchanges,100.0,70.0,44.0,95.0,50.0,284.86,29811675136.0,35.0,40.0,False,down,64.1,True,1.0,8.5,True,2.0,3.0,2.9,False,371.18,-23.3,4.0,False,"{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'eps_growth_yoy': 64.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}",311.64,375.0,258.0,14.0,hold,9.4,406.47,42.7,351.6,23.4,3.36,9.58,1.02,23.8,1.29,True,-0.26,33.8,21.8,7.0,2026-07-31,True,False,8.0,STRONG,5.53,70.3,0.35,,,,,,17.299999999999997,0.0,16.7,22.6,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",HIGH_FLOAT,104.3,27.0,39.3,35.0,False,down,40.0,0.0,True,1.0,True,2.0,5.0,17.0,29.0,44.8,Bajo 50%,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,46.98,0.0,3.0,0.0,3.0,5.0,0.88,-2.5,1.0,3.0,0.0,1.18,0.0,10.0,37.0,0,,-5,MIXED/AVOID (-5),WATCH,3.0,46,0.5563,ALTA,7.55,23.4,-23.6,,🔵 DECENT,🟡 Average,,,,,,,,False,2,0.809,False,-23.09,25.41,-4.45,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
BRO,0.0,,,,29.6,"Brown & Brown, Inc.",73.5,Financial Services,Insurance Brokers,100.0,90.0,24.0,75.0,50.0,65.74,22282430464.0,15.0,17.6,False,up,84.4,True,2.0,50.5,True,1.0,7.3,5.7,False,104.25,-36.9,1.0,False,"{'roe_pct': 11.9, 'debt_to_equity': 0.64, 'current_ratio': 1.02, 'operating_margin_pct': 47.2}","{'eps_growth_yoy': 84.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}",74.38,90.0,55.0,16.0,hold,13.1,66.09,0.5,30.8,-53.1,6.83,4.49,0.99,20.5,0.65,True,-1.7,5.0,-3.2,3.0,2026-07-27,True,False,4.0,NEUTRAL,5.7,175.4,,,,,,,11.9,0.0,8.9,22.1,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,292.0,25.0,30.9,15.0,False,up,17.6,2.0,True,2.0,True,1.0,8.0,21.0,29.0,31.0,Bajo 50%,22.2,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,51.88,0.0,6.0,0.0,3.0,0.0,0.0,4.02,2.0,0.0,0.0,1.64,2.0,0.0,14.0,0,,0,MIXED/WATCH (0),BEST,5.0,46,0.2964,BAJA,0.0,0.5,39.4,MEDIA,🔵 DECENT,🟡 Average,,,,,,,,False,1,0.998,False,-36.38,22.17,-23.66,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
IT,0.0,,,,58.7,"Gartner, Inc.",40.3,Technology,Information Technology Services,50.0,30.0,24.0,50.0,55.0,133.69,8950798336.0,15.0,3.1,False,down,-7.7,False,0.0,-10.4,False,0.0,24.7,7.8,True,359.36,-62.8,0.0,False,"{'roe_pct': 94.9, 'debt_to_equity': 52.93, 'current_ratio': 0.94, 'operating_margin_pct': 20.5}","{'eps_growth_yoy': -7.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.4}",162.46,203.0,120.0,13.0,hold,21.5,419.26,213.6,177.15,32.5,11.89,15.89,,,,True,-26.4,8.5,6.9,11.0,2026-08-04,False,True,6.0,NEUTRAL,10.28,255.4,0.5,,,,,,0.0,0.0,17.6,12.1,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,60.9,22.0,29.7,15.0,False,down,3.1,0.0,False,0.0,False,0.0,0.0,26.0,29.0,13.8,Bottom 25%,10.3,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,46.555,0.0,8.0,0.0,3.0,3.0,-1.08,-2.45,0.0,1.0,-1.5,2.69,2.0,2.0,2.0,0,,-5,MIXED/AVOID (-5),BEST,11.0,38,0.5871,ALTA,0.0,32.5,-101.6,,🔵 DECENT,🟡 Average,,,,,,,,False,0,0.944,False,-62.8,7.6,-51.33,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
ROP,0.0,,,,50.0,"Roper Technologies, Inc.",62.0,Technology,Software - Application,100.0,50.0,24.0,55.0,65.0,355.12,35121369088.0,15.0,12.7,False,up,34.5,True,2.0,7.8,False,0.0,6.6,4.3,False,564.68,-37.1,1.0,False,"{'roe_pct': 9.0, 'debt_to_equity': 0.56, 'current_ratio': 0.53, 'operating_margin_pct': 27.2}","{'eps_growth_yoy': 34.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.1}",440.32,550.0,335.0,15.0,buy,24.0,930.46,162.0,506.1,42.5,6.18,21.94,1.08,21.1,0.59,True,-4.27,7.0,41.4,,,False,False,6.0,NEUTRAL,5.13,1441.1,0.25,BULLISH,0.0,50.0,1.0,0.0,6.600000000000001,0.0,,18.6,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 59% up volume)",HIGH_FLOAT,100.4,20.0,26.6,15.0,False,up,12.7,2.0,True,2.0,False,0.0,5.0,24.0,29.0,20.7,Bottom 25%,13.9,-3.0,1.0,0.0,-5.0,5.0,0.0,0.0,5.0,False,2/3,45.8,0.0,6.0,0.0,3.0,5.0,-1.26,-1.45,0.0,2.0,-1.5,3.0,0.0,2.0,10.0,0,,-5,MIXED/AVOID (-5),CAUTION,5.0,46,,,0.0,42.5,-78.2,,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.28,False,-36.56,16.36,-20.12,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
VRSN,0.0,,,,47.6,"VeriSign, Inc.",60.8,Technology,Software - Infrastructure,85.0,50.0,44.0,50.0,65.0,261.58,23803779072.0,35.0,26.0,False,down,3.4,True,1.0,4.6,False,0.0,2.1,2.2,False,312.48,-16.3,4.0,False,"{'current_ratio': 0.46, 'operating_margin_pct': 68.5}","{'eps_growth_yoy': 3.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 50.0}",313.2,355.0,265.0,5.0,buy,19.7,185.13,-29.2,102.83,-60.7,3.39,8.87,1.23,34.5,,True,-3.64,15.4,11.4,,,False,False,8.0,STRONG,4.57,512.5,2.14,BEARISH,999.0,50.0,0.0,1.0,1.5,0.0,14.3,18.2,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,False,66,200 MA declining - structural weakness,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",HIGH_FLOAT,90.4,22.0,32.5,35.0,False,down,26.0,0.0,True,1.0,False,0.0,2.0,23.0,29.0,24.1,Bottom 25%,17.9,-3.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,False,1/3,42.2,0.0,3.0,0.0,3.0,3.0,0.38,0.38,0.0,0.0,0.0,2.46,2.0,10.0,18.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),CONFIRM,11.0,46,0.4757,ALTA,6.08,-29.2,64.6,ALTA,🔵 DECENT,🟡 Average,,,,,,,,False,2,0.901,False,-16.29,26.04,-3.04,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
MSCI,0.0,,,,47.6,MSCI Inc.,56.2,Financial Services,Financial Data & Stock Exchanges,75.0,50.0,36.0,50.0,65.0,552.51,40167477248.0,15.0,6.3,False,down,5.1,False,0.0,9.3,False,0.0,2.2,1.8,False,644.77,-14.3,4.0,False,"{'current_ratio': 0.89, 'operating_margin_pct': 56.3}","{'eps_growth_yoy': 5.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.7}",696.71,760.0,570.0,17.0,strong_buy,26.1,473.77,-14.3,346.53,-37.3,2.97,16.43,1.44,42.1,1.01,True,-6.76,7.2,19.6,88.0,2026-10-20,False,False,8.0,STRONG,3.68,851.3,1.25,BULLISH,0.16,60.0,1.0,1.0,17.1,0.0,14.3,16.9,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,NEUTRAL,45,"No clear pattern (1.0x ratio, 48% up volume)",HIGH_FLOAT,68.8,22.0,31.1,15.0,False,down,6.3,0.0,False,0.0,False,0.0,0.0,17.0,29.0,44.8,Bajo 50%,27.6,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,1/3,41.110000000000014,0.0,0.0,0.0,3.0,5.0,-0.45,0.91,2.0,1.0,0.0,3.26,0.0,10.0,39.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,42,0.4757,ALTA,14.62,-14.3,51.9,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,2,1.322,False,-14.31,11.1,-13.56,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
NYT,0.0,,,,53.0,New York Times Company (The),61.3,Communication Services,Publishing,70.0,50.0,44.0,90.0,55.0,70.17,11357905920.0,35.0,27.9,False,down,6.0,False,0.0,3.8,False,0.0,8.9,7.4,True,87.1,-19.4,4.0,False,"{'roe_pct': 19.7, 'debt_to_equity': 0.02, 'current_ratio': 1.6, 'operating_margin_pct': 13.1}","{'eps_growth_yoy': 6.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.3}",83.44,95.0,66.0,9.0,none,18.9,102.9,46.6,67.2,-4.2,3.44,2.43,1.26,40.8,0.92,True,-1.43,525.6,40.0,12.0,2026-08-05,False,True,8.0,STRONG,4.2,52.8,0.27,,,,,,10.299999999999995,0.0,15.9,18.4,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",HIGH_FLOAT,134.7,27.0,34.3,35.0,False,down,27.9,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,27.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,40.16999999999999,0.0,3.0,0.0,3.0,5.0,0.0,-1.7,0.0,1.0,0.0,2.36,2.0,10.0,71.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,46,0.5301,ALTA,6.13,18.9,-2.3,,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.011,False,-19.19,39.13,-8.66,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
COST,0.0,,,,50.0,Costco Wholesale Corporation,52.0,Consumer Defensive,Discount Stores,65.0,30.0,36.0,75.0,65.0,926.06,410687995904.0,15.0,11.2,False,down,-16.0,True,2.0,-18.1,False,0.0,1.6,2.8,False,1096.5,-15.5,3.0,False,"{'roe_pct': 29.2, 'debt_to_equity': 0.6, 'current_ratio': 1.07, 'operating_margin_pct': 3.7}","{'eps_growth_yoy': -16.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 3.0}",1076.91,1315.0,740.0,35.0,buy,16.3,665.02,-28.2,594.6,-35.8,1.69,15.68,0.63,27.0,0.59,True,-0.22,81.5,31.8,62.0,2026-09-24,False,False,7.0,NEUTRAL,2.68,30.6,0.9,BULLISH,0.23,90.0,8.0,4.0,7.0,0.0,,15.6,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",MEGA_FLOAT,440.9,30.0,22.3,15.0,False,down,11.2,0.0,True,2.0,False,0.0,5.0,29.0,29.0,3.4,Bottom 25%,6.5,-3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,False,1/3,49.8,0.0,0.0,0.0,3.0,5.0,0.0,-0.56,0.0,0.0,0.0,2.04,2.0,5.0,116.0,0,,2,RELIABLE/WATCH (+2),WATCH,0.0,43,,,5.2,-28.2,48.3,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,2,0.769,False,-15.54,10.02,-12.58,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
KVUE,0.0,,,,3.1,Kenvue Inc.,68.6,Consumer Defensive,Household & Personal Products,90.0,70.0,50.3,60.0,50.0,18.9,36288163840.0,35.0,37.2,False,up,12.9,True,1.0,1.8,True,2.0,3.5,2.6,False,22.87,-17.4,7.0,True,"{'roe_pct': 15.7, 'debt_to_equity': 0.83, 'current_ratio': 0.98, 'operating_margin_pct': 21.6}","{'eps_growth_yoy': 12.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.6}",19.83,23.0,18.0,12.0,hold,4.9,41.04,117.1,24.9,31.7,5.12,0.97,4.34,98.5,,True,-0.37,6.2,18.8,13.0,2026-08-06,False,True,7.0,NEUTRAL,5.52,109.8,0.33,,,,,,32.5,0.0,0.9,20.6,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEGA_FLOAT,1917.5,3.0,21.5,35.0,False,up,37.2,2.0,True,1.0,True,2.0,5.0,18.0,29.0,41.4,Bajo 50%,26.8,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,False,3/3,55.595,0.0,6.0,-2.0,3.0,5.0,0.42,1.71,1.0,0.0,0.0,0.61,-3.0,5.0,25.0,1,Appaloosa (Tepper),8,RELIABLE/BUY (+8),,0.0,46,0.0307,BAJA,17.36,31.7,-69.5,,⚪ WEAK,🟡 Average,,,,,,,,True,3,1.081,False,-13.52,39.74,1.29,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
VLTO,0.0,,,,25.1,Veralto Corp,65.5,Industrials,Pollution & Treatment Controls,80.0,60.0,36.0,85.0,65.0,91.5,22472333312.0,15.0,24.3,False,up,14.4,False,0.0,3.7,True,1.0,3.3,2.8,False,110.11,-16.9,2.0,False,"{'roe_pct': 36.5, 'debt_to_equity': 0.96, 'current_ratio': 1.48, 'operating_margin_pct': 23.8}","{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.3}",108.12,132.0,98.0,17.0,buy,18.2,70.46,-23.0,51.87,-43.3,3.42,3.13,0.57,12.4,,True,-1.33,14.0,13.3,4.0,2026-07-28,True,False,6.0,NEUTRAL,5.31,76.0,1.47,BULLISH,0.0,60.0,1.0,0.0,8.2,0.0,7.5,19.6,2026-07-24 06:37:49,2026-07-24,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEGA_FLOAT,245.0,23.0,27.2,15.0,False,up,24.3,2.0,False,0.0,True,1.0,2.0,,29.0,,Sin datos suficientes,24.3,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,42.155000000000015,5.0,3.0,0.0,3.0,3.0,0.05,0.05,0.0,0.0,0.0,2.28,2.0,2.0,36.0,0,,-5,MIXED/AVOID (-5),CAUTION,-8.0,45,0.2505,BAJA,0.0,-23.0,51.4,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,1,0.94,False,-16.46,14.5,-17.28,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
