ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,eu_insider_bonus,market_regime,upside_triangulated_pct,upside_divergence_pts,upside_divergence,oe_ai_adjustment,oe_ai_verdict,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
NOVO-B.CO,Novo Nordisk A/S,64.2,⭐⭐ GOOD,🟡 Good,DKK,DKK,False,True,False,0.7568,"acciones × precio no cuadra con la capitalización (ratio 0.7568): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",75.0,50.0,68.5,70.0,50.0,,,,,4.9,False,0,4.7,False,0,"{'eps_growth_yoy': 4.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.3}","{'revenue_growth_yoy': 4.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 8.9, 'rs_6m': 18.6}","{'roe_pct': 59.8, 'debt_to_equity': 0.63, 'current_ratio': 0.87, 'operating_margin_pct': 42.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 4.6}",296.0,1308314173440,Healthcare,Drug Manufacturers - General,,,False,409.95,-27.8,3,False,309.73,457.0,203.0,23,hold,4.6,,,,,2.88,11.26,4.0,44.6,11.7,1.93,True,-0.45,252.0,-8.2,63.0,2026-11-04,False,False,5,NEUTRAL,9.65,64.7,,29.5,,,,2026-09-02T09:01:20.283306,OMXCPH,48.7,0.0,8.0,3.0,0.0,0.57,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.78,False,-24.44,38.12,23.5,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
EXPN.L,Experian plc,57.4,⭐ AVERAGE,🟡 Average,GBp,USD,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables | FCF declarado (674,953,744) se aparta del derivado de flujo operativo menos capex (932,404",55.0,50.0,60.5,65.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 17.8},{},"{'rs_3m': 10.9, 'rs_6m': -2.3}","{'roe_pct': 28.3, 'debt_to_equity': 1.0, 'current_ratio': 0.85, 'operating_margin_pct': 25.0}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 27.0}",2927.0,25870946304,Industrials,Consulting Services,,,False,3987.0,-26.6,3,False,3716.22,4681.04,2473.41,18,strong_buy,27.0,,,,,2.61,0.76,1.7,39.8,52.0,1.41,,,,23.1,77.0,2026-11-18,False,False,9,STRONG,6.8,646.3,0.75,27.9,,,,2026-09-02T09:02:02.745546,FTSE100,48.0,0.0,5.0,0.0,5.0,3.38,0.0,CONFIRMED_UPTREND,,,,0,UNRELIABLE/INSUFFICIENT (0),False,2,0.792,False,-26.8,32.47,2.41,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
LIFCO-B.ST,Lifco AB (publ),69.4,⭐⭐ GOOD,🟡 Good,SEK,SEK,False,True,False,0.9331,"acciones × precio no cuadra con la capitalización (ratio 0.9331): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",90.0,70.0,54.5,60.0,50.0,,,,,17.8,True,1,10.8,True,1,"{'eps_growth_yoy': 17.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': 10.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 2.1, 'rs_6m': -8.5}","{'roe_pct': 20.2, 'debt_to_equity': 0.58, 'current_ratio': 0.94, 'operating_margin_pct': 19.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 12.1}",312.8,142078853120,Industrials,Conglomerates,,,False,388.2,-19.4,2,False,350.57,385.0,330.0,7,none,12.1,,,,,2.93,9.83,0.85,31.8,2.7,0.72,False,,,8.9,51.0,2026-10-23,False,False,7,NEUTRAL,3.37,163.9,2.2,11.2,,,,2026-09-02T09:02:38.759903,OMXSTO,47.8,0.0,0.0,0.0,3.0,1.51,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.704,False,-18.96,17.3,-3.75,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
INDT.ST,Indutrade AB (publ),72.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,SEK,SEK,False,True,True,1.0,,85.0,70.0,65.0,70.0,60.0,,,,,22.7,True,1,10.7,True,1,"{'eps_growth_yoy': 22.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.1}","{'revenue_growth_yoy': 10.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 24.9, 'rs_6m': -0.9}","{'roe_pct': 15.7, 'debt_to_equity': 0.61, 'current_ratio': 1.49, 'operating_margin_pct': 12.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.0}",244.2,88967675904,Industrials,Industrial Distribution,,,False,266.6,-8.4,5,False,280.75,320.0,261.0,8,buy,15.0,261.95,7.3,168.04,-31.2,3.3,8.05,1.23,42.1,3.1,1.1,False,,,22.8,51.0,2026-10-23,False,False,8,STRONG,3.81,33.7,1.2,15.6,,,,2026-09-02T09:02:36.555456,OMXSTO,47.0,3.0,0.0,0.0,5.0,1.88,0.0,CONFIRMED_UPTREND,7.3,27.0,MEDIA,0,,False,2,0.736,False,-7.17,35.03,4.09,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
DB1.DE,Deutsche Börse AG,71.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,EUR,EUR,False,True,True,1.0,,85.0,60.0,66.5,80.0,60.0,,,,,11.9,False,0,11.7,False,0,"{'eps_growth_yoy': 11.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 27.3}","{'revenue_growth_yoy': 11.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 13.9, 'rs_6m': 6.6}","{'roe_pct': 20.4, 'debt_to_equity': 0.58, 'current_ratio': 1.01, 'operating_margin_pct': 41.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.0}",281.7,50787037184,Financial Services,Financial Data & Stock Exchanges,,,False,291.8,-3.5,7,True,290.25,312.0,252.0,12,buy,3.0,276.91,-1.7,159.06,-43.5,4.29,12.1,1.46,36.2,4.2,1.87,,,,13.7,48.0,2026-10-20,False,False,5,NEUTRAL,5.45,66.8,1.51,14.8,,,,2026-09-02T09:01:09.919101,DAX40,46.7,3.0,0.0,0.0,3.0,0.38,0.0,CONFIRMED_UPTREND,-1.7,25.6,MEDIA,0,,True,3,0.823,False,-3.7,42.88,11.4,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
RMS.PA,Hermès International Société en commandite par actions,57.2,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,60.0,50.0,30.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.0},{},"{'rs_3m': -7.7, 'rs_6m': -30.5}","{'roe_pct': 25.5, 'debt_to_equity': 0.12, 'current_ratio': 4.54, 'operating_margin_pct': 42.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.6}",1537.5,161040351232,Consumer Cyclical,Luxury Goods,,,False,2300.0,-33.2,0,False,1869.82,2150.0,1500.0,22,buy,21.6,690.41,-55.1,430.0,-72.0,3.05,46.92,1.14,41.9,18.0,0.67,,,,-0.2,162.0,2027-02-11,False,False,8,STRONG,4.51,37.5,,28.4,,,,2026-09-02T09:00:56.699952,CAC40,45.9,3.0,0.0,0.0,0.0,2.7,0.0,CONFIRMED_UPTREND,-55.1,85.2,ALTA,0,,False,0,0.736,False,-32.65,4.64,-25.59,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
HEXA-B.ST,Hexagon AB (publ),71.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,SEK,EUR,True,True,True,0.9589,"FCF declarado (7,635,102,088) se aparta del derivado de flujo operativo menos capex (15,468,514,813)",85.0,60.0,60.5,95.0,50.0,,,,,45.8,False,0,4.0,True,1,"{'eps_growth_yoy': 45.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.0}","{'revenue_growth_yoy': 4.0, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 12.1, 'rs_6m': -15.0}","{'roe_pct': 27.3, 'debt_to_equity': 0.47, 'current_ratio': 1.53, 'operating_margin_pct': 24.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 3.4}",96.8,259847782400,Technology,Scientific & Technical Instruments,,,False,122.1,-20.7,4,False,100.08,131.16,80.71,15,hold,3.4,45.54,-53.0,87.7,-9.4,2.94,2.97,1.52,17.8,1.52,1.24,True,-0.01,20.6,,51.0,2026-10-23,False,False,6,NEUTRAL,0.35,117.8,0.01,22.2,,,,2026-09-02T09:02:34.292668,OMXSTO,45.7,0.0,5.0,3.0,0.0,0.42,0.0,CONFIRMED_UPTREND,-9.4,34.6,MEDIA,0,,False,1,0.829,False,-20.84,34.86,-10.23,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
SU.PA,Schneider Electric S.E.,58.4,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,60.5,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.3},{},"{'rs_3m': 5.2, 'rs_6m': 5.6}","{'roe_pct': 18.6, 'debt_to_equity': 0.84, 'current_ratio': 1.09, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 13.1}",288.1,161936408576,Industrials,Specialty Industrial Machinery,,,False,312.3,-7.7,7,True,325.88,370.0,262.0,24,strong_buy,13.1,395.43,37.3,248.46,-13.8,3.32,9.56,1.43,49.5,4.2,1.76,,,,29.3,176.0,2027-02-25,False,False,6,NEUTRAL,3.76,74.6,0.81,24.1,,,,2026-09-02T09:01:57.710133,CAC40,45.4,3.0,0.0,0.0,5.0,1.64,0.0,CONFIRMED_UPTREND,13.1,1.4,,0,,True,3,0.783,False,-8.05,32.93,10.27,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",53.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.7},{},"{'rs_3m': -10.1, 'rs_6m': -22.8}","{'roe_pct': 16.6, 'debt_to_equity': 0.53, 'current_ratio': 1.63, 'operating_margin_pct': 22.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 29.2}",439.65,216732155904,Consumer Cyclical,Luxury Goods,,,False,654.7,-32.8,0,False,568.12,645.0,420.0,26,buy,29.2,344.37,-21.7,219.4,-50.1,5.32,23.4,2.87,59.2,13.0,1.86,,,,0.8,146.0,2027-01-26,False,False,6,NEUTRAL,7.26,28.9,21.67,25.3,,,,2026-09-02T09:01:17.213010,CAC40,42.4,6.0,5.0,0.0,1.0,3.65,0.0,CONFIRMED_UPTREND,-21.7,65.1,ALTA,0,,False,0,0.761,False,-31.77,0.35,-17.8,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
HEIA.AS,Heineken N.V.,52.1,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,50.0,50.0,54.5,55.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 7.7},{},"{'rs_3m': 8.2, 'rs_6m': -10.3}","{'roe_pct': 12.1, 'debt_to_equity': 0.95, 'current_ratio': 0.75, 'operating_margin_pct': 10.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 23.7}",72.04,39971500032,Consumer Defensive,Beverages - Brewers,,,False,80.44,-10.4,5,False,89.09,126.0,70.0,23,none,23.7,229.57,218.7,123.0,70.7,7.51,5.41,2.64,46.3,1.92,2.04,,,,27.1,161.0,2027-02-10,False,False,7,NEUTRAL,6.04,25.0,0.23,17.1,,,,2026-09-02T09:02:56.210240,AEX25,41.8,6.0,5.0,0.0,5.0,2.96,0.0,CONFIRMED_UPTREND,,,,0,,False,2,0.682,False,-9.62,13.78,-5.29,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
GEBN.SW,Geberit AG,57.6,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,"FCF declarado (482,224,992) se aparta del derivado de flujo operativo menos capex (686,900,000)",55.0,50.0,54.5,85.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 19.4},{},"{'rs_3m': 9.9, 'rs_6m': -17.0}","{'roe_pct': 54.1, 'debt_to_equity': 1.34, 'current_ratio': 1.64, 'operating_margin_pct': 24.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 3.2}",560.8,18146590720,Industrials,Building Products & Equipment,,,False,659.8,-15.0,3,False,579.0,698.0,465.0,17,hold,3.2,323.8,-42.3,233.99,-58.3,2.66,14.9,2.26,68.4,12.9,2.35,,,,5.0,62.0,2026-11-03,False,False,7,NEUTRAL,3.88,49.8,2.17,31.0,,,,2026-09-02T09:02:18.867895,SMI20,41.0,0.0,5.0,0.0,1.0,0.4,0.0,CONFIRMED_UPTREND,-42.3,53.5,ALTA,0,,False,1,0.845,False,-12.9,14.4,-11.89,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
IMCD.AS,IMCD N.V.,59.9,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (266,937,248) se aparta del derivado de flujo operativo menos capex (363,683,008)",50.0,50.0,80.5,65.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.6},{},"{'rs_3m': 10.2, 'rs_6m': 26.1}","{'roe_pct': 11.2, 'debt_to_equity': 0.85, 'current_ratio': 1.35, 'operating_margin_pct': 8.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.8}",97.18,5736810496,Basic Materials,Specialty Chemicals,,,False,105.05,-7.5,7,True,117.36,150.0,75.0,14,buy,20.8,89.14,-8.3,38.9,-60.0,4.65,4.52,1.81,46.5,1.81,1.6,,,,10.0,64.0,2026-11-05,False,False,5,NEUTRAL,4.91,39.3,1.5,24.1,,,,2026-09-02T09:01:22.848756,AEX25,40.0,3.0,5.0,0.0,3.0,2.6,0.0,CONFIRMED_UPTREND,-8.3,55.0,ALTA,0,,True,3,0.921,False,-6.09,44.78,30.86,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
CPG.L,Compass Group PLC,51.2,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,"FCF declarado (1,974,125,056) se aparta del derivado de flujo operativo menos capex (2,725,999,872)",50.0,50.0,50.0,55.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': -7.8, 'rs_6m': -9.0}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 26.0}",30.44,51757535232,Consumer Cyclical,Restaurants,,,False,35.676414,-14.7,2,False,38.35,43.0,32.0,17,none,26.0,29.45,-3.3,19.4,-36.3,3.81,1.16,2.24,55.9,0.69,2.93,,,,8.2,83.0,2026-11-24,False,False,6,NEUTRAL,4.84,100.5,1.14,22.9,,,,2026-09-02T09:01:47.762114,FTSE100,39.5,3.0,5.0,0.0,3.0,3.25,0.0,CONFIRMED_UPTREND,-3.3,45.8,ALTA,0,,False,1,0.784,False,-13.29,17.76,-4.08,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
DPLM.L,Diploma PLC,61.0,⭐⭐ GOOD,🟡 Good,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,50.0,64.0,85.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 11.5},{},"{'rs_3m': -0.2, 'rs_6m': 19.9}","{'roe_pct': 19.0, 'debt_to_equity': 0.47, 'current_ratio': 2.06, 'operating_margin_pct': 19.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.9}",7095.0,9514029056,Industrials,Industrial Distribution,,,False,7765.0,-8.6,6,False,8223.12,9000.0,7000.0,16,buy,15.9,,,,,2.57,1.82,0.86,44.2,63.0,1.46,,,,4.5,76.0,2026-11-17,False,False,8,STRONG,2.74,60.5,5.97,19.2,,,,2026-09-02T09:01:25.518214,FTSE100,39.4,0.0,0.0,0.0,1.0,1.99,0.0,CONFIRMED_UPTREND,,,,0,,False,2,0.993,False,-9.21,41.86,24.11,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
STMN.SW,Straumann Holding AG,59.2,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,"FCF declarado (399,016,384) se aparta del derivado de flujo operativo menos capex (299,766,008)",55.0,50.0,50.0,95.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 14.0},{},"{'rs_3m': -0.6, 'rs_6m': -2.0}","{'roe_pct': 17.0, 'debt_to_equity': 0.21, 'current_ratio': 2.26, 'operating_margin_pct': 25.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.9}",95.8,15275386880,Healthcare,Medical Instruments & Supplies,,,False,109.8,-12.8,5,False,110.06,136.0,86.0,18,buy,14.9,41.46,-56.7,24.0,-74.9,2.61,2.5,1.06,43.3,1.0,0.71,,,,4.1,56.0,2026-10-28,False,False,6,NEUTRAL,3.02,28.8,4.36,26.6,,,,2026-09-02T09:01:32.696385,SMI20,38.7,0.0,0.0,0.0,1.0,1.86,0.0,CONFIRMED_UPTREND,-56.7,80.7,ALTA,0,,False,1,0.916,False,-12.91,32.41,2.93,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
ITX.MC,"Industria de Diseño Textil, S.A.",63.9,⭐⭐ GOOD,🟡 Good,EUR,EUR,False,True,True,1.0,,70.0,50.0,54.5,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': 5.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': 5.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 2.9, 'rs_6m': -0.3}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.7}",56.84,176963764224,Consumer Cyclical,Apparel Retail,,,False,59.42,-4.3,7,True,59.54,65.0,41.5,24,buy,4.7,33.97,-40.2,20.2,-64.5,3.68,2.09,1.12,57.8,0.65,2.09,,,36.6,5.3,7.0,2026-09-09,True,False,7,NEUTRAL,4.81,37.8,4.49,16.7,,,,2026-09-02T09:02:26.491028,IBEX35,38.6,3.0,0.0,0.0,3.0,0.59,0.0,CONFIRMED_UPTREND,-40.2,57.0,ALTA,0,,True,3,0.747,False,-4.44,40.0,4.63,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
HLMA.L,Halma plc,52.0,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables | FCF declarado (261,262,496) se aparta del derivado de flujo operativo menos capex (409,600",55.0,50.0,15.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.4},{},"{'rs_3m': -24.8, 'rs_6m': -23.2}","{'roe_pct': 18.3, 'debt_to_equity': 0.42, 'current_ratio': 2.14, 'operating_margin_pct': 20.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.3}",3564.0,13460453376,Industrials,Conglomerates,,,False,4902.0,-27.3,2,False,4395.88,5010.0,3050.0,17,buy,23.3,,,,,1.94,0.69,0.68,24.2,25.0,0.79,,,,11.2,78.0,2026-11-19,False,False,7,NEUTRAL,3.73,57.9,1.56,30.7,,,,2026-09-02T09:01:37.810853,FTSE100,37.8,0.0,0.0,0.0,3.0,2.91,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.709,False,-27.58,11.15,-18.43,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
OR.PA,L'Oréal S.A.,56.4,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,54.5,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': 0.0, 'rs_6m': -6.4}","{'roe_pct': 19.4, 'debt_to_equity': 0.49, 'current_ratio': 0.97, 'operating_margin_pct': 21.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.9}",383.3,204068601856,Consumer Defensive,Household & Personal Products,,,False,407.85,-6.0,6,False,417.54,460.0,340.0,24,buy,8.9,195.79,-48.9,117.7,-69.3,3.14,12.02,1.87,61.1,7.2,1.56,,,,3.8,160.0,2027-02-09,False,False,6,NEUTRAL,4.14,69.9,4.76,18.6,,,,2026-09-02T09:01:04.846230,CAC40,37.6,3.0,5.0,0.0,1.0,1.11,0.0,CONFIRMED_UPTREND,-48.9,68.0,ALTA,0,,True,3,0.806,False,-4.31,15.46,-1.21,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
AI.PA,L'Air Liquide S.A.,56.1,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (243,312,496) se aparta del derivado de flujo operativo menos capex (1,652,500,160)",55.0,50.0,60.5,60.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.1},{},"{'rs_3m': 3.5, 'rs_6m': 4.5}","{'roe_pct': 14.0, 'debt_to_equity': 0.63, 'current_ratio': 0.88, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 14.0}",173.18,110223876096,Basic Materials,Specialty Chemicals,,,False,182.26,-5.0,6,False,197.5,216.0,160.0,19,strong_buy,14.0,5.63,-96.7,55.6,-67.9,0.22,0.38,1.98,60.5,3.36,1.83,,,,0.7,169.0,2027-02-18,False,False,7,NEUTRAL,3.94,18.8,34.46,13.0,,,,2026-09-02T09:01:02.174752,CAC40,37.4,0.0,5.0,0.0,1.0,1.75,0.0,CONFIRMED_UPTREND,-67.9,96.3,ALTA,0,MIXED/INSUFFICIENT (0),True,3,1.035,False,-4.78,25.91,9.86,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
SAF.PA,Safran SA,58.1,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (3,562,749,952) se aparta del derivado de flujo operativo menos capex (4,895,000,064)",55.0,50.0,60.5,70.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 11.6},{},"{'rs_3m': 11.1, 'rs_6m': -6.5}","{'roe_pct': 27.5, 'debt_to_equity': 0.34, 'current_ratio': 0.92, 'operating_margin_pct': 14.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.3}",330.8,137080594432,Industrials,Aerospace & Defense,,,False,366.5,-9.7,5,False,381.5,432.0,257.0,22,buy,15.3,126.51,-61.8,93.0,-71.9,2.6,8.6,0.99,36.0,3.35,0.78,,,,-65.1,160.0,2027-02-09,False,False,7,NEUTRAL,7.62,166.3,,19.9,,,,2026-09-02T09:01:43.029605,CAC40,37.2,0.0,0.0,0.0,-3.0,1.91,0.0,CONFIRMED_UPTREND,-61.8,82.1,ALTA,0,,False,2,0.848,False,-9.93,27.12,-1.62,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
KNEBV.HE,KONE Oyj,56.1,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,False,0.853,"acciones × precio no cuadra con la capitalización (ratio 0.8530): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,60.0,34.5,75.0,65.0,,,,,-13.0,True,1,3.1,True,1,"{'eps_growth_yoy': -13.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.3}","{'revenue_growth_yoy': 3.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 1.1, 'rs_6m': -24.2}","{'roe_pct': 41.4, 'debt_to_equity': 0.29, 'current_ratio': 0.99, 'operating_margin_pct': 11.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.5}",51.48,26681241600,Industrials,Specialty Industrial Machinery,,,False,64.42,-20.1,2,False,59.98,83.0,45.0,22,buy,16.5,,,,,3.94,2.38,3.41,98.9,1.8,3.56,False,,26.1,-9.2,56.0,2026-10-28,False,False,8,STRONG,5.19,101.2,,16.6,,,,2026-09-02T09:01:40.603244,OMXHEL,36.4,3.0,-2.0,0.0,0.0,2.06,0.0,CONFIRMED_UPTREND,,,,0,,False,1,1.011,False,-17.78,11.16,-19.29,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
