ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
0388.HK,Hong Kong Exchanges and Clearing Limited,402.2,HKD,70.0,A,70.0,ROE 35.0% | Potencial +28% | Crecimiento ingresos +19% | Margen 63% | Mercado HongKong CAPE 11 (33% descuento histórico),3,0,Financial Services,HongKong,🇭🇰,10.7,513.82,27.8,17,,3.47,3.21,,35.0,25.4,27.0,62.6,19.0,-13.7,FCF no comparable (sector financiero) | Banco/aseguradora HK — exposición sector inmuebles chino,,,,2026-08-18,0,
RENT3.SA,Localiza Rent a Car S.A.,33.43,BRL,69.0,A,69.0,P/E 7.3x | Potencial +68% analistas | FCF yield 26.8% | Crecimiento ingresos +24% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,56.26,68.3,15,26.8,8.54,6.39,,13.0,7.3,10.6,7.4,24.5,-37.3,,,,,2026-08-18,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",53.5,HKD,64.0,B,64.0,P/E 4.9x (vs 11x mercado) | Potencial +55% analistas | Dividendo 5.6% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,83.02,55.2,15,,6.9,5.57,,11.3,4.9,6.3,13.9,-3.3,-28.4,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino,PNGAY,,,2026-08-18,0,
4568.T,"Daiichi Sankyo Company, Limited",2693.0,JPY,63.0,B,63.0,Potencial +52% analistas | FCF negativo | Crecimiento ingresos +21% | Dividendo 3.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Healthcare,Japan,🇯🇵,29.4,4090.59,51.9,17,-4.3,6.49,3.76,,14.8,18.8,19.2,10.9,21.1,-35.5,,DSNKY,,,2026-08-18,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",6254.0,JPY,60.0,B,60.0,Potencial +25% | Dividendo 1.8% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,7839.41,25.4,17,2.1,3.17,1.82,,11.2,19.0,24.8,18.4,5.4,-21.1,,,,,2026-08-18,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,33.09,BRL,60.0,B,60.0,ROE 19.8% | Potencial +43% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,47.19,42.6,14,4.2,5.33,2.18,,19.8,12.2,15.0,8.3,5.0,-31.6,Deuda elevada (D/E >2x),RDORY,,,2026-08-18,0,
105560.KS,KB Financial Group Inc.,166900.0,KRW,58.0,B,58.0,P/E 8.4x | Potencial +28% | Crecimiento ingresos +18% | Margen 37% | Dividendo 2.7%,1,0,Financial Services,Korea,🇰🇷,21.2,213395.0,27.9,20,,3.48,2.74,,10.2,8.4,,36.5,18.5,-14.2,FCF no comparable (sector financiero),,,,2026-08-18,0,
9988.HK,Alibaba Group Holding Limited,124.3,HKD,58.0,B,58.0,Potencial +45% analistas | FCF negativo | Dividendo 5.8% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,180.33,45.1,24,-2.2,5.63,5.83,,9.2,13.5,19.4,10.1,2.9,-33.2,,BABA,,,2026-08-18,0,
ABEV3.SA,Ambev S.A.,14.67,BRL,55.0,B,55.0,ROE 18.4% | Potencial +11% | FCF yield 8.8% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.27,10.9,18,8.8,1.36,4.96,,18.4,13.2,14.2,18.4,0.3,-13.9,,ABEV,,,2026-08-18,0,
035420.KS,NAVER Corporation,217500.0,KRW,54.0,B,54.0,Potencial +40% analistas | Crecimiento ingresos +16% | Dividendo 1.1%,0,0,Communication Services,Korea,🇰🇷,21.2,304346.16,39.9,26,4.5,4.99,1.15,,5.7,14.7,,14.5,16.3,-28.5,,,,,2026-08-18,0,
7203.T,Toyota Motor Corporation,3012.0,JPY,54.0,B,54.0,P/E 9.3x (vs 16x mercado) | Potencial +20% | FCF negativo | Dividendo 3.3% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3626.0,20.4,19,-10.1,2.55,3.32,,12.4,9.3,8.6,8.6,10.4,-24.7,,TM,,,2026-08-18,0,
9983.T,"Fast Retailing Co., Ltd.",75180.0,JPY,53.0,B,53.0,ROE 22.5% | Potencial +14% | Crecimiento ingresos +22% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,85470.59,13.7,17,1.5,1.71,0.77,,22.5,54.9,48.2,13.5,22.2,-15.2,,,,,2026-08-18,0,
9432.T,"NTT, Inc.",159.5,JPY,51.0,B,51.0,P/E 11.0x (vs 16x mercado) | FCF yield 87.0% | Dividendo 3.3% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,168.79,5.8,14,87.0,0.73,3.34,,10.7,11.0,12.6,7.1,10.9,-4.6,,,,,2026-08-18,0,
6758.T,Sony Group Corporation,3718.0,JPY,51.0,B,51.0,Potencial +29% | FCF yield 15.4% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,4802.27,29.2,22,15.4,3.65,0.67,,13.2,20.3,20.0,-1.7,8.2,-22.2,,SONY,,,2026-08-18,0,
WEGE3.SA,WEG S.A.,47.99,BRL,48.0,C,48.0,ROE 30.8% | Potencial +15% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,55.3,15.2,16,2.5,1.9,4.23,,30.8,26.0,32.2,15.6,-0.6,-12.0,,WEGZY,,,2026-08-18,0,
6098.T,"Recruit Holdings Co., Ltd.",16120.0,JPY,46.0,C,46.0,ROE 36.2% | Crecimiento ingresos +19% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,14718.75,-8.7,16,2.2,-1.09,0.16,,36.2,53.3,46.4,15.0,18.9,-5.1,,RCRUY,,,2026-08-18,0,
012330.KS,"Hyundai Mobis Co.,Ltd",522000.0,KRW,44.0,C,44.0,P/E 9.9x | Potencial +32% analistas | Dividendo 1.2%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,690500.0,32.3,30,,4.03,1.19,,,9.9,,5.8,2.4,-36.5,,,,,2026-08-18,0,
1211.HK,BYD Company Limited,89.8,HKD,42.0,C,42.0,Potencial +39% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,125.25,39.5,27,-16.6,4.93,0.4,,11.1,14.3,25.8,3.5,-11.8,-25.7,Ingresos en declive YoY,BYDDF,,,2026-08-18,0,
8766.T,"Tokio Marine Holdings, Inc.",7395.0,JPY,38.0,C,38.0,P/E 15.0x | Potencial +16% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Financial Services,Japan,🇯🇵,29.4,8601.0,16.3,12,,2.04,3.27,,,15.0,26.5,,0.1,-12.7,FCF no comparable (sector financiero),TKOMY,,,2026-08-18,0,
6861.T,Keyence Corporation,84250.0,JPY,37.0,C,37.0,Potencial +14% | Crecimiento ingresos +33% | Margen 39% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,96033.34,14.0,15,,1.75,0.65,,,45.1,45.8,39.2,32.8,-4.2,,,,,2026-08-18,0,
7733.T,Olympus Corporation,2113.5,JPY,37.0,C,37.0,Crecimiento ingresos +16% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,2011.54,-4.8,13,0.8,-0.6,1.45,,10.6,16.8,34.5,7.5,16.4,-2.5,,,,,2026-08-18,0,
