ticker,data_quality,thesis_verdict,reasoning,confidence,score_adjustment,validated_at
IDXX,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
ICE,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
AZO,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
ECL,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
PG,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
AME,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
RACE,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
GWW,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
JNJ,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
TJX,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
MKC,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
MSCI,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
WCN,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
MA,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
ORLY,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
SXYAY,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
MMC,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
KO,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
ABT,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
NDSN,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
BR,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
TMO,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
NDAQ,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
CL,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
COST,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
MCO,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
OTIS,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
JKHY,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
ITRK.L,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
TEVA,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
NVR,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
COF,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
LPX,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
CVX,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
DVA,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
GPK,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
KD,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
BN,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
UBER,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
HHH,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
NUE,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
DPZ,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
OXY,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
CHTR,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
FCNCA,UNRELIABLE,INSUFFICIENT,"No se dispone de datos históricos ni proyectados de FCF, por lo que el modelo no puede evaluarse. La falta de información clave hace imposible determinar la viabilidad de la tesis.",70,0,2026-09-11T10:20:12+00:00
BAC,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
KVUE,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
FHN,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
TECK,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
NYT,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
KR,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
THC,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
QSR,UNRELIABLE,INSUFFICIENT,"No hay datos históricos de FCF ni ROIC, las proyecciones son sin consenso y faltan métricas clave como CapEx/Sales. La falta de información esencial impide evaluar la validez del modelo y la tesis.",45,0,2026-09-11T10:20:12+00:00
HRI,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
LEN,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
UNH,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
POOL,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
STZ,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
ALLY,MIXED,AVOID,"El modelo carece de datos históricos de FCF y no hay consenso sobre las proyecciones, lo que genera incertidumbre sobre la fiabilidad de la valoración. Además, el precio objetivo calculado está por debajo del precio actual, indicando que la acción está sobrevaluada según el análisis.",60,-5,2026-09-11T10:20:12+00:00
KHC,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
MRSH,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-11T10:20:12+00:00
