ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
CLPBY,EXIT,-13,Thesis drift MEDIUM: FCF yield cayó 23.3pp (28.1%→4.8%) | Señal salida HIGH: Score cayó 29pts (60 → 30) | Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (4.8% vs media sector 3.6%),2026-09-11
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-09-11
COST,CAUTION,-14,Thesis drift MEDIUM: Score cayó 19pts en 46d (50→30) | Señal salida MEDIUM: Score cayó 21pts (52 → 30) | Caro vs peers en Consumer Defensive (FCF rank 9/10) | Piotroski fuerte (7.0/9),2026-09-11
CPRT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-11
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 21/21) | Piotroski fuerte (8.0/9),2026-09-11
DBOEY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-11
ETN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-11
EXPN.L,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-11
FAST,WATCH,4,EPS revision UP: EPS consensus ↑2.3% (1.32→1.35); Analistas: -18 (18→0),2026-09-11
FDS,BEST,11,Short squeeze MEDIUM: 14.5% short · Short moderado (14.5% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Financial Services (6.6% vs media sector 5.5%),2026-09-11
FICO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-11
GVDNY,WATCH,3,Piotroski fuerte (7.0/9),2026-09-11
HEI,CAUTION,-10,Thesis drift MEDIUM: Score cayó 16pts en 46d (50→34) | Señal salida MEDIUM: Score cayó 22pts (56 → 34) | Caro vs peers en Industrials (FCF rank 19/21) | Piotroski fuerte (8.0/9) | EPS revision UP: EPS consensus ↑3.3% (8.31→8.58),2026-09-11
ICE,CAUTION,-5,"Señal salida MEDIUM: Score cayó 47pts (90 → 43) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-11
INTU,CAUTION,-4,"Thesis drift MEDIUM: Margen op. cayó 29.4pp (47.0%→17.6%) | Señal salida MEDIUM: Score cayó 45pts (77 → 33) — caída técnica/momentum, balance sólido (Piotroski 8/9) | EPS revision DOWN: EPS consensus ↓4.9% (32.78→31.19); Analistas: +33 (0→33) | Opciones TIER2 (q=45): VALUE weak (33pts), FCF 7.7% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (7.7% vs media sector 5.2%)",2026-09-11
ISRG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-11
ITRK.L,BEST,5,Mejor FCF en Industrials (5.1% vs media sector 3.2%),2026-09-11
JKHY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-11
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 10/10) | Smart money: 1 HF + 0 insiders (conv 27) | Piotroski fuerte (7.0/9),2026-09-11
MA,CAUTION,-5,Señal salida MEDIUM: Score cayó 21pts (83 → 62) | Piotroski fuerte (9.0/9),2026-09-11
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 17/21) | Smart money: 1 HF + 0 insiders (conv 40) | Piotroski fuerte (8.0/9),2026-09-11
MSCI,CAUTION,-8,Señal salida MEDIUM: Score cayó 18pts (52 → 34) | Caro vs peers en Financial Services (FCF rank 18/21) | Piotroski fuerte (8.0/9),2026-09-11
MSFT,EXIT,-16,Thesis drift MEDIUM: Score cayó 52pts en 46d (91→39) | Señal salida HIGH: Score cayó 57pts (96 → 39) | Caro vs peers en Technology (FCF rank 12/12) | Smart money: 1 HF + 0 insiders (conv 27),2026-09-11
MSI,WATCH,-3,Caro vs peers en Technology (FCF rank 11/12),2026-09-11
NDAQ,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-11
NDSN,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (3.6% vs media sector 3.2%),2026-09-11
ORLY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-11
OTIS,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-11
PAYX,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-11
PEP,EXIT,-21,Thesis drift MEDIUM: Score cayó 15pts en 46d (49→35) | Señal salida HIGH: Score cayó 44pts (79 → 35),2026-09-11
PG,CAUTION,-6,Thesis drift MEDIUM: Score cayó 39pts en 46d (70→31),2026-09-11
PGR,BEST,5,Mejor FCF en Financial Services (12.0% vs media sector 5.5%),2026-09-11
RACE,WATCH,3,Piotroski fuerte (9.0/9),2026-09-11
ROP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-11
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 29pts en 46d (83→54) | Señal salida MEDIUM: Score cayó 30pts (84 → 54) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-11
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-09-11
SXYAY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Basic Materials (3.5% vs media sector 2.5%),2026-09-11
SYK,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-11
TMO,WATCH,-4,EPS revision DOWN: EPS consensus ↓3.8% (28.20→27.12),2026-09-11
TT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-11
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-09-11
TYL,WATCH,9,Short squeeze MEDIUM: 10.9% short · Short moderado (10.9% del float); Piotroski 8/9 — calidad mejorando | Piotroski fuerte (8.0/9),2026-09-11
V,EXIT,-18,Señal salida HIGH: Score cayó 42pts (89 → 47) | Caro vs peers en Financial Services (FCF rank 19/21),2026-09-11
VEEV,CAUTION,5,Thesis drift MEDIUM: Upside analistas cayó 12pp (26%→14%) | Piotroski fuerte (7.0/9) | EPS revision STRONG_UP: EPS consensus ↑6.0% (10.47→11.10),2026-09-11
VLTO,BEST,5,Mejor FCF en Industrials (3.5% vs media sector 3.2%),2026-09-11
VRSN,CAUTION,0,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos) | Smart money: 1 HF + 1 insiders (conv 25),2026-09-11
WM,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-11
WMT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-11
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 8/8) | Piotroski fuerte (7.0/9),2026-09-11
