ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
SPGI,0.0,50.0,0.0,,,S&P Global Inc.,51.5,Financial Services,Financial Data & Stock Exchanges,60.0,50.0,24.0,65.0,65.0,435.44,131851231232.0,15.0,22.8,False,down,,,0.0,3.7,False,0.0,1.5,1.2,False,579.05,-24.8,1.0,False,"{'roe_pct': 13.1, 'debt_to_equity': 0.38, 'current_ratio': 0.82, 'operating_margin_pct': 38.3}",{'profit_margin_pct': 29.2},537.9,625.0,480.0,21.0,strong_buy,23.5,692.29,59.0,440.1,1.1,3.7,16.32,0.89,26.2,0.81,True,-3.79,22.6,32.0,48.0,2026-04-28,False,False,7.0,NEUTRAL,4.43,942.7,0.62,,,,,,90.0,0.0,0.0,,7.399999999999999,0.0,15.0,15.4,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 53% up volume)",MEGA_FLOAT,298.1,23.0,30.4,15.0,False,down,22.8,0.0,,0.0,False,0.0,0.0,,41.0,,Sin datos suficientes,22.8,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,64.6,0.0,0.0,3.0,0.0,3.0,5.0,2.94,1.0,5.0,18,0,,⭐ GOOD,🟡 Good,,,,,,,
ENR,0.0,50.0,0.0,,,"Energizer Holdings, Inc.",50.3,Industrials,Electrical Equipment & Parts,50.0,60.0,26.7,60.0,60.0,17.84,1223299840.0,15.0,5.6,False,down,,,0.0,17.5,False,0.0,9.6,4.4,True,30.5,-41.5,1.0,False,"{'roe_pct': 151.3, 'debt_to_equity': 24.24, 'current_ratio': 1.99, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 7.1},23.67,28.0,19.0,6.0,none,32.7,43.79,145.5,29.7,66.5,14.37,2.57,6.73,40.4,3.92,True,-2.58,2.6,,55.0,2026-05-05,False,False,6.0,NEUTRAL,9.89,31.8,0.36,,,,,,100.0,0.0,0.0,,8.100000000000001,0.0,15.0,15.1,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",HIGH_FLOAT,60.5,20.0,30.1,15.0,False,down,5.6,0.0,,0.0,False,0.0,0.0,22,41.0,48.8,Bajo 50%,34.5,0.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,64.12,0.0,0.0,8.0,0.0,3.0,0.0,4.09,3.0,2.0,7,0,,⭐ GOOD,🟡 Good,,,,,,,
NVT,0.0,50.0,26.46,,,nVent Electric plc,69.6,Industrials,Electrical Equipment & Parts,55.0,80.0,73.1,80.0,65.0,109.13,17649537024.0,80.0,82.2,False,up,,,0.0,31.8,False,0.0,3.4,1.9,False,122.92,-11.2,7.0,True,"{'roe_pct': 12.3, 'debt_to_equity': 0.46, 'current_ratio': 1.63, 'operating_margin_pct': 16.2}",{'profit_margin_pct': 18.2},127.39,148.0,68.04,13.0,strong_buy,16.7,150.58,38.0,78.0,-28.5,3.25,3.55,0.77,30.8,1.49,True,-1.43,8.3,1112.4,51.0,2026-05-01,False,False,6.0,NEUTRAL,3.27,52.1,0.02,,,,,,90.0,0.0,0.0,,55.9,0.0,15.0,20.9,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",HIGH_FLOAT,160.9,0.0,35.9,80.0,False,up,82.2,5.0,,0.0,False,0.0,0.0,22,41.0,48.8,Bajo 50%,34.5,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,63.839999999999996,0.0,0.0,3.0,0.0,3.0,5.0,2.09,1.0,2.0,40,0,,⭐ GOOD,🟡 Good,,,,,,,
MCY,0.0,50.0,25.66,,,Mercury General Corporation,61.6,Financial Services,Insurance - Property & Casualty,50.0,60.0,73.1,70.0,65.0,89.04,4931803648.0,80.0,79.0,False,down,,,0.0,10.2,False,0.0,6.5,5.0,False,100.06,-11.0,7.0,True,"{'roe_pct': 24.8, 'debt_to_equity': 0.24, 'current_ratio': 0.56, 'operating_margin_pct': 16.7}",{'profit_margin_pct': 9.0},110.0,110.0,110.0,1.0,strong_buy,23.5,1931.42,2069.2,293.1,229.2,51.15,45.54,1.43,13.0,3.68,False,,24.2,50.4,61.0,2026-05-11,False,False,6.0,NEUTRAL,17.9,,0.11,,,,,,70.0,0.0,0.0,,52.5,0.0,15.0,18.5,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEDIUM_FLOAT,26.6,0.0,33.5,80.0,False,down,79.0,3.0,,0.0,False,0.0,0.0,20,41.0,53.7,Medio,35.7,0.0,1.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,63.64,0.0,0.0,8.0,0.0,0.0,5.0,2.94,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
EXP,0.0,50.0,0.07000000000000028,,,Eagle Materials Inc,55.7,Basic Materials,Building Materials,55.0,60.0,36.0,80.0,50.0,193.82,6214620672.0,15.0,0.0,False,down,,,0.0,18.2,False,0.0,7.5,3.1,False,243.64,-20.4,2.0,False,"{'roe_pct': 28.8, 'debt_to_equity': 1.21, 'current_ratio': 4.27, 'operating_margin_pct': 24.6}",{'profit_margin_pct': 18.7},222.55,244.0,205.0,11.0,none,14.8,73.14,-62.3,132.4,-31.7,2.51,4.97,0.52,7.6,0.42,True,-6.72,12.4,-4.8,69.0,2026-05-19,False,False,5.0,NEUTRAL,8.48,28.2,,,,,,,70.0,10.000218978,1.0,Tiger Global Management,7.0,0.0,15.0,16.7,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEDIUM_FLOAT,31.0,35.0,31.7,15.0,False,down,0.0,0.0,,0.0,False,0.0,0.0,23,41.0,46.3,Bajo 50%,33.2,0.0,1.0,0.0,-5.0,0.0,2.0,5.0,0.0,False,1/3,63.28,0.0,0.0,0.0,0.0,3.0,0.0,1.85,0.0,0.0,12,0,,⭐ GOOD,🟡 Good,,,,,,,
THFF,0.0,50.0,23.03,,,First Financial Corporation,65.3,Financial Services,Banks - Regional,60.0,80.0,60.3,65.0,55.0,61.86,735632704.0,60.0,61.0,False,up,,,0.0,12.9,True,2.0,2.0,2.4,False,69.21,-10.6,6.0,False,"{'roe_pct': 13.2, 'operating_margin_pct': 34.2}",{'profit_margin_pct': 31.2},71.5,75.0,68.0,2.0,none,15.6,,,200.4,224.0,,,3.38,31.3,2.95,True,-0.11,,15.8,41.0,2026-04-21,False,False,6.0,NEUTRAL,,,0.26,,,,,,70.0,0.0,0.0,,51.6,0.0,15.0,19.6,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",LOW_FLOAT,11.3,5.0,34.6,60.0,False,up,61.0,2.0,,0.0,True,2.0,2.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,63.120000000000005,0.0,0.0,0.0,5.0,3.0,5.0,1.95,0.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
ACNB,0.0,50.0,22.78,,,ACNB Corporation,62.8,Financial Services,Banks - Regional,60.0,80.0,47.6,65.0,55.0,47.45,492759328.0,35.0,44.7,False,flat,,,0.0,50.7,False,0.0,1.3,3.7,False,53.89,-12.0,6.0,False,"{'roe_pct': 10.2, 'operating_margin_pct': 41.9}",{'profit_margin_pct': 25.3},56.67,57.0,56.0,3.0,none,19.4,,,108.0,127.6,,,3.2,38.3,3.15,True,-1.76,,17.5,43.0,2026-04-23,False,False,6.0,NEUTRAL,,,0.26,,,,,,70.0,0.0,0.0,,46.8,0.0,15.0,18.8,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,45,"No clear pattern (1.0x ratio, 49% up volume)",MICRO_FLOAT,10.0,5.0,33.8,35.0,False,flat,44.7,0.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,63.120000000000005,0.0,0.0,0.0,5.0,3.0,5.0,2.42,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
ITW,0.0,50.0,22.4,,,Illinois Tool Works Inc.,59.0,Industrials,Specialty Industrial Machinery,55.0,60.0,63.9,65.0,50.0,273.29,78762180608.0,60.0,51.9,False,up,,,0.0,6.6,True,1.0,3.2,5.4,False,303.16,-9.9,6.0,False,"{'roe_pct': 93.7, 'debt_to_equity': 2.86, 'current_ratio': 1.21, 'operating_margin_pct': 26.8}",{'profit_margin_pct': 19.1},280.88,327.0,219.0,16.0,hold,2.8,132.61,-51.5,104.9,-61.6,2.75,7.52,2.36,59.3,2.23,True,-1.9,14.6,2.9,49.0,2026-04-29,False,False,5.0,NEUTRAL,4.89,118.3,3.08,,,,,,70.0,0.0,0.0,,49.7,0.0,15.0,17.7,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",MEGA_FLOAT,261.2,3.0,32.7,60.0,False,up,51.9,2.0,,0.0,True,1.0,2.0,11,41.0,75.6,Top 25%,49.1,3.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,62.599999999999994,0.0,0.0,0.0,3.0,3.0,1.0,0.35,-3.0,0.0,17,0,,⭐ GOOD,🟡 Good,,,,,,,
BFST,0.0,50.0,22.28,,,"Business First Bancshares, Inc.",57.8,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,55.0,26.57,871829632.0,60.0,51.5,False,flat,,,0.0,6.4,False,0.0,1.0,1.7,False,30.32,-12.4,6.0,False,"{'roe_pct': 10.4, 'operating_margin_pct': 36.2}",{'profit_margin_pct': 28.1},32.88,35.0,31.0,4.0,none,23.7,,,83.7,215.0,,,2.18,20.4,2.2,True,-0.43,,18.8,43.0,2026-04-23,False,False,7.0,NEUTRAL,,,0.22,,,,,,90.0,0.0,0.0,,45.3,0.0,15.0,17.3,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",MEDIUM_FLOAT,30.9,5.0,32.3,60.0,False,flat,51.5,0.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,62.12,0.0,0.0,0.0,3.0,3.0,5.0,2.96,1.0,5.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
LPG,0.0,50.0,31.19,,,Dorian LPG Ltd.,71.9,Energy,Oil & Gas Midstream,60.0,80.0,79.4,80.0,60.0,34.57,1477663616.0,80.0,83.6,False,up,,,0.0,58.1,False,0.0,4.6,2.6,False,38.4,-10.0,8.0,True,"{'roe_pct': 11.2, 'debt_to_equity': 0.62, 'current_ratio': 2.42, 'operating_margin_pct': 43.3}",{'profit_margin_pct': 30.4},37.25,41.0,31.0,4.0,buy,7.8,100.74,191.4,84.9,145.6,6.87,2.38,7.09,86.6,,True,-0.46,5.4,121.6,71.0,2026-05-21,False,False,4.0,NEUTRAL,6.64,7.6,0.08,,,,,,90.0,0.0,0.0,,62.6,0.0,15.0,21.6,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,85,"Strong institutional buying (2.0x ratio, 65% up volume)",MEDIUM_FLOAT,36.8,0.0,36.6,80.0,False,up,83.6,5.0,,0.0,False,0.0,0.0,9,41.0,80.5,Top 25%,57.9,3.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,61.760000000000005,0.0,0.0,6.0,0.0,3.0,5.0,0.98,-3.0,0.0,41,0,,⭐ GOOD,🟡 Good,HOLD,55.0,Close to ATH (-10.0% from high) - wait for pullback,-10.0,NEUTRAL,BUY,False
FULT,0.0,50.0,22.38,,,Fulton Financial Corporation,58.8,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,65.0,20.01,3602011392.0,60.0,55.9,False,up,,,0.0,5.7,False,0.0,8.0,5.2,True,22.99,-13.0,6.0,False,"{'roe_pct': 11.7, 'operating_margin_pct': 39.3}",{'profit_margin_pct': 30.7},23.25,24.5,22.0,6.0,buy,16.2,,,62.4,211.8,,,3.8,35.1,3.79,True,-1.83,,32.5,34.0,2026-04-14,False,False,6.0,NEUTRAL,,,0.19,,,,,,90.0,0.0,0.0,,55.6,0.0,15.0,17.6,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",HIGH_FLOAT,177.5,0.0,32.6,60.0,False,up,55.9,2.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,64.4,5.0,3.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,61.519999999999996,0.0,0.0,0.0,5.0,3.0,5.0,2.02,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
AROW,0.0,50.0,26.240000000000002,,,Arrow Financial Corporation,67.4,Financial Services,Banks - Regional,60.0,80.0,73.1,65.0,50.0,33.14,544998592.0,80.0,76.4,False,up,,,0.0,26.3,True,1.0,0.6,1.2,False,36.44,-9.1,7.0,True,"{'roe_pct': 10.6, 'operating_margin_pct': 40.7}",{'profit_margin_pct': 27.8},35.5,35.5,35.5,1.0,hold,7.1,,,79.5,139.9,,,3.61,43.0,3.8,True,-1.9,,108.2,50.0,2026-04-30,False,False,6.0,NEUTRAL,,,0.04,,,,,,90.0,0.0,0.0,,62.2,0.0,15.0,20.2,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,50,"No clear pattern (0.8x ratio, 43% up volume)",LOW_FLOAT,14.1,0.0,35.2,80.0,False,up,76.4,5.0,,0.0,True,1.0,2.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,60.96,0.0,0.0,0.0,5.0,3.0,5.0,0.89,-3.0,2.0,,0,,⭐ GOOD,🟡 Good,HOLD,50.0,Close to ATH (-9.1% from high) - wait for pullback,-9.1,NEUTRAL,HOLD,False
CBK,0.0,50.0,15.26,,,"Commercial Bancgroup, Inc.",62.6,Financial Services,Banks - Regional,60.0,70.0,56.7,65.0,60.0,25.18,344915328.0,60.0,51.8,False,up,,,0.0,1.8,True,2.0,2.4,4.3,False,27.825,-9.5,,,"{'roe_pct': 14.6, 'operating_margin_pct': 55.5}",{'profit_margin_pct': 41.0},33.0,33.0,33.0,1.0,none,31.1,,,87.6,247.9,,,0.4,,,True,-0.8,,28.2,47.0,2026-04-27,False,False,6.0,NEUTRAL,,,0.14,,,,,,100.0,0.0,0.0,,30.799999999999997,0.0,15.0,18.8,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 58% up volume)",MICRO_FLOAT,8.7,20.0,33.8,60.0,False,up,51.8,2.0,,0.0,True,2.0,2.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,60.04,0.0,0.0,0.0,0.0,3.0,5.0,3.89,3.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
PRIM,0.0,50.0,13.5,,,Primoris Services Corporation,60.0,Industrials,Engineering & Construction,50.0,60.0,65.1,70.0,65.0,134.11,7249517568.0,60.0,66.9,False,up,,,0.0,12.7,False,0.0,6.6,3.6,False,174.43,-23.1,6.0,False,"{'roe_pct': 17.8, 'debt_to_equity': 0.57, 'current_ratio': 1.26, 'operating_margin_pct': 4.2}",{'profit_margin_pct': 3.6},169.57,205.0,139.0,14.0,buy,26.4,79.38,-40.8,50.2,-62.6,4.02,5.4,0.24,6.4,0.69,False,,14.4,-2.0,54.0,2026-05-04,False,False,7.0,NEUTRAL,5.38,27.4,,,,,,,90.0,0.0,0.0,,44.0,0.0,15.0,18.0,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",HIGH_FLOAT,53.5,5.0,33.0,60.0,False,up,66.9,2.0,,0.0,False,0.0,0.0,8,41.0,82.9,Top 25%,58.2,3.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,False,2/3,60.0,0.0,0.0,3.0,0.0,0.0,0.0,3.3,3.0,5.0,28,0,,⭐ GOOD,🟡 Good,,,,,,,
FCCO,0.0,50.0,22.4,,,First Community Corporation,59.0,Financial Services,Banks - Regional,60.0,60.0,54.0,65.0,55.0,28.42,265563792.0,60.0,55.8,False,down,,,0.0,16.9,False,0.0,0.9,1.0,False,31.5,-9.8,6.0,False,"{'roe_pct': 13.1, 'operating_margin_pct': 35.4}",{'profit_margin_pct': 24.6},35.33,36.0,34.0,3.0,none,24.3,,,32.11,13.0,,,2.25,25.1,2.61,True,-0.17,,6.5,42.0,2026-04-22,False,False,6.0,NEUTRAL,,,0.69,,,,,,90.0,0.0,0.0,,50.7,0.0,15.0,17.7,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 63% up volume)",MICRO_FLOAT,6.4,0.0,32.7,60.0,False,down,55.8,0.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,59.599999999999994,0.0,0.0,0.0,3.0,3.0,3.0,3.04,3.0,2.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
NIC,0.0,50.0,30.36,,,Nicolet Bankshares Inc.,63.6,Financial Services,Banks - Regional,60.0,60.0,71.9,65.0,65.0,150.86,3223403264.0,80.0,83.8,False,up,,,0.0,16.2,False,0.0,3.2,2.9,False,163.11,-7.5,8.0,True,"{'roe_pct': 12.4, 'operating_margin_pct': 52.8}",{'profit_margin_pct': 38.9},175.0,190.0,157.0,5.0,buy,16.0,,,196.58,30.3,,,0.85,12.7,,True,-2.77,,14.1,34.0,2026-04-14,False,False,7.0,NEUTRAL,,,0.52,,,,,,80.0,0.0,0.0,,62.1,0.0,15.0,19.1,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",LOW_FLOAT,19.5,0.0,34.1,80.0,False,up,83.8,5.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,59.44,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,5.0,,0,,🔵 DECENT,🟡 Good,HOLD,65.0,Close to ATH (-7.5% from high) - wait for pullback | Strong upside (+16.0%) - analyst support,-7.5,NEUTRAL,BUY,False
SHBI,0.0,50.0,22.78,,,"Shore Bancshares, Inc.",62.8,Financial Services,Banks - Regional,60.0,70.0,60.3,65.0,55.0,17.98,601013056.0,60.0,63.7,False,up,,,0.0,11.5,True,1.0,1.7,2.0,False,20.68,-13.1,6.0,False,"{'roe_pct': 10.5, 'operating_margin_pct': 41.6}",{'profit_margin_pct': 27.5},21.12,22.0,20.0,4.0,none,17.5,,,31.86,77.2,,,2.67,27.0,3.15,False,,,8.9,50.0,2026-04-30,False,False,7.0,NEUTRAL,,,0.46,,,,,,80.0,0.0,0.0,,55.8,0.0,15.0,18.8,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 58% up volume)",MEDIUM_FLOAT,30.4,0.0,33.8,60.0,False,up,63.7,2.0,,0.0,True,1.0,2.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,59.120000000000005,0.0,0.0,0.0,3.0,0.0,3.0,2.19,1.0,5.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
BWFG,0.0,50.0,25.93,,,"Bankwell Financial Group, Inc.",64.3,Financial Services,Banks - Regional,60.0,80.0,57.6,65.0,50.0,46.9,370507328.0,60.0,72.4,False,up,,,0.0,34.6,False,0.0,2.8,5.7,False,51.54,-9.0,7.0,True,"{'roe_pct': 12.3, 'operating_margin_pct': 50.0}",{'profit_margin_pct': 32.8},52.0,55.0,49.0,2.0,none,10.9,,,133.5,184.6,,,1.7,18.0,2.49,True,-0.36,,106.0,42.0,2026-04-22,False,False,5.0,NEUTRAL,,,0.04,,,,,,100.0,0.0,0.0,,56.3,0.0,15.0,19.3,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MICRO_FLOAT,6.0,0.0,34.3,60.0,False,up,72.4,2.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,64.4,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,58.72,0.0,0.0,0.0,3.0,3.0,5.0,1.36,0.0,0.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
CMPR,0.0,50.0,25.66,,,Cimpress PLC,61.6,Industrials,Specialty Business Services,50.0,90.0,60.3,40.0,60.0,71.11,1754410624.0,60.0,74.5,False,up,,,0.0,32.0,True,1.0,14.2,14.8,True,82.43,-13.7,7.0,True,"{'current_ratio': 0.68, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 0.7},97.5,100.0,95.0,2.0,none,37.1,111.84,57.3,9.8,-86.2,10.52,7.6,,,,True,-3.02,2.0,-8.7,49.0,2026-04-29,False,False,5.0,NEUTRAL,6.58,54.9,,,,,,,70.0,0.0,0.0,,50.5,0.0,15.0,18.5,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",LOW_FLOAT,13.7,5.0,33.5,60.0,False,up,74.5,2.0,,0.0,True,1.0,2.0,17,41.0,61.0,Medio,42.0,0.0,3.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,58.64,0.0,0.0,8.0,0.0,3.0,0.0,4.64,3.0,0.0,10,0,,🔵 DECENT,🟡 Good,,,,,,,
AMH,0.0,50.0,0.0,,,American Homes 4 Rent,50.5,Real Estate,REIT - Residential,60.0,30.0,36.0,75.0,65.0,29.52,12471694336.0,15.0,2.9,False,down,,,0.0,-0.9,False,0.0,3.9,2.0,False,39.49,-25.2,0.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 0.66, 'current_ratio': 2.19, 'operating_margin_pct': 25.5}",{'profit_margin_pct': 24.5},34.83,40.0,31.0,20.0,buy,18.0,29.17,-1.2,11.8,-60.0,5.77,1.98,4.17,101.7,2.19,False,,3.8,0.1,50.0,2026-04-30,False,False,8.0,STRONG,4.25,4454.2,215.11,,,,,,90.0,0.0,0.0,,0.0,0.0,15.0,15.2,2026-03-11 07:52:41,2026-03-11,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 35% up volume)",MEGA_FLOAT,311.9,38.0,30.2,15.0,False,down,2.9,0.0,,0.0,False,0.0,0.0,30,41.0,29.3,Bajo 50%,18.2,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,58.2,0.0,0.0,6.0,-2.0,0.0,1.0,2.25,1.0,10.0,19,0,,🔵 DECENT,🟡 Good,,,,,,,
