ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
IT,BEST,11,Short squeeze MEDIUM: 23.7% short · Short elevado (23.7% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Technology (10.2% vs media sector 3.8%),2026-07-30
ITRK.L,BEST,5,Mejor FCF en Industrials (4.0% vs media sector 5.8%),2026-07-30
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-07-30
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 11/12) | Smart money: 1 HF + 0 insiders (conv 27) | Piotroski fuerte (7.0/9),2026-07-30
LRLCY,CAUTION,-6,Thesis drift MEDIUM: Score cayó 17pts en 45d (51→34),2026-07-30
LSEG.L,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Financial Services (4.6% vs media sector 4.2%),2026-07-30
MA,CAUTION,-5,"Señal salida MEDIUM: Earnings en 1d — alta incertidumbre, considera reducir | Piotroski fuerte (9.0/9)",2026-07-30
MCO,CONFIRM,6,"Caro vs peers en Financial Services (FCF rank 14/15) | EPS revision DOWN: EPS consensus ↓3.0% (22.37→21.71); Revenue estimate ↑2.2% | Smart money: 1 HF + 0 insiders (conv 40) | Piotroski SLIGHT_UP (7.0 → 8.0, Δ+1)",2026-07-30
MKC,BEST,5,Mejor FCF en Consumer Defensive (5.2% vs media sector 4.2%),2026-07-30
MSCI,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-30
MSI,CAUTION,-6,Thesis drift MEDIUM: Score cayó 13pts en 45d (40→27),2026-07-30
NDAQ,REVISION_UP,11,Piotroski fuerte (9.0/9) | EPS revision STRONG_UP: EPS consensus ↑6.1% (4.13→4.38); Revenue estimate ↑3.4%,2026-07-30
OTIS,BEST,1,EPS revision DOWN: EPS consensus ↓4.1% (4.93→4.73); Analistas: -13 (13→0) | Mejor FCF en Industrials (5.1% vs media sector 5.8%),2026-07-30
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 12/12) | Piotroski fuerte (9.0/9),2026-07-30
RELX,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.0% (2.19→2.34); Revenue estimate ↑3.1%,2026-07-30
ROL,WATCH,-4,EPS revision DOWN: EPS consensus ↓3.9% (1.78→1.71); Analistas: -18 (18→0),2026-07-30
ROP,BEST,9,Mejor FCF en Technology (5.9% vs media sector 3.8%) | EPS revision UP: EPS consensus ↑4.5% (26.74→27.93); Revenue estimate ↑1.7%,2026-07-30
SAP,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.0% (10.49→11.23); Revenue estimate ↑2.9%,2026-07-30
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-07-30
SYK,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-30
TJX,CAUTION,-3,Thesis drift MEDIUM: Score cayó 16pts en 45d (42→26) | Piotroski fuerte (7.0/9),2026-07-30
TMO,WATCH,4,EPS revision UP: EPS consensus ↑4.9% (26.91→28.23); Analistas: -26 (26→0),2026-07-30
TNE.AX,WATCH,-3,Caro vs peers en Technology (FCF rank 12/13),2026-07-30
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-07-30
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-07-30
V,CAUTION,-9,Thesis drift MEDIUM: Score cayó 22pts en 45d (59→36) | Caro vs peers en Financial Services (FCF rank 15/15),2026-07-30
VEEV,WATCH,3,Piotroski fuerte (7.0/9),2026-07-30
VLTO,EXIT,-21,Thesis drift MEDIUM: Score cayó 25pts en 45d (53→27) | Señal salida HIGH: Score cayó 25pts (53 → 27),2026-07-30
VRSN,CONFIRM,25,"Smart money: 1 HF + 0 insiders (conv 38) | Opciones TIER2 (q=50): VALUE strong (78pts), DIRECTIONAL (100% puts) | Piotroski fuerte (8.0/9) | EPS revision STRONG_UP: EPS consensus ↑7.3% (9.72→10.43); Revenue estimate ↑3.1%",2026-07-30
WCN,WATCH,4,EPS revision UP: EPS consensus ↑2.1% (10.82→11.04); Revenue estimate ↑1.8%,2026-07-30
WM,WATCH,0,Caro vs peers en Industrials (FCF rank 20/24) | Piotroski fuerte (8.0/9),2026-07-30
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 12/12) | Piotroski fuerte (7.0/9),2026-07-30
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 11/11) | Piotroski fuerte (7.0/9),2026-07-30
