ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
FDS,BEST,11,Short squeeze MEDIUM: 15.0% short · Short elevado (15.0% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Financial Services (7.2% vs media sector 3.9%),2026-04-27
FICO,WATCH,0,Caro vs peers en Technology (FCF rank 14/17) | Piotroski fuerte (7.0/9),2026-04-27
GVDNY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Basic Materials (3.4% vs media sector 2.5%),2026-04-27
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 16/18) | Piotroski fuerte (8.0/9),2026-04-27
HESAY,WATCH,3,Piotroski fuerte (8.0/9),2026-04-27
ICE,WATCH,3,Piotroski fuerte (8.0/9),2026-04-27
IDXX,WATCH,3,Piotroski fuerte (8.0/9),2026-04-27
INTU,WATCH,3,Piotroski fuerte (9.0/9),2026-04-27
ISRG,AVOID,-18,Quality decay HIGH: Piotroski cayó 3pts (7 → 4/9) | Caro vs peers en Healthcare (FCF rank 10/12),2026-04-27
IT,SQUEEZE,15,Short squeeze HIGH: 17.1% short · Short elevado (17.1% del float); Insiders comprando — contradice tesis bajista | Mejor FCF en Technology (9.1% vs media sector 4.1%),2026-04-27
ITW,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-04-27
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-04-27
KO,CAUTION,-8,Value trap MEDIUM: FCF negativo (-0.4%) — quema caja pese a valuación barata | Caro vs peers en Consumer Defensive (FCF rank 5/5) | Piotroski fuerte (7.0/9),2026-04-27
LSEG.L,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Financial Services (4.2% vs media sector 3.9%),2026-04-27
MA,CAUTION,-5,"Señal salida MEDIUM: Earnings en 3d — alta incertidumbre, considera reducir | Piotroski fuerte (9.0/9)",2026-04-27
MCD,BEST,5,Mejor FCF en Consumer Cyclical (3.0% vs media sector 2.0%),2026-04-27
MCO,CAUTION,-8,Quality decay MEDIUM: Salud financiera cayó 20pts (85 → 65/100) | Caro vs peers en Financial Services (FCF rank 10/11) | Piotroski fuerte (8.0/9),2026-04-27
MKC,BEST,5,Mejor FCF en Consumer Defensive (2.7% vs media sector 2.0%),2026-04-27
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 11/11) | Piotroski fuerte (8.0/9),2026-04-27
MSFT,EXIT,-24,Thesis drift MEDIUM: Score cayó 27pts en 46d (72→45) | Señal salida HIGH: Score cayó 27pts (72 → 45) | Caro vs peers en Technology (FCF rank 16/17),2026-04-27
NDAQ,CAUTION,-5,Quality decay MEDIUM: Salud financiera cayó 15pts (75 → 60/100) | Piotroski fuerte (9.0/9),2026-04-27
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-04-27
NOW,CAUTION,-3,Quality decay MEDIUM: Salud financiera cayó 15pts (80 → 65/100) | Mejor FCF en Technology (5.5% vs media sector 4.1%),2026-04-27
ORLY,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 6/6) | Piotroski fuerte (7.0/9),2026-04-27
OTIS,BEST,5,Mejor FCF en Industrials (5.6% vs media sector 4.9%),2026-04-27
PAYX,WATCH,6,"Opciones TIER2 (q=55): VALUE weak (36pts), INSIDER CONF",2026-04-27
PG,BEST,5,Mejor FCF en Consumer Defensive (3.7% vs media sector 2.0%),2026-04-27
RACE,WATCH,3,Piotroski fuerte (9.0/9),2026-04-27
RELX,WATCH,3,Piotroski fuerte (7.0/9),2026-04-27
ROP,BEST,5,Mejor FCF en Technology (6.0% vs media sector 4.1%),2026-04-27
RSG,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-04-27
SAP,WATCH,3,Piotroski fuerte (8.0/9),2026-04-27
SPGI,EXIT,-12,"Thesis drift MEDIUM: Score cayó 28pts en 46d (67→39) | Señal salida HIGH: Score cayó 29pts (68 → 39) | Opciones TIER2 (q=55): VALUE weak (39pts), INSIDER CONF | Piotroski fuerte (7.0/9)",2026-04-27
SXYAY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Basic Materials (4.0% vs media sector 2.5%),2026-04-27
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-04-27
TNE.AX,WATCH,-3,Caro vs peers en Technology (FCF rank 15/17),2026-04-27
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-04-27
TYL,WATCH,3,Piotroski fuerte (8.0/9),2026-04-27
V,EXIT,-15,Señal salida HIGH: Score cayó 33pts (64 → 31),2026-04-27
VEEV,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (4.0% vs media sector 4.3%),2026-04-27
VRSK,WATCH,3,Piotroski fuerte (7.0/9),2026-04-27
VRSN,WATCH,3,Piotroski fuerte (8.0/9),2026-04-27
WM,WATCH,0,Caro vs peers en Industrials (FCF rank 17/18) | Piotroski fuerte (8.0/9),2026-04-27
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 11/12) | Piotroski fuerte (7.0/9),2026-04-27
WTKWY,CAUTION,0,Value trap MEDIUM: Fundamental score cerca de default (50) — datos poco fiables | Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (5.6% vs media sector 4.9%),2026-04-27
ZTS,BEST,5,Mejor FCF en Healthcare (3.6% vs media sector 4.3%),2026-04-27
