ticker,vcp_score,vcp_quality,stage,consolidation_quality,current_price_x,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price_y,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage
UNH,0.0,,,,,50.0,UnitedHealth Group Incorporated,71.9,Healthcare,Healthcare Plans,100.0,50.0,79.4,50.0,60.0,388.47,352786841600.0,80.0,85.8,False,up,84.4,True,1.0,0.1,False,0.0,2.4,2.1,False,404.15,-3.9,8.0,True,"{'roe_pct': 12.2, 'debt_to_equity': 0.74, 'current_ratio': 0.8, 'operating_margin_pct': 8.0}","{'eps_growth_yoy': np.float64(84.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 2.7}",395.15,460.0,287.0,26.0,buy,1.7,286.58,-26.2,132.9,-65.8,5.01,19.48,2.28,66.6,1.63,True,-0.72,4.7,0.7,63.0,2026-07-28,False,False,6.0,NEUTRAL,4.6,173.8,26.67,,,,,,49.8,0.0,,21.6,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MEGA_FLOAT,905.4,3.0,30.8,80.0,False,up,85.8,5.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,85.8,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,55.260000000000005,0.0,6.0,3.0,3.0,1.0,1.53,9.62,2.0,0.0,1.5,2.0,28.0,1,Berkshire Hathaway (Buffett),8,RELIABLE/BUY (+8),,0.0,18,,,37.19,⚪ WEAK,🟡 Average,AVOID,35.0,Near ATH (-3.9% from high) - poor entry point,-3.9,NEUTRAL,BUY,False,True,3,1.08,False,-3.88,69.06,11.59,uptrend,stage3
NDAQ,0.0,,,,,60.1,"Nasdaq, Inc.",61.2,Financial Services,Financial Data & Stock Exchanges,85.0,50.0,38.7,60.0,65.0,91.01,51469869056.0,15.0,16.3,False,down,14.8,False,0.0,2.2,False,0.0,2.0,2.4,False,101.79,-10.6,3.0,False,"{'roe_pct': 16.2, 'debt_to_equity': 0.79, 'current_ratio': 1.0, 'operating_margin_pct': 48.4}","{'eps_growth_yoy': np.float64(14.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.3}",106.47,120.0,82.0,15.0,buy,17.0,116.95,28.5,99.6,9.4,3.03,2.76,1.23,32.5,1.28,True,-2.04,7.8,33.8,58.0,2026-07-23,False,False,9.0,STRONG,4.13,205.3,0.61,,,,,,16.4,0.0,18.0,18.4,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",MEGA_FLOAT,503.1,23.0,36.4,15.0,False,down,16.3,0.0,False,0.0,False,0.0,0.0,10.0,29.0,69.0,Medio,25.9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,53.985,0.0,3.0,0.0,3.0,5.0,-0.5,0.38,1.0,0.0,0.0,10.0,38.0,0,,8,RELIABLE/BUY (+8),,0.0,42,0.3914,MEDIA,15.12,⚪ WEAK,🟡 Average,,,,,,,,False,1,0.893,False,-10.31,18.43,-9.65,sideways,stage1
NOW,0.0,,,,,53.1,"ServiceNow, Inc.",66.0,Technology,Software - Application,90.0,70.0,24.0,65.0,70.0,102.13,105327484928.0,15.0,8.4,False,down,21.8,True,1.0,17.3,True,1.0,4.8,1.8,False,211.478,-51.7,1.0,False,"{'roe_pct': 16.1, 'debt_to_equity': 0.21, 'current_ratio': 0.84, 'operating_margin_pct': 13.3}","{'eps_growth_yoy': np.float64(21.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.6}",142.77,236.0,85.0,44.0,strong_buy,39.8,72.88,-28.6,16.7,-83.6,4.85,4.95,,,,True,-3.58,104.4,2.3,57.0,2026-07-22,False,False,4.0,NEUTRAL,2.23,73.1,8.84,,,,,,12.700000000000005,0.0,15.9,19.8,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,1028.3,23.0,35.7,15.0,False,down,8.4,0.0,True,1.0,True,1.0,5.0,18.0,29.0,41.4,Bajo 50%,14.3,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,46.05500000000001,8.0,3.0,0.0,3.0,1.0,0.0,-13.75,0.0,2.0,0.0,0.0,94.0,0,,2,RELIABLE/WATCH (+2),,0.0,42,0.341,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.09,False,-51.71,25.71,-51.13,sideways,stage4
KVUE,0.0,,,,,50.0,Kenvue Inc.,65.7,Consumer Defensive,Household & Personal Products,90.0,70.0,36.0,60.0,50.0,17.53,33657753600.0,15.0,17.1,False,down,12.9,True,1.0,1.8,True,2.0,3.4,3.2,False,24.0,-27.0,3.0,False,"{'roe_pct': 15.7, 'debt_to_equity': 0.83, 'current_ratio': 0.98, 'operating_margin_pct': 21.6}","{'eps_growth_yoy': np.float64(12.9), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.6}",19.27,23.0,18.0,11.0,hold,9.9,41.04,134.1,25.2,43.8,5.52,0.97,4.73,98.5,,True,-0.4,6.2,18.8,72.0,2026-08-06,False,False,7.0,NEUTRAL,5.87,109.8,0.3,,,,,,10.2,0.0,,19.7,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 49% up volume)",MEGA_FLOAT,1917.5,23.0,28.2,15.0,False,down,17.1,0.0,True,1.0,True,2.0,5.0,19.0,29.0,37.9,Bajo 50%,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,51.78,0.0,6.0,-2.0,3.0,5.0,-1.17,-1.58,0.0,1.0,-1.5,5.0,23.0,0,,8,RELIABLE/BUY (+8),,0.0,7,,,6.57,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.982,False,-23.56,29.61,-3.81,uptrend,stage1
ROP,0.0,,,,,76.9,"Roper Technologies, Inc.",62.5,Technology,Software - Application,100.0,50.0,24.0,55.0,70.0,326.94,32993921024.0,15.0,2.4,False,down,34.5,True,2.0,7.8,False,0.0,4.4,3.3,False,576.55,-43.3,0.0,False,"{'roe_pct': 9.0, 'debt_to_equity': 0.56, 'current_ratio': 0.53, 'operating_margin_pct': 27.2}","{'eps_growth_yoy': np.float64(34.5), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.1}",453.82,550.0,365.0,16.0,buy,38.8,911.86,178.9,480.6,47.0,6.58,21.5,1.11,21.1,0.58,True,-4.55,7.0,41.4,56.0,2026-07-21,False,False,6.0,NEUTRAL,5.25,1441.1,0.23,,,,,,21.8,0.0,23.1,18.8,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",HIGH_FLOAT,100.4,20.0,41.8,15.0,False,down,2.4,0.0,True,2.0,False,0.0,5.0,18.0,29.0,41.4,Bajo 50%,14.3,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,35.44499999999999,8.0,6.0,0.0,3.0,5.0,0.0,-0.45,0.0,0.0,0.0,2.0,9.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-1.0,42,0.55,ALTA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,1.168,False,-42.85,6.86,-40.42,downtrend,stage1
SAP,0.0,,,,,76.1,SAP  SE,64.0,Technology,Software - Application,90.0,50.0,24.0,85.0,70.0,175.95,207433138176.0,15.0,6.4,False,down,13.8,True,1.0,5.8,False,0.0,0.8,2.4,False,313.28,-43.8,1.0,False,"{'roe_pct': 16.4, 'debt_to_equity': 0.17, 'current_ratio': 1.07, 'operating_margin_pct': 30.0}","{'eps_growth_yoy': np.float64(13.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.6}",256.5,323.0,200.0,12.0,buy,45.8,133.62,-24.1,72.5,-58.8,3.93,6.98,1.66,37.2,1.48,True,-1.97,21.9,9.3,58.0,2026-07-23,False,False,8.0,STRONG,5.3,146.7,1.92,,,,,,14.0,0.0,22.8,19.2,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",MEGA_FLOAT,1038.8,25.0,42.0,15.0,False,down,6.4,0.0,True,1.0,False,0.0,2.0,18.0,29.0,41.4,Bajo 50%,14.3,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,37.605,8.0,3.0,3.0,3.0,3.0,0.0,-6.19,0.0,2.0,0.0,10.0,21.0,0,,-5,MIXED/AVOID (-5),CAUTION,-11.0,42,0.4965,ALTA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.132,False,-42.86,11.42,-38.4,sideways,stage1
AON,65.41666666666667,Excellent,Stage Unknown,16.497723976732345,325.9700012207031,84.0,Aon plc,75.8,Financial Services,Insurance Brokers,100.0,90.0,24.0,80.0,65.0,324.78,69365522432.0,15.0,7.6,False,down,109.3,False,0.0,21.2,True,2.0,1.1,1.8,False,381.0,-14.8,2.0,False,"{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'eps_growth_yoy': np.float64(109.3), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}",384.84,436.0,298.0,19.0,buy,18.5,597.35,83.9,493.76,52.0,4.82,15.65,1.01,16.4,0.76,True,-1.8,7.4,19.0,59.0,2026-07-24,False,False,8.0,STRONG,6.66,141.9,0.56,,,,,,48.1,26.2,25.2,22.7,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEGA_FLOAT,210.9,23.0,74.1,15.0,False,down,7.6,0.0,False,0.0,True,2.0,2.0,27.0,29.0,10.3,Bottom 25%,5.2,-3.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,37.42,0.0,3.0,0.0,3.0,5.0,-0.64,-1.31,0.0,2.0,0.0,10.0,11.0,0,,-5,MIXED/AVOID (-5),CAUTION,-3.0,42,0.2668,BAJA,41.78833333333333,⚪ WEAK,🔴 Weak,HOLD,65.0,Close to ATH (-14.8% from high) - wait for pullback | Strong upside (+18.5%) - analyst support,-14.8,NEUTRAL,BUY,False,False,1,0.899,False,-14.35,6.91,-20.78,sideways,stage1
NYT,0.0,,,,,50.0,New York Times Company (The),62.5,Communication Services,Publishing,70.0,50.0,47.6,90.0,60.0,74.96,12133228544.0,35.0,38.7,False,down,6.0,False,0.0,3.8,False,0.0,6.5,5.2,False,87.1,-13.9,6.0,False,"{'roe_pct': 19.7, 'debt_to_equity': 0.02, 'current_ratio': 1.6, 'operating_margin_pct': 13.1}","{'eps_growth_yoy': np.float64(6.0), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.3}",84.0,95.0,66.0,9.0,buy,12.1,104.45,39.3,69.9,-6.8,3.27,2.46,1.23,40.8,0.91,True,-1.34,525.6,80.0,71.0,2026-08-05,False,False,8.0,STRONG,3.92,52.8,0.29,,,,,,33.8,0.0,,18.8,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",HIGH_FLOAT,134.7,2.0,26.8,35.0,False,down,38.7,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,38.7,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,33.9,5.0,3.0,0.0,3.0,5.0,0.0,0.4,0.0,0.0,0.0,10.0,84.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,18,,,22.75,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.049,False,-13.94,48.16,3.7,sideways,stage2
BAC,0.0,,,,,50.0,Bank of America Corporation,67.0,Financial Services,Banks - Diversified,95.0,60.0,36.0,65.0,65.0,51.8,367603384320.0,15.0,17.9,False,flat,20.6,True,1.0,14.4,False,0.0,0.0,0.0,False,57.55,-10.0,4.0,False,"{'roe_pct': 10.6, 'operating_margin_pct': 36.0}","{'eps_growth_yoy': np.float64(20.6), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.0}",63.16,71.0,57.5,22.0,strong_buy,21.9,,,98.33,89.8,,,2.16,27.3,2.34,True,-6.84,,24.4,49.0,2026-07-14,False,False,5.0,NEUTRAL,,,0.42,,,,,,10.7,0.0,,20.1,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,95,"Strong institutional buying (2.2x ratio, 65% up volume)",MEGA_FLOAT,7069.1,23.0,28.7,15.0,False,flat,17.9,0.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,17.9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,41.8,0.0,0.0,3.0,3.0,5.0,0.29,0.29,0.0,0.0,0.0,0.0,,1,Berkshire Hathaway (Buffett),0,UNRELIABLE/INSUFFICIENT (0),,0.0,18,,,15.7,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.786,False,-9.48,25.07,-12.25,sideways,stage2
INTU,0.0,,,,,16.2,Intuit Inc.,79.5,Technology,Software - Application,100.0,100.0,24.0,85.0,70.0,319.94,87515422720.0,15.0,1.8,False,down,704.2,True,2.0,123.4,True,2.0,4.2,3.1,False,813.7,-60.7,0.0,False,"{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'eps_growth_yoy': np.float64(704.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}",522.02,921.0,315.0,32.0,buy,63.2,387.99,21.3,175.27,-45.2,5.98,19.13,1.5,28.3,0.61,True,-4.67,24.8,10.7,86.0,2026-08-20,False,False,9.0,STRONG,5.8,97.0,1.1,BEARISH,10.53,100.0,4.0,7.0,0.0,0.0,4.9,23.8,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.7x ratio, 42% up volume)",MEGA_FLOAT,267.3,25.0,28.7,15.0,False,down,1.8,0.0,True,2.0,True,2.0,8.0,18.0,29.0,41.4,Bajo 50%,14.3,0.0,0.0,0.0,-5.0,-8.0,0.0,0.0,0.0,False,1/3,33.61,8.0,6.0,3.0,3.0,3.0,-11.87,-12.13,0.0,1.0,-3.0,10.0,30.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,2.0,42,0.2282,BAJA,0.4500000000000002,⚪ WEAK,🔴 Weak,,,,,,,,False,0,1.213,False,-60.41,5.81,-64.48,downtrend,stage1
SPGI,0.0,,,,,59.7,S&P Global Inc.,68.5,Financial Services,Financial Data & Stock Exchanges,100.0,70.0,24.0,65.0,65.0,417.6,123609604096.0,15.0,5.6,False,down,30.1,True,1.0,11.1,True,1.0,0.9,1.6,False,579.05,-27.9,0.0,False,"{'roe_pct': 13.9, 'debt_to_equity': 0.38, 'current_ratio': 0.68, 'operating_margin_pct': 44.3}","{'eps_growth_yoy': np.float64(30.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 30.4}",533.76,575.0,480.0,21.0,strong_buy,27.8,759.17,81.8,474.9,13.7,4.29,17.9,0.93,24.4,0.81,True,-4.33,22.7,32.5,65.0,2026-07-30,False,False,7.0,NEUTRAL,4.63,942.7,0.58,,,,,,8.5,0.0,17.9,20.6,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEGA_FLOAT,295.3,30.0,38.5,15.0,False,down,5.6,0.0,True,1.0,True,1.0,5.0,10.0,29.0,69.0,Medio,25.9,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,36.385000000000005,0.0,3.0,0.0,3.0,5.0,-0.04,-0.05,0.0,0.0,0.0,5.0,18.0,0,,-5,MIXED/AVOID (-5),,0.0,42,0.2504,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,1.04,False,-27.45,9.69,-29.49,downtrend,stage1
THC,0.0,,,,,50.0,Tenet Healthcare Corporation,68.8,Healthcare,Medical Care Facilities,100.0,70.0,15.0,75.0,70.0,173.78,14968887296.0,15.0,0.0,False,down,143.8,True,1.0,9.7,True,2.0,2.9,1.6,False,247.21,-29.7,2.0,False,"{'roe_pct': 30.3, 'debt_to_equity': 1.49, 'current_ratio': 1.36, 'operating_margin_pct': 17.9}","{'eps_growth_yoy': np.float64(143.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.9}",244.57,288.0,210.0,21.0,strong_buy,40.7,1507.22,767.3,577.2,232.1,20.45,35.54,,,2.75,True,-9.06,4.9,87.6,56.0,2026-07-21,False,False,6.0,NEUTRAL,12.38,33.4,0.11,,,,,,7.5,0.0,,20.6,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",HIGH_FLOAT,85.1,27.0,29.5,15.0,False,down,0.0,0.0,True,1.0,True,2.0,5.0,1.0,29.0,100.0,Top 10%,47.8,5.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,32.52,0.0,8.0,0.0,3.0,5.0,-0.39,-0.39,0.0,0.0,0.0,2.0,43.0,0,,-8,RELIABLE/AVOID (-8),,0.0,18,,,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.849,False,-29.7,18.54,-21.83,downtrend,stage4
DSGX,0.0,,,,,32.3,The Descartes Systems Group Inc,68.3,Technology,Software - Application,95.0,60.0,26.7,90.0,60.0,71.29,6125737472.0,15.0,5.6,False,down,25.8,False,0.0,14.2,False,0.0,,2.6,False,117.35,-39.3,1.0,False,"{'roe_pct': 10.9, 'debt_to_equity': 0.01, 'current_ratio': 2.16, 'operating_margin_pct': 31.2}","{'eps_growth_yoy': np.float64(25.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}",100.85,126.0,82.0,13.0,none,41.5,83.62,17.3,39.27,-44.9,3.86,2.75,,,,False,,225.5,10.5,8.0,2026-06-03,False,True,6.0,NEUTRAL,3.77,77.7,1.05,,,,,,3.2,0.0,9.7,20.5,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,85.7,22.0,30.2,15.0,False,down,5.6,0.0,False,0.0,False,0.0,0.0,18.0,29.0,41.4,Bajo 50%,14.3,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,41.935,8.0,3.0,0.0,0.0,3.0,0.0,0.46,0.0,0.0,0.0,2.0,80.0,0,,2,RELIABLE/WATCH (+2),,0.0,42,0.3122,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.985,False,-39.25,13.95,-25.67,sideways,stage1
RELX,0.0,,,,,73.1,RELX PLC PLC,48.8,Industrials,Specialty Business Services,60.0,50.0,24.0,50.0,60.0,33.01,58352877568.0,15.0,8.8,False,down,,,0.0,,,0.0,0.2,1.3,False,56.33,-41.4,0.0,False,"{'roe_pct': 70.5, 'debt_to_equity': 3.04, 'current_ratio': 0.49, 'operating_margin_pct': 31.4}",{'profit_margin_pct': 21.5},52.45,57.0,47.9,2.0,none,58.9,31.82,-3.6,25.67,-22.2,3.7,1.22,2.79,57.4,1.99,,,,8.5,58.0,2026-07-23,False,False,7.0,NEUTRAL,4.5,1901.3,0.9,,,,,,1.6000000000000014,0.0,21.9,14.6,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",MEGA_FLOAT,1803.9,30.0,36.6,15.0,False,down,8.8,0.0,,0.0,,0.0,0.0,17.0,29.0,44.8,Bajo 50%,16.6,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,31.175,8.0,3.0,3.0,0.0,3.0,0.0,0.67,1.0,0.0,0.0,5.0,19.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-11.0,42,0.4045,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,1.067,False,-39.93,22.08,-29.91,downtrend,stage4
CHTR,68.07142857142857,Excellent,Stage Unknown,36.67288274670501,216.6100006103516,50.0,"Charter Communications, Inc.",42.5,Communication Services,Telecom Services,45.0,50.0,15.0,50.0,60.0,145.15,20492040192.0,15.0,0.9,False,down,-10.6,False,0.0,-1.2,True,2.0,39.5,6.0,True,422.29,-65.6,0.0,False,"{'roe_pct': 27.5, 'debt_to_equity': 4.6, 'current_ratio': 0.4, 'operating_margin_pct': 23.9}","{'eps_growth_yoy': np.float64(-10.6), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.0}",243.69,413.0,124.0,16.0,hold,67.9,320.85,121.0,369.6,154.6,11.73,17.03,,,,True,-26.14,2.5,3.6,59.0,2026-07-24,False,False,7.0,NEUTRAL,10.52,26.9,0.37,,,,,,27.1,27.2,,12.8,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",HIGH_FLOAT,80.3,27.0,57.1,15.0,False,down,0.9,0.0,False,0.0,True,2.0,2.0,,29.0,,Sin datos suficientes,0.9,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,39.0,5.0,8.0,0.0,3.0,1.0,-0.66,-0.66,0.0,1.0,0.0,5.0,52.0,1,Berkshire Hathaway (Buffett),0,RELIABLE/INSUFFICIENT (0),,0.0,16,,,30.785714285714285,⚪ WEAK,🔴 Weak,,,,,,,,False,0,0.823,False,-65.63,6.24,-40.37,downtrend,stage1
BR,58.51904761904762,Excellent,Stage Unknown,27.08119624727029,170.83999633789062,67.7,"Broadridge Financial Solutions,",45.5,Technology,Information Technology Services,50.0,50.0,15.0,60.0,60.0,150.49,17405417472.0,15.0,4.5,False,down,-26.2,False,0.0,-5.4,True,2.0,3.2,2.3,False,271.91,-44.7,0.0,False,"{'roe_pct': 42.3, 'debt_to_equity': 1.21, 'current_ratio': 0.94, 'operating_margin_pct': 18.4}","{'eps_growth_yoy': np.float64(-26.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.0}",206.5,255.0,165.0,8.0,none,37.2,248.47,65.1,141.19,-6.2,6.82,10.27,2.59,40.7,1.62,True,-2.78,13.4,7.5,70.0,2026-08-04,False,False,8.0,STRONG,5.82,344.9,0.96,,,,,,24.4,23.4,20.3,13.7,2026-05-26 09:01:10,2026-05-26,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 38% up volume)",HIGH_FLOAT,115.1,27.0,57.4,15.0,False,down,4.5,0.0,False,0.0,True,2.0,2.0,29.0,29.0,3.4,Bottom 25%,4.6,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,30.585000000000008,8.0,6.0,3.0,3.0,3.0,0.0,-16.01,0.0,2.0,0.0,10.0,10.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-6.0,42,0.55,ALTA,26.309523809523807,⚪ WEAK,🔴 Weak,,,,,,,,False,0,0.922,False,-43.9,7.65,-48.01,downtrend,stage1
