ticker,vcp_score,vcp_quality,stage,consolidation_quality,current_price_x,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price_y,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage
CB,0.0,,,,,31.2,Chubb Limited,49.5,Financial Services,Insurance - Property & Casualty,50.0,40.0,44.0,65.0,60.0,325.2,126132109312.0,35.0,32.0,False,down,-21.8,False,0.0,-0.4,True,1.0,0.9,2.2,False,345.67,-5.9,6.0,False,"{'roe_pct': 15.4, 'debt_to_equity': 0.31, 'current_ratio': 0.39, 'operating_margin_pct': 20.6}","{'eps_growth_yoy': np.float64(-21.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.5}",345.04,385.0,291.0,23.0,buy,6.1,1380.14,324.4,847.8,160.7,10.01,32.54,1.25,13.7,1.47,True,-3.31,19.4,55.1,35.0,2026-07-28,False,False,6.0,NEUTRAL,9.21,,0.14,,,,,,24.2,0.0,9.4,14.8,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,351.9,10.0,24.2,35.0,False,down,32.0,0.0,False,0.0,True,1.0,2.0,13.0,29.0,58.6,Medio,23.8,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,51.36,0.0,8.0,0.0,3.0,5.0,0.0,-0.06,0.0,0.0,0.0,2.0,,0,,3,MIXED/BUY (+3),BEST,5.0,8,0.1486,BAJA,21.45,⚪ WEAK,🟡 Average,,,,,,,,True,3,1.041,False,-5.35,23.88,-5.74,uptrend,stage2
MCO,0.0,,,,,49.2,Moody's Corporation,64.5,Financial Services,Financial Data & Stock Exchanges,95.0,60.0,24.0,65.0,65.0,447.33,78138007552.0,15.0,9.1,False,down,14.4,True,1.0,9.5,True,1.0,2.5,3.5,False,546.88,-18.2,1.0,False,"{'roe_pct': 71.4, 'debt_to_equity': 2.36, 'current_ratio': 1.16, 'operating_margin_pct': 45.7}","{'eps_growth_yoy': np.float64(14.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 31.7}",536.5,610.0,489.0,20.0,buy,19.9,233.63,-47.8,139.6,-68.8,2.9,12.97,0.92,27.6,0.8,False,,12.7,7.8,30.0,2026-07-23,False,False,8.0,STRONG,4.05,106.3,3.08,NEUTRAL,1.0,70.0,1.0,2.0,14.1,0.0,14.8,19.3,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",HIGH_FLOAT,160.0,20.0,34.1,15.0,False,down,9.1,0.0,True,1.0,True,1.0,5.0,21.0,29.0,31.0,Bajo 50%,11.2,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,39.260000000000005,0.0,0.0,0.0,0.0,3.0,0.09,0.09,0.0,0.0,0.0,10.0,59.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),CONFIRM,10.0,46,0.4045,MEDIA,0.0,⚪ WEAK,🟡 Average,,,,,,,,False,0,0.974,False,-17.83,11.7,-20.66,downtrend,stage1
TMO,0.0,,,,,42.7,Thermo Fisher Scientific Inc,56.0,Healthcare,Diagnostics & Research,70.0,50.0,24.0,75.0,65.0,464.01,172436078592.0,15.0,8.7,False,down,2.1,False,0.0,1.4,False,0.0,1.3,1.8,False,643.99,-27.9,1.0,False,"{'roe_pct': 13.5, 'debt_to_equity': 0.83, 'current_ratio': 1.53, 'operating_margin_pct': 17.9}","{'eps_growth_yoy': np.float64(2.1), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.2}",599.19,750.0,490.0,26.0,buy,29.1,308.77,-33.5,205.55,-55.7,3.2,14.86,0.41,9.7,0.26,True,-2.32,6.0,11.3,29.0,2026-07-22,False,False,5.0,NEUTRAL,4.11,36.2,1.51,BULLISH,0.0,50.0,1.0,0.0,6.600000000000001,0.0,12.8,16.8,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,370.7,23.0,29.6,15.0,False,down,8.7,0.0,False,0.0,False,0.0,0.0,18.0,29.0,41.4,Bajo 50%,12.1,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,54.535,5.0,3.0,0.0,3.0,3.0,0.0,-2.02,0.0,2.0,0.0,0.0,88.0,0,,8,RELIABLE/BUY (+8),,0.0,35,0.0442,BAJA,0.0,⚪ WEAK,🟡 Average,,,,,,,,False,1,0.856,False,-27.8,18.5,-28.28,downtrend,stage4
BAC,0.0,,,,,50.0,Bank of America Corporation,70.6,Financial Services,Banks - Diversified,95.0,60.0,56.7,65.0,60.0,57.37,407131422720.0,60.0,67.0,False,flat,20.6,True,1.0,14.4,False,0.0,0.0,0.0,False,57.98,-1.1,6.0,False,"{'roe_pct': 10.6, 'operating_margin_pct': 36.0}","{'eps_growth_yoy': np.float64(20.6), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.0}",63.16,71.0,57.5,22.0,strong_buy,10.1,,,98.33,71.4,,,1.95,27.3,2.35,True,-6.18,,24.4,21.0,2026-07-14,False,True,5.0,NEUTRAL,,,0.46,,,,,,39.3,0.0,,21.2,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,7069.0,3.0,30.3,60.0,False,flat,67.0,0.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,67.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,3/3,46.24,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,Berkshire Hathaway (Buffett),0,RELIABLE/INSUFFICIENT (0),,0.0,46,,,29.56,⚪ WEAK,🟡 Average,,,,,,,,True,3,1.046,False,-1.05,30.99,-4.07,uptrend,stage3
UNH,0.0,,,,,50.0,UnitedHealth Group Incorporated,73.1,Healthcare,Healthcare Plans,100.0,50.0,85.4,50.0,60.0,406.68,369324163072.0,95.0,92.6,False,up,84.4,True,1.0,0.1,False,0.0,2.4,2.9,False,415.98,-2.2,7.0,True,"{'roe_pct': 12.2, 'debt_to_equity': 0.74, 'current_ratio': 0.8, 'operating_margin_pct': 8.0}","{'eps_growth_yoy': np.float64(84.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 2.7}",409.77,492.0,287.0,26.0,buy,0.8,286.58,-29.5,133.0,-67.3,4.79,19.48,2.28,66.6,1.65,True,-0.69,4.7,0.7,23.0,2026-07-16,False,False,6.0,NEUTRAL,4.42,173.8,27.76,,,,,,27.3,0.0,,21.9,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",MEGA_FLOAT,905.4,23.0,31.3,95.0,False,up,92.6,5.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,92.6,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,2/3,53.24,5.0,3.0,3.0,3.0,1.0,0.59,3.7,3.0,0.0,0.0,2.0,30.0,1,Berkshire Hathaway (Buffett),8,RELIABLE/BUY (+8),,0.0,46,,,32.81,⚪ WEAK,🟡 Average,,,,,,,,False,2,0.962,False,-1.81,77.99,14.66,uptrend,stage3
ASAZY,0.0,,,,,50.0,Assa Abloy AB,57.0,Industrials,Security & Protection Services,90.0,30.0,36.0,65.0,55.0,17.49,38854955008.0,15.0,5.0,False,down,44.4,False,0.0,-5.8,False,0.0,,,False,21.98,-20.4,3.0,False,"{'roe_pct': 15.0, 'debt_to_equity': 0.61, 'current_ratio': 1.0}","{'eps_growth_yoy': np.float64(44.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}",21.88,21.88,21.88,1.0,none,25.1,347.64,1887.7,22.2,26.9,44.44,8.2,1.88,41.6,1.7,False,,,22.2,24.0,2026-07-17,False,False,8.0,STRONG,,118.2,0.44,,,,,,1.3999999999999986,0.0,,17.1,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.2x ratio, 54% up volume)",MEGA_FLOAT,1999.6,23.0,24.4,15.0,False,down,5.0,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,46.8,5.0,8.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,,0,,3,MIXED/BUY (+3),CAUTION,2.0,35,,,5.699999999999999,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.931,False,-19.72,19.15,-18.27,downtrend,stage4
FDS,0.0,,,,,92.7,FactSet Research Systems Inc.,51.5,Financial Services,Financial Data & Stock Exchanges,55.0,50.0,24.0,85.0,50.0,218.62,7964573184.0,15.0,5.9,False,down,-10.4,False,0.0,4.4,False,0.0,18.1,6.6,True,453.41,-51.8,0.0,False,"{'roe_pct': 28.1, 'debt_to_equity': 0.73, 'current_ratio': 1.43, 'operating_margin_pct': 29.8}","{'eps_growth_yoy': np.float64(-10.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 24.5}",247.5,380.0,200.0,16.0,hold,13.2,238.4,9.0,155.4,-28.9,7.41,16.2,2.12,28.3,1.0,True,-6.16,14.2,-1.8,8.0,2026-07-01,False,True,6.0,NEUTRAL,8.42,187.1,,,,,,,21.3,0.0,27.8,15.4,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 48% up volume)",MEDIUM_FLOAT,36.3,20.0,43.3,15.0,False,down,5.9,0.0,False,0.0,False,0.0,0.0,21.0,29.0,31.0,Bajo 50%,11.2,0.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,35.735,0.0,6.0,3.0,3.0,0.0,-1.88,-1.96,0.0,1.0,-1.5,2.0,5.0,0,,-8,RELIABLE/AVOID (-8),BEST,11.0,46,0.5402,ALTA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,1.025,False,-50.96,19.36,-30.18,downtrend,stage4
SYK,0.0,,,,,20.8,Stryker Corporation,43.2,Healthcare,Medical Devices,50.0,30.0,15.0,75.0,65.0,304.69,116806197248.0,15.0,9.9,False,down,-15.7,False,0.0,-0.0,False,0.0,1.7,1.9,False,404.87,-24.7,1.0,False,"{'roe_pct': 15.2, 'debt_to_equity': 0.66, 'current_ratio': 2.11, 'operating_margin_pct': 17.8}","{'eps_growth_yoy': np.float64(-15.7), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}",386.8,465.0,315.0,25.0,buy,26.9,265.54,-12.8,122.83,-59.7,3.73,11.37,1.16,39.8,0.99,False,,35.5,14.2,37.0,2026-07-30,False,False,5.0,NEUTRAL,3.97,47.3,1.28,BULLISH,0.0,60.0,4.0,0.0,5.0,0.0,6.2,13.0,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",MEGA_FLOAT,347.6,25.0,19.2,15.0,False,down,9.9,0.0,False,0.0,False,0.0,0.0,22.0,29.0,27.6,Bajo 50%,7.6,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,45.32,5.0,3.0,0.0,0.0,3.0,0.0,-0.65,0.0,1.0,0.0,0.0,85.0,0,,2,RELIABLE/WATCH (+2),,0.0,0,0.0373,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,0.998,False,-24.18,8.43,-24.22,downtrend,stage1
CBOE,0.0,,,,,50.0,"Cboe Global Markets, Inc.",72.7,Financial Services,Financial Data & Stock Exchanges,100.0,70.0,27.0,95.0,55.0,255.98,26789275648.0,15.0,6.3,False,down,64.1,True,1.0,8.5,True,2.0,3.0,2.9,False,371.18,-31.0,3.0,False,"{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'eps_growth_yoy': np.float64(64.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}",326.93,382.0,273.0,14.0,hold,27.7,406.47,58.8,351.0,37.1,3.74,9.58,1.13,23.8,1.29,True,-0.29,33.8,21.8,38.0,2026-07-31,False,False,8.0,STRONG,6.17,70.3,0.32,,,,,,9.2,0.0,,21.8,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,30,"Moderate distribution (0.7x ratio, 41% up volume)",HIGH_FLOAT,104.2,27.0,31.2,15.0,False,down,6.3,0.0,True,1.0,True,2.0,5.0,21.0,29.0,31.0,Bajo 50%,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,38.08,0.0,3.0,0.0,3.0,5.0,0.0,-1.06,0.0,1.0,0.0,10.0,33.0,0,,-5,MIXED/AVOID (-5),,0.0,20,,,7.27,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.324,False,-30.89,15.04,-7.54,sideways,stage4
SXYAY,0.0,,,,,62.1,SIKA AG,51.5,Basic Materials,Specialty Chemicals,50.0,50.0,42.3,70.0,50.0,20.16,32344551424.0,15.0,16.5,False,up,,,0.0,,,0.0,,,False,27.52,-26.7,2.0,False,"{'roe_pct': 15.2, 'debt_to_equity': 0.83, 'current_ratio': 1.25, 'operating_margin_pct': 10.7}",{'profit_margin_pct': 9.3},20.75,25.5,16.0,2.0,none,2.9,10.75,-46.7,8.0,-60.3,3.62,0.73,2.29,55.2,1.36,,,,-23.2,,,False,False,7.0,NEUTRAL,4.08,45.5,,,,,,,6.100000000000001,0.0,18.6,15.4,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,1601.7,25.0,34.1,15.0,False,up,16.5,2.0,,0.0,,0.0,0.0,9.0,29.0,72.4,Medio,32.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,49.705,0.0,3.0,3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,0,,8,RELIABLE/BUY (+8),WATCH,3.0,7,0.0335,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.191,False,-24.55,31.8,-9.47,sideways,stage1
CNI,0.0,,,,,30.9,Canadian National Railway Compa,56.1,Industrials,Railroads,55.0,50.0,60.3,60.0,60.0,114.13,69231255552.0,60.0,51.4,False,down,-2.2,False,0.0,2.5,False,0.0,,5.6,False,122.48,-6.8,6.0,False,"{'roe_pct': 21.8, 'debt_to_equity': 1.06, 'current_ratio': 0.67, 'operating_margin_pct': 38.4}","{'eps_growth_yoy': np.float64(-2.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 27.2}",115.86,135.32,95.54,12.0,buy,1.5,63.03,-44.8,53.5,-53.1,3.75,4.28,2.3,47.1,2.04,True,-4.11,7.8,0.8,31.0,2026-07-24,False,False,7.0,NEUTRAL,7.85,14.5,16.81,BULLISH,0.0,80.0,3.0,0.0,41.1,0.0,9.3,16.8,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 59% up volume)",MEGA_FLOAT,590.6,3.0,26.1,60.0,False,down,51.4,0.0,False,0.0,False,0.0,0.0,3.0,29.0,93.1,Top 10%,46.2,5.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,False,3/3,44.685,5.0,3.0,3.0,3.0,1.0,-1.12,0.5,2.0,1.0,-1.5,5.0,59.0,0,,3,MIXED/BUY (+3),WATCH,3.0,35,0.172,BAJA,22.11,⚪ WEAK,🔴 Weak,HOLD,55.0,Close to ATH (-6.8% from high) - wait for pullback,-6.8,NEUTRAL,BUY,False,True,3,1.027,False,-6.31,27.26,5.01,uptrend,stage2
CTAS,64.96875,Excellent,Stage Unknown,11.838579538325552,181.2100067138672,37.1,Cintas Corporation,62.5,Industrials,Specialty Business Services,90.0,50.0,15.0,90.0,65.0,169.45,67803197440.0,15.0,4.9,False,down,12.1,True,1.0,6.5,False,0.0,4.0,5.7,False,226.75,-25.3,0.0,False,"{'roe_pct': 41.3, 'debt_to_equity': 0.61, 'current_ratio': 1.98, 'operating_margin_pct': 23.2}","{'eps_growth_yoy': np.float64(12.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 17.6}",210.65,250.0,160.0,17.0,buy,24.3,73.4,-56.7,47.4,-72.0,2.22,3.77,1.06,36.7,0.9,True,-1.75,24.3,6.8,23.0,2026-07-16,False,False,8.0,STRONG,3.35,64.5,3.22,BULLISH,0.0,50.0,1.0,0.0,34.9,26.0,11.1,18.8,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEGA_FLOAT,342.1,23.0,55.9,15.0,False,down,4.9,0.0,True,1.0,False,0.0,2.0,16.0,29.0,48.3,Bajo 50%,17.6,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,33.55500000000001,5.0,0.0,0.0,3.0,3.0,-0.83,-0.83,0.0,1.0,0.0,10.0,90.0,0,,-8,RELIABLE/AVOID (-8),,0.0,35,0.0844,BAJA,31.234375,⚪ WEAK,🔴 Weak,,,,,,,,False,0,1.249,False,-24.56,5.43,-21.27,downtrend,stage1
HEI,0.0,,,,,19.7,Heico Corporation,76.8,Industrials,Aerospace & Defense,100.0,70.0,46.7,90.0,65.0,331.15,46248169472.0,35.0,44.6,False,up,31.8,True,1.0,19.9,True,1.0,1.6,0.9,False,361.69,-8.4,4.0,False,"{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'eps_growth_yoy': np.float64(31.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}",386.1,471.0,290.0,20.0,buy,16.6,544.34,64.4,168.0,-49.3,1.53,12.84,0.08,4.3,0.1,False,,9.0,48.2,63.0,2026-08-25,False,False,8.0,STRONG,2.08,52.3,1.0,,,,,,18.9,0.0,5.9,23.0,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",HIGH_FLOAT,123.9,20.0,28.9,35.0,False,up,44.6,2.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,44.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,35.705,5.0,0.0,0.0,0.0,5.0,0.0,9.33,1.0,0.0,0.0,10.0,109.0,0,,-5,MIXED/AVOID (-5),WATCH,0.0,20,0.0511,BAJA,16.68,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.116,False,-8.44,29.3,-3.65,sideways,stage2
ATLKY,0.0,,,,,78.6,Atlas Copco AB,53.8,Industrials,Specialty Industrial Machinery,50.0,30.0,60.3,85.0,65.0,20.55,100255653888.0,60.0,53.0,False,flat,-5.1,False,0.0,-5.1,False,0.0,,,False,22.05,-6.8,7.0,True,"{'roe_pct': 22.4, 'debt_to_equity': 0.29, 'current_ratio': 1.7}","{'eps_growth_yoy': np.float64(-5.1), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.7}",25.5,25.5,25.5,1.0,strong_buy,24.1,95.06,362.6,5.6,-72.7,21.38,6.46,2.72,56.2,1.57,False,,161.9,-2.6,,,False,False,6.0,NEUTRAL,,53.6,,,,,,,51.7,0.0,23.6,16.1,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,3947.2,3.0,39.7,60.0,False,flat,53.0,0.0,False,0.0,False,0.0,0.0,2.0,29.0,96.6,Top 10%,53.3,5.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,47.7,5.0,8.0,3.0,0.0,0.0,6.25,6.25,1.0,0.0,3.0,2.0,,0,,8,RELIABLE/BUY (+8),,0.0,44,0.4207,MEDIA,24.88,⚪ WEAK,🔴 Weak,HOLD,55.0,Close to ATH (-6.8% from high) - wait for pullback | Elevated P/E (36.7) - watch valuation | Strong upside (+24.1%) - analyst support,-6.8,NEUTRAL,STRONG_BUY,False,True,3,0.97,False,-5.4,41.17,7.84,uptrend,stage2
AXP,61.8,Excellent,Stage Unknown,11.433337731919371,301.9100036621094,50.0,American Express Company,61.6,Financial Services,Credit Services,80.0,50.0,32.0,85.0,60.0,338.07,230674120704.0,35.0,33.3,False,flat,3.0,True,1.0,5.9,False,0.0,2.3,3.8,False,387.49,-12.8,4.0,False,"{'roe_pct': 34.4, 'debt_to_equity': 1.78, 'current_ratio': 1.57, 'operating_margin_pct': 21.2}","{'eps_growth_yoy': np.float64(3.0), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.3}",363.11,450.0,285.0,24.0,buy,7.4,,,281.95,-16.6,,,1.12,21.3,1.1,True,-2.83,,12.3,31.0,2026-07-24,False,False,4.0,NEUTRAL,,,0.95,,,,,,41.7,24.7,,18.5,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",MEGA_FLOAT,529.2,25.0,61.7,35.0,False,flat,33.3,0.0,True,1.0,False,0.0,2.0,11.0,29.0,65.5,Medio,26.9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,30.64,0.0,0.0,0.0,3.0,3.0,0.32,0.43,0.0,0.0,0.0,0.0,,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),CONFIRM,8.0,12,,,46.06,⚪ WEAK,🔴 Weak,HOLD,55.0,Close to ATH (-12.8% from high) - wait for pullback,-12.8,NEUTRAL,BUY,False,False,1,1.093,False,-12.28,18.18,-20.44,sideways,stage2
LRLCY,0.0,,,,,22.9,L'Oreal Co.,53.7,Consumer Defensive,Household & Personal Products,55.0,50.0,36.0,80.0,55.0,85.73,228806918144.0,15.0,9.6,False,down,,,0.0,,,0.0,,,False,95.48,-10.2,4.0,False,"{'roe_pct': 18.0, 'debt_to_equity': 0.34, 'current_ratio': 1.45, 'operating_margin_pct': 19.2}",{'profit_margin_pct': 13.9},100.33,103.0,97.0,3.0,none,17.0,32.6,-62.0,26.2,-69.4,2.58,2.22,1.96,60.9,1.52,,,,0.2,36.0,2026-07-29,False,False,6.0,NEUTRAL,3.84,69.9,60.71,,,,,,3.0,0.0,6.9,16.1,2026-06-23 08:04:01,2026-06-23,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,NEUTRAL,55,"No clear pattern (0.9x ratio, 48% up volume)",MEGA_FLOAT,1278.3,23.0,23.0,15.0,False,down,9.6,0.0,,0.0,,0.0,0.0,14.0,29.0,55.2,Medio,18.8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,41.625,0.0,0.0,3.0,0.0,1.0,0.0,4.41,0.0,0.0,0.0,2.0,76.0,0,,3,MIXED/BUY (+3),,0.0,18,0.2921,BAJA,14.37,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.876,False,-8.49,10.86,-11.32,uptrend,stage1
