ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
4568.T,"Daiichi Sankyo Company, Limited",2691.5,JPY,64.0,B,64.0,ROE 15.8% | Potencial +56% analistas | FCF negativo | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4205.29,56.2,17,-5.4,7.03,3.66,,15.8,18.7,19.2,12.2,13.7,-35.6,Negative FCF Yield | Regulatory Risk in Healthcare Sector,DSNKY,SUSPECT,Negative FCF yield is anomalous for a healthcare company with positive profitability metrics,2026-07-13,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",53.2,HKD,64.0,B,64.0,P/E 4.9x (vs 11x mercado) | Potencial +56% analistas | Dividendo 5.8% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.73,55.5,15,,6.94,5.75,,11.3,4.9,6.4,13.9,-3.3,-28.8,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese financial sector | Geopolitical risks in Hong Kong market | Real estate market exposure,PNGAY,RISKY,Negative revenue growth and potential exposure to Chinese real estate sector pose significant risks,2026-07-13,0,
035420.KS,NAVER Corporation,188000.0,KRW,63.0,B,63.0,Potencial +61% analistas | FCF yield 5.2% | Crecimiento ingresos +16% | Dividendo 1.4%,1,0,Communication Services,Korea,🇰🇷,21.2,303074.06,61.2,27,5.2,7.65,1.37,,5.7,12.8,,14.5,16.3,-38.2,Regulatory Risk | Geopolitical Risk,,SUSPECT,Low ROE and high analyst upside may indicate overestimation of future growth,2026-07-13,0,
7974.T,"Nintendo Co., Ltd.",7106.0,JPY,61.0,B,61.0,Potencial +43% analistas | Crecimiento ingresos +95% | Dividendo 3.1% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10169.88,43.1,25,3.4,5.39,3.12,,14.9,20.9,19.5,18.3,95.1,-52.0,Cyclical Risk | Geopolitical Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% seems anomalous and warrants further investigation,2026-07-13,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,36.02,BRL,60.0,B,60.0,ROE 19.2% | Potencial +35% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.48,34.6,14,3.4,4.32,2.04,,19.2,13.0,17.2,8.1,10.6,-25.6,Deuda elevada (D/E >2x) | Deuda elevada | Regulatory Risk | Geopolitical Risk,RDORY,RISKY,High debt-to-equity ratio and potential regulatory risks in the healthcare sector,2026-07-13,0,
9432.T,"NTT, Inc.",149.1,JPY,57.0,B,57.0,P/E 10.2x (vs 16x mercado) | Potencial +13% | FCF yield 84.7% | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,169.21,13.5,14,84.7,1.69,3.66,,10.0,10.2,11.8,7.2,9.1,-10.8,Anomalous FCF Yield | Potential Data Error,,SUSPECT,FCF Yield of 84.7% appears anomalous and likely incorrect for a communication services company,2026-07-13,0,
012330.KS,"Hyundai Mobis Co.,Ltd",487500.0,KRW,56.0,B,56.0,P/E 9.2x | Potencial +40% analistas | Dividendo 1.3%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,683533.3,40.2,30,3.5,5.03,1.33,,7.2,9.2,,5.7,5.5,-40.7,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-07-13,0,
9988.HK,Alibaba Group Holding Limited,110.8,HKD,53.0,B,53.0,Potencial +63% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,180.84,63.2,25,-2.1,7.9,6.54,,9.2,11.9,17.4,10.1,2.9,-40.5,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,SUSPECT,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-07-13,0,
7203.T,Toyota Motor Corporation,2806.0,JPY,50.0,B,50.0,P/E 8.7x (vs 16x mercado) | Potencial +29% | FCF negativo | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3615.47,28.8,19,-3.6,3.61,3.54,,10.2,8.7,9.5,7.6,1.9,-29.8,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota Motor Corporation,2026-07-13,0,
WEGE3.SA,WEG S.A.,46.51,BRL,48.0,C,48.0,ROE 32.5% | Potencial +13% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,13.4,16,2.8,1.68,4.65,,32.5,25.1,31.0,15.6,-6.1,-14.7,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high trailing P/E raise concerns,2026-07-13,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,44.3,BRL,48.0,C,48.0,ROE 21.8% | P/E 8.6x | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.15,8.7,13,,1.09,2.01,,21.8,8.6,10.8,33.3,-2.1,-10.8,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-07-13,0,
6758.T,Sony Group Corporation,3341.0,JPY,48.0,C,48.0,Potencial +40% analistas | FCF negativo | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4686.82,40.3,22,-6.9,5.04,1.04,,12.3,18.2,19.5,-2.6,8.3,-30.0,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-07-13,0,
9983.T,"Fast Retailing Co., Ltd.",81230.0,JPY,47.0,C,47.0,ROE 22.5% | Crecimiento ingresos +22% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,83500.0,2.8,16,1.8,0.35,0.71,,22.5,59.3,52.1,13.5,22.2,-8.4,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-13,0,
6098.T,"Recruit Holdings Co., Ltd.",12350.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,12775.0,3.4,16,2.5,0.43,0.2,,30.8,40.8,35.5,13.4,11.5,-2.1,Overvaluation Risk | Growth Expectation Risk,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-07-13,0,
105560.KS,KB Financial Group Inc.,186200.0,KRW,44.0,C,44.0,P/E 9.6x | Crecimiento ingresos +15% | Margen 37% | Dividendo 2.5%,1,0,Financial Services,Korea,🇰🇷,21.2,199655.0,7.2,20,,0.9,2.49,,10.0,9.6,,36.6,15.2,-4.3,FCF no comparable (sector financiero) | Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Non-existent trailing P/E and missing FCF yield raise data quality concerns,2026-07-13,0,
7733.T,Olympus Corporation,1775.5,JPY,44.0,C,44.0,P/E 14.1x | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1913.08,7.7,13,0.1,0.97,1.71,,8.7,14.1,29.0,6.7,8.5,-18.1,Valuation Risk | Cash Flow Concerns,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential for overestimation of future growth,2026-07-13,0,
009150.KS,"Samsung Electro-Mechanics Co., Ltd.",1289000.0,KRW,42.0,C,42.0,Potencial +103% analistas | FCF negativo | Crecimiento ingresos +17%,1,1,Technology,Korea,🇰🇷,21.2,2612592.5,102.7,27,-0.2,12.84,15.0,,8.8,33.4,,7.0,17.2,-46.7,Dividend Sustainability Risk | Overoptimistic Analyst Estimates,,SUSPECT,High dividend yield and analyst upside seem inconsistent with moderate ROE and profit margin,2026-07-13,0,
8035.T,Tokyo Electron Limited,71300.0,JPY,42.0,C,42.0,ROE 29.3% | Margen 24% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,72536.37,1.7,22,0.7,0.22,0.88,,29.3,55.7,57.2,23.5,8.6,-12.3,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-13,0,
6861.T,Keyence Corporation,76700.0,JPY,42.0,C,42.0,Potencial +16% | Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,89075.0,16.1,16,1.7,2.02,0.72,,13.5,41.1,41.9,38.1,17.9,-8.9,Overvaluation Risk | Potential for Multiple Contraction,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-13,0,
1211.HK,BYD Company Limited,84.05,HKD,42.0,C,42.0,Potencial +48% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.35,47.9,28,-15.3,5.99,0.43,,11.1,13.7,24.4,3.5,-11.8,-38.3,Ingresos en declive YoY | Negative Revenue Growth | Unsustainable FCF Yield,BYDDF,RISKY,Negative FCF yield and declining revenue growth raise concerns about the company's financial health,2026-07-13,0,
ABEV3.SA,Ambev S.A.,15.82,BRL,41.0,C,41.0,ROE 17.3% | FCF yield 7.4% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.18,2.3,18,7.4,0.28,1.14,,17.3,14.0,16.0,17.7,-0.1,-7.2,cyclical | geopolitical,ABEV,SUSPECT,Low revenue growth and relatively low analyst upside raise concerns,2026-07-13,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",7340.0,JPY,40.0,C,40.0,Potencial +10% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,8086.47,10.2,17,1.7,1.27,1.45,,10.7,22.3,29.1,18.4,1.3,-7.4,cyclical risk | valuation risk,,SUSPECT,Low revenue growth and high trailing P/E may indicate overvaluation,2026-07-13,0,
4661.T,"Oriental Land Co., Ltd.",2650.0,JPY,35.0,C,35.0,Potencial +14% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3029.12,14.3,14,1.6,1.79,0.57,,11.7,30.3,35.7,17.3,0.1,-28.7,cyclical risk | valuation risk,,SUSPECT,Low revenue growth and high P/E ratios raise concerns about overvaluation,2026-07-13,0,
