ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,oe_ai_adjustment,oe_ai_verdict
PGHN.SW,PARTNERS GROUP N,52.8,⭐ AVERAGE,🟡 Average,60.0,50.0,15.0,85.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 49.3},{},"{'rs_3m': -28.0, 'rs_6m': -40.4}","{'roe_pct': 54.8, 'debt_to_equity': 1.14, 'current_ratio': 1.67, 'operating_margin_pct': 60.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 26.6}",686.6,17702701056,Financial Services,Asset Management,,,False,1158.0,-40.7,0,False,869.23,1050.0,700.0,13.0,buy,26.6,1070.36,55.9,533.06,-22.4,7.59,52.13,6.71,86.7,46.0,3.48,,,,7.7,50,2026-09-01,False,False,7,NEUTRAL,7.95,75.9,1.24,23.8,,,,2026-07-13T07:23:00.018420,SMI20,48.1,6.0,0.0,0.0,3.0,3.32,3.0,0.0,CONFIRMED_UPTREND,0,
HEXA-B.ST,Hexagon AB ser. B,65.5,⭐⭐ GOOD,🟡 Good,100.0,50.0,15.0,90.0,65.0,,,,,750.1,True,1,0.2,False,0,"{'eps_growth_yoy': 750.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 37.5}","{'revenue_growth_yoy': 0.2, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -26.2, 'rs_6m': -36.4}","{'roe_pct': 17.9, 'debt_to_equity': 0.27, 'current_ratio': 3.44, 'operating_margin_pct': 24.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.0}",80.92,217219858432,Technology,Scientific & Technical Instruments,,,False,122.1,-33.7,0,False,93.9,126.65,69.92,14.0,buy,16.0,,,252.6,212.2,-2.8,-2.36,1.86,18.5,1.52,1.21,True,-0.01,18.9,297.5,16,2026-07-29,False,True,6,NEUTRAL,0.42,117.8,0.02,25.9,,,,2026-07-13T07:24:09.506750,OMXSTO,47.2,-5.0,5.0,3.0,5.0,2.0,1.0,0.0,CONFIRMED_UPTREND,0,
RACE.MI,FERRARI,69.5,⭐⭐ GOOD,🟡 Good,75.0,70.0,50.0,90.0,60.0,,,,,-2.7,True,2,3.4,True,2,"{'eps_growth_yoy': -2.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}","{'revenue_growth_yoy': 3.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -2.0, 'rs_6m': -2.5}","{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.3}",327.5,57612664832,Consumer Cyclical,Auto Manufacturers,,,False,447.5,-26.8,2,False,374.25,430.0,290.0,19.0,buy,14.3,82.46,-74.8,90.0,-72.5,1.71,5.6,1.09,33.2,3.62,0.66,True,-1.02,55.0,1.3,16,2026-07-30,False,True,9,STRONG,3.53,38.6,23.57,29.4,,,,2026-07-13T07:23:50.591975,FTSEMIB,46.8,0.0,0.0,3.0,1.0,1.79,0.0,0.0,CONFIRMED_UPTREND,0,
MONC.MI,MONCLER,60.5,⭐⭐ GOOD,🟡 Good,60.0,50.0,50.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 20.0},{},"{'rs_3m': -17.1, 'rs_6m': -11.7}","{'roe_pct': 16.9, 'debt_to_equity': 0.29, 'current_ratio': 2.42, 'operating_margin_pct': 35.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.8}",49.81,13547620352,Consumer Cyclical,Apparel Manufacturing,,,False,59.4,-16.1,3,False,61.65,70.0,49.0,25.0,buy,23.8,32.97,-33.8,23.1,-53.6,4.5,2.24,2.8,56.3,1.4,1.76,,,,2.0,9,2026-07-22,False,True,7,NEUTRAL,7.03,32.2,6.61,15.9,,,,2026-07-13T07:24:06.701122,FTSEMIB,46.2,3.0,5.0,0.0,1.0,2.98,1.0,0.0,CONFIRMED_UPTREND,0,
CPG.L,COMPASS GROUP PLC ORD 11 1/20P,57.1,⭐ AVERAGE,🟡 Average,50.0,50.0,74.5,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': 8.0, 'rs_6m': 32.5}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.9}",32.29,54903115776,Consumer Cyclical,Restaurants,,,False,34.69,-6.9,7,True,38.4,49.05,31.0,20.0,buy,18.9,29.45,-8.8,19.4,-39.9,3.6,1.16,2.12,55.9,0.69,2.93,,,,16.3,134,2026-11-24,False,False,6,NEUTRAL,4.66,100.5,1.21,27.5,,,,2026-07-13T07:23:21.213209,FTSE100,44.8,3.0,5.0,0.0,5.0,2.36,1.0,0.0,CONFIRMED_UPTREND,0,
DSY.PA,DASSAULT SYSTEMES,59.5,⭐ AVERAGE,🟡 Average,90.0,30.0,30.0,90.0,55.0,,,,,30.9,False,0,-0.8,False,0,"{'eps_growth_yoy': 30.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.9}","{'revenue_growth_yoy': -0.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -9.1, 'rs_6m': -33.5}","{'roe_pct': 13.4, 'debt_to_equity': 0.27, 'current_ratio': 1.7, 'operating_margin_pct': 23.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 25.2}",18.23,23954180096,Technology,Software - Application,,,False,33.16,-45.0,0,False,22.82,33.35,13.0,20.0,hold,25.2,19.52,7.1,9.94,-45.5,5.26,0.96,1.48,28.3,0.27,0.64,True,-0.75,,4.3,10,2026-07-23,False,True,8,STRONG,6.93,42.9,1.2,24.5,,,,2026-07-13T07:24:19.667066,CAC40,43.8,6.0,0.0,3.0,1.0,3.15,3.0,0.0,CONFIRMED_UPTREND,0,
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,63.0,⭐⭐ GOOD,🟡 Good,70.0,50.0,50.0,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': 5.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': 5.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -6.4, 'rs_6m': -11.5}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.4}",54.54,169803022336,Consumer Cyclical,Apparel Retail,,,False,58.28,-6.4,7,True,59.14,63.0,41.5,24.0,buy,8.4,,,20.2,-63.0,,,1.18,57.8,0.65,2.09,,,36.6,5.3,58,2026-09-09,False,False,7,NEUTRAL,5.04,37.8,4.32,23.7,,,,2026-07-13T07:24:01.708417,IBEX35,43.2,0.0,0.0,0.0,3.0,1.05,0.0,0.0,CONFIRMED_UPTREND,0,
LSEG.L,LONDON STOCK EXCHANGE GROUP PLC,56.5,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,70.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 13.4},{},"{'rs_3m': -13.0, 'rs_6m': -9.8}","{'roe_pct': 6.4, 'debt_to_equity': 0.53, 'current_ratio': 1.0, 'operating_margin_pct': 24.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 34.2}",8998.0,43812159488,Financial Services,Financial Data & Stock Exchanges,,,False,10985.0,-18.1,5,False,12076.67,13600.0,10800.0,15.0,strong_buy,34.2,17886.0,98.8,7110.0,-21.0,4.69,4.22,1.68,57.4,1.5,1.27,,,,80.4,17,2026-07-30,False,True,7,NEUTRAL,4.19,305.7,0.21,36.2,,,,2026-07-13T07:22:39.353895,FTSE100,42.6,3.0,5.0,0.0,5.0,4.28,3.0,0.0,CONFIRMED_UPTREND,0,MIXED/WATCH (0)
ASSA-B.ST,ASSA ABLOY AB ser. B,61.5,⭐⭐ GOOD,🟡 Good,90.0,30.0,50.0,70.0,65.0,,,,,44.4,False,0,-5.8,False,0,"{'eps_growth_yoy': 44.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}","{'revenue_growth_yoy': -5.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -19.1, 'rs_6m': -18.4}","{'roe_pct': 15.0, 'debt_to_equity': 0.61, 'current_ratio': 1.0, 'operating_margin_pct': 15.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.5}",332.0,368777723904,Industrials,Security & Protection Services,,,False,396.9,-16.4,3,False,403.43,500.0,340.0,21.0,buy,21.5,695.28,109.4,426.6,28.5,4.68,16.39,1.92,41.5,6.4,1.69,False,,,44.4,4,2026-07-17,True,False,8,STRONG,5.3,118.2,0.49,22.0,,,,2026-07-13T07:23:29.528280,OMXSTO,42.6,3.0,5.0,0.0,5.0,2.69,1.0,0.0,CONFIRMED_UPTREND,0,
ITRK.L,INTERTEK GROUP PLC ORD 1P,62.0,⭐⭐ GOOD,🟡 Good,55.0,50.0,79.0,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 10.0},{},"{'rs_3m': 23.6, 'rs_6m': 16.4}","{'roe_pct': 28.2, 'debt_to_equity': 1.46, 'current_ratio': 1.08, 'operating_margin_pct': 18.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.5}",5812.8174,8922454016,Industrials,Specialty Business Services,,,False,5820.0,-0.1,6,False,5843.85,6200.0,5450.0,13.0,buy,0.5,3473.0,-40.3,2160.0,-62.8,4.06,2.36,2.84,74.0,1.65,2.64,,,,-4.0,18,2026-07-31,False,True,4,NEUTRAL,5.27,63.8,,6.4,,,,2026-07-13T07:23:42.471072,FTSE100,33.8,3.0,5.0,0.0,0.0,0.06,-3.0,0.0,CONFIRMED_UPTREND,-8,RELIABLE/AVOID (-8)
GIVN.SW,GIVAUDAN N,60.3,⭐⭐ GOOD,🟡 Good,55.0,50.0,66.5,80.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': 11.4, 'rs_6m': 0.3}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 1.4}",3432.0,31674603520,Basic Materials,Specialty Chemicals,,,False,3842.0,-10.7,6,False,3481.08,4500.0,2800.0,19.0,buy,1.4,1802.78,-47.5,1153.5,-66.4,3.57,122.52,2.1,60.6,72.0,1.94,,,,-3.3,10,2026-07-23,False,True,7,NEUTRAL,4.01,34.8,,23.6,,,,2026-07-13T07:22:44.236181,SMI20,41.1,3.0,5.0,0.0,0.0,0.18,-3.0,0.0,CONFIRMED_UPTREND,0,
RMS.PA,HERMES INTL,57.2,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.3},{},"{'rs_3m': -10.6, 'rs_6m': -36.3}","{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.4}",1636.5,171406688256,Consumer Cyclical,Luxury Goods,,,False,2446.0,-33.1,1,False,1969.77,2320.0,1500.0,22.0,buy,20.4,567.5,-65.3,430.1,-73.7,2.36,38.57,1.1,37.2,18.0,0.65,,,,1.3,16,2026-07-29,False,True,8,STRONG,4.21,37.5,17.69,35.6,,,,2026-07-13T07:22:27.912044,CAC40,39.9,0.0,0.0,0.0,1.0,2.55,1.0,0.0,CONFIRMED_UPTREND,0,
MC.PA,LVMH,53.5,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.5},{},"{'rs_3m': -8.4, 'rs_6m': -32.2}","{'roe_pct': 16.2, 'debt_to_equity': 0.53, 'current_ratio': 1.58, 'operating_margin_pct': 21.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.1}",488.5,240878977024,Consumer Cyclical,Luxury Goods,,,False,654.7,-25.4,2,False,576.93,660.0,420.0,26.0,buy,18.1,349.05,-28.5,218.5,-55.3,4.86,23.72,2.65,59.5,13.0,1.8,,,,-1.4,14,2026-07-27,False,True,6,NEUTRAL,6.66,28.9,,25.2,,,,2026-07-13T07:22:49.869463,CAC40,39.4,3.0,5.0,0.0,0.0,2.26,1.0,0.0,CONFIRMED_UPTREND,0,
OR.PA,L'OREAL,57.0,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,80.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': -3.1, 'rs_6m': -11.0}","{'roe_pct': 18.0, 'debt_to_equity': 0.34, 'current_ratio': 1.45, 'operating_margin_pct': 19.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.3}",380.4,202524655616,Consumer Defensive,Household & Personal Products,,,False,408.35,-6.8,6,False,412.04,450.0,328.0,24.0,buy,8.3,163.43,-57.0,114.3,-70.0,2.92,11.11,1.89,61.2,7.2,1.53,,,,0.3,16,2026-07-29,False,True,6,NEUTRAL,4.32,69.9,64.09,21.6,,,,2026-07-13T07:22:36.714289,CAC40,37.8,0.0,5.0,0.0,1.0,1.04,0.0,0.0,CONFIRMED_UPTREND,0,
SU.PA,SCHNEIDER ELECTRIC SE,57.2,⭐ AVERAGE,🟡 Average,55.0,50.0,56.0,70.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 10.4},{},"{'rs_3m': -9.5, 'rs_6m': 7.4}","{'roe_pct': 15.6, 'debt_to_equity': 0.81, 'current_ratio': 1.19, 'operating_margin_pct': 17.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 15.6}",267.2,150245474304,Industrials,Specialty Industrial Machinery,,,False,293.7,-9.0,5,False,308.79,350.0,250.0,24.0,strong_buy,15.6,104.25,-61.0,79.8,-70.1,2.65,7.09,1.56,48.9,4.2,1.77,,,,-6.2,17,2026-07-30,False,True,6,NEUTRAL,4.02,74.6,,33.5,,,,2026-07-13T07:23:32.362720,CAC40,36.9,0.0,5.0,0.0,0.0,1.95,0.0,0.0,CONFIRMED_UPTREND,0,
