ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ETN,WATCH,0,Caro vs peers en Industrials (FCF rank 27/29) | Piotroski fuerte (7.0/9),2026-07-14
EXPN.L,BEST,8,Piotroski fuerte (9.0/9) | Mejor FCF en Industrials (3.9% vs media sector 5.1%),2026-07-14
FAST,CAUTION,-6,Thesis drift MEDIUM: Score cayó 13pts en 46d (43→30) | Caro vs peers en Industrials (FCF rank 26/29) | Piotroski fuerte (8.0/9),2026-07-14
FDS,BEST,11,Short squeeze MEDIUM: 17.1% short · Short elevado (17.1% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Financial Services (7.1% vs media sector 5.0%),2026-07-14
FICO,WATCH,10,Caro vs peers en Technology (FCF rank 12/14) | Short squeeze MEDIUM: 11.2% short · Short moderado (11.2% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑3.2% (48.77→50.34),2026-07-14
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 28/29) | Piotroski fuerte (8.0/9),2026-07-14
HESAY,WATCH,3,Piotroski fuerte (8.0/9),2026-07-14
IDXX,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/11) | Piotroski fuerte (8.0/9),2026-07-14
IT,BEST,11,Short squeeze MEDIUM: 24.7% short · Short elevado (24.7% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Technology (11.9% vs media sector 11.2%),2026-07-14
ITRK.L,BEST,5,Mejor FCF en Industrials (4.1% vs media sector 5.1%),2026-07-14
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-07-14
JNJ,WATCH,4,EPS revision UP: EPS consensus ↑4.6% (12.30→12.86),2026-07-14
KO,CAUTION,2,Thesis drift MEDIUM: Score cayó 28pts en 46d (66→38) | Caro vs peers en Consumer Defensive (FCF rank 11/12) | Smart money: 1 HF + 0 insiders (conv 26) | Piotroski fuerte (7.0/9),2026-07-14
LRLCY,CAUTION,-9,Thesis drift MEDIUM: Score cayó 14pts en 46d (43→28) | Caro vs peers en Consumer Defensive (FCF rank 10/12),2026-07-14
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-07-14
MA,WATCH,3,Piotroski fuerte (9.0/9),2026-07-14
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 16/17) | Smart money: 1 HF + 0 insiders (conv 31) | Piotroski fuerte (7.0/9),2026-07-14
MKC,BEST,5,Mejor FCF en Consumer Defensive (5.1% vs media sector 4.4%),2026-07-14
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 15/17) | Piotroski fuerte (8.0/9),2026-07-14
NDAQ,WATCH,0,Caro vs peers en Financial Services (FCF rank 14/17) | Piotroski fuerte (9.0/9),2026-07-14
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-07-14
PEP,CAUTION,2,Thesis drift MEDIUM: Score cayó 13pts en 46d (35→23) | EPS revision STRONG_UP: EPS consensus ↑7.7% (10.94→11.78),2026-07-14
PG,CAUTION,-6,Thesis drift MEDIUM: Score cayó 25pts en 46d (51→27),2026-07-14
PGR,BEST,5,Mejor FCF en Financial Services (11.5% vs media sector 5.0%),2026-07-14
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 9/9) | Piotroski fuerte (9.0/9),2026-07-14
ROP,REVISION_UP,13,Mejor FCF en Technology (6.0% vs media sector 11.2%) | EPS revision STRONG_UP: EPS consensus ↑18.5% (22.56→26.74),2026-07-14
SPGI,WATCH,-5,EPS revision STRONG_DOWN: EPS consensus ↓6.0% (20.55→19.32) | Piotroski fuerte (7.0/9),2026-07-14
SXYAY,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓49.0% (2.54→1.29),2026-07-14
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-07-14
VEEV,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (4.1% vs media sector 4.4%),2026-07-14
VRSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (3.9% vs media sector 5.1%),2026-07-14
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 32) | Piotroski fuerte (8.0/9),2026-07-14
WM,WATCH,0,Caro vs peers en Industrials (FCF rank 23/29) | Piotroski fuerte (8.0/9),2026-07-14
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 12/12) | Piotroski fuerte (7.0/9),2026-07-14
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 11/11) | Piotroski fuerte (7.0/9),2026-07-14
